date,CH4_mean,CO2_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,195.95833333333334,4244.166666666667,87.0,60.625,42.0,13.083333333333334,16.375,20.791666666666668,4.416666666666667,1.125,11.541666666666666,66.0,20.083333333333332,-18.0,209.04166666666666
2011-01-02,190.54166666666666,4073.75,89.0,55.166666666666664,22.0,8.625,10.826086956521738,12.565217391304348,1.7391304347826086,0.8260869565217391,7.666666666666667,94.0,32.458333333333336,-12.0,199.16666666666666
2011-01-03,192.70833333333334,4134.166666666667,61.0,41.5,22.0,9.791666666666666,16.458333333333332,19.666666666666668,3.2083333333333335,1.625,5.375,79.0,25.916666666666668,-24.0,202.5
2011-01-04,192.16666666666666,4102.083333333333,67.0,45.291666666666664,29.0,9.541666666666666,16.916666666666668,20.291666666666668,3.375,2.260869565217391,6.75,78.0,23.958333333333332,-19.0,201.70833333333334
2011-01-05,195.77777777777777,4291.5,67.0,50.916666666666664,31.0,17.555555555555557,26.238095238095237,37.476190476190474,11.238095238095237,1.0454545454545454,8.0,52.0,8.666666666666666,-29.0,213.33333333333334
2011-01-06,198.25,4229.583333333333,70.0,51.375,29.0,15.583333333333334,25.75,38.125,12.375,1.434782608695652,11.125,70.0,16.041666666666668,-38.0,213.83333333333334
2011-01-07,197.83333333333334,4368.333333333333,69.0,49.0,24.0,19.125,23.291666666666668,45.5,22.208333333333332,1.0416666666666667,6.041666666666667,61.0,17.208333333333332,-17.0,216.95833333333334
2011-01-08,200.45833333333334,4354.583333333333,68.0,48.666666666666664,25.0,14.625,19.833333333333332,30.0,10.166666666666666,2.9166666666666665,9.416666666666666,62.0,9.125,-40.0,215.08333333333334
2011-01-09,195.20833333333334,4267.916666666667,66.0,52.25,33.0,11.708333333333334,19.08695652173913,24.304347826086957,5.217391304347826,4.0,10.875,76.0,22.625,-24.0,206.91666666666666
2011-01-10,197.625,4278.75,82.0,54.75,35.0,17.375,25.083333333333332,37.416666666666664,12.333333333333334,2.0,14.5,70.0,30.625,-11.0,215.0
2011-01-11,191.5,4111.666666666667,71.0,47.0,27.0,8.666666666666666,13.708333333333334,16.958333333333332,3.25,2.2916666666666665,8.291666666666666,72.0,25.25,-7.0,200.16666666666666
2011-01-12,195.2608695652174,4195.217391304348,57.0,36.916666666666664,20.0,15.869565217391305,24.416666666666668,34.833333333333336,10.416666666666666,2.2916666666666665,7.208333333333333,46.0,0.7083333333333334,-48.0,211.1304347826087
2011-01-13,193.625,4188.75,63.0,43.625,27.0,20.166666666666668,28.333333333333332,41.916666666666664,13.583333333333334,2.8260869565217392,12.583333333333334,89.0,19.166666666666668,-52.0,213.79166666666666
2011-01-14,192.875,4064.5833333333335,62.0,36.916666666666664,20.0,14.583333333333334,16.083333333333332,20.875,4.791666666666667,0.9583333333333334,7.333333333333333,53.0,18.875,-11.0,207.45833333333334
2011-01-15,197.79166666666666,4185.833333333333,59.0,45.875,30.0,17.791666666666668,21.375,28.958333333333332,7.583333333333333,1.3333333333333333,14.875,57.0,13.083333333333334,-29.0,215.58333333333334
2011-01-16,194.91666666666666,4127.916666666667,59.0,42.291666666666664,28.0,16.458333333333332,22.0,28.434782608695652,6.434782608695652,0.8333333333333334,12.458333333333334,43.0,16.333333333333332,-10.0,211.375
2011-01-17,193.04166666666666,4107.083333333333,57.0,42.666666666666664,28.0,15.291666666666666,21.458333333333332,30.375,8.916666666666666,1.0833333333333333,10.125,65.0,22.5,-4.0,208.33333333333334
2011-01-18,194.20833333333334,4158.333333333333,59.0,46.416666666666664,28.0,19.375,28.291666666666668,39.833333333333336,11.541666666666666,1.875,16.0,76.0,21.166666666666668,-25.0,213.58333333333334
2011-01-19,196.9047619047619,4114.347826086957,61.0,51.458333333333336,33.0,19.61904761904762,28.4,50.7,22.3,2.2916666666666665,16.625,93.0,39.875,-8.0,216.52380952380952
2011-01-20,187.75,4037.9166666666665,96.0,86.70833333333333,56.0,10.833333333333334,13.4,14.9,1.5,0.43478260869565216,10.666666666666666,31.0,15.625,9.0,198.58333333333334
2011-01-21,187.625,4145.0,100.0,93.83333333333333,79.0,11.375,10.125,11.291666666666666,1.1666666666666667,0.041666666666666664,6.583333333333333,19.0,11.916666666666666,4.0,199.0
2011-01-22,187.125,4209.583333333333,99.0,86.79166666666667,78.0,14.125,10.916666666666666,15.208333333333334,4.291666666666667,1.2083333333333333,4.083333333333333,56.0,33.916666666666664,14.0,201.25
2011-01-23,193.91666666666666,4241.25,100.0,78.125,47.0,18.333333333333332,16.434782608695652,23.304347826086957,6.869565217391305,0.375,7.416666666666667,65.0,26.666666666666668,4.0,212.25
2011-01-24,189.58333333333334,4121.25,97.0,49.5,33.0,15.791666666666666,16.708333333333332,20.208333333333332,3.5,0.4583333333333333,8.541666666666666,43.0,13.291666666666666,-17.0,205.375
2011-01-25,191.95833333333334,4165.0,75.0,52.708333333333336,15.0,20.833333333333332,22.666666666666668,35.791666666666664,13.125,1.3333333333333333,9.25,70.0,12.708333333333334,-27.0,212.79166666666666
2011-01-26,192.63636363636363,4138.695652173913,66.0,42.25,21.0,10.818181818181818,15.166666666666666,17.25,2.0833333333333335,0.6666666666666666,6.583333333333333,39.0,-2.0416666666666665,-36.0,203.45454545454547
