date,SPM_mean
2011-01-01,11.75
2011-01-02,9.208333333333334
2011-01-03,4.958333333333333
2011-01-04,7.25
2011-01-05,8.416666666666666
2011-01-06,11.708333333333334
2011-01-07,7.333333333333333
2011-01-08,8.541666666666666
2011-01-09,11.333333333333334
2011-01-10,17.791666666666668
2011-01-11,10.583333333333334
2011-01-12,9.041666666666666
2011-01-13,16.708333333333332
2011-01-14,10.666666666666666
2011-01-15,15.666666666666666
2011-01-16,16.5
2011-01-17,11.291666666666666
2011-01-18,21.333333333333332
2011-01-19,18.26086956521739
2011-01-20,12.041666666666666
2011-01-21,8.833333333333334
2011-01-22,4.666666666666667
2011-01-23,11.041666666666666
2011-01-24,8.291666666666666
2011-01-25,11.375
2011-01-26,9.5
2011-01-27,12.666666666666666
2011-01-28,11.541666666666666
2011-01-29,9.75
2011-01-30,10.458333333333334
2011-01-31,10.958333333333334
2011-02-01,9.125
2011-02-02,8.875
2011-02-03,13.375
2011-02-04,12.875
2011-02-05,18.208333333333332
2011-02-06,26.958333333333332
2011-02-07,15.5
2011-02-08,8.875
2011-02-09,7.958333333333333
2011-02-10,12.208333333333334
2011-02-11,9.583333333333334
2011-02-12,10.833333333333334
2011-02-13,15.083333333333334
2011-02-14,27.291666666666668
2011-02-15,29.083333333333332
2011-02-16,15.708333333333334
2011-02-17,15.875
2011-02-18,9.25
2011-02-19,9.625
2011-02-20,13.416666666666666
2011-02-21,12.958333333333334
2011-02-22,26.0
2011-02-23,26.916666666666668
2011-02-24,18.958333333333332
2011-02-25,12.416666666666666
2011-02-26,8.5
2011-02-27,11.125
2011-02-28,10.25
2011-03-01,10.0
2011-03-02,18.125
2011-03-03,12.583333333333334
2011-03-04,15.125
2011-03-05,9.833333333333334
2011-03-06,16.625
2011-03-07,18.5
2011-03-08,20.916666666666668
2011-03-09,14.375
2011-03-10,4.583333333333333
2011-03-11,7.458333333333333
2011-03-12,6.625
2011-03-13,4.166666666666667
2011-03-14,9.375
2011-03-15,13.458333333333334
2011-03-16,20.208333333333332
2011-03-17,27.125
2011-03-18,22.708333333333332
2011-03-19,8.791666666666666
2011-03-20,15.208333333333334
2011-03-21,9.272727272727273
2011-03-22,25.541666666666668
2011-03-23,33.958333333333336
2011-03-24,6.25
2011-03-25,7.166666666666667
2011-03-26,8.916666666666666
2011-03-27,16.625
2011-03-28,18.791666666666668
2011-03-29,17.875
2011-03-30,25.416666666666668
2011-03-31,21.666666666666668
2011-04-01,18.291666666666668
2011-04-02,26.25
2011-04-03,12.5
2011-04-04,8.916666666666666
2011-04-05,11.541666666666666
2011-04-06,17.5
2011-04-07,26.625
2011-04-08,21.75
2011-04-09,13.5
2011-04-10,17.958333333333332
2011-04-11,24.583333333333332
2011-04-12,16.0
2011-04-13,24.5
2011-04-14,29.208333333333332
2011-04-15,36.458333333333336
2011-04-16,23.791666666666668
2011-04-17,13.041666666666666
2011-04-18,17.5
2011-04-19,7.833333333333333
2011-04-20,6.291666666666667
2011-04-21,16.40909090909091
2011-04-22,31.833333333333332
2011-04-23,13.708333333333334
2011-04-24,8.583333333333334
2011-04-25,15.416666666666666
2011-04-26,16.625
2011-04-27,39.291666666666664
2011-04-28,13.25
2011-04-29,14.333333333333334
2011-04-30,28.208333333333332
2011-05-01,24.791666666666668
2011-05-02,71.0
2011-05-03,44.416666666666664
2011-05-04,26.958333333333332
2011-05-05,18.208333333333332
2011-05-06,19.416666666666668
2011-05-07,21.625
2011-05-08,22.333333333333332
2011-05-09,21.5
2011-05-10,48.75
2011-05-11,17.25
2011-05-12,12.0
2011-05-13,31.333333333333332
2011-05-14,44.708333333333336
2011-05-15,18.625
2011-05-16,31.375
2011-05-17,38.416666666666664
2011-05-18,29.083333333333332
2011-05-19,35.75
2011-05-20,42.291666666666664
2011-05-21,53.416666666666664
2011-05-22,36.041666666666664
2011-05-23,17.0
2011-05-24,8.73913043478261
2011-05-25,23.125
2011-05-26,24.875
2011-05-27,21.583333333333332
2011-05-28,12.166666666666666
2011-05-29,6.5
2011-05-30,5.166666666666667
2011-05-31,12.791666666666666
2011-06-01,29.166666666666668
2011-06-02,29.541666666666668
2011-06-03,26.208333333333332
2011-06-04,44.666666666666664
2011-06-05,57.166666666666664
2011-06-06,39.416666666666664
2011-06-07,38.833333333333336
2011-06-08,23.666666666666668
2011-06-09,25.833333333333332
2011-06-10,47.833333333333336
2011-06-11,40.166666666666664
2011-06-12,36.708333333333336
2011-06-13,34.625
2011-06-14,18.0
2011-06-15,13.458333333333334
2011-06-16,21.791666666666668
2011-06-17,11.833333333333334
2011-06-18,27.208333333333332
2011-06-19,23.791666666666668
2011-06-20,48.291666666666664
2011-06-21,40.541666666666664
2011-06-22,33.30434782608695
2011-06-23,66.29166666666667
2011-06-24,31.458333333333332
2011-06-25,14.291666666666666
2011-06-26,13.916666666666666
2011-06-27,28.708333333333332
2011-06-28,49.666666666666664
2011-06-29,26.375
2011-06-30,38.125
2011-07-01,41.75
2011-07-02,36.875
2011-07-03,31.333333333333332
2011-07-04,52.25
2011-07-05,18.083333333333332
2011-07-06,17.375
2011-07-07,26.083333333333332
2011-07-08,28.958333333333332
2011-07-09,28.958333333333332
2011-07-10,18.833333333333332
2011-07-11,19.708333333333332
2011-07-12,19.458333333333332
2011-07-13,19.458333333333332
2011-07-14,21.083333333333332
2011-07-15,27.416666666666668
2011-07-16,29.0
2011-07-17,26.541666666666668
2011-07-18,25.375
2011-07-19,14.916666666666666
2011-07-20,14.541666666666666
2011-07-21,10.26086956521739
2011-07-22,10.041666666666666
2011-07-23,7.666666666666667
2011-07-24,11.333333333333334
2011-07-25,25.333333333333332
2011-07-26,26.875
2011-07-27,26.083333333333332
2011-07-28,15.875
2011-07-29,8.958333333333334
2011-07-30,10.083333333333334
2011-07-31,16.125
2011-08-01,21.25
2011-08-02,23.083333333333332
2011-08-03,19.708333333333332
2011-08-04,13.416666666666666
2011-08-05,17.208333333333332
2011-08-06,21.708333333333332
2011-08-07,20.5
2011-08-08,19.583333333333332
2011-08-09,40.958333333333336
2011-08-10,49.375
2011-08-11,32.083333333333336
2011-08-12,30.083333333333332
2011-08-13,42.833333333333336
2011-08-14,69.45833333333333
2011-08-15,35.416666666666664
2011-08-16,27.875
2011-08-17,44.291666666666664
2011-08-18,51.875
2011-08-19,13.125
2011-08-20,11.375
2011-08-21,6.666666666666667
2011-08-22,5.875
2011-08-23,37.391304347826086
2011-08-24,25.5
2011-08-25,10.041666666666666
2011-08-26,14.416666666666666
2011-08-27,12.916666666666666
2011-08-28,10.708333333333334
2011-08-29,10.541666666666666
2011-08-30,13.791666666666666
2011-08-31,13.458333333333334
2011-09-01,12.416666666666666
2011-09-02,14.75
2011-09-03,19.375
2011-09-04,17.166666666666668
2011-09-05,17.708333333333332
2011-09-06,5.875
2011-09-07,14.833333333333334
2011-09-08,24.75
2011-09-09,37.5
2011-09-10,43.916666666666664
2011-09-11,32.208333333333336
2011-09-12,23.458333333333332
2011-09-13,24.708333333333332
2011-09-14,28.833333333333332
2011-09-15,29.625
2011-09-16,17.291666666666668
