date,SPM_mean
2011-01-01,10.792
2011-01-02,6.125
2011-01-03,3.042
2011-01-04,5.583
2011-01-05,4.458
2011-01-06,7.583
2011-01-07,3.458
2011-01-08,4.083
2011-01-09,6.083
2011-01-10,10.583
2011-01-11,11.667
2011-01-12,5.083
2011-01-13,6.333
2011-01-14,7.667
2011-01-15,10.667
2011-01-16,10.792
2011-01-17,9.5
2011-01-18,13.917
2011-01-19,11.083
2011-01-20,9.583
2011-01-21,6.0
2011-01-22,3.75
2011-01-23,5.625
2011-01-24,7.375
2011-01-25,5.917
2011-01-26,5.875
2011-01-27,8.958
2011-01-28,9.292
2011-01-29,6.792
2011-01-30,6.042
2011-01-31,5.667
2011-02-01,6.625
2011-02-02,5.667
2011-02-03,5.708
2011-02-04,8.958
2011-02-05,11.5
2011-02-06,17.958
2011-02-07,7.25
2011-02-08,2.833
2011-02-09,2.917
2011-02-10,6.833
2011-02-11,6.208
2011-02-12,5.833
2011-02-13,9.458
2011-02-14,19.208
2011-02-15,11.875
2011-02-16,13.636
2011-02-17,7.875
2011-02-18,7.542
2011-02-19,8.458
2011-02-20,10.708
2011-02-21,14.333
2011-02-22,22.208
2011-02-23,9.25
2011-02-24,17.458
2011-02-25,8.458
2011-02-26,8.5
2011-02-27,8.458
2011-02-28,10.625
2011-03-01,4.833
2011-03-02,7.625
2011-03-03,11.083
2011-03-04,19.455
2011-03-05,5.375
2011-03-06,8.542
2011-03-07,16.208
2011-03-08,25.083
2011-03-09,12.125
2011-03-10,3.375
2011-03-11,7.375
2011-03-12,5.375
2011-03-13,3.625
2011-03-14,8.875
2011-03-15,12.75
2011-03-16,15.292
2011-03-17,15.167
2011-03-18,6.542
2011-03-19,4.875
2011-03-20,8.958
2011-03-21,6.75
2011-03-22,12.5
2011-03-23,16.708
2011-03-24,3.792
2011-03-25,4.917
2011-03-26,6.542
2011-03-27,9.708
2011-03-28,17.042
2011-03-29,13.304
2011-03-30,18.167
2011-03-31,12.417
2011-04-01,17.875
2011-04-02,25.625
2011-04-03,15.167
2011-04-04,17.0
2011-04-05,14.458
2011-04-06,19.625
2011-04-07,25.875
2011-04-08,24.875
2011-04-09,18.217
2011-04-10,24.25
2011-04-11,31.208
2011-04-12,20.333
2011-04-13,31.417
2011-04-14,32.333
2011-04-15,34.625
2011-04-16,25.292
2011-04-17,19.375
2011-04-18,24.958
2011-04-19,14.261
2011-04-20,14.125
2011-04-21,21.542
2011-04-22,31.417
2011-04-23,18.583
2011-04-24,16.5
2011-04-25,20.792
2011-04-26,20.958
2011-04-27,35.458
2011-04-28,14.917
2011-04-29,17.208
2011-04-30,21.667
2011-05-01,29.667
2011-05-02,70.333
2011-05-03,47.292
2011-05-04,22.417
2011-05-05,22.375
2011-05-06,27.045
2011-05-07,25.375
2011-05-08,22.792
2011-05-09,25.542
2011-05-10,25.5
2011-05-11,18.833
2011-05-12,14.417
2011-05-13,24.25
2011-05-14,30.125
2011-05-15,21.458
2011-05-16,26.833
2011-05-17,33.208
2011-05-18,31.917
2011-05-19,41.609
2011-05-20,43.25
2011-05-21,46.261
2011-05-22,31.0
2011-05-23,20.292
2011-05-24,17.375
2011-05-25,30.792
2011-05-26,30.333
2011-05-27,30.083
2011-05-28,35.217
2011-05-29,17.042
2011-05-30,23.125
2011-05-31,37.095
2011-06-01,35.708
2011-06-02,26.667
2011-06-03,24.792
2011-06-04,30.25
2011-06-05,44.609
2011-06-06,27.0
2011-06-07,39.833
2011-06-08,18.625
2011-06-09,26.792
2011-06-10,45.458
2011-06-11,35.042
2011-06-12,22.417
2011-06-13,22.167
2011-06-14,21.292
2011-06-15,20.083
2011-06-16,23.913
2011-06-17,15.182
2011-06-18,15.167
2011-06-19,22.125
2011-06-20,30.917
2011-06-21,22.833
2011-06-22,29.667
2011-06-23,30.083
2011-06-24,18.458
2011-06-25,17.208
2011-06-26,15.458
2011-06-27,19.792
2011-06-28,25.542
2011-06-29,25.417
2011-06-30,25.917
2011-07-01,24.458
2011-07-02,26.0
2011-07-03,23.833
2011-07-04,34.458
2011-07-05,15.042
2011-07-06,18.792
2011-07-07,36.375
2011-07-08,32.583
2011-07-09,21.625
2011-07-10,18.375
2011-07-11,24.458
2011-07-12,25.125
2011-07-13,31.792
2011-07-14,32.0
2011-07-15,30.708
2011-07-16,32.652
2011-07-17,34.125
2011-07-18,28.167
2011-07-19,15.708
2011-07-20,16.136
2011-07-21,19.833
2011-07-22,22.792
2011-07-23,17.5
2011-07-24,20.625
2011-07-25,29.708
2011-07-26,25.0
2011-07-27,25.375
2011-07-28,18.75
2011-07-29,14.708
2011-07-30,15.875
2011-07-31,19.167
2011-08-01,24.458
2011-08-02,26.417
2011-08-03,27.292
2011-08-04,20.5
2011-08-05,20.375
2011-08-06,20.182
2011-08-07,19.087
2011-08-08,20.391
2011-08-09,27.292
2011-08-10,37.042
2011-08-11,29.042
2011-08-12,28.292
2011-08-13,36.042
2011-08-14,39.458
2011-08-15,24.917
2011-08-16,27.208
2011-08-17,28.667
2011-08-18,36.625
2011-08-19,17.435
2011-08-20,13.125
2011-08-21,13.292
2011-08-22,14.667
2011-08-23,16.792
2011-08-24,22.958
2011-08-25,15.75
2011-08-26,15.583
2011-08-27,16.125
2011-08-28,17.833
2011-08-29,22.75
2011-08-30,18.208
2011-08-31,15.75
2011-09-01,16.417
2011-09-02,15.364
2011-09-03,17.208
2011-09-04,16.292
2011-09-05,15.375
2011-09-06,13.833
2011-09-07,17.0
2011-09-08,22.667
2011-09-09,32.0
2011-09-10,28.292
2011-09-11,23.625
2011-09-12,20.875
2011-09-13,22.167
2011-09-14,26.292
2011-09-15,26.25
2011-09-16,17.739
2011-09-17,18.625
2011-09-18,19.0
2011-09-19,16.917
2011-09-20,14.25
2011-09-21,12.458
2011-09-22,14.708
2011-09-23,14.833
2011-09-24,18.417
2011-09-25,18.583
2011-09-26,18.833
2011-09-27,17.792
2011-09-28,26.208
2011-09-29,20.792
2011-09-30,30.25
2011-10-01,14.25
2011-10-02,18.0
2011-10-03,15.417
2011-10-04,17.917
2011-10-05,17.917
2011-10-06,12.833
2011-10-07,19.5
2011-10-08,24.333
2011-10-09,29.667
2011-10-10,25.125
2011-10-11,36.958
2011-10-12,33.667
2011-10-13,33.478
2011-10-14,41.708
2011-10-15,19.292
2011-10-16,17.333
2011-10-17,26.042
2011-10-18,20.792
2011-10-19,17.273
2011-10-20,20.083
2011-10-21,17.625
2011-10-22,14.625
2011-10-23,19.875
2011-10-24,23.125
2011-10-25,21.375
2011-10-26,16.167
2011-10-27,18.958
2011-10-28,23.833
2011-10-29,23.875
2011-10-30,28.5
2011-10-31,12.208
2011-11-01,19.375
2011-11-02,23.333
2011-11-03,21.833
2011-11-04,28.0
2011-11-05,31.875
2011-11-06,26.792
2011-11-07,14.125
2011-11-08,15.375
2011-11-09,19.75
2011-11-10,19.5
2011-11-11,16.583
2011-11-12,17.625
2011-11-13,19.625
2011-11-14,24.25
2011-11-15,20.25
2011-11-16,15.833
2011-11-17,16.292
2011-11-18,21.87
2011-11-19,17.042
2011-11-20,12.261
2011-11-21,12.542
2011-11-22,13.042
2011-11-23,20.833
2011-11-24,21.208
2011-11-25,13.167
2011-11-26,18.417
2011-11-27,17.792
2011-11-28,25.958
2011-11-29,20.583
2011-11-30,27.667
2011-12-01,15.625
2011-12-02,16.167
2011-12-03,18.458
2011-12-04,15.042
2011-12-05,19.708
2011-12-06,28.375
2011-12-07,29.292
2011-12-08,32.25
2011-12-09,25.375
2011-12-10,22.25
2011-12-11,23.167
2011-12-12,17.682
2011-12-13,6.917
2011-12-14,13.75
2011-12-15,8.917
2011-12-16,5.25
2011-12-17,3.958
2011-12-18,3.583
2011-12-19,6.792
2011-12-20,5.625
2011-12-21,8.292
2011-12-22,16.375
2011-12-23,2.917
2011-12-24,7.625
2011-12-25,3.417
2011-12-26,3.708
2011-12-27,3.25
2011-12-28,5.458
2011-12-29,12.292
2011-12-30,4.583
2011-12-31,6.75
2012-01-01,4.25
2012-01-02,14.0
2012-01-03,3.125
2012-01-04,3.042
2012-01-05,4.292
2012-01-06,5.0
2012-01-07,8.958
2012-01-08,13.292
2012-01-09,15.125
2012-01-10,4.792
2012-01-11,5.542
2012-01-12,13.75
2012-01-13,15.708
2012-01-14,10.667
2012-01-15,13.167
2012-01-16,11.958
2012-01-17,7.417
2012-01-18,2.75
2012-01-19,4.417
2012-01-20,4.292
2012-01-21,9.042
2012-01-22,12.208
2012-01-23,2.615
2012-01-24,11.143
2012-01-25,6.792
2012-01-26,4.292
2012-01-27,4.375
2012-01-28,4.458
2012-01-29,4.333
2012-01-30,8.292
2012-01-31,11.792
2012-02-01,17.083
2012-02-02,15.042
2012-02-03,6.958
2012-02-04,15.333
2012-02-05,7.913
2012-02-06,9.083
2012-02-07,10.917
2012-02-08,3.25
2012-02-09,7.75
2012-02-10,7.833
2012-02-11,13.292
2012-02-12,16.125
2012-02-13,8.667
2012-02-14,8.625
2012-02-15,10.0
2012-02-16,4.708
2012-02-17,5.583
2012-02-18,9.292
2012-02-19,7.696
2012-02-20,8.542
2012-02-21,9.5
2012-02-22,9.833
2012-02-23,8.625
2012-02-24,6.625
2012-02-25,5.292
2012-02-26,9.292
2012-02-27,21.75
2012-02-28,17.708
2012-03-01,19.958
2012-03-02,12.409
2012-03-03,9.958
2012-03-04,13.708
2012-03-05,10.583
2012-03-06,19.833
2012-03-07,40.0
2012-03-08,40.042
2012-03-09,24.5
2012-03-10,23.625
2012-03-11,8.583
2012-03-12,14.917
2012-03-13,23.917
2012-03-14,8.625
2012-03-15,16.833
2012-03-16,15.083
2012-03-17,32.167
2012-03-18,53.167
2012-03-19,17.0
2012-03-20,29.417
2012-03-21,4.333
2012-03-22,15.208
2012-03-23,14.667
2012-03-24,25.625
2012-03-25,27.125
2012-03-26,8.917
2012-03-27,11.333
2012-03-28,13.667
2012-03-29,20.208
2012-03-30,18.208
2012-03-31,14.417
2012-04-01,9.292
2012-04-02,10.167
2012-04-03,17.875
2012-04-04,11.625
2012-04-05,16.0
2012-04-06,10.667
2012-04-07,10.208
2012-04-08,10.667
2012-04-09,22.375
2012-04-10,37.667
2012-04-11,25.417
2012-04-12,13.25
2012-04-13,19.167
2012-04-14,9.458
2012-04-15,11.542
2012-04-16,22.625
2012-04-17,18.542
2012-04-18,19.636
2012-04-19,17.958
2012-04-20,14.75
2012-04-21,20.375
2012-04-22,10.792
2012-04-23,3.542
2012-04-24,22.208
2012-04-25,38.042
2012-04-26,19.25
2012-04-27,4.583
2012-04-28,16.833
2012-04-29,27.333
2012-04-30,32.708
2012-05-01,17.5
2012-05-02,13.913
2012-05-03,2.292
2012-05-04,4.042
2012-05-05,10.333
2012-05-06,17.917
2012-05-07,18.292
2012-05-08,32.417
2012-05-09,35.083
2012-05-10,26.25
2012-05-11,9.542
2012-05-12,7.0
2012-05-13,9.417
2012-05-14,20.542
2012-05-15,12.667
2012-05-16,26.083
2012-05-17,49.833
2012-05-18,20.87
2012-05-19,20.375
2012-05-20,23.958
2012-05-21,22.292
2012-05-22,9.667
2012-05-23,8.708
2012-05-24,24.333
2012-05-25,31.708
2012-05-26,20.667
2012-05-27,23.125
2012-05-28,19.667
2012-05-29,23.042
2012-05-30,19.458
2012-05-31,31.542
2012-06-01,15.583
2012-06-02,20.917
2012-06-03,22.875
2012-06-04,22.083
2012-06-05,28.208
2012-06-06,12.542
2012-06-07,20.625
2012-06-08,29.708
2012-06-09,9.583
2012-06-10,4.458
2012-06-11,9.083
2012-06-12,15.042
2012-06-13,8.958
2012-06-14,19.708
2012-06-15,27.0
2012-06-16,17.208
2012-06-17,10.458
2012-06-18,23.75
2012-06-19,15.042
2012-06-20,13.652
2012-06-21,21.583
2012-06-22,14.375
2012-06-23,19.0
2012-06-24,17.125
2012-06-25,7.458
2012-06-26,15.083
2012-06-27,18.167
2012-06-28,26.417
2012-06-29,17.5
2012-06-30,13.042
2012-07-01,20.167
2012-07-02,10.833
2012-07-03,19.792
2012-07-04,24.217
2012-07-05,35.375
2012-07-06,34.458
2012-07-07,8.292
2012-07-08,7.458
2012-07-09,19.417
2012-07-10,30.917
2012-07-11,31.125
2012-07-12,10.083
2012-07-13,24.583
2012-07-14,29.458
2012-07-15,32.292
2012-07-16,27.458
2012-07-17,23.583
2012-07-18,35.208
2012-07-19,28.333
2012-07-20,10.0
2012-07-21,10.083
2012-07-22,11.167
2012-07-23,18.667
2012-07-24,25.833
2012-07-25,23.917
2012-07-26,36.708
2012-07-27,46.333
2012-07-28,44.174
2012-07-29,31.917
2012-07-30,32.583
2012-07-31,25.875
2012-08-01,21.333
2012-08-02,23.458
2012-08-03,20.625
2012-08-04,15.958
2012-08-05,20.167
2012-08-06,17.875
2012-08-07,15.667
2012-08-08,11.917
2012-08-09,12.583
2012-08-10,23.417
