date,CH4_mean,CO_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,THC_mean
2011-01-01,191.042,4.667,11.292,13.875,22.708,8.833,,0.875,12.625,202.333
2011-01-02,186.375,2.875,4.0,7.958,11.375,3.417,,0.458,7.375,190.375
2011-01-03,186.833,3.522,8.292,14.708,21.958,7.25,,0.958,5.167,195.125
2011-01-04,187.375,4.042,8.292,16.609,26.217,9.609,,1.625,7.292,195.667
2011-01-05,191.304,5.5,16.174,32.583,84.125,51.542,,1.542,11.25,207.478
2011-01-06,193.13,4.875,16.739,34.0,100.75,66.75,,1.391,13.25,209.87
2011-01-07,194.0,5.417,23.875,29.875,88.042,58.167,,1.75,9.583,217.875
2011-01-08,194.458,4.75,14.375,19.292,41.083,21.792,,1.167,10.0,208.833
2011-01-09,192.75,4.083,8.833,22.25,45.167,22.917,,1.958,12.708,201.583
2011-01-10,194.25,4.783,15.5,31.583,83.0,51.417,,1.583,18.792,209.75
2011-01-11,190.318,3.591,7.318,26.053,66.263,40.211,,1.421,12.696,197.636
2011-01-12,190.708,4.25,14.25,31.292,82.5,51.208,,1.667,9.833,204.958
2011-01-13,192.042,5.083,15.833,34.917,106.625,71.708,,2.333,21.083,207.875
2011-01-14,191.083,3.792,7.167,20.478,45.522,25.043,,1.391,10.125,198.25
2011-01-15,193.625,5.083,11.667,23.125,45.042,21.917,,1.875,17.042,205.292
2011-01-16,190.625,4.792,12.5,33.391,85.261,51.87,,1.652,14.333,203.125
2011-01-17,190.667,4.261,11.458,33.042,81.917,48.875,,1.542,11.625,202.125
2011-01-18,189.826,5.417,16.522,36.087,97.652,61.565,,1.478,22.083,206.348
2011-01-19,188.542,3.875,8.417,30.667,75.583,44.917,,2.125,20.083,196.958
2011-01-20,185.958,3.0,4.708,25.0,47.435,22.435,,1.043,12.0,190.667
2011-01-21,186.0,2.625,4.208,20.5,36.042,15.542,,0.083,5.542,190.208
2011-01-22,184.625,3.042,6.25,13.652,22.13,8.478,,0.0,3.292,190.875
2011-01-23,188.708,4.292,11.292,24.958,80.042,55.083,,0.667,10.5,200.0
2011-01-24,187.5,3.696,8.091,24.095,50.524,26.429,,0.952,8.292,195.591
2011-01-25,190.333,4.375,12.292,29.833,88.417,58.583,,1.375,13.208,202.625
2011-01-26,189.5,3.792,6.75,27.833,61.292,33.458,,1.261,9.625,196.25
2011-01-27,192.167,4.5,10.375,31.435,84.217,52.783,,1.667,15.125,202.542
2011-01-28,190.583,3.667,6.792,23.417,46.708,23.292,,1.292,12.833,197.375
2011-01-29,190.833,3.583,8.875,18.083,31.833,13.75,,1.375,8.625,199.708
2011-01-30,192.625,4.75,10.958,33.042,92.417,59.375,,1.5,12.958,203.583
2011-01-31,191.304,3.87,11.043,26.708,65.542,38.833,,1.208,11.292,202.348
2011-02-01,188.417,3.833,10.583,26.708,60.5,33.792,,1.958,10.167,199.0
2011-02-02,187.083,3.0,6.208,16.5,26.5,10.0,,1.522,6.292,193.292
2011-02-03,191.208,5.417,15.917,34.826,106.174,71.348,,2.042,14.125,207.125
2011-02-04,190.292,4.083,11.125,20.875,54.833,33.958,,1.75,12.833,201.417
2011-02-05,192.25,4.5,9.625,19.833,34.833,15.0,,1.875,17.833,201.875
2011-02-06,191.125,4.708,11.625,31.25,66.0,34.75,,1.417,27.708,202.75
2011-02-07,190.913,6.174,15.13,33.542,93.542,60.0,,0.375,17.833,206.043
2011-02-08,189.208,3.583,8.708,20.458,47.75,27.292,,0.417,7.958,197.917
2011-02-09,190.81,3.65,7.238,29.273,71.227,41.955,,0.55,9.348,198.048
2011-02-10,190.375,3.957,10.875,31.13,78.087,46.957,,0.917,12.333,201.25
2011-02-11,189.542,3.583,6.875,20.458,39.0,18.542,,0.625,9.958,196.417
2011-02-12,190.5,3.417,6.208,14.708,22.375,7.667,,0.542,8.708,196.708
2011-02-13,191.958,4.583,14.75,35.292,84.583,49.292,,2.0,17.583,206.708
2011-02-14,190.083,4.667,13.167,35.667,77.625,41.958,,1.167,28.417,203.25
2011-02-15,190.917,4.875,13.167,29.458,70.75,41.292,,1.5,27.25,204.083
2011-02-16,189.0,3.792,10.913,29.583,56.167,26.583,,1.0,17.083,199.913
2011-02-17,189.25,3.435,7.875,27.174,64.609,37.435,,0.833,16.833,197.125
2011-02-18,188.417,3.083,5.75,17.0,28.5,11.5,,0.917,8.833,194.167
2011-02-19,191.25,3.542,6.875,20.333,33.542,13.208,,1.25,9.5,198.125
2011-02-20,192.25,4.417,9.292,32.083,74.292,42.208,,1.333,13.875,201.542
2011-02-21,191.583,4.208,10.833,32.625,70.958,38.333,,1.917,17.25,202.417
2011-02-22,191.208,4.458,8.917,32.75,67.458,34.708,,2.667,26.792,200.125
2011-02-23,189.75,4.636,11.75,31.958,66.583,34.625,,0.87,26.792,201.5
2011-02-24,194.333,4.542,11.208,29.696,49.609,19.913,,2.208,20.417,205.542
2011-02-25,192.625,3.875,6.542,24.583,43.375,18.792,,0.0,13.25,199.167
2011-02-26,192.333,3.565,6.167,17.458,27.292,9.833,,0.5,9.0,198.5
2011-02-27,193.917,3.5,6.625,24.75,51.583,26.833,,0.833,11.458,200.542
2011-02-28,195.208,3.826,7.958,31.875,72.25,40.375,,1.042,12.125,203.167
2011-03-01,188.739,4.391,11.13,39.917,97.333,57.417,,0.87,13.75,199.87
2011-03-02,189.042,3.625,10.208,34.826,73.13,38.304,,0.333,17.333,199.25
2011-03-03,188.333,3.696,4.625,20.667,34.375,13.708,,0.958,13.75,192.958
2011-03-04,189.833,3.292,3.958,16.208,24.167,7.958,,0.75,15.333,193.792
2011-03-05,188.75,3.696,7.917,33.75,64.5,30.75,,0.0,11.583,196.667
2011-03-06,186.833,3.917,8.75,32.625,73.792,41.167,,0.875,17.542,195.583
2011-03-07,187.958,4.435,7.708,31.0,59.75,28.75,,1.0,19.542,195.667
2011-03-08,190.0,4.609,7.0,32.682,64.182,31.5,,0.864,21.818,197.0
2011-03-09,188.542,3.583,6.958,30.174,50.957,20.783,,0.083,13.042,195.5
2011-03-10,186.708,3.083,3.5,17.042,27.75,10.708,,0.0,4.042,190.208
2011-03-11,186.458,3.083,3.875,14.375,21.042,6.667,,0.208,6.958,190.333
