date,CH4_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,199.25,3.1666666666666665,92.0,73.33333333333333,45.0,6.625,12.125,14.666666666666666,2.5416666666666665,,0.3333333333333333,14.083333333333334,58.0,7.708333333333333,-27.0,205.875
2011-01-02,189.875,2.0,88.0,65.41666666666667,40.0,3.7083333333333335,4.3478260869565215,4.826086956521739,0.4782608695652174,,0.08333333333333333,7.333333333333333,72.0,22.5,-15.0,193.58333333333334
2011-01-03,191.20833333333334,1.9166666666666667,68.0,46.666666666666664,28.0,4.0,6.125,6.708333333333333,0.5833333333333334,,0.041666666666666664,3.8333333333333335,60.0,23.208333333333332,-12.0,195.20833333333334
2011-01-04,195.45833333333334,2.5,77.0,58.208333333333336,37.0,5.416666666666667,7.75,8.708333333333334,0.9583333333333334,,0.375,7.125,61.0,7.375,-29.0,200.875
2011-01-05,191.04166666666666,2.0416666666666665,85.0,60.875,33.0,4.541666666666667,9.666666666666666,10.791666666666666,1.125,,0.20833333333333334,6.625,15.0,-4.416666666666667,-26.0,195.58333333333334
2011-01-06,190.5909090909091,2.5652173913043477,80.0,56.458333333333336,28.0,6.136363636363637,11.5,13.708333333333334,2.2083333333333335,,0.4782608695652174,6.708333333333333,66.0,15.041666666666666,-36.0,196.72727272727272
2011-01-07,190.04166666666666,2.0,66.0,55.208333333333336,42.0,1.125,5.291666666666667,6.375,1.0833333333333333,,0.041666666666666664,4.666666666666667,26.0,8.416666666666666,-8.0,191.16666666666666
2011-01-08,192.25,2.1666666666666665,66.0,51.5,36.0,2.0833333333333335,6.208333333333333,7.083333333333333,0.875,,0.16666666666666666,4.833333333333333,40.0,9.666666666666666,-19.0,194.33333333333334
2011-01-09,194.875,2.375,88.0,65.41666666666667,43.0,3.6666666666666665,11.73913043478261,13.347826086956522,1.608695652173913,,0.5416666666666666,10.125,58.0,10.083333333333334,-31.0,198.54166666666666
2011-01-10,191.125,2.3333333333333335,93.0,56.958333333333336,32.0,3.5833333333333335,12.333333333333334,14.0,1.6666666666666667,,0.25,8.291666666666666,74.0,27.208333333333332,3.0,194.70833333333334
2011-01-11,191.95833333333334,2.25,81.0,60.875,34.0,3.7083333333333335,12.75,15.791666666666666,3.0416666666666665,,0.2916666666666667,10.375,42.0,0.16666666666666666,-28.0,195.66666666666666
2011-01-12,190.66666666666666,2.5,71.0,46.291666666666664,31.0,3.9583333333333335,12.833333333333334,16.458333333333332,3.625,,0.3333333333333333,5.583333333333333,32.0,-13.125,-47.0,194.625
2011-01-13,190.72727272727272,2.782608695652174,76.0,55.916666666666664,27.0,11.5,17.25,24.291666666666668,7.041666666666667,,0.5217391304347826,9.333333333333334,90.0,7.083333333333333,-61.0,202.22727272727272
2011-01-14,190.33333333333334,2.3333333333333335,69.0,47.041666666666664,35.0,8.666666666666666,6.541666666666667,7.958333333333333,1.4166666666666667,,0.875,9.0,23.0,0.16666666666666666,-15.0,199.0
2011-01-15,189.95833333333334,2.0416666666666665,59.0,47.708333333333336,32.0,7.166666666666667,5.083333333333333,5.916666666666667,0.8333333333333334,,1.0,9.041666666666666,40.0,9.583333333333334,-10.0,197.125
2011-01-16,189.3684210526316,2.0454545454545454,60.0,44.458333333333336,33.0,6.947368421052632,11.0,13.80952380952381,2.8095238095238093,,0.0,11.041666666666666,31.0,7.583333333333333,-8.0,196.31578947368422
2011-01-17,188.9090909090909,1.75,67.0,48.208333333333336,35.0,7.363636363636363,14.958333333333334,19.958333333333332,5.0,,0.16666666666666666,8.083333333333334,43.0,10.666666666666666,-22.0,196.27272727272728
2011-01-18,192.08333333333334,3.0833333333333335,71.0,53.583333333333336,28.0,12.166666666666666,22.125,27.75,5.625,,0.25,16.541666666666668,67.0,7.208333333333333,-45.0,204.25
2011-01-19,190.16666666666666,2.0833333333333335,74.0,58.041666666666664,38.0,9.125,12.666666666666666,13.875,1.2083333333333333,,0.375,13.541666666666666,83.0,36.5,-13.0,199.29166666666666
2011-01-20,188.625,1.6956521739130435,95.0,88.70833333333333,70.0,6.041666666666667,7.958333333333333,8.958333333333334,1.0,,0.13043478260869565,9.458333333333334,15.0,6.458333333333333,2.0,194.66666666666666
2011-01-21,188.83333333333334,1.5,100.0,97.375,90.0,5.333333333333333,7.416666666666667,8.458333333333334,1.0416666666666667,,0.0,4.25,12.0,2.9166666666666665,-6.0,194.16666666666666
2011-01-22,187.375,1.4583333333333333,100.0,93.25,74.0,6.75,6.958333333333333,7.25,0.2916666666666667,,0.0,3.4583333333333335,35.0,20.625,5.0,194.125
2011-01-23,189.66666666666666,2.625,97.0,69.625,47.0,8.625,15.173913043478262,19.0,3.8260869565217392,,0.0,6.416666666666667,50.0,17.25,-13.0,198.29166666666666
2011-01-24,189.77272727272728,2.25,70.0,47.791666666666664,34.0,7.2272727272727275,11.416666666666666,13.75,2.3333333333333335,,0.0,7.166666666666667,13.0,-7.958333333333333,-27.0,197.0
2011-01-25,194.66666666666666,2.625,83.0,65.54166666666667,29.0,9.958333333333334,19.5,26.541666666666668,7.041666666666667,,0.16666666666666666,12.416666666666666,53.0,-11.041666666666666,-53.0,204.625
2011-01-26,191.83333333333334,2.125,87.0,57.833333333333336,32.0,6.958333333333333,12.458333333333334,13.833333333333334,1.375,,0.0,8.708333333333334,-1.0,-29.75,-57.0,198.79166666666666
