date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,THC_mean
2011-01-01,200.958,10.958,,,,14.125,1.042,15.792,211.917
2011-01-02,196.167,6.708,,,,8.167,0.875,10.958,202.875
2011-01-03,191.417,8.75,,,,4.208,1.417,8.625,200.167
2011-01-04,193.409,6.5,,,,6.583,2.083,10.25,199.909
2011-01-05,193.25,7.125,,,,6.625,1.375,11.042,200.375
2011-01-06,200.208,9.208,,,,13.125,2.348,16.792,209.417
2011-01-07,197.875,8.792,,,,6.542,1.417,11.0,206.667
2011-01-08,200.083,7.917,,,,11.125,1.5,12.917,208.0
2011-01-09,198.667,6.917,,,,11.583,1.583,15.125,205.583
2011-01-10,198.333,9.583,,,,17.167,1.708,19.042,207.917
2011-01-11,194.864,6.136,,,,9.417,1.083,12.042,201.0
2011-01-12,191.75,6.042,,,,5.458,1.583,9.875,197.792
2011-01-13,198.083,11.583,,,,14.042,2.391,17.333,209.667
2011-01-14,193.458,7.083,,,,9.083,1.333,13.542,200.542
2011-01-15,196.542,8.917,,,,15.083,1.292,17.0,205.458
2011-01-16,193.542,10.0,,,,10.833,1.458,14.0,203.542
2011-01-17,194.292,6.125,,,,10.042,1.792,14.125,200.417
2011-01-18,201.0,15.722,,,,25.792,2.45,25.364,216.722
2011-01-19,197.25,9.542,,,,21.042,1.696,21.0,206.792
2011-01-20,189.667,4.583,,,,9.375,0.875,13.375,194.25
2011-01-21,188.958,3.542,,,,2.75,0.333,7.583,192.5
2011-01-22,189.208,6.458,,,,1.625,0.0,6.083,195.667
2011-01-23,196.0,8.333,,,,8.13,0.625,11.125,204.333
2011-01-24,190.792,5.75,,,,7.417,0.875,10.417,196.542
2011-01-25,193.318,9.5,,,,10.458,1.208,13.792,202.818
2011-01-26,192.208,7.0,,,,8.208,1.174,11.417,199.208
2011-01-27,197.25,7.708,,,,11.917,1.917,14.375,204.958
2011-01-28,194.208,6.458,,,,13.5,1.458,15.083,200.667
2011-01-29,193.292,7.0,,,,8.792,1.25,11.833,200.292
2011-01-30,197.458,9.542,,,,8.583,1.833,13.042,207.0
2011-01-31,198.158,8.684,11.556,11.778,0.222,8.792,1.368,15.0,206.842
2011-02-01,193.409,9.227,11.913,14.522,2.609,7.958,1.708,13.875,202.636
2011-02-02,188.625,5.667,6.458,6.75,0.292,4.583,0.917,11.958,194.292
2011-02-03,194.542,11.958,16.75,22.917,6.167,9.958,1.826,15.375,206.5
2011-02-04,200.5,10.75,13.25,18.333,5.083,14.708,1.75,19.167,211.25
2011-02-05,194.708,7.542,7.75,8.292,0.542,14.375,1.391,19.042,202.25
2011-02-06,196.292,10.958,16.042,18.0,1.958,26.25,1.208,29.792,207.25
2011-02-07,192.292,13.708,18.042,23.292,5.25,14.208,0.739,20.208,206.0
2011-02-08,191.045,5.909,8.391,9.478,1.087,5.0,0.667,11.25,196.955
2011-02-09,193.958,6.0,9.833,12.417,2.583,5.75,0.913,11.458,199.958
2011-02-10,194.5,7.583,12.208,16.333,4.125,8.292,1.542,13.875,202.083
2011-02-11,193.917,5.875,7.875,9.5,1.625,8.417,0.522,13.708,199.792
2011-02-12,195.5,6.208,6.292,6.917,0.625,8.625,0.833,13.0,201.708
2011-02-13,195.75,11.417,14.875,18.583,3.708,14.333,1.478,20.167,207.167
2011-02-14,197.444,15.111,20.409,27.136,6.727,28.375,1.273,33.292,212.556
2011-02-15,193.955,17.455,16.957,28.652,11.696,32.542,1.5,40.25,211.409
2011-02-16,187.625,7.875,4.5,4.875,0.375,7.875,0.5,14.25,195.5
2011-03-13,190.0,7.571,6.333,6.667,0.333,,0.556,7.667,197.571
2011-03-14,193.333,6.333,7.292,7.75,0.458,,1.042,10.708,199.667
2011-03-15,196.167,7.75,8.25,9.917,1.667,,0.958,17.333,203.917
2011-03-16,192.875,8.625,11.435,13.261,1.826,,1.542,21.875,201.5
2011-03-17,199.708,10.667,12.75,14.208,1.458,,0.667,26.958,210.375
2011-03-18,193.917,10.208,10.435,11.261,0.826,,0.042,19.167,204.125
2011-03-19,189.167,5.417,5.625,5.958,0.333,,0.292,13.75,194.583
