date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2011-01-01,99.0,72.292,39.0,6.542,6.625,0.083,,1.167,14.625,73.0,14.083,-27.0
2011-01-02,100.0,63.708,23.0,4.125,4.125,0.0,,1.042,10.583,101.0,27.375,-23.0
2011-01-03,88.0,56.042,20.0,5.13,5.13,0.0,,1.13,10.0,86.0,12.125,-38.0
2011-01-04,82.0,56.667,28.0,6.583,7.292,0.708,,1.292,12.583,98.0,18.25,-23.0
2011-01-05,93.0,66.5,29.0,8.375,8.75,0.375,,1.292,9.792,68.0,0.167,-42.0
2011-01-06,90.0,64.5,30.0,14.958,17.417,2.458,,1.458,14.958,74.0,8.958,-45.0
2011-01-07,95.0,63.083,24.0,9.375,9.792,0.417,,1.333,12.875,73.0,6.458,-35.0
2011-01-08,91.0,62.292,25.0,7.625,7.625,0.0,,1.375,12.083,70.0,-0.75,-48.0
2011-01-09,91.0,60.708,30.0,6.625,6.625,0.0,,1.583,12.417,82.0,13.458,-37.0
2011-01-10,97.0,66.458,39.0,15.522,19.174,3.652,,1.913,17.083,75.0,24.167,-28.0
2011-01-11,89.0,55.917,29.0,8.833,9.458,0.625,,1.917,18.625,81.0,26.0,-25.0
2011-01-12,85.0,52.542,21.0,15.417,17.583,2.167,,1.438,12.208,51.0,-12.667,-64.0
2011-01-13,81.0,54.458,23.0,15.417,21.292,5.875,,1.783,17.042,100.0,10.583,-58.0
2011-01-14,88.0,50.083,18.0,6.25,6.708,0.458,,1.583,14.333,67.0,9.5,-40.0
2011-01-15,85.0,59.583,32.0,7.792,8.0,0.208,,1.417,18.125,68.0,5.5,-45.0
2011-01-16,85.0,60.583,36.0,15.682,20.227,4.545,,1.5,18.565,47.0,8.167,-24.0
2011-01-17,82.0,56.75,31.0,13.652,15.913,2.261,,1.292,15.375,72.0,14.292,-18.0
2011-01-18,83.0,59.917,31.0,15.375,16.667,1.292,,1.375,19.125,86.0,15.042,-35.0
2011-01-19,86.0,62.667,36.0,16.667,19.333,2.667,,1.75,17.792,95.0,36.5,-28.0
2011-01-20,100.0,94.917,83.0,4.083,4.083,0.0,,1.087,15.458,27.0,20.458,14.0
2011-01-21,100.0,98.042,90.0,4.0,4.0,0.0,,1.0,10.083,27.0,18.5,11.0
2011-01-22,100.0,97.0,87.0,3.917,4.375,0.458,,1.0,9.042,67.0,34.917,7.0
2011-01-23,100.0,85.333,55.0,10.208,14.0,3.792,,1.167,13.625,69.0,27.917,-2.0
2011-01-24,100.0,71.875,38.0,14.696,16.304,1.609,,1.167,14.833,51.0,10.0,-23.0
2011-01-25,100.0,66.833,14.0,12.833,20.292,7.458,,1.458,14.25,85.0,10.167,-36.0
2011-01-26,94.0,44.917,13.0,9.375,9.917,0.542,,1.292,13.0,56.0,-0.708,-45.0
2011-01-27,89.0,61.75,32.0,12.458,13.25,0.792,,1.435,18.222,56.0,-8.208,-60.0
2011-01-28,89.0,51.167,17.0,5.75,5.75,0.0,,1.458,14.875,47.0,-3.833,-45.0
2011-01-29,79.0,46.708,12.0,4.125,4.125,0.0,,1.25,12.292,61.0,-8.083,-54.0
2011-01-30,90.0,51.125,21.0,13.417,15.5,2.083,,1.542,11.875,48.0,-7.708,-57.0
2011-01-31,83.0,47.583,15.0,11.13,12.565,1.435,,1.292,11.083,79.0,-1.542,-62.0
2011-02-01,88.0,49.083,22.0,10.125,14.083,3.958,,1.667,12.5,83.0,6.25,-62.0
2011-02-02,61.0,28.0,12.0,2.25,2.292,0.042,,1.583,11.667,40.0,5.667,-28.0
2011-02-03,86.0,51.583,12.0,10.792,12.042,1.25,,1.261,11.792,63.0,-11.375,-64.0
2011-02-04,88.0,49.042,18.0,7.75,8.708,0.958,,1.5,13.708,104.0,14.375,-63.0
2011-02-05,93.0,59.042,30.0,6.625,6.667,0.042,,1.833,16.167,83.0,21.292,-40.0
2011-02-06,100.0,86.25,58.0,10.75,11.833,1.083,,1.5,26.0,77.0,30.333,-16.0
2011-02-07,100.0,99.542,95.0,11.043,14.174,3.13,,1.083,15.875,103.0,63.583,35.0
2011-02-08,100.0,45.75,14.0,3.75,3.792,0.042,,1.083,11.375,95.0,43.875,5.0
2011-02-09,79.0,47.875,16.0,8.864,9.682,0.818,,1.105,11.042,62.0,6.625,-32.0
2011-02-10,86.0,56.75,23.0,15.0,18.583,3.583,,1.375,14.125,83.0,17.0,-37.0
2011-02-11,89.0,50.435,12.0,5.955,6.273,0.318,,1.045,13.818,79.0,14.696,-26.0
2011-02-12,73.0,41.542,10.0,3.958,3.958,0.0,,1.043,11.458,85.0,9.375,-41.0
2011-02-13,67.0,45.625,24.0,13.625,15.792,2.167,,1.417,18.458,74.0,20.083,-37.0
2011-02-14,100.0,74.292,51.0,12.478,13.87,1.391,,1.174,26.208,70.0,38.875,11.0
2011-02-15,100.0,75.333,40.0,13.542,19.125,5.583,,1.375,25.0,107.0,47.333,-6.0
2011-02-16,89.0,64.042,32.0,15.542,18.083,2.542,,1.348,21.875,50.0,9.208,-18.0
2011-02-17,100.0,74.333,29.0,12.75,14.833,2.083,,1.25,18.125,64.0,13.708,-22.0
2011-02-18,100.0,55.042,17.0,3.25,3.375,0.125,,1.043,12.958,50.0,-3.125,-48.0
2011-02-19,75.0,45.958,18.0,4.833,5.0,0.167,,1.083,12.917,65.0,-5.083,-63.0
2011-02-20,67.0,41.292,19.0,12.875,14.292,1.417,,1.304,15.0,96.0,22.875,-41.0
2011-02-21,77.0,44.292,20.0,17.261,19.304,2.043,,1.417,19.417,123.0,48.458,-30.0
2011-02-22,89.0,55.417,29.0,14.125,15.333,1.208,,2.174,28.5,110.0,52.75,-8.0
2011-02-23,100.0,98.333,64.0,11.208,14.0,2.792,,1.167,20.542,86.0,57.917,33.0
2011-02-24,100.0,65.0,28.0,14.583,15.75,1.167,,1.826,23.292,131.0,69.083,13.0
2011-02-25,100.0,99.792,98.0,6.125,6.208,0.083,,1.0,15.375,41.0,26.458,6.0
2011-02-26,100.0,78.708,51.0,5.5,5.667,0.167,,1.0,13.708,65.0,29.667,4.0
2011-02-27,100.0,54.875,12.0,7.542,8.125,0.583,,1.042,14.583,73.0,13.292,-32.0
2011-02-28,96.0,59.833,26.0,14.0,16.304,2.304,,1.375,16.458,57.0,2.792,-57.0
2011-03-01,100.0,88.458,59.0,11.083,13.0,1.917,,1.042,10.792,119.0,56.0,1.0
2011-03-02,100.0,99.667,96.0,7.542,8.333,0.792,,1.0,14.625,60.0,38.042,19.0
