date,PM25_mean,SPM_mean
2011-01-01,,14.0
2011-01-02,,10.833333333333334
2011-01-03,,6.625
2011-01-04,,7.625
2011-01-05,,6.833333333333333
2011-01-06,,13.416666666666666
2011-01-07,,8.291666666666666
2011-01-08,,10.166666666666666
2011-01-09,,12.416666666666666
2011-01-10,,19.25
2011-01-11,,11.083333333333334
2011-01-12,,10.208333333333334
2011-01-13,,16.5
2011-01-14,,10.625
2011-01-15,,14.333333333333334
2011-01-16,,9.458333333333334
2011-01-17,,11.875
2011-01-18,,20.863636363636363
2011-01-19,,21.541666666666668
2011-01-20,,15.875
2011-01-21,,6.708333333333333
2011-01-22,,5.625
2011-01-23,,9.958333333333334
2011-01-24,,7.666666666666667
2011-01-25,,12.625
2011-01-26,,8.833333333333334
2011-01-27,,12.833333333333334
2011-01-28,,12.75
2011-01-29,,15.666666666666666
2011-01-30,,12.166666666666666
2011-01-31,,15.444444444444445
2011-02-01,,6.888888888888889
2011-02-02,,9.25
2011-02-03,,14.041666666666666
2011-02-04,,17.25
2011-02-05,,16.333333333333332
2011-02-06,,33.375
2011-02-07,,19.125
2011-02-08,,6.5
2011-02-09,,7.166666666666667
2011-02-10,,13.666666666666666
2011-02-11,,8.25
2011-02-12,,8.916666666666666
2011-02-13,,17.916666666666668
2011-02-14,,33.458333333333336
2011-02-15,,36.25
2011-02-16,,13.166666666666666
2011-02-17,,15.0
2011-02-18,,11.714285714285714
2011-02-19,,11.125
2011-02-20,,14.333333333333334
2011-02-21,,19.958333333333332
2011-02-22,,23.875
2011-02-23,,29.208333333333332
2011-02-24,,19.875
2011-02-25,,13.0
2011-02-26,,8.833333333333334
2011-02-27,,9.625
2011-02-28,,8.0
2011-03-01,,16.166666666666668
2011-03-02,,14.75
2011-03-03,,13.333333333333334
2011-03-04,,13.291666666666666
2011-03-05,,7.166666666666667
2011-03-06,,15.083333333333334
2011-03-07,,20.458333333333332
2011-03-08,,16.0
2011-03-09,,13.708333333333334
2011-03-10,,4.791666666666667
2011-03-11,,6.666666666666667
2011-03-12,,4.708333333333333
2011-03-13,,4.75
2011-03-14,,8.208333333333334
2011-03-15,,13.541666666666666
2011-03-16,,18.666666666666668
2011-03-17,,29.041666666666668
2011-03-18,,21.625
2011-03-19,,7.291666666666667
2011-03-20,,15.041666666666666
2011-03-21,,7.875
2011-03-22,,25.458333333333332
2011-03-23,,33.666666666666664
2011-03-24,,6.083333333333333
2011-03-25,,4.833333333333333
2011-03-26,,9.291666666666666
2011-03-27,,15.625
2011-03-28,,21.583333333333332
2011-03-29,,15.0
2011-03-30,,24.608695652173914
2011-03-31,,19.208333333333332
2011-04-01,,15.125
2011-04-02,,25.208333333333332
2011-04-03,,11.208333333333334
2011-04-04,,7.125
2011-04-05,,14.833333333333334
2011-04-06,,18.291666666666668
2011-04-07,,28.0
2011-04-08,,21.375
2011-04-09,,13.166666666666666
2011-04-10,,17.458333333333332
2011-04-11,,21.666666666666668
2011-04-12,,13.916666666666666
2011-04-13,,22.208333333333332
2011-04-14,,31.238095238095237
2011-04-15,,36.5
2011-04-16,,19.25
2011-04-17,,12.875
2011-04-18,,17.166666666666668
2011-04-19,,7.291666666666667
2011-04-20,,4.291666666666667
2011-04-21,,15.25
2011-04-22,,32.958333333333336
2011-04-23,,13.958333333333334
2011-04-24,,8.583333333333334
2011-04-25,,13.75
2011-04-26,,17.166666666666668
2011-04-27,,41.083333333333336
2011-04-28,,15.208333333333334
2011-04-29,,12.333333333333334
2011-04-30,,24.833333333333332
2011-05-01,,27.583333333333332
2011-05-02,,68.41666666666667
2011-05-03,,38.416666666666664
2011-05-04,,25.833333333333332
2011-05-05,,19.083333333333332
2011-05-06,,19.625
2011-05-07,,22.291666666666668
2011-05-08,,22.416666666666668
2011-05-09,,17.291666666666668
2011-05-10,,39.875
2011-05-11,,18.541666666666668
2011-05-12,,7.0
2011-05-13,,20.916666666666668
2011-05-14,,46.0
2011-05-15,,20.083333333333332
2011-05-16,,32.833333333333336
2011-05-17,,34.416666666666664
2011-05-18,,28.130434782608695
2011-05-19,,33.166666666666664
2011-05-20,,41.583333333333336
2011-05-21,,46.083333333333336
2011-05-22,,24.708333333333332
2011-05-23,,10.583333333333334
2011-05-24,,10.041666666666666
2011-05-25,,21.291666666666668
2011-05-26,,19.583333333333332
2011-05-27,,17.333333333333332
2011-05-28,,13.875
2011-05-29,,5.583333333333333
2011-05-30,,1.75
2011-05-31,,14.041666666666666
2011-06-01,,29.416666666666668
2011-06-02,,26.041666666666668
2011-06-03,,24.75
2011-06-04,,31.875
2011-06-05,,47.25
2011-06-06,,35.708333333333336
2011-06-07,,37.708333333333336
2011-06-08,,18.25
2011-06-09,,19.958333333333332
2011-06-10,,33.125
2011-06-11,,31.166666666666668
2011-06-12,,35.791666666666664
2011-06-13,,27.708333333333332
2011-06-14,,15.458333333333334
2011-06-15,,12.217391304347826
2011-06-16,,17.0
2011-06-17,,8.0
2011-06-18,,17.666666666666668
2011-06-19,,21.083333333333332
2011-06-20,,27.958333333333332
2011-06-21,,26.458333333333332
2011-06-22,,33.75
2011-06-23,,43.166666666666664
2011-06-24,,24.666666666666668
2011-06-25,,12.173913043478262
2011-06-26,,8.333333333333334
2011-06-27,,15.958333333333334
2011-06-28,,29.708333333333332
2011-06-29,,23.583333333333332
2011-06-30,,28.375
2011-07-01,,35.541666666666664
2011-07-02,,32.833333333333336
2011-07-03,,27.333333333333332
2011-07-04,,39.291666666666664
2011-07-05,,22.958333333333332
2011-07-06,,20.208333333333332
2011-07-07,,23.958333333333332
2011-07-08,,26.875
2011-07-09,,26.416666666666668
2011-07-10,,23.666666666666668
