date,CO_mean
2011-09-15,10.292
2011-09-16,9.292
2011-09-17,9.417
2011-09-18,9.458
2011-09-19,7.0
2011-09-20,7.167
2011-09-21,5.167
2011-09-22,4.708
2011-09-23,7.292
2011-09-24,11.958
2011-09-25,11.667
2011-09-26,11.25
2011-09-27,8.208
2011-09-28,9.625
2011-09-29,11.25
2011-09-30,8.667
2011-10-01,5.5
2011-10-02,6.667
2011-10-03,8.292
2011-10-04,13.217
2011-10-05,12.0
2011-10-06,8.167
2011-10-07,8.167
2011-10-08,10.792
2011-10-09,10.792
2011-10-10,9.708
2011-10-11,10.583
2011-10-12,11.5
2011-10-13,13.083
2011-10-14,11.625
2011-10-15,11.833
2011-10-16,8.917
2011-10-17,8.042
2011-10-18,6.75
2011-10-19,9.25
2011-10-20,11.5
2011-10-21,10.083
2011-10-22,9.958
2011-10-23,7.5
2011-10-24,11.75
2011-10-25,6.667
2011-10-26,5.458
2011-10-27,8.917
2011-10-28,10.417
2011-10-29,11.125
2011-10-30,8.625
2011-10-31,7.708
2011-11-01,9.458
2011-11-02,10.652
2011-11-03,14.708
2011-11-04,11.333
2011-11-05,14.25
2011-11-06,12.167
2011-11-07,4.75
2011-11-08,9.25
2011-11-09,8.542
2011-11-10,9.333
2011-11-11,11.458
2011-11-12,9.625
2011-11-13,8.542
2011-11-14,9.375
2011-11-15,6.667
2011-11-16,6.917
2011-11-17,9.417
2011-11-18,10.917
2011-11-19,15.958
2011-11-20,6.125
2011-11-21,5.083
2011-11-22,7.458
2011-11-23,10.75
2011-11-24,6.542
2011-11-25,5.958
2011-11-26,9.292
2011-11-27,10.25
2011-11-28,14.167
2011-11-29,14.833
2011-11-30,10.708
2011-12-01,4.375
2011-12-02,8.958
2011-12-03,7.208
2011-12-04,5.333
2011-12-05,8.333
2011-12-06,10.125
2011-12-07,10.042
2011-12-08,10.261
2011-12-09,5.708
2011-12-10,8.583
2011-12-11,9.208
2011-12-12,12.833
2011-12-13,10.458
2011-12-14,11.792
2011-12-15,10.958
2011-12-16,5.875
2011-12-17,6.875
2011-12-18,7.833
2011-12-19,7.292
2011-12-20,6.958
2011-12-21,9.667
2011-12-22,8.833
2011-12-23,5.292
2011-12-24,8.458
2011-12-25,5.208
2011-12-26,4.625
2011-12-27,7.542
2011-12-28,9.458
2011-12-29,9.25
2011-12-30,5.25
2011-12-31,8.625
