date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,RAIN_sum,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-31,189.542,,,,12.083,17.125,24.5,7.375,8.458,,2.875,7.174,,,,201.625
2011-02-01,192.917,,,,22.917,20.125,50.75,30.625,16.75,,4.167,14.333,,,,215.833
2011-02-02,188.0,,,,6.25,6.375,8.333,1.958,7.583,,2.958,5.458,,,,194.25
2011-02-03,192.917,,,,16.583,21.875,33.583,11.708,14.667,,3.625,12.042,,,,209.5
2011-02-04,192.083,,,,14.0,15.917,23.75,7.833,22.792,,5.125,19.667,,,,206.083
2011-02-05,194.0,,,,13.75,13.542,18.625,5.083,33.792,,6.625,32.458,,,,207.75
2011-02-06,191.292,,,,17.333,28.042,38.292,10.25,28.542,,5.208,27.542,,,,208.625
2011-02-07,187.417,,,,12.333,16.083,24.458,8.375,9.917,,3.125,10.87,,,,199.75
2011-02-08,188.391,,,,5.913,6.0,7.625,1.625,5.875,,3.042,4.958,,,,194.304
2011-02-09,190.917,,,,6.917,11.125,14.708,3.583,9.75,,3.042,9.458,,,,197.833
2011-02-10,192.875,,,,15.667,19.292,36.833,17.542,12.167,,3.417,10.375,,,,208.542
2011-02-11,190.875,,,,9.625,10.583,14.333,3.75,9.292,,3.208,6.042,,,,200.5
2011-02-12,192.625,,,,7.75,8.333,10.083,1.75,10.75,,3.042,10.25,,,,200.375
2011-02-13,195.125,,,,20.458,27.958,48.458,20.5,17.083,,3.208,14.458,,,,215.583
2011-02-14,192.708,,,,28.5,32.583,56.667,24.083,17.739,,2.957,13.435,,,,221.208
2011-02-15,193.625,,,,21.5,20.25,37.0,16.75,16.917,,2.958,14.542,,,,215.125
2011-02-16,190.875,,,,15.333,19.458,29.833,10.375,13.458,,3.583,9.083,,,,206.208
2011-02-17,187.217,,,,6.783,8.542,12.0,3.458,8.875,,3.208,9.875,,,,194.0
2011-02-18,189.708,,,,6.542,5.458,6.875,1.417,6.667,,2.542,6.375,,,,196.25
2011-02-19,193.5,,,,12.875,12.542,17.167,4.625,11.208,,2.542,8.083,,,,206.375
2011-02-20,194.625,,,,19.75,24.417,42.25,17.833,15.958,,3.167,13.667,,,,214.375
2011-02-21,197.222,,,,36.0,34.958,64.958,30.0,26.917,,4.958,25.333,,,,233.222
2011-02-22,192.889,,,,18.222,24.958,39.042,14.083,24.917,,4.292,24.167,,,,211.111
2011-02-23,191.667,,,,19.542,18.375,29.292,10.917,13.75,,2.833,14.792,,,,211.208
2011-02-24,191.0,,,,8.375,6.542,7.833,1.292,26.333,,4.542,24.208,,,,199.375
2011-02-25,192.125,,,,14.708,17.583,23.208,5.625,21.167,,3.125,20.417,,,,206.833
2011-02-26,190.667,,,,6.458,6.042,6.917,0.875,9.833,,2.625,7.958,,,,197.125
2011-02-27,193.565,,,,12.739,15.167,21.708,6.542,12.875,,2.917,10.083,,,,206.304
2011-02-28,193.125,,,,15.167,18.083,27.792,9.708,12.435,,2.917,11.792,,,,208.292
2011-03-01,192.667,,,,20.583,29.0,42.333,13.333,14.917,,3.292,14.083,,,,213.25
2011-03-02,191.75,,,,25.417,27.167,48.167,21.0,13.667,,2.875,15.208,,,,217.167
2011-03-03,190.083,,,,4.875,3.958,4.667,0.708,15.0,,3.0,11.708,,,,194.958
2011-03-04,194.25,,,,12.25,16.583,20.875,4.292,16.417,,2.75,13.042,,,,206.5
2011-03-05,191.875,,,,29.833,27.75,43.375,15.625,7.042,,2.375,11.833,,,,221.708
2011-03-06,192.542,,,,27.042,31.042,54.958,23.917,13.792,,4.208,16.348,,,,219.583
2011-03-07,194.783,,,,10.435,10.208,11.917,1.708,28.875,,4.542,26.167,,,,205.217
2011-03-08,196.625,,,,16.583,16.667,26.667,10.0,29.333,,4.417,26.208,,,,213.208
2011-03-09,193.875,,,,15.208,16.042,19.833,3.792,19.25,,3.208,14.292,,,,209.083
2011-03-10,192.292,,,,6.625,6.083,7.125,1.042,11.917,,3.0,9.458,,,,198.917
2011-03-11,191.625,,,,4.708,4.75,5.958,1.208,13.542,,3.375,8.375,,,,196.333
2011-03-12,192.958,,,,3.708,3.542,4.583,1.042,11.708,,3.0,8.917,,,,196.667
2011-03-13,193.625,,,,5.875,8.708,11.25,2.542,10.391,,2.625,9.125,,,,199.5
2011-03-14,195.375,,,,19.75,24.0,35.625,11.625,14.25,,3.75,13.0,,,,215.125
2011-03-15,196.25,,,,15.958,17.583,31.958,14.375,16.25,,3.625,14.9,,,,212.208
2011-03-16,191.13,,,,20.87,23.042,34.792,11.75,15.042,,3.609,16.417,,,,212.0
2011-03-17,191.458,,,,30.625,30.75,47.917,17.167,15.083,,3.042,16.167,,,,222.083
2011-03-18,199.042,,,,44.417,22.5,64.875,42.375,19.167,,3.375,20.542,,,,243.458
2011-03-19,187.042,,,,4.292,4.125,5.25,1.125,5.917,,2.333,5.905,,,,191.333
2011-03-20,188.417,,,,10.333,11.542,16.917,5.375,11.0,,2.833,11.542,,,,198.75
2011-03-21,187.652,,,,6.957,8.583,10.333,1.75,11.417,,2.917,9.0,,,,194.609
2011-03-22,191.208,,,,23.208,28.5,45.625,17.125,18.625,,5.208,20.0,,,,214.417
2011-03-23,187.0,,,,27.208,28.042,33.5,5.458,12.042,,2.708,11.042,,,,214.208
2011-03-24,185.917,,,,9.75,11.542,13.708,2.167,10.417,,2.958,10.792,,,,195.667
2011-03-25,192.174,,,,4.087,2.167,2.375,0.208,12.292,,3.125,8.667,,,,196.261
2011-03-26,194.5,,,,6.042,7.917,9.75,1.833,9.708,,3.0,7.417,,,,200.542
2011-03-27,197.667,,,,19.917,22.583,32.708,10.125,22.667,,4.875,21.167,,,,217.583
2011-03-28,195.667,,,,19.75,19.25,33.167,13.917,27.864,,4.792,29.958,,,,215.417
2011-03-29,196.167,,,,22.042,23.125,33.167,10.042,20.458,,4.333,17.875,,,,218.208
2011-03-30,193.625,,,,24.583,21.125,35.833,14.708,16.958,,4.5,16.958,,,,218.208
2011-03-31,189.25,,,,8.292,8.833,10.667,1.833,8.042,,2.542,9.042,,,,197.542
2011-04-01,190.625,,,,27.083,27.75,38.458,10.708,,,6.083,25.167,,,,217.708
2011-04-02,189.5,,,,19.667,19.875,29.25,9.375,,,6.167,27.833,,,,209.167
2011-04-03,187.542,,,,6.25,3.667,4.25,0.583,,,3.042,4.833,,,,193.792
2011-04-04,188.565,,,,11.435,12.333,15.958,3.625,,,3.292,6.833,,,,200.0
2011-04-05,189.458,,,,17.667,16.417,22.625,6.208,,,4.25,13.917,,,,207.125
2011-04-06,190.583,,,,24.5,24.333,34.083,9.75,,,5.417,16.667,,,,215.083
2011-04-07,187.833,,,,20.0,21.25,28.542,7.292,,,6.125,14.625,,,,207.833
2011-04-08,188.292,,,,28.458,31.833,43.792,11.958,,,4.583,17.625,,,,216.75
2011-04-09,185.917,,,,16.875,13.333,15.625,2.292,,,3.417,12.583,,,,202.792
2011-04-10,187.083,,,,12.458,9.333,11.25,1.917,,,5.833,29.417,,,,199.542
2011-04-11,188.375,,,,16.833,17.292,23.25,5.958,,,6.083,27.583,,,,205.208
2011-04-12,187.0,,,,14.043,17.542,21.917,4.375,,,4.583,24.958,,,,201.043
2011-04-13,189.609,,,,27.174,24.208,33.875,9.667,,,6.167,26.25,,,,216.783
2011-04-14,189.708,,,,35.375,27.125,37.417,10.292,,,8.292,33.417,,,,225.083
2011-04-15,186.292,,,,27.5,25.042,30.542,5.5,,,7.417,29.292,,,,213.792
2011-04-16,186.083,,,,14.625,14.333,21.458,7.125,,,4.167,28.333,,,,200.708
2011-04-17,185.292,,,,8.875,8.083,10.042,1.958,,,3.917,13.083,,,,194.167
2011-04-18,183.625,,,,19.5,15.292,20.417,5.125,,,4.25,16.083,,,,203.125
2011-04-19,184.333,,,,12.208,13.917,17.375,3.458,,,3.542,9.217,,,,196.542
2011-04-20,185.5,,,,7.667,8.375,9.833,1.458,,,2.708,5.625,,,,193.167
2011-04-21,188.917,,,,22.625,21.958,34.417,12.458,,,4.667,13.958,,,,211.542
2011-04-22,191.478,,,,42.609,37.833,57.625,19.792,,,4.125,27.833,,,,234.087
2011-04-23,187.208,,,,24.0,21.833,30.25,8.417,,,3.0,18.083,,,,211.208
2011-04-24,188.292,,,,15.917,15.208,18.958,3.75,,,3.625,14.375,,,,204.208
2011-04-25,189.333,,,,19.667,22.958,36.792,13.833,,,3.667,12.417,,,,209.0
2011-04-26,189.375,,,,28.667,30.042,43.542,13.5,,,4.958,24.458,,,,218.042
2011-04-27,185.417,,,,24.75,19.375,32.083,12.708,,,4.042,25.25,,,,210.167
2011-04-28,183.917,,,,9.875,9.667,11.375,1.708,,,3.833,17.375,,,,193.792
2011-04-29,188.875,,,,16.542,17.833,24.125,6.292,,,4.458,17.042,,,,205.417
2011-04-30,191.75,,,,33.292,26.833,41.083,14.25,,,5.458,27.333,,,,225.042
2011-05-01,188.435,,,,20.478,16.875,21.875,5.0,,,3.625,23.125,,,,208.913
2011-05-02,189.125,,,,12.5,14.292,21.917,7.625,,,4.25,119.5,,,,201.625
2011-05-03,191.25,,,,17.625,19.667,24.333,4.667,,,4.208,101.913,,,,208.875
2011-05-04,191.083,,,,14.375,11.125,15.667,4.542,,,4.5,53.833,,,,205.458
2011-05-05,187.792,,,,7.625,6.0,6.958,0.958,,,4.167,15.833,,,,195.417
2011-05-06,189.125,,,,14.958,15.125,19.917,4.792,,,4.625,27.0,,,,204.083
2011-05-07,182.708,,,,8.875,5.333,6.5,1.167,,,4.458,13.583,,,,191.583
2011-05-08,183.833,,,,9.208,6.417,7.667,1.25,,,6.083,25.792,,,,193.042
2011-05-09,187.458,,,,17.125,19.792,24.208,4.417,,,6.875,36.417,,,,204.583
2011-05-10,180.783,,,,17.391,18.958,26.625,7.667,,,5.417,34.708,,,,198.174
2011-05-11,182.375,,,,25.167,23.875,32.458,8.583,,,2.958,9.625,,,,207.542
2011-05-12,181.917,,,,18.833,19.667,26.083,6.417,,,3.333,7.083,,,,200.75
2011-05-13,182.875,,,,12.458,12.375,15.25,2.875,,,5.042,37.833,,,,195.333
2011-05-14,187.333,,,,13.083,13.375,16.25,2.875,,,6.25,27.875,,,,200.417
2011-05-15,189.75,,,,14.333,10.708,13.542,2.833,,,5.75,28.458,,,,204.083
2011-05-16,188.917,,,,17.708,15.917,20.875,4.958,,,6.667,32.292,,,,206.625
2011-05-17,188.375,,,,21.167,17.667,21.708,4.042,,,5.833,29.13,,,,209.542
2011-05-18,190.042,,,,18.333,15.625,19.167,3.542,,,5.458,27.375,,,,208.375
2011-05-19,188.043,,,,21.957,18.583,24.0,5.417,,,7.417,34.167,,,,210.0
2011-05-20,185.083,,,,17.292,14.208,17.875,3.667,,,6.542,31.958,,,,202.375
2011-05-21,180.875,,,,17.667,11.833,15.375,3.542,,,5.875,20.083,,,,198.542
2011-05-22,180.875,,,,8.083,5.333,6.333,1.0,,,4.333,5.875,,,,188.958
2011-05-23,185.375,,,,14.958,12.542,15.0,2.458,,,2.792,7.833,,,,200.333
2011-05-24,184.708,,,,13.833,11.833,14.208,2.375,,,2.958,6.167,,,,198.542
2011-05-25,187.083,,,,16.375,19.792,24.667,4.875,,,4.958,17.75,,,,203.458
2011-05-26,185.667,,,,21.5,17.167,20.583,3.417,,,5.667,20.5,,,,207.167
2011-05-27,184.417,,,,13.833,11.458,13.292,1.833,,,3.042,8.208,,,,198.25
2011-05-28,186.174,,,,16.696,15.208,17.75,2.542,,,2.583,7.292,,,,202.87
2011-05-29,181.833,,,,9.75,8.042,9.542,1.5,,,2.167,4.333,,,,191.583
2011-05-30,179.542,,,,5.458,3.5,4.125,0.625,,,2.0,5.042,,,,185.0
2011-05-31,183.565,,,,10.087,10.043,11.826,1.783,,,2.87,9.304,,,,193.652
2011-06-01,184.417,,,,18.083,19.333,22.958,3.625,,,2.833,6.542,,,,202.5
2011-06-02,186.25,,,,17.167,20.5,25.292,4.792,,,2.917,13.542,,,,203.417
2011-06-03,187.208,,,,19.583,16.5,23.583,7.083,,,4.958,32.625,,,,206.792
2011-06-04,185.875,,,,18.0,12.708,16.625,3.917,,,5.917,47.167,,,,203.875
2011-06-05,183.792,,,,13.958,10.125,11.875,1.75,,,5.875,31.208,,,,197.75
2011-06-06,189.478,,,,16.348,14.875,17.833,2.958,,,6.083,32.667,,,,205.826
2011-06-07,188.958,,,,27.042,19.167,25.333,6.167,,,5.958,29.208,,,,216.0
2011-06-08,183.043,,,,12.087,12.083,14.583,2.5,,,5.042,16.522,,,,195.13
2011-06-09,184.875,,,,15.333,14.208,17.75,3.542,,,5.0,19.792,,,,200.208
2011-06-10,188.75,,,,25.833,23.125,29.417,6.292,,,5.375,43.0,,,,214.583
2011-06-11,185.25,,,,12.667,9.417,11.667,2.25,,,3.417,18.458,,,,197.917
2011-06-12,190.208,,,,15.333,9.833,11.958,2.125,,,3.958,30.75,,,,205.542
2011-06-13,185.083,,,,12.0,12.167,15.0,2.833,,,3.792,19.375,,,,197.083
2011-06-14,185.083,,,,9.625,7.0,8.458,1.458,,,3.917,18.391,,,,194.708
2011-06-15,190.913,,,,19.0,17.167,21.875,4.708,,,4.792,25.708,,,,209.913
2011-06-16,191.167,,,,23.125,19.125,23.375,4.25,,,3.75,17.333,,,,214.292
2011-06-17,186.458,,,,14.542,10.042,12.292,2.25,,,3.083,13.0,,,,201.0
2011-06-18,190.417,,,,19.167,16.625,20.208,3.583,,,3.375,19.875,,,,209.583
2011-06-19,191.625,,,,13.708,9.042,11.042,2.0,,,3.25,17.125,,,,205.333
2011-06-20,191.042,,,,24.167,21.5,28.958,7.458,,,3.292,16.542,,,,215.208
2011-06-21,187.625,,,,21.125,15.875,22.292,6.417,,,3.792,16.875,,,,208.75
2011-06-22,188.0,,,,22.75,15.292,24.625,9.333,,,4.875,32.5,,,,210.75
2011-06-23,177.667,,,,11.875,9.208,14.833,5.625,,,4.083,24.167,,,,189.542
2011-06-24,177.043,,,,9.13,8.042,11.833,3.792,,,3.583,23.167,,,,186.174
2011-06-25,179.417,,,,9.042,6.292,10.458,4.167,,,3.417,16.25,,,,188.458
2011-06-26,188.792,,,,12.542,6.792,10.708,3.917,,,3.333,13.375,,,,201.333
2011-06-27,182.292,,,,10.667,6.542,10.333,3.792,,,3.042,12.292,,,,192.958
2011-06-28,178.542,,,,8.417,7.667,10.875,3.208,,,3.958,16.739,,,,186.958
2011-06-29,187.0,,,,15.083,11.125,18.375,7.25,,,5.042,20.375,,,,202.083
2011-06-30,190.417,,,,18.708,13.958,19.125,5.167,,,5.0,27.375,,,,209.125
2011-07-01,189.75,,,,22.25,19.25,28.125,8.875,,,4.125,21.083,,,,212.0
2011-07-02,187.458,,,,16.042,11.708,16.125,4.417,,,3.875,17.167,,,,203.5
2011-07-03,191.957,,,,14.13,9.917,11.792,1.875,,,4.708,30.792,,,,206.087
2011-07-04,188.292,,,,15.542,13.333,19.292,5.958,,,4.125,32.042,,,,203.833
2011-07-05,192.458,,,,14.417,12.125,14.292,2.167,,,4.208,21.208,,,,206.875
2011-07-06,199.458,,,,19.208,15.583,18.875,3.292,,,4.042,24.375,,,,218.667
2011-07-07,187.25,,,,23.75,15.458,25.125,9.667,,,2.583,18.0,,,,211.0
2011-07-08,198.958,,,,18.75,10.333,22.208,11.875,,,3.125,18.25,,,,217.708
2011-07-09,190.083,,,,14.833,8.625,16.333,7.708,,,3.25,10.417,,,,204.917
2011-07-10,192.167,,,,14.958,6.5,9.833,3.333,,,3.75,11.833,,,,207.125
2011-07-11,189.75,,,,11.083,7.583,11.75,4.167,,,3.375,10.792,,,,200.833
2011-07-12,189.478,,,,19.739,12.083,24.333,12.25,,,2.875,11.318,,,,209.217
2011-07-13,186.042,,,,14.083,9.5,15.833,6.333,,,3.625,11.792,,,,200.125
2011-07-14,185.5,,,,12.875,10.0,15.0,5.0,,,4.042,12.542,,,,198.375
2011-07-15,195.042,,,,18.417,14.167,21.667,7.5,,,4.542,11.792,,,,213.458
2011-07-16,194.625,,,,22.458,15.25,21.75,6.5,,,5.5,20.542,,,,217.083
2011-07-17,182.75,,,,10.167,6.375,8.667,2.292,,,3.083,10.083,,,,192.917
2011-07-18,176.667,,,,7.667,5.667,8.917,3.25,,,1.958,10.25,,,,184.333
2011-07-19,171.208,,,,10.292,4.583,7.042,2.458,,,2.083,6.458,,,,181.5
2011-07-20,170.708,,,,11.417,5.708,7.708,2.0,,,2.208,7.0,,,,182.125
2011-07-21,181.609,,,,6.13,3.417,4.292,0.875,,,2.0,7.208,,,,187.739
2011-07-22,190.0,,,,16.0,13.792,18.125,4.333,,,2.667,9.917,,,,206.0
2011-07-23,190.875,,,,11.125,8.708,12.25,3.542,,,2.917,14.375,,,,202.0
2011-07-24,192.042,,,,11.375,5.625,7.292,1.667,,,3.458,21.375,,,,203.417
2011-07-25,193.208,,,,16.333,9.167,12.292,3.125,,,3.0,19.75,,,,209.542
2011-07-26,196.955,,,,17.409,12.682,19.818,7.136,,,3.273,11.227,,,,214.364
2011-07-27,190.333,,,,19.25,11.125,16.208,5.083,,,3.083,9.167,,,,209.583
2011-07-28,186.812,,,,17.312,14.917,22.583,7.667,,,3.667,15.417,,,,204.125
2011-07-29,180.143,,,,14.714,11.792,18.292,6.5,,,3.0,18.417,,,,194.857
2011-07-30,185.833,,,,16.958,9.875,14.875,5.0,,,2.75,15.583,,,,202.792
2011-07-31,191.292,,,,14.292,7.542,9.208,1.667,,,2.875,19.125,,,,205.583
2011-08-01,187.542,,,,13.917,8.083,10.583,2.5,,,2.708,26.125,,,,201.458
2011-08-02,187.909,,,,11.182,7.25,8.958,1.708,,,2.583,16.0,,,,199.091
2011-08-03,183.167,,,,14.708,6.875,9.917,3.042,,,2.75,11.833,,,,197.875
2011-08-04,181.583,,,,14.375,7.417,12.292,4.875,,,2.833,9.583,,,,195.958
2011-08-05,183.333,,,,23.667,12.417,18.333,5.917,,,1.667,7.292,,,,207.0
2011-08-06,186.458,,,,16.708,8.167,17.25,9.083,,,1.75,6.625,,,,203.167
2011-08-07,185.458,,,,15.167,7.208,12.583,5.375,,,2.458,9.167,,,,200.625
2011-08-08,185.261,,,,16.043,12.75,19.792,7.042,,,3.0,13.208,,,,201.304
2011-08-09,188.5,,,,22.083,13.708,20.583,6.875,,,4.583,23.783,,,,210.583
2011-08-10,186.583,,,,17.25,13.708,18.083,4.375,,,5.375,37.875,,,,203.833
2011-08-11,184.042,,,,15.208,15.375,18.833,3.458,,,3.75,29.917,,,,199.25
2011-08-12,188.667,,,,16.208,12.25,16.25,4.0,,,2.042,25.208,,,,204.875
2011-08-13,187.708,,,,15.333,9.333,12.333,3.0,,,2.875,22.667,,,,203.042
2011-08-14,185.5,,,,11.792,7.042,8.667,1.625,,,4.583,25.417,,,,197.292
2011-08-15,186.042,,,,11.083,6.458,8.25,1.792,,,3.208,20.348,,,,197.125
2011-08-16,191.792,,,,13.667,10.375,13.042,2.667,,,3.875,26.708,,,,205.458
2011-08-17,186.0,,,,13.696,13.895,17.895,4.0,,,4.292,28.667,,,,199.696
2011-08-18,184.25,,,,13.167,14.542,20.833,6.292,,,4.083,32.333,,,,197.417
2011-08-19,185.625,,,,9.333,7.042,7.833,0.792,,,3.25,12.708,,,,194.958
2011-08-20,189.125,,,,12.792,9.083,10.417,1.333,,,3.125,10.542,,,,201.917
2011-08-21,191.958,,,,15.167,9.542,10.875,1.333,,,2.208,8.958,,,,207.125
2011-08-22,191.5,,,,14.5,13.25,16.167,2.917,,,2.833,10.542,,,,206.0
2011-08-23,187.792,,,,17.208,15.042,19.833,4.792,,,3.333,19.792,,,,205.0
2011-08-24,191.625,,,,20.167,10.25,20.875,10.625,,,2.458,14.333,,,,211.792
2011-08-25,187.833,,,,22.792,13.0,23.542,10.542,,,2.167,7.667,,,,210.625
2011-08-26,184.696,,,,18.435,14.333,24.0,9.667,,,2.417,9.208,,,,203.13
2011-08-27,186.833,,,,20.708,16.75,23.5,6.75,,,2.5,12.958,,,,207.542
2011-08-28,185.542,,,,12.25,6.917,8.792,1.875,,,3.75,27.5,,,,197.792
2011-08-29,185.875,,,,16.542,11.875,17.0,5.125,,,4.167,17.583,,,,202.417
2011-08-30,187.25,,,,18.042,15.542,22.958,7.417,,,3.833,16.417,,,,205.292
2011-08-31,178.375,,,,17.083,13.25,17.417,4.167,,,3.25,11.625,,,,195.458
2011-09-01,174.458,,,,13.042,9.667,15.708,6.042,,,2.167,12.958,,,,187.5
2011-09-02,171.917,,,,10.083,5.917,8.292,2.375,,,1.917,13.25,,,,182.0
2011-09-03,171.042,,,,7.792,2.292,3.083,0.792,,,2.0,9.375,,,,178.833
2011-09-04,181.304,,,,10.087,9.125,10.458,1.333,,,1.875,4.833,,,,191.391
2011-09-05,185.708,,,,11.0,11.792,15.5,3.708,,,1.708,4.583,,,,196.708
2011-09-06,191.625,,,,9.25,10.958,14.25,3.292,,,2.542,7.217,,,,200.875
2011-09-07,199.417,,,,22.625,18.792,23.625,4.833,,,4.083,12.917,,,,222.042
2011-09-08,205.042,,,,28.625,22.167,29.083,6.917,,,4.458,23.0,,,,233.667
2011-09-09,196.5,,,,20.667,18.167,21.5,3.333,,,2.75,18.958,,,,217.167
2011-09-10,199.833,,,,20.125,13.208,19.167,5.958,,,2.583,22.875,,,,219.958
2011-09-11,185.792,,,,11.042,6.292,9.292,3.0,,,1.833,9.542,,,,196.833
2011-09-12,187.083,,,,18.0,10.25,16.708,6.458,,,2.208,8.958,,,,205.083
2011-09-13,183.682,,,,18.864,13.0,19.292,6.292,,,3.5,12.75,,,,202.545
2011-09-14,184.0,,,,20.375,15.042,21.292,6.25,,,4.5,16.708,,,,204.375
2011-09-15,182.042,,,,21.0,12.625,22.0,9.375,,,3.375,11.875,,,,203.042
2011-09-16,176.792,,,,15.75,9.833,16.625,6.792,,,2.542,8.583,,,,192.542
2011-09-17,176.625,,,,16.042,12.792,20.208,7.417,,,2.125,6.5,,,,192.667
2011-09-18,180.083,,,,13.75,7.792,14.333,6.542,,,2.75,8.208,,,,193.833
2011-09-19,182.208,,,,10.625,5.875,9.958,4.083,,,2.667,8.542,,,,192.833
2011-09-20,181.958,,,,11.875,11.0,13.0,2.0,,,2.0,4.739,,,,193.833
2011-09-21,175.667,,,,7.292,8.75,10.583,1.833,,,2.083,4.042,,,,182.958
2011-09-22,184.696,,,,5.913,5.458,6.583,1.125,,,2.625,3.708,,,,190.609
2011-09-23,191.875,,,,9.542,10.042,14.542,4.5,,,3.208,5.167,,,,201.417
2011-09-24,196.625,,,,15.583,10.75,15.583,4.833,,,3.167,6.583,,,,212.208
2011-09-25,193.542,,,,18.292,8.625,10.208,1.583,,,3.417,9.875,,,,211.833
2011-09-26,198.333,,,,23.292,26.333,34.958,8.625,,,3.875,10.75,,,,221.625
2011-09-27,197.625,,,,20.125,14.667,27.042,12.375,,,3.652,12.667,,,,217.75
2011-09-28,195.042,,,,20.708,17.875,24.875,7.0,,,4.75,27.25,,,,215.75
2011-09-29,196.917,,,,22.25,18.0,26.042,8.042,,,5.125,23.375,,,,219.167
2011-09-30,188.292,,,,16.125,13.542,17.0,3.458,,,3.75,15.208,,,,204.417
2011-10-01,185.565,,,,4.826,3.542,4.625,1.083,,,3.417,9.375,,,,190.391
2011-10-02,188.833,,,,9.75,7.167,9.75,2.583,,,3.167,7.708,,,,198.583
2011-10-03,188.292,,,,6.667,8.292,10.375,2.083,,,2.875,4.125,,,,194.958
2011-10-04,191.208,,,,21.583,17.833,27.5,9.667,,,3.739,9.375,,,,212.792
2011-10-05,191.417,,,,27.375,27.125,34.0,6.875,,,3.292,19.958,,,,218.792
2011-10-06,183.875,,,,10.625,11.375,13.625,2.25,,,2.792,10.0,,,,194.5
2011-10-07,189.25,,,,14.5,14.375,17.875,3.5,,,4.292,21.833,,,,203.75
2011-10-08,193.292,,,,21.667,16.875,25.0,8.125,,,4.167,28.292,,,,214.958
2011-10-09,194.333,,,,20.208,14.875,19.125,4.25,,,4.333,30.583,,,,214.542
2011-10-10,190.957,,,,21.913,18.875,23.458,4.583,,,5.875,39.292,,,,212.87
2011-10-11,191.458,,,,30.917,25.417,41.917,16.5,,,4.875,51.375,,,,222.375
2011-10-12,190.792,,,,27.417,22.167,37.625,15.458,,,4.5,44.913,,,,218.208
2011-10-13,193.0,,,,37.917,35.833,62.125,26.292,,,4.625,39.708,,,,230.917
2011-10-14,190.583,,,,35.417,32.458,46.75,14.292,,,3.042,39.542,,,,226.0
2011-10-15,181.042,,,,31.625,19.708,27.0,7.292,,,3.083,10.042,,,,212.667
