date,TEMP_max,TEMP_mean,TEMP_min
2011-01-01,3.1,1.142,-0.9
2011-01-02,0.1,-2.112,-3.7
2011-01-03,-1.5,-2.896,-4.3
2011-01-04,-1.2,-3.733,-4.9
2011-01-05,-2.2,-3.688,-5.0
2011-01-06,-1.4,-2.358,-3.4
2011-01-07,-2.0,-3.067,-3.7
2011-01-08,-1.4,-2.854,-4.4
2011-01-09,0.1,-0.971,-2.1
2011-01-10,1.9,-0.092,-1.7
2011-01-11,0.4,-2.088,-5.9
2011-01-12,-3.0,-4.542,-6.2
2011-01-13,0.3,-2.167,-3.6
2011-01-14,-1.8,-2.433,-2.9
2011-01-15,-1.4,-2.204,-3.0
2011-01-16,-2.2,-2.904,-3.7
2011-01-17,0.5,-1.95,-3.2
2011-01-18,3.8,0.996,-2.7
2011-01-19,4.3,1.862,-0.4
2011-01-20,2.8,1.354,-0.2
2011-01-21,2.3,1.425,0.3
2011-01-22,3.4,1.846,0.4
2011-01-23,1.0,-1.246,-3.9
2011-01-24,-4.1,-5.535,-7.0
2011-01-25,-4.0,-6.3,-7.8
2011-01-26,-4.9,-6.05,-7.3
2011-01-27,-2.7,-4.792,-7.0
2011-01-28,-2.3,-3.921,-4.9
2011-01-29,-3.9,-5.008,-6.1
2011-01-30,-3.3,-4.504,-5.8
2011-01-31,-3.4,-4.75,-6.3
2011-02-01,-1.0,-3.754,-7.0
2011-02-02,-7.3,-8.196,-9.1
2011-02-03,-3.7,-6.75,-9.4
2011-02-04,-0.4,-3.575,-6.1
2011-02-05,1.1,-1.542,-3.7
2011-02-06,8.1,3.829,0.3
2011-02-07,6.7,1.729,-2.6
2011-02-08,-3.1,-5.175,-8.1
2011-02-09,-2.7,-6.179,-9.4
2011-02-10,-1.1,-4.246,-6.7
2011-02-11,-1.0,-3.883,-5.5
2011-02-12,-2.2,-3.908,-5.0
2011-02-13,3.2,-0.379,-3.1
2011-02-14,2.5,1.05,0.4
2011-02-15,1.7,-0.788,-4.1
2011-02-16,0.9,-3.167,-5.0
2011-02-17,-3.0,-4.775,-6.8
2011-02-18,-5.3,-6.446,-7.2
2011-02-19,-3.4,-5.308,-7.6
2011-02-20,0.8,-2.383,-5.1
2011-02-21,1.0,-0.346,-1.9
2011-02-22,3.8,1.683,-1.0
2011-02-23,9.3,4.746,0.5
2011-02-24,4.1,1.617,-0.6
2011-02-25,5.2,1.517,-1.4
2011-02-26,-1.0,-3.712,-6.1
2011-02-27,-3.1,-5.542,-7.3
2011-02-28,0.0,-3.112,-7.3
2011-03-01,10.1,5.383,1.5
2011-03-02,6.2,4.367,0.0
2011-03-03,3.9,0.812,-1.4
2011-03-04,3.3,1.654,-1.4
2011-03-05,10.5,6.567,3.5
2011-03-06,10.4,8.504,5.5
2011-03-07,5.4,2.846,0.9
2011-03-08,7.9,3.254,0.7
2011-03-09,1.9,0.188,-0.6
2011-03-10,1.3,-0.225,-2.6
2011-03-11,2.4,-2.417,-6.3
2011-03-12,-3.2,-4.838,-6.8
2011-03-13,-2.1,-4.329,-5.6
2011-03-14,3.7,-0.683,-4.0
2011-03-15,0.0,-1.546,-3.3
2011-03-16,5.6,1.283,-4.7
2011-03-17,10.7,7.5,4.2
2011-03-18,8.2,5.967,2.5
2011-03-19,2.7,-1.696,-3.8
2011-03-20,4.2,-0.658,-4.5
2011-03-21,3.0,-0.804,-4.0
2011-03-22,7.0,3.546,0.3
2011-03-23,11.1,4.846,2.0
2011-03-24,6.4,2.583,-1.2
2011-03-25,0.3,-2.229,-3.6
2011-03-26,0.0,-2.508,-4.4
2011-03-27,6.7,1.742,-2.9
2011-03-28,7.2,3.217,0.5
2011-03-29,9.9,4.854,-0.6
2011-03-30,12.1,8.2,5.1
2011-03-31,9.4,3.433,-2.2
2011-04-01,12.0,7.179,3.6
2011-04-02,11.0,5.404,-1.4
2011-04-03,2.3,-0.838,-2.3
2011-04-04,4.7,0.442,-2.4
2011-04-05,9.1,4.458,0.1
2011-04-06,12.4,7.729,3.7
2011-04-07,13.1,9.354,6.1
2011-04-08,9.5,8.775,7.8
2011-04-09,10.1,8.146,5.9
2011-04-10,14.3,8.167,3.9
2011-04-11,11.7,5.783,-0.4
2011-04-12,9.9,4.104,-0.5
2011-04-13,12.4,8.096,4.3
2011-04-14,15.4,10.396,6.4
2011-04-15,12.4,9.725,8.4
2011-04-16,11.1,6.25,0.1
2011-04-17,10.2,5.125,-0.7
2011-04-18,11.8,7.562,3.2
2011-04-19,6.6,3.233,1.3
2011-04-20,3.3,2.146,1.1
2011-04-21,12.0,8.304,3.6
2011-04-22,9.0,8.304,7.9
2011-04-23,10.7,7.512,3.3
2011-04-24,8.0,4.783,2.1
2011-04-25,7.8,5.588,3.3
2011-04-26,12.9,9.662,6.5
2011-04-27,16.9,13.154,8.6
2011-04-28,8.2,5.754,3.6
2011-04-29,10.5,6.467,2.3
2011-04-30,15.8,11.962,8.9
2011-05-01,12.8,10.958,9.3
2011-05-02,14.4,10.383,7.6
2011-05-03,13.3,11.254,9.2
2011-05-04,15.2,11.067,8.8
2011-05-05,15.4,11.617,8.2
2011-05-06,13.8,11.417,9.4
2011-05-07,16.7,12.729,10.0
2011-05-08,20.1,14.958,12.6
2011-05-09,20.8,16.383,12.8
2011-05-10,18.1,16.954,15.3
2011-05-11,17.8,16.379,15.1
2011-05-12,16.2,15.004,13.8
2011-05-13,16.0,12.667,9.9
2011-05-14,17.1,12.138,8.2
2011-05-15,17.4,14.067,11.7
2011-05-16,17.2,13.904,12.0
2011-05-17,16.9,11.833,8.8
2011-05-18,17.2,13.788,10.6
2011-05-19,19.9,15.304,12.9
2011-05-20,19.6,15.179,11.7
2011-05-21,20.9,16.7,13.2
2011-05-22,16.5,13.4,10.1
2011-05-23,11.7,10.1,9.0
2011-05-24,14.6,11.042,8.7
2011-05-25,19.0,14.55,10.0
2011-05-26,15.5,12.696,10.6
2011-05-27,12.5,10.925,9.5
2011-05-28,16.2,14.496,12.6
2011-05-29,17.3,15.071,11.5
2011-05-30,11.7,10.592,9.1
2011-05-31,14.4,11.238,8.5
2011-06-01,11.7,11.2,10.6
2011-06-02,14.8,13.221,11.5
2011-06-03,18.5,15.638,13.0
2011-06-04,21.0,16.758,14.3
2011-06-05,17.2,15.633,14.5
2011-06-06,19.4,16.433,13.0
2011-06-07,16.8,15.321,12.9
2011-06-08,19.1,15.462,12.5
2011-06-09,19.4,16.879,15.3
2011-06-10,17.5,16.938,16.4
2011-06-11,20.2,16.642,14.5
2011-06-12,18.2,16.292,13.8
2011-06-13,17.6,15.367,13.7
2011-06-14,19.4,15.725,13.6
2011-06-15,19.0,16.562,14.9
2011-06-16,14.8,13.862,12.9
2011-06-17,18.4,16.112,13.8
2011-06-18,17.8,16.517,15.9
2011-06-19,18.0,16.8,16.0
2011-06-20,18.1,17.504,16.0
2011-06-21,21.6,19.046,17.3
2011-06-22,22.4,20.258,18.9
2011-06-23,23.3,21.042,19.8
2011-06-24,24.0,21.642,20.1
2011-06-25,25.7,22.671,20.7
2011-06-26,23.9,21.912,20.4
2011-06-27,23.4,21.571,19.6
2011-06-28,26.0,22.479,20.4
2011-06-29,26.8,23.392,20.0
2011-06-30,27.4,22.779,20.8
2011-07-01,21.3,20.129,19.5
2011-07-02,23.5,20.854,18.8
2011-07-03,23.1,20.783,19.4
2011-07-04,22.2,20.958,19.3
2011-07-05,25.1,20.654,18.6
2011-07-06,24.0,20.933,18.3
2011-07-07,21.2,19.942,19.1
2011-07-08,25.1,22.408,20.7
2011-07-09,27.1,23.171,20.5
2011-07-10,26.7,23.6,20.7
2011-07-11,25.8,22.429,19.9
2011-07-12,23.2,21.321,20.1
2011-07-13,26.1,22.154,19.1
2011-07-14,25.7,22.571,19.2
2011-07-15,28.0,23.788,20.8
2011-07-16,27.0,23.754,20.1
2011-07-17,24.8,22.162,19.0
2011-07-18,21.7,21.358,21.1
2011-07-19,21.4,20.592,18.1
2011-07-20,24.8,21.3,20.7
2011-07-21,20.3,19.321,17.8
2011-07-22,19.5,18.442,17.5
2011-07-23,23.2,19.792,17.5
2011-07-24,24.7,20.717,18.6
2011-07-25,22.8,20.371,18.8
2011-07-26,24.1,21.104,18.5
2011-07-27,22.7,20.642,19.5
2011-07-28,25.3,21.392,20.2
2011-07-29,26.1,21.929,20.0
2011-07-30,23.8,20.954,19.4
2011-07-31,23.9,20.758,19.2
2011-08-01,20.5,19.312,18.6
2011-08-02,20.9,19.2,18.3
2011-08-03,24.0,20.846,18.6
2011-08-04,24.4,21.188,18.7
2011-08-05,21.6,20.65,20.0
2011-08-06,26.4,22.621,20.4
2011-08-07,27.7,23.667,20.4
2011-08-08,27.5,24.158,20.9
2011-08-09,28.8,25.3,23.0
2011-08-10,29.3,24.371,21.7
2011-08-11,26.2,22.675,21.2
2011-08-12,26.5,22.888,20.4
2011-08-13,27.2,24.204,21.7
2011-08-14,27.1,23.454,20.9
2011-08-15,26.8,22.538,20.8
2011-08-16,25.6,22.638,21.0
2011-08-17,24.6,22.862,21.3
2011-08-18,26.0,22.812,21.6
2011-08-19,23.4,20.858,19.2
2011-08-20,21.4,18.612,16.7
2011-08-21,19.0,18.583,18.0
2011-08-22,22.9,19.829,17.7
2011-08-23,22.0,20.75,19.7
2011-08-24,24.9,21.742,19.5
2011-08-25,23.2,21.421,20.1
2011-08-26,25.7,21.879,20.1
2011-08-27,24.1,21.35,19.7
2011-08-28,25.1,21.662,19.0
2011-08-29,25.0,22.162,19.9
2011-08-30,25.7,22.175,19.6
2011-08-31,22.8,21.096,20.0
2011-09-01,22.4,21.2,20.7
2011-09-02,22.0,21.362,20.0
2011-09-03,21.4,20.333,18.5
2011-09-04,20.1,19.158,18.0
2011-09-05,20.2,18.375,15.8
2011-09-06,19.6,16.5,14.4
2011-09-07,23.1,18.7,15.5
2011-09-08,24.6,19.896,17.1
2011-09-09,24.5,21.088,18.6
2011-09-10,27.5,22.354,20.0
2011-09-11,23.8,21.008,19.0
2011-09-12,24.3,20.912,18.7
2011-09-13,25.0,21.838,19.1
2011-09-14,25.6,22.529,19.7
2011-09-15,23.5,20.529,18.6
2011-09-16,21.0,20.188,19.4
2011-09-17,23.1,20.971,20.1
2011-09-18,23.2,21.083,19.7
2011-09-19,21.4,19.171,16.5
2011-09-20,20.2,18.908,17.6
2011-09-21,20.9,18.2,15.4
2011-09-22,15.3,13.429,11.0
2011-09-23,15.3,12.217,10.5
2011-09-24,15.7,13.096,10.7
2011-09-25,16.4,14.496,13.7
2011-09-26,15.9,14.925,13.9
