date,NO2_mean,NOX_mean,NO_mean,SPM_mean
2011-01-01,8.875,9.542,0.667,12.417
2011-01-02,6.75,7.875,1.125,5.0
2011-01-03,8.391,9.391,1.0,1.125
2011-01-04,8.083,9.792,1.708,3.917
2011-01-05,9.083,12.375,3.292,4.083
2011-01-06,11.783,14.478,2.696,4.958
2011-01-07,14.917,28.625,13.708,3.792
2011-01-08,6.583,7.125,0.542,3.0
2011-01-09,10.708,12.792,2.083,8.667
2011-01-10,16.913,25.391,8.478,10.0
2011-01-11,14.333,24.542,10.208,9.167
2011-01-12,14.292,20.583,6.292,3.708
2011-01-13,23.25,37.417,14.167,10.375
2011-01-14,19.792,38.042,18.25,9.792
2011-01-15,16.333,22.083,5.75,16.75
2011-01-16,24.13,42.435,18.304,15.0
2011-01-17,21.87,32.957,11.087,17.5
2011-01-18,22.792,31.375,8.583,18.083
2011-01-19,19.708,26.208,6.5,16.125
2011-01-20,15.5,19.375,3.875,7.167
2011-01-21,15.542,20.0,4.458,5.708
2011-01-22,7.083,8.417,1.333,5.667
2011-01-23,16.75,24.875,8.125,6.417
2011-01-24,17.522,23.087,5.565,5.25
2011-01-25,11.174,14.391,3.217,5.043
2011-01-26,12.292,14.708,2.417,5.042
2011-01-27,14.125,16.75,2.625,6.375
2011-01-28,14.042,20.708,6.667,8.958
2011-01-29,7.0,8.375,1.375,5.792
2011-01-30,13.458,17.292,3.833,5.125
2011-01-31,17.174,22.783,5.609,5.0
2011-02-01,11.708,13.542,1.833,6.417
2011-02-02,9.333,11.25,1.917,3.333
2011-02-03,12.5,15.0,2.5,4.875
2011-02-04,10.583,11.542,0.958,4.875
2011-02-05,9.083,10.0,0.917,12.75
2011-02-06,22.375,48.833,26.458,25.5
2011-02-07,27.682,75.818,48.136,24.542
2011-02-08,15.25,21.542,6.292,12.458
2011-02-09,9.875,11.583,1.708,2.042
2011-02-10,15.5,21.0,5.5,9.75
2011-02-11,12.75,20.042,7.292,8.792
2011-02-12,6.625,6.75,0.125,7.083
2011-02-13,18.833,27.708,8.875,13.292
2011-02-14,23.957,43.478,19.522,27.417
2011-02-15,18.375,31.083,12.708,9.292
2011-02-16,18.565,20.478,1.913,12.458
2011-02-17,19.5,28.292,8.792,15.708
2011-02-18,13.417,15.708,2.292,8.583
2011-02-19,7.375,8.0,0.625,8.042
2011-02-20,10.792,12.625,1.833,7.667
2011-02-21,17.13,21.087,3.957,12.083
2011-02-22,20.125,24.208,4.083,23.292
2011-02-23,23.208,41.833,18.625,25.542
2011-02-24,14.091,22.045,7.955,16.636
2011-02-25,16.095,17.571,1.476,15.381
2011-02-26,10.667,11.0,0.333,8.917
2011-02-27,14.833,17.708,2.875,6.667
2011-02-28,17.478,20.522,3.043,9.292
2011-03-01,13.542,18.542,5.0,3.458
2011-03-02,19.75,64.667,44.917,10.917
2011-03-03,14.583,16.375,1.792,14.042
2011-03-04,10.167,10.583,0.417,18.625
2011-03-05,21.917,37.625,15.708,7.333
2011-03-06,20.826,45.826,25.0,18.167
2011-03-07,15.783,27.696,11.913,21.25
2011-03-08,18.208,20.917,2.708,23.833
2011-03-09,16.167,23.375,7.208,12.667
2011-03-10,13.917,16.333,2.417,0.75
2011-03-11,6.208,6.542,0.333,5.875
2011-03-12,5.542,6.375,0.833,3.167
2011-03-13,8.478,9.391,0.913,1.958
2011-03-14,13.792,17.083,3.292,9.792
2011-03-15,11.391,13.13,1.739,11.0
2011-03-16,17.696,29.696,12.0,11.182
2011-03-17,28.75,49.875,21.125,25.667
2011-03-18,15.125,20.208,5.083,12.167
2011-03-19,11.5,14.208,2.708,5.333
2011-03-20,10.783,13.609,2.826,10.333
2011-03-21,10.042,13.667,3.625,6.292
2011-03-22,22.417,29.208,6.792,12.25
2011-03-23,27.348,41.957,14.609,16.13
2011-03-24,18.417,24.917,6.5,8.75
2011-03-25,4.667,4.917,0.25,2.75
2011-03-26,9.5,13.5,4.0,5.583
2011-03-27,11.696,13.739,2.043,9.542
2011-03-28,13.25,16.25,3.0,14.125
