date,NO2_mean,NOX_mean,NO_mean,PM25_mean
2013-06-17,10.043478260869565,12.391304347826088,2.347826086956522,15.416666666666666
2013-06-18,7.625,9.5,1.875,25.541666666666668
2013-06-19,5.666666666666667,6.791666666666667,1.125,15.0
2013-06-20,16.608695652173914,17.956521739130434,1.3478260869565217,5.083333333333333
2013-06-21,15.083333333333334,17.083333333333332,2.0,7.791666666666667
2013-06-22,7.291666666666667,8.375,1.0833333333333333,5.666666666666667
2013-06-23,7.125,8.25,1.125,17.083333333333332
2013-06-24,11.541666666666666,12.666666666666666,1.125,16.791666666666668
2013-06-25,15.0,17.666666666666668,2.6666666666666665,19.0
2013-06-26,14.166666666666666,15.791666666666666,1.625,10.958333333333334
2013-06-27,10.217391304347826,11.652173913043478,1.434782608695652,5.208333333333333
2013-06-28,10.791666666666666,12.416666666666666,1.625,8.875
2013-06-29,6.333333333333333,7.458333333333333,1.125,9.625
2013-06-30,4.666666666666667,5.708333333333333,1.0416666666666667,9.541666666666666
2013-07-01,9.782608695652174,12.0,2.217391304347826,8.666666666666666
2013-07-02,9.833333333333334,11.708333333333334,1.875,7.333333333333333
2013-07-03,9.541666666666666,11.0,1.4583333333333333,7.625
2013-07-04,13.26086956521739,19.0,5.739130434782608,5.291666666666667
2013-07-05,5.541666666666667,7.166666666666667,1.625,10.708333333333334
2013-07-06,2.7916666666666665,4.458333333333333,1.6666666666666667,8.916666666666666
2013-07-07,4.875,6.291666666666667,1.4166666666666667,14.25
2013-07-08,8.916666666666666,11.0,2.0833333333333335,21.416666666666668
2013-07-09,11.125,12.916666666666666,1.7916666666666667,31.583333333333332
2013-07-10,12.875,15.208333333333334,2.3333333333333335,40.5
2013-07-11,11.652173913043478,14.956521739130435,3.3043478260869565,42.916666666666664
2013-07-12,12.416666666666666,15.875,3.4583333333333335,33.958333333333336
2013-07-13,12.541666666666666,15.041666666666666,2.5,33.0
2013-07-14,6.958333333333333,8.208333333333334,1.25,20.291666666666668
2013-07-15,7.708333333333333,8.875,1.1666666666666667,22.166666666666668
2013-07-16,7.333333333333333,8.791666666666666,1.4583333333333333,12.666666666666666
2013-07-17,8.826086956521738,10.26086956521739,1.434782608695652,11.916666666666666
2013-07-18,12.173913043478262,13.826086956521738,1.6521739130434783,16.083333333333332
2013-07-19,12.375,14.666666666666666,2.2916666666666665,11.333333333333334
2013-07-20,8.166666666666666,9.458333333333334,1.2916666666666667,9.416666666666666
2013-07-21,5.291666666666667,6.291666666666667,1.0,13.708333333333334
2013-07-22,9.625,10.958333333333334,1.3333333333333333,21.25
2013-07-23,10.791666666666666,13.958333333333334,3.1666666666666665,26.666666666666668
2013-07-24,14.708333333333334,16.625,1.9166666666666667,24.083333333333332
2013-07-25,13.08695652173913,17.47826086956522,4.391304347826087,17.666666666666668
2013-07-26,9.166666666666666,11.708333333333334,2.5416666666666665,23.083333333333332
2013-07-27,6.75,7.875,1.125,26.458333333333332
2013-07-28,6.166666666666667,7.25,1.0833333333333333,27.958333333333332
2013-07-29,9.75,11.541666666666666,1.7916666666666667,25.291666666666668
2013-07-30,10.125,12.791666666666666,2.6666666666666665,24.583333333333332
2013-07-31,8.958333333333334,10.125,1.1666666666666667,33.833333333333336
2013-08-01,14.772727272727273,16.90909090909091,2.1363636363636362,33.833333333333336
2013-08-02,9.958333333333334,11.333333333333334,1.375,13.791666666666666
2013-08-03,6.125,7.541666666666667,1.4166666666666667,9.375
2013-08-04,5.041666666666667,6.166666666666667,1.125,13.291666666666666
2013-08-05,9.791666666666666,11.541666666666666,1.75,15.041666666666666
2013-08-06,8.458333333333334,12.041666666666666,3.5833333333333335,10.458333333333334
2013-08-07,9.0,15.5,6.5,16.166666666666668
2013-08-08,10.565217391304348,12.0,1.434782608695652,27.333333333333332
2013-08-09,12.458333333333334,14.166666666666666,1.7083333333333333,43.458333333333336
2013-08-10,9.083333333333334,10.083333333333334,1.0,48.416666666666664
2013-08-11,6.375,7.375,1.0,43.208333333333336
2013-08-12,8.375,9.458333333333334,1.0833333333333333,36.291666666666664
2013-08-13,7.416666666666667,8.416666666666666,1.0,45.958333333333336
2013-08-14,5.791666666666667,6.791666666666667,1.0,36.333333333333336
2013-08-15,4.869565217391305,6.0,1.1304347826086956,31.333333333333332
2013-08-16,4.958333333333333,6.041666666666667,1.0833333333333333,25.625
2013-08-17,4.75,5.916666666666667,1.1666666666666667,16.125
2013-08-18,3.5416666666666665,4.541666666666667,1.0,8.25
2013-08-19,5.826086956521739,7.434782608695652,1.608695652173913,7.875
2013-08-20,6.291666666666667,9.208333333333334,2.9166666666666665,6.375
2013-08-21,7.041666666666667,9.541666666666666,2.5,6.875
2013-08-22,10.956521739130435,13.434782608695652,2.4782608695652173,16.875
2013-08-23,11.5,12.875,1.375,18.833333333333332
2013-08-24,5.583333333333333,6.583333333333333,1.0,6.625
2013-08-25,7.875,9.0,1.125,10.375
2013-08-26,8.833333333333334,11.375,2.5416666666666665,11.130434782608695
2013-08-27,8.0,9.125,1.125,9.625
2013-08-28,10.333333333333334,11.583333333333334,1.25,13.75
2013-08-29,9.173913043478262,10.565217391304348,1.391304347826087,18.125
2013-08-30,5.875,6.958333333333333,1.0833333333333333,17.958333333333332
2013-08-31,4.25,5.5,1.25,13.875
2013-09-01,4.375,5.5,1.125,10.708333333333334
