date,CH4_mean,CO_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,THC_mean
2011-01-01,189.87,3.5,16.435,14.417,21.25,6.833,,,206.304
2011-01-02,185.042,2.792,8.042,5.417,8.0,2.583,,,193.083
2011-01-03,185.087,2.708,7.13,6.542,10.917,4.375,,,192.217
2011-01-04,187.625,4.0,8.333,7.167,11.75,4.583,,,195.958
2011-01-05,187.909,2.625,11.409,9.625,16.792,7.167,,,199.318
2011-01-06,188.208,3.583,14.667,15.917,27.042,11.125,,,202.875
2011-01-07,187.87,2.5,7.348,7.583,13.125,5.542,,,195.217
2011-01-08,188.333,2.261,7.083,7.125,12.375,5.25,,,195.417
2011-01-09,187.304,3.417,10.913,10.833,17.833,7.0,,,198.217
2011-01-10,186.542,3.708,16.917,17.25,29.833,12.583,,,203.458
2011-01-11,187.217,3.708,11.913,14.5,23.625,9.125,,,199.13
2011-01-12,187.542,2.826,7.958,10.625,18.75,8.125,,,195.5
2011-01-13,186.87,3.5,14.304,15.667,27.0,11.333,,,201.174
2011-01-14,188.792,3.958,12.0,11.583,19.458,7.875,,,200.792
2011-01-15,186.478,2.917,9.174,8.125,14.0,5.875,,,195.652
2011-01-16,188.083,4.043,18.292,18.292,29.125,10.833,,,206.375
2011-01-17,186.5,5.0,26.909,20.304,43.217,22.913,,,213.409
2011-01-18,187.833,3.826,21.5,19.292,36.958,17.667,,,209.333
2011-01-19,186.609,3.583,22.087,17.75,28.25,10.5,,,208.696
2011-01-20,186.375,4.625,22.375,21.208,38.042,16.833,,,208.75
2011-01-21,187.87,3.75,19.087,15.5,25.5,10.0,,,206.957
2011-01-22,187.391,3.043,15.435,11.333,18.167,6.833,,,202.826
2011-01-23,186.696,3.25,13.609,11.833,22.458,10.625,,,200.304
2011-01-24,188.375,3.125,10.833,12.625,23.5,10.875,,,199.208
2011-01-25,186.957,3.833,12.174,15.167,25.5,10.333,,,199.13
2011-01-26,187.292,3.348,11.875,12.542,22.542,10.0,,,199.167
2011-01-27,188.826,4.417,17.0,18.042,31.792,13.75,,,205.826
2011-01-28,188.542,4.125,13.667,13.833,22.875,9.042,,,202.208
2011-01-29,188.13,2.333,6.609,5.833,9.958,4.125,,,194.739
2011-01-30,188.917,3.435,13.0,12.375,21.875,9.5,,,201.917
2011-01-31,188.174,3.042,13.087,14.667,26.25,11.583,,,201.261
2011-02-01,189.833,4.167,23.875,18.708,38.958,20.25,,,213.708
2011-02-02,188.304,3.25,9.565,9.917,18.625,8.708,,,197.87
2011-02-03,190.75,3.739,15.333,16.25,27.667,11.417,,,206.083
2011-02-04,188.913,3.833,14.087,14.542,23.917,9.375,,,203.0
2011-02-05,189.0,3.583,11.0,10.792,17.667,6.875,,,200.0
2011-02-06,190.913,5.125,29.609,22.208,46.333,24.125,,,220.522
2011-02-07,185.917,4.391,19.125,16.125,28.667,12.542,,,205.042
2011-02-08,187.348,2.583,8.13,6.625,12.25,5.625,,,195.478
2011-02-09,188.583,2.875,8.667,9.625,17.708,8.083,,,197.25
2011-02-10,185.696,2.75,11.783,11.25,20.167,8.917,,,197.478
2011-02-11,185.542,2.609,7.542,6.875,12.208,5.333,,,193.083
2011-02-12,186.783,2.458,7.348,5.375,9.333,3.958,,,194.13
2011-02-13,188.417,3.667,17.458,16.875,29.292,12.417,,,205.875
2011-02-14,189.739,5.75,32.174,27.542,67.375,39.833,,,221.913
2011-02-15,187.727,4.304,17.864,19.043,33.087,14.043,,,205.591
2011-02-16,187.957,3.667,15.565,14.667,25.542,10.875,,,203.522
2011-02-17,186.583,3.292,10.208,10.792,18.667,7.875,,,196.792
2011-02-18,188.13,2.75,7.043,7.125,12.792,5.667,,,195.174
2011-02-19,189.875,2.957,9.792,8.292,14.042,5.75,,,199.667
2011-02-20,187.348,3.25,14.174,11.958,20.583,8.625,,,201.522
2011-02-21,185.5,3.083,15.292,15.083,24.875,9.792,,,200.792
