date,NO2_mean,NOX_mean,NO_mean,PM25_mean
2011-01-01,5.833,7.625,1.792,9.792
2011-01-02,2.75,3.792,1.042,7.5
2011-01-03,2.708,3.708,1.0,2.167
2011-01-04,4.708,5.833,1.125,13.333
2011-01-05,3.87,5.0,1.13,3.625
2011-01-06,7.208,9.125,1.917,5.625
2011-01-07,7.292,8.75,1.458,5.75
2011-01-08,5.0,6.125,1.125,6.625
2011-01-09,7.333,8.833,1.5,9.542
2011-01-10,12.375,14.917,2.542,11.917
2011-01-11,9.625,12.333,2.708,11.208
2011-01-12,7.652,9.609,1.957,5.708
2011-01-13,11.0,15.625,4.625,7.583
2011-01-14,10.125,15.542,5.417,11.708
2011-01-15,7.333,8.5,1.167,12.5
2011-01-16,11.875,13.333,1.458,11.458
2011-01-17,10.292,12.083,1.792,9.833
2011-01-18,9.833,11.667,1.833,13.417
2011-01-19,9.0,10.304,1.304,9.917
2011-01-20,3.042,4.042,1.0,2.125
2011-01-21,2.875,3.875,1.0,1.458
2011-01-22,5.542,7.167,1.625,6.583
2011-01-23,9.208,17.167,7.958,10.167
2011-01-24,5.667,7.292,1.625,1.917
2011-01-25,6.208,8.583,2.375,5.125
2011-01-26,7.435,12.87,5.435,9.682
2011-01-27,5.458,6.875,1.417,9.333
2011-01-28,8.417,10.625,2.208,15.167
2011-01-29,4.042,5.208,1.167,9.083
2011-01-30,4.625,6.333,1.708,5.833
2011-01-31,4.25,5.708,1.458,4.25
2011-02-01,9.167,12.333,3.167,11.0
2011-02-02,5.783,7.087,1.304,6.375
2011-02-03,8.375,10.875,2.5,6.292
2011-02-04,5.667,7.083,1.417,9.333
2011-02-05,8.875,11.417,2.542,19.208
2011-02-06,11.25,15.75,4.5,16.625
2011-02-07,16.958,21.458,4.5,7.167
2011-02-08,6.333,7.917,1.583,5.792
2011-02-09,8.478,10.391,1.913,3.625
2011-02-10,7.917,12.125,4.208,7.5
2011-02-11,4.458,5.667,1.208,6.625
2011-02-12,5.125,6.667,1.542,7.667
2011-02-13,10.042,13.583,3.542,11.333
2011-02-14,7.75,9.042,1.292,11.042
2011-02-15,10.458,13.625,3.167,8.75
2011-02-16,10.957,12.435,1.478,14.458
2011-02-17,5.042,6.958,1.917,7.0
2011-02-18,2.583,3.583,1.0,4.25
2011-02-19,3.292,4.417,1.125,7.75
2011-02-20,7.75,10.208,2.458,7.958
2011-02-21,11.75,14.542,2.792,11.625
2011-02-22,9.875,11.083,1.208,20.261
2011-02-23,22.174,35.826,13.652,8.625
2011-02-24,7.333,8.417,1.083,18.0
2011-02-25,14.583,17.083,2.5,15.042
2011-02-26,8.5,9.625,1.125,10.083
2011-02-27,5.917,7.167,1.25,8.5
2011-02-28,10.792,12.542,1.75,9.917
2011-03-01,13.652,19.348,5.696,7.5
2011-03-02,14.208,16.25,2.042,5.292
2011-03-03,9.083,10.125,1.042,9.375
2011-03-04,7.042,8.042,1.0,17.0
2011-03-05,2.538,3.538,1.0,3.75
2011-03-06,12.0,13.75,1.75,7.792
2011-03-07,10.333,11.542,1.208,17.042
2011-03-08,11.217,12.565,1.348,17.708
2011-03-09,8.792,10.0,1.208,8.833
2011-03-10,3.167,4.208,1.042,2.083
2011-03-11,3.208,4.208,1.0,9.167
2011-03-12,3.667,4.75,1.083,5.917
2011-03-13,5.542,7.583,2.042,5.417
2011-03-14,4.417,5.75,1.333,8.292
2011-03-15,7.304,8.87,1.565,16.167
2011-03-16,6.75,8.375,1.625,12.25
2011-03-17,23.0,33.083,10.083,11.417
2011-03-18,10.083,12.458,2.375,13.292
2011-03-19,5.5,6.625,1.125,8.958
2011-03-20,5.5,6.833,1.333,9.417
2011-03-21,2.458,3.458,1.0,6.625
2011-03-22,7.913,10.348,2.435,9.875
2011-03-23,4.5,5.958,1.458,8.708
2011-03-24,11.417,18.792,7.375,3.958
2011-03-25,1.542,2.542,1.0,6.708
2011-03-26,3.583,5.0,1.417,7.042
2011-03-27,7.0,9.875,2.875,9.958
2011-03-28,5.667,8.125,2.458,17.625
2011-03-29,9.087,11.478,2.391,11.542
2011-03-30,7.0,9.375,2.375,11.913
2011-03-31,5.25,6.25,1.0,8.708
2011-04-01,8.792,11.0,2.208,
2011-04-02,7.625,9.25,1.625,
2011-04-03,5.792,6.792,1.0,
2011-04-04,7.625,8.792,1.167,
2011-04-05,8.792,10.625,1.833,
2011-04-06,11.917,14.083,2.167,
2011-04-07,10.348,12.391,2.043,
2011-04-08,7.167,8.25,1.083,
2011-04-09,19.375,21.292,1.917,
2011-04-10,4.917,5.917,1.0,
2011-04-11,8.083,9.708,1.625,
2011-04-12,4.917,6.0,1.083,
2011-04-13,11.417,14.417,3.0,
2011-04-14,14.565,17.565,3.0,
