date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,THC_mean
2011-07-16,177.375,16.708,8.958,11.458,2.5,1.375,194.083
2011-07-17,178.167,17.375,6.708,9.417,2.708,1.083,195.542
2011-07-18,174.667,15.583,9.348,17.87,8.522,1.417,190.25
2011-07-19,173.913,14.217,10.417,21.417,11.0,1.043,188.13
2011-07-20,174.292,11.542,10.5,14.917,4.417,1.042,185.833
2011-07-21,178.958,10.625,9.0,11.208,2.208,1.0,189.583
2011-07-22,182.125,20.583,11.583,13.583,2.0,1.0,202.708
2011-07-23,184.542,18.292,17.083,20.125,3.042,1.0,202.833
2011-07-24,186.417,20.083,11.875,13.292,1.417,1.0,206.5
2011-07-25,182.792,22.417,11.696,16.739,5.043,1.0,205.208
2011-07-26,183.652,29.13,15.917,28.958,13.042,1.043,212.783
2011-07-27,181.833,30.583,19.083,35.125,16.042,1.0,212.417
2011-07-28,179.708,38.208,20.208,52.667,32.458,2.667,217.917
2011-07-29,180.375,22.542,18.083,30.875,12.792,3.0,202.917
2011-07-30,180.417,16.417,16.958,23.375,6.417,2.708,196.833
2011-07-31,181.0,17.125,8.833,10.292,1.458,1.417,198.125
2011-08-01,183.583,14.458,11.174,13.739,2.565,1.542,198.042
2011-08-02,184.5,14.455,18.292,24.125,5.833,3.13,198.955
2011-08-03,180.958,13.542,16.208,25.25,9.042,2.583,194.5
2011-08-04,178.625,20.25,13.417,22.875,9.458,2.083,198.875
2011-08-05,176.583,16.625,12.75,22.875,10.125,2.087,193.208
2011-08-06,179.125,16.917,13.125,25.708,12.583,2.333,196.042
2011-08-07,176.833,13.958,12.0,18.292,6.292,2.667,190.792
2011-08-08,178.333,16.667,13.565,22.174,8.609,1.583,195.0
2011-08-09,176.565,17.783,14.208,20.375,6.167,3.348,194.348
2011-08-10,178.0,18.625,18.375,24.917,6.542,4.042,196.625
2011-08-11,180.391,25.739,19.208,27.375,8.167,2.958,206.13
2011-08-12,180.542,17.792,15.417,19.583,4.167,3.0,198.333
2011-08-13,180.917,17.958,12.167,13.792,1.625,2.417,198.875
2011-08-14,179.208,14.042,6.708,7.958,1.25,1.333,193.25
2011-08-15,177.75,16.708,8.304,10.609,2.304,1.458,194.458
2011-08-16,181.957,17.0,11.25,14.458,3.208,3.174,198.957
2011-08-17,181.042,17.75,12.375,15.083,2.708,1.708,198.792
2011-08-18,176.875,15.125,11.75,15.75,4.0,1.667,192.0
2011-08-19,181.125,14.125,9.417,10.75,1.333,1.0,195.25
2011-08-20,183.667,16.417,13.333,15.0,1.667,1.375,200.083
2011-08-21,185.042,14.0,10.708,12.542,1.833,2.042,199.042
2011-08-22,186.625,28.333,26.174,40.522,14.348,3.0,214.958
2011-08-23,183.609,18.391,20.333,33.792,13.458,2.739,202.0
2011-08-24,175.042,14.333,10.708,22.667,11.958,1.792,189.375
2011-08-25,177.25,18.542,15.958,32.208,16.25,2.125,195.792
2011-08-26,176.208,14.792,12.0,29.917,17.917,2.391,191.0
2011-08-27,179.583,14.667,15.375,21.417,6.042,3.708,194.25
2011-08-28,182.083,12.667,12.417,14.792,2.375,2.792,194.75
2011-08-29,182.75,18.458,18.435,21.174,2.739,3.667,201.208
2011-08-30,182.478,22.043,18.708,22.75,4.042,2.783,204.522
2011-08-31,175.667,14.167,14.667,24.208,9.542,2.042,189.833
2011-09-01,172.917,8.292,7.375,12.917,5.542,1.0,181.208
2011-09-02,178.75,17.417,7.292,12.25,4.958,1.261,196.167
2011-09-03,175.292,9.25,7.25,16.375,9.125,1.0,184.542
2011-09-04,175.167,24.5,11.25,20.5,9.25,2.333,199.667
2011-09-05,178.708,22.792,21.913,43.957,22.043,4.583,201.5
2011-09-06,183.739,22.826,16.958,32.917,15.958,2.478,206.565
2011-09-07,186.5,18.042,19.958,23.375,3.417,2.167,204.542
2011-09-08,187.136,20.364,22.5,28.292,5.792,1.667,207.5
2011-09-09,181.833,18.167,22.167,33.0,10.833,3.304,200.0
2011-09-10,179.708,17.542,13.417,28.042,14.625,2.625,197.25
2011-09-11,177.375,16.0,9.292,19.292,10.0,2.542,193.375
2011-09-12,177.958,15.583,10.217,19.0,8.783,3.125,193.542
2011-09-13,180.739,12.13,10.208,18.167,7.958,1.957,192.87
2011-09-14,181.917,12.958,12.667,23.667,11.0,1.333,194.875
2011-09-15,179.708,12.458,11.208,19.458,8.25,4.417,192.167
2011-09-16,178.208,12.25,9.583,18.125,8.542,4.913,190.458
2011-09-17,176.292,8.625,5.458,10.375,4.917,1.042,184.917
2011-09-18,179.667,10.0,6.083,10.958,4.875,1.208,189.667
2011-09-19,181.0,11.75,7.478,13.348,5.87,1.5,192.75
2011-09-20,175.826,11.348,6.917,10.708,3.792,1.0,187.174
2011-09-21,177.042,10.0,6.083,9.333,3.25,1.0,187.042
2011-09-22,182.583,19.708,13.958,25.125,11.167,5.458,202.292
2011-09-23,184.417,12.792,8.583,10.0,1.417,1.13,197.208
2011-09-24,186.708,12.792,10.167,11.75,1.583,1.208,199.5
2011-09-25,188.292,15.667,9.917,11.25,1.333,1.5,203.958
2011-09-26,188.167,16.125,20.043,26.217,6.174,2.375,204.292
2011-09-27,184.783,26.522,16.25,24.292,8.042,1.435,211.304
2011-09-28,184.833,17.125,19.292,21.917,2.625,1.417,201.958
2011-09-29,184.583,18.0,18.792,24.083,5.292,1.292,202.583
2011-09-30,182.292,22.042,11.583,12.792,1.208,1.0,204.333
2011-10-01,177.4,18.867,12.733,14.4,1.667,2.4,196.267
2011-10-02,172.5,17.0,7.875,9.083,1.208,2.208,189.5
2011-10-03,172.25,17.75,12.304,14.087,1.783,1.125,190.0
2011-10-04,182.636,19.727,17.833,20.542,2.708,1.435,202.364
2011-10-05,186.625,18.375,21.125,26.542,5.417,1.375,205.0
2011-10-06,187.542,31.25,24.25,39.25,15.0,2.833,218.792
2011-10-07,188.333,22.458,19.833,24.0,4.167,1.652,210.792
2011-10-08,187.75,17.542,12.042,13.25,1.208,1.5,205.292
2011-10-09,187.792,15.708,7.167,8.167,1.0,1.25,203.5
2011-10-10,187.708,18.958,15.565,17.652,2.087,1.5,206.667
2011-10-11,188.478,23.565,20.75,27.125,6.375,1.652,212.043
2011-10-12,190.667,22.917,19.333,23.083,3.75,1.875,213.583
2011-10-13,190.864,24.545,22.958,25.875,2.917,2.125,215.409
2011-10-14,187.458,25.667,24.375,32.875,8.5,1.652,213.125
2011-10-15,181.792,17.625,9.458,11.375,1.917,1.0,199.417
2011-10-16,182.167,14.917,5.083,6.167,1.083,1.0,197.083
2011-10-17,187.417,24.958,22.261,27.87,5.609,4.792,212.375
2011-10-18,190.13,26.087,20.375,31.208,10.833,1.913,216.217
2011-10-19,191.0,16.542,13.125,15.292,2.167,1.583,207.542
2011-10-20,188.917,13.333,9.25,11.042,1.792,1.292,202.25
2011-10-21,185.174,20.391,11.087,12.826,1.739,1.318,205.565
2011-10-22,182.708,25.417,16.667,21.708,5.042,1.208,208.125
2011-10-23,182.25,24.417,16.25,20.708,4.458,1.625,206.667
2011-10-24,185.375,32.708,17.565,28.13,10.565,2.417,218.083
2011-10-25,188.522,24.174,13.542,17.875,4.333,1.043,212.696
2011-10-26,191.25,21.333,15.333,18.083,2.75,1.5,212.583
2011-10-27,193.708,18.708,19.708,22.833,3.125,2.958,212.417
2011-10-28,190.458,21.083,20.125,24.333,4.208,2.696,211.542
2011-10-29,190.417,22.0,21.0,26.75,5.75,2.167,212.417
2011-10-30,189.0,16.917,14.625,15.958,1.333,2.333,205.917
2011-10-31,189.208,21.833,24.957,34.609,9.652,1.875,211.042
2011-11-01,189.652,24.391,28.583,39.083,10.5,2.522,214.043
2011-11-02,190.875,23.25,25.875,31.958,6.083,1.833,214.125
2011-11-03,191.708,26.083,27.333,42.458,15.125,1.792,217.792
2011-11-04,191.625,23.042,25.083,37.125,12.042,2.783,214.667
2011-11-05,192.125,23.292,24.333,34.417,10.083,2.25,215.417
2011-11-06,188.292,18.333,15.042,18.833,3.792,1.583,206.625
2011-11-07,189.875,18.167,13.826,20.348,6.522,3.583,208.042
2011-11-08,190.304,25.87,18.375,22.708,4.333,2.522,216.174
2011-11-09,189.826,20.217,17.917,21.542,3.625,2.333,210.043
2011-11-10,186.0,20.583,21.208,25.875,4.667,1.958,206.583
2011-11-11,185.042,17.25,19.542,24.0,4.458,2.217,202.292
2011-11-12,186.458,18.458,16.75,28.458,11.708,1.375,204.917
2011-11-13,187.125,19.917,13.25,17.792,4.542,1.125,207.042
2011-11-14,188.333,23.417,21.435,30.391,8.957,1.417,211.75
2011-11-15,191.043,18.261,21.875,28.5,6.625,1.739,209.304
2011-11-16,190.708,16.167,19.625,24.958,5.333,1.042,206.875
2011-11-17,192.417,21.583,24.25,34.458,10.208,1.458,214.0
2011-11-18,191.917,22.333,26.292,34.125,7.833,2.739,214.25
2011-11-19,185.125,13.167,9.5,11.792,2.292,1.0,198.292
2011-11-20,187.375,13.542,8.458,10.5,2.042,1.0,200.917
2011-11-21,188.917,14.167,13.826,17.652,3.826,1.083,203.083
2011-11-22,187.739,18.522,22.042,34.25,12.208,1.261,206.261
2011-11-23,188.917,21.833,22.0,34.167,12.167,1.583,210.75
2011-11-24,187.167,12.458,9.458,10.792,1.333,1.0,199.625
2011-11-25,189.292,17.833,21.542,30.417,8.875,1.13,207.125
2011-11-26,191.792,23.208,21.792,31.042,9.25,1.333,215.0
2011-11-27,191.083,20.125,20.0,26.583,6.583,1.417,211.208
2011-11-28,193.25,32.875,30.826,70.13,39.304,1.958,226.125
2011-11-29,190.0,42.783,35.417,79.708,44.292,2.261,232.783
2011-11-30,188.625,34.25,28.792,71.042,42.25,2.458,222.875
2011-12-01,189.083,16.542,16.5,25.125,8.625,1.292,205.625
2011-12-02,189.167,10.75,11.833,16.375,4.542,1.217,199.917
2011-12-03,189.083,22.583,18.833,35.792,16.958,1.833,211.667
2011-12-04,187.25,12.792,12.0,15.167,3.167,1.458,200.042
2011-12-05,189.458,20.542,23.609,35.478,11.87,2.625,210.0
2011-12-06,190.348,17.783,25.583,36.375,10.792,2.13,208.13
2011-12-07,189.417,22.583,23.292,37.292,14.0,1.417,212.0
2011-12-08,187.409,23.818,22.625,38.917,16.292,2.542,211.227
2011-12-09,187.583,18.25,18.292,25.208,6.917,1.478,205.833
2011-12-10,189.083,17.792,17.042,28.708,11.667,1.167,206.875
2011-12-11,187.0,18.708,13.917,18.625,4.708,1.208,205.708
2011-12-12,188.417,26.542,26.174,50.87,24.696,1.458,214.958
2011-12-13,190.348,25.0,23.5,46.417,22.917,1.565,215.348
2011-12-14,190.292,28.083,25.292,36.458,11.167,2.25,218.375
2011-12-15,190.458,29.042,27.875,57.583,29.708,1.542,219.5
2011-12-16,190.458,12.0,12.458,15.75,3.292,1.0,202.458
2011-12-17,193.833,15.0,17.875,24.5,6.625,1.083,208.833
2011-12-18,194.625,16.333,18.917,24.917,6.0,1.083,210.958
2011-12-19,193.083,15.167,19.304,30.87,11.565,1.208,208.25
2011-12-20,190.739,18.478,28.208,48.125,19.917,1.87,209.217
2011-12-21,189.917,23.458,28.667,58.417,29.75,2.167,213.375
2011-12-22,188.042,21.292,23.75,47.667,23.917,2.75,209.333
2011-12-23,186.917,17.083,20.167,32.0,11.833,1.522,204.0
2011-12-24,187.417,14.125,14.0,24.375,10.375,1.458,201.542
2011-12-25,187.375,8.042,5.792,6.792,1.0,1.125,195.417
2011-12-26,187.5,10.0,12.826,15.957,3.13,1.0,197.5
2011-12-27,191.696,16.826,24.333,39.083,14.75,1.304,208.522
2011-12-28,190.833,17.125,26.25,39.667,13.417,1.083,207.958
2011-12-29,189.875,13.5,18.0,21.792,3.792,2.083,203.375
2011-12-30,190.417,13.833,12.875,15.75,2.875,1.391,204.25
2011-12-31,188.75,11.333,7.583,8.708,1.125,1.0,200.083
2012-01-01,190.583,10.917,5.292,6.292,1.0,1.0,201.5
2012-01-02,191.875,10.708,3.875,4.875,1.0,2.0,202.583
2012-01-03,190.348,8.826,3.75,4.75,1.0,1.167,199.174
2012-01-04,192.542,12.708,12.0,13.583,1.583,1.042,205.25
2012-01-05,192.458,14.625,13.875,16.042,2.167,1.591,207.083
2012-01-06,192.792,16.125,16.5,18.792,2.292,1.375,208.917
2012-01-07,192.75,22.5,23.87,34.087,10.217,1.458,215.25
2012-01-08,194.0,28.652,26.0,44.435,18.435,1.826,222.652
2012-01-09,203.778,54.778,28.708,52.958,24.25,1.778,258.556
2012-01-10,193.538,33.0,22.792,30.792,8.0,1.308,226.538
2012-01-11,195.435,29.304,24.583,35.792,11.208,1.167,224.739
2012-01-12,194.375,24.833,18.958,30.375,11.417,1.318,219.208
2012-01-13,192.458,24.333,16.667,18.917,2.25,1.75,216.792
2012-01-14,186.083,14.833,8.043,9.043,1.0,1.0,200.917
2012-01-15,191.958,17.958,19.708,23.083,3.375,1.417,209.917
2012-01-16,195.818,20.364,25.792,35.75,9.958,1.435,216.182
2012-01-17,195.333,23.625,23.0,29.375,6.375,2.25,218.958
2012-01-18,194.652,18.783,22.5,27.542,5.042,1.042,213.435
2012-01-19,198.917,25.208,23.875,35.833,11.958,1.227,224.125
2012-01-20,199.25,23.417,17.833,21.417,3.583,1.042,222.667
2012-01-21,196.958,28.875,21.043,24.87,3.826,1.333,225.833
2012-01-22,191.167,28.458,27.0,38.458,11.458,2.458,219.625
2012-01-23,190.522,15.696,16.696,20.043,3.348,1.478,206.217
2012-01-24,193.125,19.25,18.75,29.417,10.667,1.25,212.375
2012-01-25,189.652,7.174,5.625,6.792,1.167,1.333,196.826
2012-01-26,190.083,5.25,4.042,5.083,1.042,1.0,195.333
2012-01-27,194.583,10.167,10.833,12.667,1.833,1.0,204.75
2012-01-28,194.958,15.125,21.043,27.043,6.0,1.292,210.083
2012-01-29,196.917,19.333,27.292,40.917,13.625,1.292,216.25
2012-01-30,197.375,21.667,24.375,34.167,9.792,1.417,219.042
2012-01-31,196.5,13.75,21.25,24.625,3.375,2.208,210.25
2012-02-01,196.957,23.957,26.5,40.625,14.125,1.542,220.913
