date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean
2012-01-01,4.958,6.375,1.417,,
2012-01-02,6.167,8.0,1.833,,
2012-01-03,1.458,1.958,0.5,,
2012-01-04,1.75,2.417,0.667,,
2012-01-05,8.125,11.5,3.375,,
2012-01-06,5.083,6.333,1.25,,
2012-01-07,16.042,23.583,7.542,,
2012-01-08,19.167,24.25,5.083,,
2012-01-09,11.833,16.375,4.542,,
2012-01-10,6.875,8.75,1.875,,
2012-01-11,10.167,13.542,3.375,,
2012-01-12,16.792,27.5,10.708,,
2012-01-13,12.958,16.292,3.333,,
2012-01-14,3.875,4.833,0.958,,
2012-01-15,2.375,3.208,0.833,,
2012-01-16,17.217,29.522,12.304,,
2012-01-17,15.208,28.25,13.042,,
2012-01-18,2.25,2.833,0.583,,
2012-01-19,4.083,5.042,0.958,,
2012-01-20,2.042,2.375,0.333,,
2012-01-21,16.75,23.333,6.583,,
2012-01-22,14.125,20.708,6.583,,
2012-01-23,13.125,16.5,3.375,,
2012-01-24,17.625,28.042,10.417,,
2012-01-25,8.083,12.167,4.083,,
2012-01-26,3.292,4.042,0.75,,
2012-01-27,4.333,5.0,0.667,,
2012-01-28,6.083,7.375,1.292,,
2012-01-29,5.417,7.208,1.792,,
2012-01-30,3.125,3.833,0.708,,
2012-01-31,23.667,50.958,27.292,,
2012-02-01,27.0,71.042,44.042,,
2012-02-02,18.292,42.708,24.417,,
2012-02-03,4.458,5.375,0.917,,
2012-02-04,15.875,21.333,5.458,,
2012-02-05,8.333,10.917,2.583,,
2012-02-06,15.333,20.208,4.875,,
2012-02-07,14.667,31.833,17.167,,
2012-02-08,1.917,2.292,0.375,,
2012-02-09,3.0,3.75,0.75,,
2012-02-10,5.167,6.292,1.125,,
2012-02-11,2.958,3.75,0.792,,
2012-02-12,8.0,10.25,2.25,,
2012-02-13,4.5,5.167,0.667,,
2012-02-14,13.875,18.833,4.958,,
2012-02-15,9.167,11.792,2.625,,
2012-02-16,1.875,2.25,0.375,,
2012-02-17,6.708,8.375,1.667,,
2012-02-18,20.417,30.667,10.25,,
2012-02-19,3.042,3.583,0.542,,
2012-02-20,4.25,5.458,1.208,,
2012-02-21,5.348,6.783,1.435,,
2012-02-22,9.375,11.083,1.708,,
2012-02-23,2.958,3.333,0.375,,
2012-02-24,2.708,3.083,0.375,,
2012-02-25,1.5,1.792,0.292,,
2012-02-26,8.583,10.75,2.167,,
2012-02-27,17.417,24.708,7.292,,
2012-02-28,11.75,27.625,15.875,,
2012-03-01,17.542,60.083,42.542,,
2012-03-02,1.083,1.125,0.042,,
2012-03-03,1.542,1.583,0.042,,
2012-03-04,5.167,6.625,1.458,,
2012-03-05,6.833,8.25,1.417,,
2012-03-06,17.792,33.542,15.75,,
2012-03-07,26.708,43.708,17.0,,
2012-03-08,18.167,48.333,30.167,,
2012-03-09,10.875,12.708,1.833,,
2012-03-10,13.833,17.375,3.542,,
2012-03-11,9.0,14.125,5.125,,
2012-03-12,22.708,34.167,11.458,,
2012-03-13,19.792,53.375,33.583,,
2012-03-14,4.458,5.125,0.667,,
2012-03-15,20.625,33.333,12.708,,
2012-03-16,12.542,22.542,10.0,,
2012-03-17,6.292,7.625,1.333,,
2012-03-18,8.5,10.333,1.833,,
2012-03-19,5.391,6.783,1.391,,
2012-03-20,14.667,26.458,11.792,,
2012-03-21,5.625,8.333,2.708,,
2012-03-22,16.792,31.833,15.042,,
2012-03-23,3.583,5.083,1.5,,
2012-03-24,12.958,17.917,4.958,,
2012-03-25,6.458,8.583,2.125,,
2012-03-26,8.25,13.417,5.167,,
2012-03-27,20.5,40.542,20.042,,
2012-03-28,16.708,21.958,5.25,,
2012-03-29,13.292,20.208,6.917,,
2012-03-30,3.542,5.042,1.5,,
2012-03-31,6.125,8.125,2.0,,
2012-12-01,6.167,7.75,1.583,,
2012-12-02,6.958,8.917,1.958,,
2012-12-03,18.625,44.833,26.208,,
2012-12-04,10.542,24.042,13.5,,
2012-12-05,12.125,16.75,4.625,,
2012-12-06,10.667,20.583,9.917,,
2012-12-07,11.542,16.083,4.542,,
2012-12-08,12.292,19.833,7.542,,
2012-12-09,6.0,7.333,1.333,,
2012-12-10,6.833,8.833,2.0,,
2012-12-11,8.875,11.708,2.833,,
2012-12-12,8.333,10.125,1.792,,
2012-12-13,17.958,30.417,12.458,,
2012-12-14,28.333,91.25,62.917,,
2012-12-15,19.208,31.333,12.125,,
2012-12-16,4.75,5.792,1.042,,
2012-12-17,21.708,46.25,24.542,,
2012-12-18,16.042,21.167,5.125,,
2012-12-19,5.333,6.625,1.292,,
2012-12-20,14.609,24.304,9.696,,
2012-12-21,14.958,22.708,7.75,,
2012-12-22,7.417,9.292,1.875,,
2012-12-23,2.292,2.583,0.292,,
2012-12-24,9.167,11.5,2.333,,
2012-12-25,11.208,13.958,2.75,,
2012-12-26,2.583,3.333,0.75,,
2012-12-27,9.917,13.417,3.5,,
2012-12-28,20.917,56.833,35.917,,
2012-12-29,11.333,15.417,4.083,,
2012-12-30,4.167,5.458,1.292,,
2012-12-31,1.5,1.917,0.417,,
2013-01-01,8.0,9.917,1.917,24.167,
2013-01-02,2.0,2.708,0.708,14.083,
2013-01-03,7.042,8.917,1.875,11.333,
2013-01-04,9.0,14.5,5.5,11.417,
2013-01-05,2.208,2.917,0.708,4.375,
2013-01-06,4.667,6.042,1.375,3.762,
2013-01-07,20.083,28.542,8.458,11.417,
2013-01-08,25.125,48.042,22.917,11.167,
2013-01-09,8.708,12.375,3.667,2.417,
2013-01-10,3.583,4.75,1.167,1.792,
2013-01-11,10.458,14.5,4.042,8.625,
2013-01-12,8.708,11.042,2.333,14.708,
2013-01-13,3.0,4.083,1.083,8.875,
2013-01-14,15.417,21.375,5.958,5.208,
2013-01-15,18.75,42.208,23.458,10.208,
2013-01-16,14.917,34.667,19.75,3.958,
2013-01-17,17.5,37.958,20.458,5.583,
2013-01-18,7.917,10.375,2.458,12.167,
2013-01-19,1.5,2.0,0.5,2.042,
2013-01-20,11.125,19.0,7.875,8.417,
2013-01-21,7.417,9.417,2.0,18.375,
2013-01-22,7.958,10.0,2.042,8.25,
2013-01-23,11.522,24.913,13.391,7.458,
2013-01-24,25.542,66.625,41.083,15.417,
2013-01-25,21.5,29.833,8.333,17.833,
2013-01-26,5.667,7.0,1.333,10.625,
2013-01-27,9.208,20.583,11.375,4.318,
2013-01-28,19.625,38.208,18.583,12.083,
2013-01-29,11.667,22.292,10.625,11.167,
2013-01-30,33.792,86.333,52.542,26.792,
2013-01-31,6.125,7.125,1.0,13.708,
2013-02-01,19.875,28.625,8.75,16.458,
2013-02-02,16.75,29.083,12.333,24.458,
2013-02-03,19.208,36.542,17.333,27.792,
2013-02-04,5.333,6.625,1.292,6.583,
2013-02-05,2.375,2.833,0.458,2.958,
2013-02-06,6.083,7.375,1.292,3.5,
2013-02-07,9.958,12.708,2.75,7.208,
2013-02-08,10.25,12.708,2.458,5.667,
2013-02-09,1.667,1.833,0.167,-0.125,
2013-02-10,3.542,4.333,0.792,6.583,
2013-02-11,5.875,7.25,1.375,4.625,
2013-02-12,9.208,11.75,2.542,4.875,
2013-02-13,12.917,15.958,3.042,5.5,
2013-02-14,9.333,13.208,3.875,2.75,
2013-02-15,4.208,5.125,0.917,0.375,
2013-02-16,1.25,1.417,0.167,11.083,
2013-02-17,4.5,5.958,1.458,25.25,
