date,SO2_mean
2011-01-01,2.167
2011-01-02,3.083
2011-01-03,2.083
2011-01-04,4.083
2011-01-05,2.125
2011-01-06,2.208
2011-01-07,2.0
2011-01-08,2.5
2011-01-09,2.958
2011-01-10,3.125
2011-01-11,3.333
2011-01-12,3.0
2011-01-13,2.625
2011-01-14,3.208
2011-01-15,2.5
2011-01-16,3.0
2011-01-17,2.167
2011-01-18,2.75
2011-01-19,2.292
2011-01-20,1.542
2011-01-21,1.625
2011-01-22,1.833
2011-01-23,2.083
2011-01-24,2.208
2011-01-25,2.5
2011-01-26,2.375
2011-01-27,2.652
2011-01-28,2.917
2011-01-29,2.542
2011-01-30,2.25
2011-01-31,2.25
2011-02-01,3.333
2011-02-02,2.042
2011-02-03,2.167
2011-02-04,2.75
2011-02-05,3.708
2011-02-06,2.125
2011-02-07,1.0
2011-02-08,2.958
2011-02-09,2.292
2011-02-10,2.208
2011-02-11,2.375
2011-02-12,2.833
2011-02-13,3.042
2011-02-14,1.917
2011-02-15,2.208
2011-02-16,2.833
2011-02-17,2.625
2011-02-18,2.167
2011-02-19,2.625
2011-02-20,3.083
2011-02-21,2.875
2011-02-22,4.125
2011-02-23,2.25
2011-02-24,4.542
2011-02-25,2.583
2011-02-26,2.833
2011-02-27,2.833
2011-02-28,3.75
2011-03-01,2.958
2011-03-02,2.125
2011-03-03,2.333
2011-03-04,2.375
2011-03-05,1.208
2011-03-06,2.542
2011-03-07,3.75
2011-03-08,4.25
2011-03-09,2.208
2011-03-10,1.917
2011-03-11,3.333
2011-03-12,3.25
2011-03-13,2.958
2011-03-14,3.542
2011-03-15,4.292
2011-03-16,4.458
2011-03-17,1.833
2011-03-18,2.25
2011-03-19,3.25
2011-03-20,3.333
2011-03-21,3.167
2011-03-22,4.125
2011-03-23,2.667
2011-03-24,2.792
2011-03-25,3.042
2011-03-26,2.917
2011-03-27,3.667
2011-03-28,5.0
2011-03-29,4.417
2011-03-30,4.333
2011-03-31,2.833
2011-04-01,4.458
2011-04-02,5.083
2011-04-03,4.458
2011-04-04,4.292
2011-04-05,4.25
2011-04-06,4.792
2011-04-07,4.75
2011-04-08,3.875
2011-04-09,2.833
2011-04-10,4.0
2011-04-11,5.75
2011-04-12,4.958
2011-04-13,5.5
2011-04-14,6.458
2011-04-15,5.542
2011-04-16,5.0
2011-04-17,5.125
2011-04-18,4.667
2011-04-19,4.042
2011-04-20,4.667
2011-04-21,6.083
2011-04-22,5.25
2011-04-23,2.958
2011-04-24,4.458
2011-04-25,4.583
2011-04-26,5.333
2011-04-27,4.375
2011-04-28,4.708
2011-04-29,4.833
2011-04-30,5.75
2011-05-01,3.5
2011-05-02,6.375
2011-05-03,6.417
2011-05-04,6.125
2011-05-05,6.708
2011-05-06,6.708
2011-05-07,5.5
2011-05-08,7.667
2011-05-09,9.583
2011-05-10,6.667
2011-05-11,3.417
2011-05-12,3.0
2011-05-13,5.667
2011-05-14,7.5
2011-05-15,7.958
2011-05-16,7.625
2011-05-17,5.917
2011-05-18,6.667
2011-05-19,7.125
2011-05-20,7.083
2011-05-21,6.667
2011-05-22,4.625
2011-05-23,4.25
2011-05-24,4.208
2011-05-25,6.292
2011-05-26,5.833
2011-05-27,4.458
2011-05-28,2.792
2011-05-29,2.0
2011-05-30,5.0
2011-05-31,3.792
2011-06-01,3.042
2011-06-02,2.0
2011-06-03,4.958
2011-06-04,5.25
2011-06-05,4.625
2011-06-06,7.292
2011-06-07,5.583
2011-06-08,6.042
2011-06-09,7.958
2011-06-10,6.542
2011-06-11,3.833
2011-06-12,6.167
2011-06-13,5.042
2011-06-14,6.5
2011-06-15,7.083
2011-06-16,4.708
2011-06-17,5.75
2011-06-18,4.292
2011-06-19,5.083
2011-06-20,3.375
2011-06-21,3.708
2011-06-22,7.458
2011-06-23,5.708
2011-06-24,5.292
2011-06-25,7.583
2011-06-26,7.083
2011-06-27,5.708
2011-06-28,7.625
2011-06-29,10.667
2011-06-30,12.208
2011-07-01,10.458
2011-07-02,11.458
2011-07-03,10.667
2011-07-04,8.375
2011-07-05,8.708
2011-07-06,11.0
2011-07-07,4.958
2011-07-08,6.208
2011-07-09,7.875
2011-07-10,8.333
2011-07-11,9.125
2011-07-12,8.792
2011-07-13,8.667
2011-07-14,9.292
2011-07-15,9.583
2011-07-16,10.542
2011-07-17,10.375
2011-07-18,7.792
2011-07-19,3.958
2011-07-20,3.208
2011-07-21,5.833
2011-07-22,7.542
2011-07-23,8.542
2011-07-24,7.75
2011-07-25,6.833
2011-07-26,3.917
2011-07-27,4.417
2011-07-28,5.917
2011-07-29,7.667
2011-07-30,6.0
2011-07-31,5.167
2011-08-01,7.125
2011-08-02,7.083
2011-08-03,8.25
2011-08-04,7.292
2011-08-05,4.708
2011-08-06,5.958
2011-08-07,7.208
2011-08-08,8.417
2011-08-09,8.375
2011-08-10,8.958
2011-08-11,8.75
2011-08-12,11.0
2011-08-13,9.042
2011-08-14,8.583
2011-08-15,8.083
2011-08-16,8.792
2011-08-17,8.708
2011-08-18,7.958
2011-08-19,6.5
2011-08-20,5.708
2011-08-21,4.708
2011-08-22,3.792
2011-08-23,5.875
2011-08-24,5.75
2011-08-25,3.5
2011-08-26,6.042
2011-08-27,6.042
2011-08-28,7.75
2011-08-29,8.375
2011-08-30,8.333
2011-08-31,5.708
2011-09-01,4.083
2011-09-02,3.0
2011-09-03,2.583
2011-09-04,2.042
2011-09-05,2.292
2011-09-06,5.375
2011-09-07,6.417
2011-09-08,7.0
2011-09-09,7.0
2011-09-10,7.083
2011-09-11,6.792
2011-09-12,7.333
2011-09-13,7.208
2011-09-14,7.625
2011-09-15,9.458
2011-09-16,7.25
2011-09-17,3.542
2011-09-18,6.042
2011-09-19,5.542
2011-09-20,3.458
2011-09-21,2.917
2011-09-22,4.875
2011-09-23,5.167
2011-09-24,5.542
2011-09-25,5.583
2011-09-26,3.875
2011-09-27,4.417
2011-09-28,6.167
2011-09-29,6.958
2011-09-30,5.792
2011-10-01,7.0
2011-10-02,6.667
2011-10-03,6.833
2011-10-04,5.917
2011-10-05,3.167
2011-10-06,4.292
2011-10-07,6.5
2011-10-08,5.708
2011-10-09,5.542
2011-10-10,5.375
2011-10-11,5.708
2011-10-12,5.375
2011-10-13,4.792
2011-10-14,5.333
2011-10-15,2.25
2011-10-16,4.208
2011-10-17,5.0
2011-10-18,5.208
2011-10-19,4.333
2011-10-20,4.417
2011-10-21,3.542
2011-10-22,2.083
2011-10-23,3.083
2011-10-24,4.042
2011-10-25,4.458
2011-10-26,4.708
2011-10-27,4.875
2011-10-28,4.917
2011-10-29,4.833
2011-10-30,3.542
2011-10-31,3.542
2011-11-01,4.042
2011-11-02,4.625
2011-11-03,3.625
2011-11-04,4.5
2011-11-05,3.917
2011-11-06,2.083
2011-11-07,3.167
2011-11-08,3.5
2011-11-09,4.542
2011-11-10,3.875
2011-11-11,2.095
2011-11-12,3.083
2011-11-13,3.292
2011-11-14,4.167
2011-11-15,4.125
2011-11-16,4.0
2011-11-17,4.375
2011-11-18,3.87
2011-11-19,1.958
2011-11-20,3.375
2011-11-21,3.292
2011-11-22,3.792
2011-11-23,3.042
2011-11-24,3.0
2011-11-25,2.417
2011-11-26,2.958
2011-11-27,3.125
2011-11-28,2.958
2011-11-29,3.25
2011-11-30,3.208
2011-12-01,2.0
2011-12-02,2.083
2011-12-03,1.583
2011-12-04,2.583
2011-12-05,2.958
2011-12-06,2.917
2011-12-07,3.0
2011-12-08,2.375
2011-12-09,2.667
2011-12-10,2.667
2011-12-11,2.417
2011-12-12,2.625
2011-12-13,2.875
2011-12-14,2.917
2011-12-15,3.083
2011-12-16,2.542
2011-12-17,2.292
2011-12-18,2.208
2011-12-19,2.083
2011-12-20,1.833
2011-12-21,2.542
2011-12-22,4.375
2011-12-23,2.292
2011-12-24,2.542
2011-12-25,2.25
2011-12-26,1.708
2011-12-27,1.958
2011-12-28,2.458
2011-12-29,2.667
2011-12-30,2.458
2011-12-31,2.542
2012-04-01,3.458
2012-04-02,4.208
2012-04-03,2.75
2012-04-04,3.083
2012-04-05,4.875
2012-04-06,3.208
2012-04-07,3.292
2012-04-08,4.375
2012-04-09,6.125
2012-04-10,6.5
2012-04-11,2.792
2012-04-12,5.125
2012-04-13,6.292
2012-04-14,3.042
2012-04-15,4.208
2012-04-16,5.167
2012-04-17,4.833
2012-04-18,5.708
2012-04-19,5.5
2012-04-20,4.5
2012-04-21,5.083
2012-04-22,3.708
2012-04-23,2.292
2012-04-24,5.333
2012-04-25,6.292
2012-04-26,2.875
2012-04-27,5.792
2012-04-28,6.875
2012-04-29,7.75
2012-04-30,5.792
2012-05-01,4.625
2012-05-02,2.917
2012-05-03,3.458
2012-05-04,5.083
2012-05-05,7.208
2012-05-06,7.958
2012-05-07,9.417
2012-05-08,9.5
2012-05-09,6.208
2012-05-10,6.458
2012-05-11,6.958
2012-05-12,6.792
2012-05-13,7.958
2012-05-14,7.783
2012-05-15,3.708
2012-05-16,7.083
2012-05-17,7.875
2012-05-18,6.833
2012-05-19,9.083
2012-05-20,7.583
2012-05-21,7.167
2012-05-22,5.042
2012-05-23,6.0
2012-05-24,7.625
2012-05-25,5.917
2012-05-26,7.667
2012-05-27,9.583
2012-05-28,7.375
2012-05-29,5.75
2012-05-30,6.542
2012-05-31,6.708
2012-06-01,7.417
2012-06-02,6.792
2012-06-03,6.083
2012-06-04,7.208
2012-06-05,4.917
2012-06-06,5.875
2012-06-07,7.042
2012-06-08,6.292
2012-06-09,4.375
2012-06-10,6.625
2012-06-11,4.667
2012-06-12,3.75
2012-06-13,5.208
2012-06-14,8.042
2012-06-15,7.5
2012-06-16,3.292
2012-06-17,5.25
2012-06-18,6.2
2013-01-01,3.417
2013-01-02,2.833
2013-01-03,2.292
2013-01-04,2.375
2013-01-05,2.083
2013-01-06,2.208
2013-01-07,2.75
2013-01-08,1.833
2013-01-09,2.0
2013-01-10,2.5
2013-01-11,2.042
2013-01-12,2.417
2013-01-13,2.75
2013-01-14,2.667
2013-01-15,2.958
2013-01-16,2.417
2013-01-17,2.042
2013-01-18,3.208
2013-01-19,2.208
2013-01-20,3.208
2013-01-21,4.125
2013-01-22,3.0
2013-01-23,2.667
2013-01-24,3.0
2013-01-25,6.0
2013-01-26,3.083
2013-01-27,2.542
2013-01-28,4.667
2013-01-29,3.25
2013-01-30,2.167
2013-01-31,2.958
2013-02-01,4.083
2013-02-02,2.083
2013-02-03,2.167
2013-02-04,3.333
2013-02-05,2.75
2013-02-06,2.708
2013-02-07,2.708
2013-02-08,1.708
2013-02-09,1.542
2013-02-10,2.167
2013-02-11,2.792
2013-02-12,2.5
2013-02-13,2.708
2013-02-14,2.208
2013-02-15,1.583
2013-02-16,2.542
2013-02-17,3.708
2013-02-18,3.333
2013-02-19,2.458
2013-02-20,2.958
2013-02-21,3.5
2013-02-22,2.958
2013-02-23,2.5
2013-02-24,3.0
2013-02-25,4.083
2013-02-26,4.208
2013-02-27,2.0
2013-02-28,2.792
2013-03-01,3.375
2013-03-02,2.208
2013-03-03,2.667
2013-03-04,3.5
2013-03-05,2.0
2013-03-06,2.917
2013-03-07,2.542
2013-03-08,2.292
2013-03-09,2.625
2013-03-10,2.708
2013-03-11,2.5
2013-03-12,5.75
2013-03-13,1.708
2013-03-14,2.875
2013-03-15,3.25
2013-03-16,4.75
2013-03-17,5.083
2013-03-18,2.625
2013-03-19,3.75
2013-03-20,2.208
2013-03-21,3.292
2013-03-22,3.0
2013-03-23,3.208
2013-03-24,4.375
2013-03-25,5.208
2013-03-26,2.833
2013-03-27,2.25
2013-03-28,4.333
2013-03-29,3.792
2013-03-30,2.167
2013-03-31,4.125
2013-10-08,2.714
2013-10-09,3.875
2013-10-10,2.792
2013-10-11,3.792
2013-10-12,2.708
2013-10-13,2.708
2013-10-14,2.875
2013-10-15,3.083
2013-10-16,2.917
2013-10-17,3.583
2013-10-18,4.083
2013-10-19,3.5
2013-10-20,2.083
2013-10-21,2.667
2013-10-22,3.0
2013-10-23,3.0
2013-10-24,3.167
2013-10-25,2.25
2013-10-26,2.0
2013-10-27,2.458
2013-10-28,3.083
2013-10-29,2.583
2013-10-30,3.087
2013-10-31,3.833
2013-11-01,3.792
2013-11-02,3.583
2013-11-03,3.75
2013-11-04,2.708
2013-11-05,3.917
2013-11-06,3.833
2013-11-07,2.417
2013-11-08,3.375
2013-11-09,3.167
2013-11-10,2.042
2013-11-11,2.708
2013-11-12,2.458
2013-11-13,2.375
2013-11-14,2.875
2013-11-15,1.958
2013-11-16,2.0
2013-11-17,2.542
2013-11-18,3.125
2013-11-19,3.4
2013-11-20,3.167
2013-11-21,2.375
2013-11-22,2.042
2013-11-23,2.333
2013-11-24,2.292
2013-11-25,2.375
2013-11-26,2.167
2013-11-27,2.333
2013-11-28,2.5
2013-11-29,2.458
2013-11-30,2.042
2013-12-01,1.958
2013-12-02,2.5
2013-12-03,2.542
2013-12-04,2.583
2013-12-05,2.792
2013-12-06,4.708
2013-12-07,2.875
2013-12-08,2.417
2013-12-09,2.5
2013-12-10,2.333
2013-12-11,2.583
2013-12-12,2.917
2013-12-13,2.75
2013-12-14,2.208
2013-12-15,2.125
2013-12-16,2.417
2013-12-17,2.792
2013-12-18,2.25
2013-12-19,1.542
2013-12-20,2.292
2013-12-21,1.917
2013-12-22,1.792
2013-12-23,1.833
2013-12-24,1.917
2013-12-25,2.167
2013-12-26,1.875
2013-12-27,2.042
2013-12-28,2.167
2013-12-29,1.708
2013-12-30,1.917
2013-12-31,2.375
2014-01-01,2.5
2014-01-02,2.0
2014-01-03,1.75
2014-01-04,1.875
2014-01-05,2.458
2014-01-06,1.667
2014-01-07,2.0
2014-01-08,2.5
2014-01-09,2.208
2014-01-10,2.0
2014-01-11,2.375
2014-01-12,2.125
2014-01-13,2.542
2014-01-14,3.417
2014-01-15,1.667
2014-01-16,2.083
2014-01-17,3.0
2014-01-18,2.417
2014-01-19,2.75
2014-01-20,3.167
2014-01-21,2.75
2014-01-22,1.5
2014-01-23,1.958
2014-01-24,2.333
2014-01-25,2.458
2014-01-26,2.75
2014-01-27,2.0
2014-01-28,2.958
2014-01-29,2.625
2014-01-30,1.542
2014-01-31,2.208
2014-02-01,2.25
2014-02-02,2.5
2014-02-03,3.042
2014-02-04,2.583
2014-02-05,1.917
2014-02-06,1.958
2014-02-07,2.333
2014-02-08,1.667
2014-02-09,1.958
2014-02-10,2.0
2014-02-11,2.833
2014-02-12,3.25
2014-02-13,2.583
2014-02-14,2.208
2014-02-15,3.542
2014-02-16,3.0
2014-02-17,2.583
2014-02-18,2.333
2014-02-19,2.5
2014-02-20,2.583
2014-02-21,2.708
2014-02-22,1.792
2014-02-23,2.583
2014-02-24,3.5
2014-02-25,3.417
2014-02-26,2.5
2014-02-27,3.0
2014-02-28,3.25
2014-03-01,2.167
2014-03-02,2.958
2014-03-03,2.958
2014-03-04,2.792
2014-03-05,3.333
2014-03-06,3.125
2014-03-07,2.333
2014-03-08,2.417
2014-03-09,2.333
2014-03-10,2.5
2014-03-11,2.375
2014-03-12,2.958
2014-03-13,3.25
2014-03-14,3.417
2014-03-15,2.917
2014-03-16,2.167
2014-03-17,3.167
2014-03-18,3.792
2014-03-19,2.375
2014-03-20,3.292
2014-03-21,3.958
2014-03-22,4.167
2014-03-23,5.708
2014-03-24,3.458
2014-03-25,3.5
2014-03-26,3.917
2014-03-27,4.167
2014-03-28,5.042
2014-03-29,3.5
2014-03-30,4.542
2014-03-31,4.583
2014-04-01,4.0
2014-04-02,3.083
2014-04-03,2.292
2014-04-04,2.875
2014-04-05,3.458
2014-04-06,2.75
2014-04-07,3.167
2014-04-08,4.875
2014-04-09,4.833
2014-04-10,5.917
2014-04-11,4.333
2014-04-12,4.25
2014-04-13,4.958
2014-04-14,3.917
2014-04-15,4.167
2014-04-16,6.125
2014-04-17,7.833
2014-04-18,4.833
2014-04-19,4.292
2014-04-20,3.292
2014-04-21,2.208
2014-04-22,3.25
2014-04-23,4.167
2014-04-24,5.25
2014-04-25,4.833
2014-04-26,5.458
2014-04-27,6.625
2014-04-28,5.167
2014-04-29,3.75
2014-04-30,2.375
2014-05-01,4.083
2014-05-02,5.208
2014-05-03,7.083
2014-05-04,6.5
2014-05-05,4.417
2014-05-06,4.375
2014-05-07,4.958
2014-05-08,4.583
2014-05-09,5.042
2014-05-10,5.208
2014-05-11,5.708
2014-05-12,4.75
2014-05-13,4.625
2014-05-14,6.208
2014-05-15,4.875
2014-05-16,5.167
2014-05-17,4.958
2014-05-18,5.458
2014-05-19,5.833
2014-05-20,5.25
2014-05-21,4.0
2014-05-22,4.708
2014-05-23,4.583
2014-05-24,4.667
2014-05-25,5.125
2014-05-26,4.25
2014-05-27,5.0
2014-05-28,6.25
2014-05-29,5.917
2014-05-30,5.458
2014-05-31,6.333
2014-06-01,7.917
2014-06-02,7.625
2014-06-03,7.875
2014-06-04,7.417
2014-06-05,4.208
2014-06-06,4.0
2014-06-07,4.042
2014-06-08,5.458
2014-06-09,5.833
2014-06-10,5.958
2014-06-11,4.5
2014-06-12,4.958
2014-06-13,5.25
2014-06-14,5.625
2014-06-15,6.917
2014-06-16,7.375
2014-06-17,8.0
2014-06-18,5.833
2014-06-19,6.333
2014-06-20,6.542
2014-06-21,6.25
2014-06-22,4.417
2014-06-23,5.458
2014-06-24,6.167
2014-06-25,5.208
2014-06-26,5.5
2014-06-27,5.0
2014-06-28,4.625
2014-06-29,4.958
2014-06-30,5.75
2014-07-01,6.292
2014-07-02,6.542
2014-07-03,5.708
2014-07-04,5.375
2014-07-05,4.458
2014-07-06,5.375
2014-07-07,4.667
2014-07-08,6.167
2014-07-09,5.333
2014-07-10,3.833
2014-07-11,5.167
2014-07-12,7.667
2014-07-13,5.292
