date,CH4_mean,CO_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SPM_mean,THC_mean
2011-01-01,193.333,4.25,18.125,11.125,19.333,8.208,9.25,211.458
2011-01-02,191.708,3.708,28.75,10.833,17.125,6.292,7.5,220.458
2011-01-03,193.167,3.958,16.625,12.042,20.125,8.083,3.792,209.792
2011-01-04,192.609,4.522,18.13,12.273,20.045,7.773,9.833,210.739
2011-01-05,198.435,5.042,18.957,20.042,46.417,26.375,4.083,217.391
2011-01-06,199.875,6.478,27.042,24.375,66.583,42.208,10.292,226.917
2011-01-07,199.875,5.708,24.542,21.833,53.333,31.5,8.833,224.417
2011-01-08,198.333,4.917,20.042,15.083,28.125,13.042,12.25,218.375
2011-01-09,199.333,4.875,21.0,18.167,35.875,17.708,12.25,220.333
2011-01-10,200.292,7.0,29.042,25.917,73.375,47.458,20.0,229.333
2011-01-11,197.0,5.583,25.333,20.304,58.261,37.957,16.167,222.333
2011-01-12,196.609,5.125,20.913,19.5,51.833,32.333,7.292,217.522
2011-01-13,193.917,4.348,23.0,19.042,52.667,33.625,8.625,216.917
2011-01-14,198.167,5.333,26.583,18.0,49.667,31.667,15.458,224.75
2011-01-15,200.083,4.833,22.583,16.667,34.583,17.917,12.542,222.667
2011-01-16,198.913,3.957,19.783,21.609,46.13,24.522,12.125,218.696
2011-01-17,196.833,4.125,19.875,22.875,52.0,29.125,13.75,216.708
2011-01-18,198.208,4.75,25.458,21.609,58.261,36.652,19.792,223.667
2011-01-19,195.391,3.958,21.217,20.208,48.417,28.208,15.542,216.609
2011-01-20,191.25,2.217,10.375,9.167,16.375,7.208,2.708,201.625
2011-01-21,190.458,3.208,15.375,14.625,28.333,13.708,3.375,205.833
2011-01-22,191.167,3.917,19.083,13.292,25.5,12.208,4.75,210.25
2011-01-23,191.292,4.958,22.542,18.0,49.042,31.042,10.708,213.833
2011-01-24,193.083,4.083,17.792,19.083,37.333,18.25,4.875,210.875
2011-01-25,196.833,5.0,31.667,21.087,56.522,35.435,8.0,228.5
2011-01-26,196.609,4.5,22.478,19.583,42.5,22.917,7.167,219.087
2011-01-27,199.667,5.391,28.0,23.208,62.583,39.375,11.667,227.667
2011-01-28,198.417,4.667,19.875,20.25,41.667,21.417,15.231,218.292
2011-01-29,196.542,4.042,16.0,14.167,26.5,12.333,,212.542
2011-01-30,197.958,4.708,20.792,20.958,49.667,28.708,4.846,218.75
2011-01-31,198.542,4.917,25.125,22.5,60.208,37.708,6.375,223.667
2011-02-01,193.773,3.409,17.682,17.095,28.905,11.81,9.958,211.455
2011-02-02,196.522,3.25,15.522,17.0,27.75,10.75,4.25,212.043
2011-02-03,200.208,5.217,23.208,22.542,54.875,32.333,6.75,223.417
2011-02-04,200.292,5.0,35.417,19.125,48.875,29.75,11.458,235.708
2011-02-05,201.0,5.875,23.208,20.167,39.375,19.208,16.25,224.208
2011-02-06,199.75,6.167,26.167,24.667,55.5,30.833,23.167,225.917
