date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,THC_mean
2011-01-01,195.708,11.375,8.375,9.417,1.042,1.0,7.0,207.083
2011-01-02,192.917,8.375,4.304,5.391,1.087,1.167,5.417,201.292
2011-01-03,195.792,9.625,7.333,8.333,1.0,1.0,2.708,205.417
2011-01-04,198.5,12.75,7.417,8.875,1.458,1.826,7.458,211.25
2011-01-05,196.542,12.708,10.583,13.292,2.708,1.208,2.625,209.25
2011-01-06,200.478,24.826,19.5,27.125,7.625,1.083,6.0,225.304
2011-01-07,198.167,22.083,17.458,22.958,5.5,1.125,6.417,220.25
2011-01-08,197.375,17.625,12.083,13.708,1.625,1.083,5.458,215.0
2011-01-09,197.583,20.5,15.043,17.261,2.217,1.25,9.25,218.083
2011-01-10,198.208,26.042,23.042,33.708,10.667,1.458,14.667,224.25
2011-01-11,197.958,20.042,15.5,22.833,7.333,1.458,13.583,218.0
2011-01-12,195.542,18.583,14.417,17.667,3.25,1.333,6.667,214.125
2011-01-13,197.739,23.87,20.5,26.833,6.333,1.292,8.167,221.609
2011-01-14,200.042,21.25,18.083,22.042,3.958,1.458,14.042,221.292
2011-01-15,203.333,19.083,14.375,17.292,2.917,1.208,13.458,222.417
2011-01-16,200.783,27.652,27.522,44.174,16.652,1.261,13.0,228.435
2011-01-17,197.125,23.042,21.0,27.75,6.75,1.0,16.542,220.167
2011-01-18,202.083,21.708,19.5,24.167,4.667,1.417,20.083,223.792
2011-01-19,196.583,22.583,20.917,27.708,6.792,1.333,12.792,219.167
2011-01-20,191.87,12.565,6.083,7.083,1.0,1.042,2.667,204.435
2011-01-21,192.042,15.417,13.0,15.75,2.75,1.0,2.5,207.458
2011-01-22,194.583,20.333,12.583,17.417,4.833,1.0,7.75,214.917
2011-01-23,192.833,21.0,14.87,19.739,4.87,1.167,6.25,213.833
2011-01-24,196.125,18.5,14.75,17.917,3.167,1.042,4.417,214.625
2011-01-25,197.5,20.583,14.792,21.0,6.208,1.25,5.583,218.083
2011-01-26,197.958,16.083,11.25,12.917,1.667,1.5,5.833,214.042
