date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean
2011-01-01,18.667,24.625,5.958,19.625,20.167
2011-01-02,11.667,14.5,2.833,8.542,13.083
2011-01-03,11.125,13.542,2.417,11.917,13.375
2011-01-04,10.13,11.696,1.565,23.0,22.833
2011-01-05,18.304,22.217,3.913,6.792,7.7
2011-01-06,26.875,43.958,17.083,12.167,
2011-01-07,15.417,19.5,4.083,7.0,
2011-01-08,14.708,18.333,3.625,6.458,
2011-01-09,17.708,21.167,3.458,12.083,
2011-01-10,26.375,43.708,17.333,18.417,24.071
2011-01-11,19.739,35.87,16.13,19.167,20.125
2011-01-12,22.083,29.042,6.958,6.625,8.25
2011-01-13,23.958,46.708,22.75,15.667,16.75
2011-01-14,16.792,21.542,4.75,13.458,15.208
2011-01-15,10.375,12.75,2.375,8.458,9.083
2011-01-16,20.167,26.75,6.583,12.227,13.625
2011-01-17,23.583,34.042,10.458,12.75,15.625
2011-01-18,32.957,54.826,21.87,18.792,21.5
2011-01-19,32.875,51.875,19.0,18.333,20.958
2011-01-20,29.375,42.292,12.917,11.042,14.208
2011-01-21,25.75,35.5,9.75,12.458,16.375
2011-01-22,18.917,24.333,5.417,9.333,10.708
2011-01-23,13.667,16.333,2.667,5.792,7.083
2011-01-24,16.208,20.542,4.333,6.042,7.083
2011-01-25,15.87,19.043,3.174,12.333,15.238
2011-01-26,16.958,20.917,3.958,6.333,7.875
2011-01-27,21.833,27.333,5.5,17.542,17.667
2011-01-28,19.833,24.167,4.333,16.167,16.708
2011-01-29,11.542,13.917,2.375,8.125,9.292
2011-01-30,19.542,28.083,8.542,8.125,10.208
2011-01-31,21.875,29.5,7.625,9.167,11.917
2011-02-01,23.609,42.565,18.957,15.375,16.625
2011-02-02,14.625,17.458,2.833,9.25,10.583
2011-02-03,24.208,31.125,6.917,12.875,14.5
2011-02-04,20.875,34.292,13.417,22.792,24.167
2011-02-05,16.625,19.5,2.875,25.083,27.958
2011-02-06,30.292,41.083,10.792,27.333,32.435
2011-02-07,23.5,33.417,9.917,11.792,13.625
2011-02-08,13.348,16.826,3.478,7.875,9.708
2011-02-09,13.5,16.958,3.458,9.375,12.792
2011-02-10,19.083,24.083,5.0,9.5,11.0
2011-02-11,12.917,15.333,2.417,9.792,12.083
2011-02-12,10.667,12.292,1.625,10.458,12.958
2011-02-13,24.958,31.25,6.292,15.125,18.625
2011-02-14,35.0,67.833,32.833,15.217,18.5
2011-02-15,25.55,58.0,32.45,20.5,23.708
2011-02-16,18.375,22.75,4.375,10.208,13.042
2011-02-17,12.917,15.167,2.25,9.042,11.5
2011-02-18,13.625,16.708,3.083,9.542,10.958
2011-02-19,18.417,22.458,4.042,11.958,15.25
2011-02-20,24.958,35.792,10.833,11.333,13.167
2011-02-21,29.292,42.625,13.333,14.792,18.042
2011-02-22,31.696,37.783,6.087,28.167,32.875
2011-02-23,22.958,29.542,6.583,20.917,24.125
2011-02-24,20.833,23.25,2.417,31.417,33.667
2011-02-25,22.25,27.917,5.667,24.125,26.083
2011-02-26,9.208,10.458,1.25,10.5,11.208
2011-02-27,16.625,20.5,3.875,12.625,11.708
2011-02-28,31.0,38.958,7.958,13.667,16.5
2011-03-01,41.625,69.667,28.042,21.083,24.958
2011-03-02,29.375,46.708,17.333,17.917,23.167
2011-03-03,12.583,14.083,1.5,14.542,17.125
2011-03-04,22.75,26.083,3.333,27.875,31.583
2011-03-05,38.25,58.083,19.833,11.917,17.875
2011-03-06,34.792,66.75,31.958,15.5,23.0
2011-03-07,17.522,19.739,2.217,29.417,32.792
