date,CH4_mean,CO_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SPM_mean,THC_mean
2011-01-01,191.667,4.542,7.208,9.625,13.542,3.917,8.917,198.875
2011-01-02,189.208,4.792,6.417,5.292,7.125,1.833,7.458,195.625
2011-01-03,188.375,4.522,5.792,8.042,10.417,2.375,10.375,194.167
2011-01-04,190.0,5.0,5.583,6.708,8.542,1.833,18.792,195.583
2011-01-05,188.792,3.667,5.208,13.792,20.25,6.458,4.042,194.0
2011-01-06,190.174,4.375,11.043,26.75,53.667,26.917,11.875,201.217
2011-01-07,189.917,3.667,7.75,12.292,17.458,5.167,5.875,197.667
2011-01-08,190.5,3.792,7.542,9.458,12.417,2.958,6.042,198.042
2011-01-09,191.042,4.375,9.083,17.13,22.565,5.435,12.333,200.125
2011-01-10,191.375,5.25,12.042,24.292,52.0,27.708,19.417,203.417
2011-01-11,190.826,5.091,12.13,20.667,38.25,17.583,20.783,202.957
2011-01-12,189.625,3.667,9.208,22.5,44.292,21.792,6.792,198.833
2011-01-13,189.75,4.583,11.25,21.917,69.0,47.083,12.167,201.0
2011-01-14,190.0,5.083,9.667,12.125,16.458,4.333,16.25,199.667
2011-01-15,188.417,4.083,8.208,11.083,14.333,3.25,7.875,196.625
2011-01-16,188.048,4.0,7.571,17.458,26.542,9.083,9.375,195.619
2011-01-17,187.5,3.833,7.5,20.292,32.75,12.458,9.542,195.0
2011-01-18,189.125,4.583,12.083,27.0,66.125,39.125,15.083,201.208
2011-01-19,188.75,5.208,13.333,29.261,83.13,53.87,18.208,202.083
2011-01-20,186.727,4.125,9.318,23.333,41.81,18.476,6.042,196.045
2011-01-21,187.333,4.583,14.042,21.833,33.667,11.833,8.875,201.375
2011-01-22,186.375,4.0,7.542,7.042,8.375,1.333,3.458,193.917
2011-01-23,188.75,4.545,8.708,14.826,22.739,7.913,4.667,197.458
2011-01-24,188.292,4.042,7.833,15.667,23.792,8.125,3.292,196.125
2011-01-25,189.125,4.667,7.708,16.917,25.25,8.333,13.25,196.833
2011-01-26,190.478,4.0,4.696,13.833,21.5,7.667,5.958,195.174
2011-01-27,191.875,4.958,5.75,18.375,27.917,9.542,16.042,197.625
2011-01-28,192.333,4.875,6.542,17.75,23.292,5.542,15.542,198.875
2011-01-29,191.458,4.0,3.792,9.87,13.0,3.13,6.208,195.25
2011-01-30,191.333,4.208,5.0,19.417,30.833,11.417,5.458,196.333
2011-01-31,190.208,4.083,5.125,19.583,37.042,17.458,6.583,195.333
2011-02-01,191.625,5.125,7.458,26.083,70.0,43.917,13.208,199.083
2011-02-02,190.25,4.375,4.292,16.542,25.625,9.083,5.708,194.542
2011-02-03,192.917,5.417,7.5,25.0,53.958,28.958,9.625,200.417
2011-02-04,192.417,5.292,6.708,17.958,38.417,20.458,18.167,199.125
2011-02-05,191.565,5.542,11.174,14.917,19.083,4.167,24.333,202.739
2011-02-06,192.583,6.375,16.0,27.417,54.333,26.917,32.5,208.583
2011-02-07,190.348,6.125,15.652,22.75,45.042,22.292,11.435,206.0
2011-02-08,187.708,4.083,10.292,14.13,21.13,7.0,5.958,198.0
2011-02-09,188.917,4.792,11.583,18.042,28.75,10.708,8.958,200.5
2011-02-10,189.083,4.833,12.833,22.375,50.083,27.708,9.667,201.917
2011-02-11,188.167,4.75,11.958,11.25,14.25,3.0,7.958,200.125
2011-02-12,189.042,3.913,10.25,8.208,10.042,1.833,8.833,199.292
2011-02-13,190.625,4.583,14.333,26.167,41.458,15.292,17.708,204.958
2011-02-14,188.458,4.542,14.5,27.0,47.5,20.5,9.375,202.958
2011-02-15,191.304,4.833,13.348,21.208,32.833,11.625,16.0,204.652
2011-02-16,189.417,4.083,9.792,18.833,27.958,9.125,9.833,199.208
2011-02-17,188.583,4.375,8.958,16.375,23.75,7.375,7.208,197.542
2011-02-18,190.667,4.0,8.0,11.217,16.391,5.174,7.333,198.667
2011-02-19,192.25,4.375,8.833,12.667,17.125,4.458,8.708,201.083
2011-02-20,191.792,4.25,10.375,22.667,39.5,16.833,10.25,202.167
2011-02-21,190.958,4.792,14.042,28.292,53.875,25.583,14.333,205.0
2011-02-22,190.083,5.167,13.292,21.667,27.542,5.875,25.708,203.375
2011-02-23,190.087,5.25,11.261,25.13,42.826,17.696,17.75,201.348
2011-02-24,186.696,5.042,10.043,16.083,21.458,5.375,28.875,196.739
2011-02-25,193.957,4.958,9.478,16.042,21.292,5.25,22.042,203.435
2011-02-26,194.792,4.125,7.958,8.875,10.917,2.042,9.125,202.75
2011-02-27,196.042,4.042,7.042,18.0,26.333,8.333,11.333,203.083
2011-02-28,196.75,4.292,11.083,22.348,37.826,15.478,10.958,207.833
2011-03-01,193.208,4.708,10.792,23.375,38.667,15.292,11.333,204.0
2011-03-02,196.25,5.708,17.125,25.875,65.417,39.542,15.208,213.375
2011-03-03,194.292,4.043,7.583,7.958,10.333,2.375,11.25,201.875
2011-03-04,197.0,4.917,10.083,13.667,15.5,1.833,22.417,207.083
