date,NO2_mean,NOX_mean,NO_mean,SPM_mean
2011-01-01,16.583,22.875,6.292,18.667
2011-01-02,8.208,10.917,2.708,9.375
2011-01-03,9.792,12.708,2.917,3.792
2011-01-04,11.042,15.458,4.417,7.5
2011-01-05,7.667,11.083,3.417,3.583
2011-01-06,16.542,25.417,8.875,9.375
2011-01-07,2.875,4.0,1.125,1.625
2011-01-08,8.417,10.833,2.417,5.583
2011-01-09,16.375,21.625,5.25,18.458
2011-01-10,12.25,16.667,4.417,7.417
2011-01-11,8.583,11.833,3.25,9.75
2011-01-12,13.208,17.917,4.708,2.458
2011-01-13,15.182,22.409,7.227,10.227
2011-01-14,6.917,8.208,1.292,7.542
2011-01-15,4.375,5.0,0.625,6.0
2011-01-16,9.25,12.5,3.25,11.208
2011-01-17,12.25,15.625,3.375,9.25
2011-01-18,27.542,42.833,15.292,20.458
2011-01-19,24.5,35.083,10.583,25.208
2011-01-20,8.417,10.708,2.292,6.333
2011-01-21,12.208,16.5,4.292,7.458
2011-01-22,16.458,22.375,5.917,21.458
2011-01-23,5.833,7.542,1.708,3.625
2011-01-24,7.083,9.292,2.208,4.5
2011-01-25,11.208,15.292,4.083,9.125
2011-01-26,9.542,14.083,4.542,5.208
2011-01-27,18.917,32.042,13.125,12.792
2011-01-28,5.917,7.542,1.625,7.25
2011-01-29,2.042,3.375,1.333,3.792
2011-01-30,7.917,12.208,4.292,4.333
2011-01-31,15.375,26.25,10.875,8.167
2011-02-01,11.208,16.5,5.292,7.042
2011-02-02,6.75,12.208,5.458,4.333
2011-02-03,25.542,41.667,16.125,11.75
2011-02-04,15.958,22.125,6.167,16.0
2011-02-05,8.167,10.417,2.25,9.417
2011-02-06,21.208,29.917,8.708,25.042
2011-02-07,18.875,24.667,5.792,11.917
2011-02-08,6.167,9.208,3.042,2.042
2011-02-09,7.304,9.696,2.391,2.739
2011-02-10,8.708,11.833,3.125,4.708
2011-02-11,4.875,6.083,1.208,5.958
2011-02-12,6.25,7.667,1.417,8.292
2011-02-13,12.375,16.292,3.917,12.458
2011-02-14,18.435,24.391,5.957,25.739
2011-02-15,9.875,12.667,2.792,19.25
2011-02-16,5.167,6.0,0.833,6.208
2011-02-17,6.458,7.875,1.417,6.75
2011-02-18,4.583,6.208,1.625,5.167
2011-02-19,10.25,12.625,2.375,9.75
2011-02-20,17.542,23.25,5.708,13.0
2011-02-21,12.042,16.708,4.667,17.125
2011-02-22,7.333,8.917,1.583,22.75
2011-02-23,11.625,15.708,4.083,19.667
2011-02-24,3.417,4.25,0.833,26.5
2011-02-25,7.625,9.25,1.625,11.5
2011-02-26,2.667,3.583,0.917,7.0
2011-02-27,2.667,3.458,0.792,6.417
2011-02-28,8.042,10.917,2.875,8.875
2011-03-01,18.125,25.625,7.5,19.583
2011-03-02,16.083,21.917,5.833,20.875
2011-03-03,2.625,3.667,1.042,8.042
2011-03-04,3.333,4.417,1.083,16.292
2011-03-05,9.458,11.75,2.292,3.542
2011-03-06,13.625,19.833,6.208,11.5
2011-03-07,5.583,6.958,1.375,20.583
2011-03-08,6.875,9.042,2.167,19.333
2011-03-09,9.375,11.75,2.375,18.875
2011-03-10,8.25,10.792,2.542,5.833
2011-03-11,2.5,3.583,1.083,7.875
2011-03-12,4.083,5.583,1.5,3.944
2011-03-13,9.25,18.188,8.938,1.792
2011-03-14,9.042,12.208,3.167,10.375
2011-03-15,4.25,5.375,1.125,11.958
2011-03-16,8.227,10.227,2.0,18.87
2011-03-17,9.0,10.667,1.667,13.25
2011-03-18,8.292,10.125,1.833,15.75
2011-03-19,1.75,2.667,0.917,3.792
2011-03-20,3.625,5.208,1.583,9.333
2011-03-21,3.0,4.125,1.125,7.042
2011-03-22,10.625,14.125,3.5,22.458
2011-03-23,6.375,8.333,1.958,27.417
2011-03-24,4.167,5.708,1.542,4.667
2011-03-25,2.875,4.292,1.417,6.833
2011-03-26,5.167,7.417,2.25,9.875
2011-03-27,8.5,11.333,2.833,15.667
2011-03-28,10.208,14.292,4.083,27.083
2011-03-29,7.333,9.917,2.583,21.167
2011-03-30,8.917,12.125,3.208,24.833
2011-03-31,2.125,3.75,1.625,5.667
2011-04-01,10.542,13.458,2.917,22.042
2011-04-02,5.458,6.625,1.167,17.792
2011-04-03,1.958,2.208,0.25,9.583
2011-04-04,4.917,5.75,0.833,13.0
2011-04-05,10.125,12.583,2.458,20.75
2011-04-06,8.958,11.125,2.167,17.083
2011-04-07,14.417,17.625,3.208,35.708
2011-04-08,4.833,6.083,1.25,15.042
2011-04-09,6.583,8.667,2.083,22.75
2011-04-10,5.333,6.25,0.917,34.0
2011-04-11,5.792,7.292,1.5,28.833
2011-04-12,4.083,4.875,0.792,22.792
2011-04-13,7.583,9.375,1.792,24.542
2011-04-14,6.917,8.5,1.583,28.333
2011-04-15,7.609,8.652,1.043,33.565
2011-04-16,4.083,4.167,0.083,21.125
2011-04-17,1.5,1.5,0.0,15.625
2011-04-18,4.25,4.583,0.333,18.5
2011-04-19,4.875,5.5,0.625,6.042
2011-04-20,4.417,4.833,0.417,5.667
