date,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean
2011-01-01,12.083,15.208,3.125,,14.625
2011-01-02,10.609,15.087,4.478,,11.125
2011-01-03,13.792,19.5,5.708,,6.833
2011-01-04,13.292,16.542,3.25,,9.75
2011-01-05,16.667,22.25,5.583,,7.667
2011-01-06,19.25,39.333,20.083,,8.583
2011-01-07,7.625,9.292,1.667,,4.458
2011-01-08,12.958,18.208,5.25,,7.083
2011-01-09,19.435,29.174,9.739,,14.333
2011-01-10,19.208,30.25,11.042,,11.375
2011-01-11,13.667,20.667,7.0,,9.75
2011-01-12,13.458,17.292,3.833,,4.0
2011-01-13,18.083,33.5,15.417,,8.042
2011-01-14,7.875,9.542,1.667,,8.333
2011-01-15,5.917,7.208,1.292,,7.042
2011-01-16,13.565,18.043,4.478,,12.333
2011-01-17,11.615,14.846,3.231,,11.292
2011-01-18,23.542,47.167,23.625,3.333,15.917
2011-01-19,24.125,54.583,30.458,3.792,21.0
2011-01-20,9.75,11.625,1.875,3.292,5.667
2011-01-21,12.625,15.542,2.917,3.083,8.458
2011-01-22,16.375,29.125,12.75,3.208,17.708
2011-01-23,9.333,12.542,3.208,3.042,6.913
2011-01-24,11.13,13.435,2.304,3.083,5.708
2011-01-25,15.208,19.667,4.458,3.435,11.833
2011-01-26,12.583,15.208,2.625,3.083,6.042
2011-01-27,23.833,33.25,9.417,4.042,13.25
2011-01-28,8.833,9.958,1.125,4.042,8.25
2011-01-29,5.667,6.125,0.458,3.375,5.875
2011-01-30,12.5,14.125,1.625,3.542,8.417
2011-01-31,14.348,18.696,4.348,3.542,8.375
2011-02-01,10.625,12.75,2.125,4.13,7.917
2011-02-02,8.667,10.0,1.333,3.75,6.5
2011-02-03,25.25,37.083,11.833,3.875,11.25
2011-02-04,20.5,37.75,17.25,4.5,15.5
2011-02-05,11.0,13.917,2.917,3.667,8.792
2011-02-06,21.792,34.875,13.083,3.792,21.909
2011-02-07,22.13,29.696,7.565,3.583,
2011-02-08,6.292,8.208,1.917,3.652,4.071
2011-02-09,9.042,10.625,1.583,3.708,3.917
2011-02-10,12.875,17.208,4.333,3.542,4.917
2011-02-11,4.667,5.542,0.875,3.5,6.292
2011-02-12,7.833,9.333,1.5,3.625,10.958
2011-02-13,17.542,22.0,4.458,3.75,14.708
2011-02-14,22.087,28.957,6.87,3.958,23.5
2011-02-15,13.542,21.083,7.542,4.0,19.375
2011-02-16,9.042,11.0,1.958,3.667,7.458
2011-02-17,12.125,15.917,3.792,3.667,7.458
2011-02-18,5.417,7.042,1.625,3.708,5.375
2011-02-19,11.167,14.0,2.833,3.5,8.5
2011-02-20,17.875,27.125,9.25,3.833,12.667
2011-02-21,15.957,27.957,12.0,4.333,16.792
2011-02-22,12.417,13.833,1.417,4.304,25.833
2011-02-23,11.125,13.0,1.875,3.875,16.0
2011-02-24,7.25,8.042,0.792,5.083,26.792
2011-02-25,13.542,16.25,2.708,4.042,14.167
2011-02-26,6.292,6.625,0.333,3.833,7.917
2011-02-27,7.125,8.042,0.917,3.75,9.417
2011-02-28,16.043,20.087,4.043,3.667,9.667
2011-03-01,21.875,34.667,12.792,4.292,17.5
2011-03-02,21.625,37.25,15.625,4.625,22.375
2011-03-03,6.583,7.167,0.583,3.917,8.625
2011-03-04,6.042,6.583,0.542,4.167,18.833
2011-03-05,9.875,11.25,1.375,4.0,4.167
2011-03-06,15.478,23.652,8.174,4.208,9.125
2011-03-07,9.25,10.333,1.083,4.217,20.417
2011-03-08,11.667,13.417,1.75,3.958,21.583
2011-03-09,13.042,15.042,2.0,4.292,18.042
2011-03-10,11.25,13.375,2.125,4.333,5.125
2011-03-11,5.625,6.75,1.125,4.417,8.417
2011-03-12,6.333,7.458,1.125,4.375,4.208
2011-03-13,10.261,11.87,1.609,4.208,7.652
2011-03-14,14.333,16.833,2.5,4.087,10.25
2011-03-15,15.125,17.542,2.417,4.292,17.458
2011-03-16,15.25,18.375,3.125,4.292,19.458
2011-03-17,16.042,18.75,2.708,4.375,16.708
2011-03-18,9.333,11.542,2.208,3.917,15.167
2011-03-19,5.0,5.625,0.625,3.917,5.333
2011-03-20,8.348,11.478,3.13,4.292,10.958
2011-03-21,9.167,10.458,1.292,4.696,10.375
2011-03-22,21.167,28.5,7.333,5.0,21.125
2011-03-23,15.458,18.708,3.25,4.583,18.708
2011-03-24,9.542,10.958,1.417,4.5,8.917
2011-03-25,6.417,7.417,1.0,4.625,8.958
2011-03-26,10.458,12.333,1.875,4.667,13.417
2011-03-27,17.348,25.609,8.261,4.583,16.652
2011-03-28,25.0,39.0,14.0,4.696,29.667
2011-03-29,17.5,22.458,4.958,4.958,20.167
2011-03-30,14.208,19.25,5.042,5.542,17.056
2011-03-31,4.917,5.5,0.583,4.833,
