date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,190.625,94.0,66.75,38.0,11.083,8.167,11.458,3.292,2.958,16.208,76.0,6.167,-71.0,201.708
2011-01-02,186.833,91.0,76.167,53.0,10.333,7.042,10.25,3.208,2.25,5.708,44.0,5.5,-54.0,197.167
2011-01-03,194.13,93.0,77.75,50.0,11.043,13.833,23.458,9.625,2.417,4.583,29.0,-30.0,-79.0,205.174
2011-01-04,187.167,99.0,74.053,52.0,6.542,6.833,9.167,2.333,3.917,8.0,31.0,-5.292,-44.0,193.708
2011-01-05,192.792,98.0,80.391,53.0,10.583,20.625,35.25,14.625,3.083,7.875,19.0,-37.708,-80.0,203.375
2011-01-06,197.217,99.0,80.565,50.0,11.478,21.565,53.565,32.0,3.174,14.0,27.0,-34.208,-95.0,208.696
2011-01-07,191.458,99.0,73.167,33.0,8.583,14.458,20.833,6.375,2.542,8.167,27.0,-17.917,-64.0,200.042
2011-01-08,195.667,88.0,74.542,49.0,11.792,15.583,25.458,9.875,2.792,7.958,24.0,-39.792,-98.0,207.458
2011-01-09,191.75,94.0,71.542,41.0,11.583,14.083,19.917,5.833,3.25,12.708,67.0,-8.75,-67.0,203.333
2011-01-10,192.348,94.0,77.0,51.0,17.043,22.792,43.917,21.125,3.542,11.917,49.0,-7.792,-52.0,209.391
2011-01-11,187.5,83.0,68.792,52.0,9.042,6.167,8.75,2.583,2.792,7.0,40.0,3.042,-52.0,196.542
2011-01-12,189.708,85.0,69.417,43.0,12.708,16.667,25.667,9.0,2.792,7.708,5.0,-48.208,-84.0,202.417
2011-01-13,187.208,94.0,72.333,35.0,13.25,17.208,37.083,19.875,3.292,10.261,72.0,-13.542,-89.0,200.458
2011-01-14,189.208,99.0,77.083,56.0,13.333,10.042,14.042,4.0,3.0,6.542,18.0,-18.625,-43.0,202.542
2011-01-15,192.042,93.0,75.625,55.0,13.542,11.042,16.833,5.792,3.0,9.25,27.0,-14.833,-49.0,205.583
2011-01-16,187.522,75.0,66.333,54.0,8.783,7.625,9.5,1.875,2.292,10.125,4.0,-12.917,-25.0,196.304
2011-01-17,188.609,90.0,68.833,47.0,8.913,12.833,17.208,4.375,2.583,8.25,29.0,-16.042,-50.0,197.522
2011-01-18,194.583,89.0,69.25,35.0,17.167,26.125,67.292,41.167,3.458,17.125,65.0,-19.375,-78.0,211.75
2011-01-19,200.583,99.0,74.6,51.0,18.708,23.167,72.125,48.958,4.0,20.208,62.0,-3.458,-71.0,219.292
2011-01-20,189.667,100.0,100.0,100.0,10.125,17.625,23.708,6.083,3.542,7.696,8.0,0.917,-5.0,199.792
2011-01-21,189.667,99.0,99.0,99.0,11.917,17.375,27.0,9.625,3.0,12.75,8.0,-2.292,-11.0,201.583
2011-01-22,196.125,99.0,94.364,87.0,17.292,21.5,39.0,17.5,3.167,20.375,37.0,7.667,-13.0,213.417
2011-01-23,190.783,99.0,78.571,69.0,10.261,11.667,18.625,6.958,3.125,10.917,30.0,0.667,-28.0,201.043
2011-01-24,188.913,85.0,67.958,51.0,9.043,9.167,12.125,2.958,3.083,5.208,0.0,-24.333,-59.0,197.957
2011-01-25,187.292,80.0,60.958,44.0,8.875,9.0,15.167,6.167,3.087,7.708,16.0,-12.333,-40.0,196.167
2011-01-26,190.167,98.0,84.5,64.0,10.167,15.458,21.375,5.917,3.083,7.5,-18.0,-40.75,-71.0,200.333
2011-01-27,190.208,97.0,83.043,61.0,10.333,11.75,16.0,4.25,3.583,10.609,-10.0,-28.583,-65.0,200.542
2011-01-28,190.25,100.0,84.0,62.0,10.292,7.542,9.5,1.958,3.417,12.625,-12.0,-39.375,-66.0,200.542
2011-01-29,192.583,85.0,73.375,54.0,12.875,13.625,18.625,5.0,3.083,9.792,-9.0,-57.875,-89.0,205.458
2011-01-30,194.125,90.0,70.292,36.0,14.5,20.0,33.375,13.375,3.333,13.0,10.0,-54.75,-113.0,208.625
2011-01-31,192.304,87.0,74.125,39.0,17.957,23.083,41.0,17.917,3.625,11.917,25.0,-39.625,-83.0,210.261
2011-02-01,186.522,95.0,67.565,42.0,13.522,12.042,19.542,7.5,3.75,9.458,26.0,-14.583,-51.0,200.043
2011-02-02,190.542,94.0,69.583,36.0,11.583,15.917,24.083,8.167,3.042,8.667,-34.0,-60.125,-114.0,202.125
2011-02-03,169.25,85.0,60.583,35.0,19.688,22.458,56.417,33.958,3.333,15.167,7.0,-60.583,-139.0,188.938
2011-02-04,,85.0,58.042,40.0,,5.375,7.0,1.625,3.227,10.375,34.0,-1.833,-29.0,
