date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean
2011-01-01,14.708,25.792,11.083,14.125,13.625
2011-01-02,17.696,32.783,15.087,14.708,12.25
2011-01-03,10.958,19.792,8.833,4.667,5.625
2011-01-04,18.75,33.0,14.25,13.792,10.625
2011-01-05,13.083,24.208,11.125,7.333,6.125
2011-01-06,17.5,35.583,18.083,9.625,8.917
2011-01-07,10.583,20.167,9.583,5.167,5.375
2011-01-08,6.167,11.5,5.333,4.125,4.25
2011-01-09,18.522,31.609,13.087,15.208,13.083
2011-01-10,16.542,31.667,15.125,10.125,9.667
2011-01-11,18.667,35.625,16.958,15.917,13.333
2011-01-12,8.792,16.125,7.333,2.208,3.542
2011-01-13,21.208,42.917,21.708,10.417,9.417
2011-01-14,11.625,20.917,9.292,8.708,7.542
2011-01-15,8.958,16.042,7.083,9.875,9.5
2011-01-16,15.522,28.217,12.696,12.542,11.625
2011-01-17,14.211,22.526,8.316,11.208,8.208
2011-01-18,22.042,40.542,18.5,14.667,14.708
2011-01-19,29.667,63.458,33.792,26.042,23.292
2011-01-20,10.625,13.667,3.042,4.458,4.875
2011-01-21,21.708,39.625,17.917,6.368,10.417
2011-01-22,20.0,33.583,13.583,,17.333
2011-01-23,16.783,29.13,12.348,,7.583
2011-01-24,16.5,27.292,10.792,,6.333
2011-01-25,22.625,41.667,19.042,,12.542
2011-01-26,19.208,33.625,14.417,,6.958
2011-01-27,29.667,51.792,22.125,17.154,16.174
2011-01-28,14.833,25.417,10.583,8.208,10.0
2011-01-29,12.083,19.5,7.417,5.708,5.583
2011-01-30,17.174,27.522,10.348,5.958,8.333
2011-01-31,19.333,33.417,14.083,9.75,10.375
2011-02-01,15.833,25.625,9.792,8.083,7.625
2011-02-02,15.167,24.292,9.125,5.958,8.208
2011-02-03,23.417,41.0,17.583,8.625,9.25
2011-02-04,26.292,50.708,24.417,18.625,17.333
2011-02-05,12.583,18.125,5.542,9.958,10.75
2011-02-06,27.348,48.87,21.522,26.417,25.583
2011-02-07,33.083,51.917,18.833,14.25,15.5
2011-02-08,13.333,24.25,10.917,1.875,4.708
2011-02-09,15.667,25.167,9.5,3.125,5.542
2011-02-10,20.917,38.125,17.208,7.125,9.0
2011-02-11,12.792,20.667,7.875,4.417,6.125
2011-02-12,12.333,18.417,6.083,12.583,10.333
2011-02-13,23.652,39.348,15.696,18.0,17.417
2011-02-14,27.042,42.583,15.542,31.75,27.625
2011-02-15,20.042,32.833,12.792,24.458,22.25
2011-02-16,17.083,28.667,11.583,5.292,9.208
2011-02-17,18.5,29.042,10.542,8.0,9.333
2011-02-18,12.417,20.125,7.708,12.0,7.125
2011-02-19,10.958,17.625,6.667,,7.583
2011-02-20,15.565,27.043,11.478,,10.208
2011-02-21,15.875,27.125,11.25,,14.375
2011-02-22,19.083,28.042,8.958,,27.083
2011-02-23,17.25,27.25,10.0,,23.333
2011-02-24,17.083,26.042,8.958,,29.042
2011-02-25,19.5,30.25,10.75,,15.458
2011-02-26,10.333,15.625,5.292,,8.625
2011-02-27,11.913,20.652,8.739,,9.304
2011-02-28,16.75,27.375,10.625,,11.125
2011-03-01,24.917,45.042,20.125,,19.292
2011-03-02,28.375,52.792,24.417,,25.833
2011-03-03,12.875,18.458,5.583,,9.208
2011-03-04,11.375,16.167,4.792,,19.542
2011-03-05,12.043,16.435,4.391,,5.5
2011-03-06,18.958,35.083,16.125,,15.458
2011-03-07,16.75,25.583,8.833,21.0,23.125
2011-03-08,17.042,26.375,9.333,18.708,22.583
2011-03-09,23.0,36.0,13.0,15.958,20.458
2011-03-10,20.783,34.522,13.739,3.333,6.542
2011-03-11,9.667,13.542,3.875,6.917,8.042
2011-03-12,16.826,27.0,10.174,4.125,5.917
2011-03-13,16.75,27.625,10.875,7.25,8.667
2011-03-14,12.833,19.75,6.917,6.792,6.375
2011-03-15,18.0,26.458,8.458,13.667,15.625
2011-03-16,14.25,19.333,5.083,14.375,15.958
2011-03-17,11.458,14.833,3.375,7.042,18.583
2011-03-18,14.167,21.167,7.0,7.208,11.708
2011-03-19,9.826,17.0,7.174,5.125,5.625
2011-03-20,12.583,20.25,7.667,9.5,11.542
2011-03-21,10.739,15.826,5.087,9.0,10.261
2011-03-22,22.833,34.75,11.917,16.833,20.125
2011-03-23,13.375,16.75,3.375,13.542,16.458
2011-03-24,15.208,21.917,6.708,4.875,8.5
2011-03-25,9.042,11.833,2.792,6.5,6.458
2011-03-26,18.13,28.87,10.739,10.958,13.958
2011-03-27,13.5,20.208,6.708,8.739,12.261
2011-03-28,24.292,39.708,15.417,16.0,30.708
2011-03-29,11.917,18.75,6.833,8.5,14.708
2011-03-30,17.667,25.167,7.5,11.792,17.75
2011-03-31,10.542,15.792,5.25,2.542,7.667
2011-04-01,17.917,27.042,9.125,,12.458
2011-04-02,13.75,19.583,5.833,,15.5
2011-04-03,7.125,9.667,2.542,,5.417
2011-04-04,9.261,14.087,4.826,,7.0
2011-04-05,18.083,25.875,7.792,,12.667
2011-04-06,16.167,24.833,8.667,,12.458
2011-04-07,25.5,38.625,13.125,,20.208
2011-04-08,13.458,19.208,5.75,,8.208
2011-04-09,15.875,23.458,7.583,,11.5
2011-04-10,10.625,14.167,3.542,,21.833
2011-04-11,12.348,17.783,5.435,,20.292
2011-04-12,9.625,13.5,3.875,,17.542
2011-04-13,16.125,22.375,6.25,,19.208
2011-04-14,17.667,24.667,7.0,,24.583
2011-04-15,17.583,23.917,6.333,,25.375
2011-04-16,9.167,12.917,3.75,,18.667
2011-04-17,9.125,12.75,3.625,,13.25
2011-04-18,14.739,20.261,5.522,,20.0
2011-04-19,15.435,22.609,7.174,,7.217
2011-04-20,11.917,18.792,6.875,,7.833
2011-04-21,14.417,22.292,7.875,,9.083
2011-04-22,19.792,30.708,10.917,,22.375
2011-04-23,8.875,11.458,2.583,,8.625
2011-04-24,6.208,8.042,1.833,,8.917
2011-04-25,8.522,12.826,4.304,,11.0
2011-04-26,13.042,18.0,4.958,,17.792
2011-04-27,16.292,23.833,7.542,,36.083
2011-04-28,11.333,17.625,6.292,,10.417
2011-04-29,8.5,11.875,3.375,,12.0
2011-04-30,13.625,18.417,4.792,,17.917
2011-05-01,8.958,11.333,2.375,,20.958
2011-05-02,10.739,15.826,5.087,,63.5
2011-05-03,8.167,11.917,3.75,,49.333
2011-05-04,8.042,12.0,3.958,,29.708
2011-05-05,8.5,11.958,3.458,,14.833
2011-05-06,10.792,14.167,3.375,,23.167
2011-05-07,8.125,9.583,1.458,,23.208
2011-05-08,7.542,9.792,2.25,,31.542
2011-05-09,14.826,19.783,4.957,,23.333
2011-05-10,17.833,25.708,7.875,,26.667
2011-05-11,16.75,21.5,4.75,,17.708
2011-05-12,10.083,13.292,3.208,5.583,6.421
2011-05-13,13.042,19.542,6.5,32.375,65.1
2011-05-14,9.625,13.542,3.917,23.667,37.708
2011-05-15,9.208,12.083,2.875,14.417,21.208
2011-05-16,15.087,21.304,6.217,23.042,29.667
2011-05-17,12.667,15.5,2.833,33.042,39.083
2011-05-18,12.917,17.708,4.792,25.292,29.625
2011-05-19,15.0,19.542,4.542,24.333,27.458
2011-05-20,15.696,20.13,4.435,28.167,33.125
2011-05-21,13.958,19.958,6.0,31.917,38.542
2011-05-22,8.583,12.417,3.833,13.042,14.5
2011-05-23,15.913,24.957,9.043,9.125,11.542
2011-05-24,7.417,9.042,1.625,7.458,6.833
2011-05-25,12.083,16.708,4.625,12.5,14.75
2011-05-26,12.208,14.708,2.5,19.875,22.208
2011-05-27,9.0,10.333,1.333,12.667,14.13
2011-05-28,9.167,12.167,3.0,9.167,10.708
2011-05-29,12.875,21.125,8.25,6.667,7.0
2011-05-30,9.783,14.609,4.826,4.292,4.792
2011-05-31,9.833,15.625,5.792,6.958,7.565
2011-06-01,11.333,15.125,3.792,11.625,13.667
2011-06-02,11.167,15.708,4.542,13.375,8.375
2011-06-03,14.792,24.25,9.458,,17.667
2011-06-04,11.333,15.667,4.333,,32.375
2011-06-05,9.25,12.375,3.125,,47.375
2011-06-06,9.391,14.13,4.739,,32.417
2011-06-07,12.0,18.833,6.833,,33.083
2011-06-08,13.708,19.417,5.708,,29.958
2011-06-09,10.375,12.917,2.542,,26.0
2011-06-10,13.458,18.5,5.042,,36.292
2011-06-11,10.625,15.458,4.833,,33.25
2011-06-12,7.333,11.292,3.958,,20.875
2011-06-13,11.87,16.478,4.609,,21.542
2011-06-14,9.583,13.542,3.958,,12.75
2011-06-15,10.75,17.208,6.458,,13.167
2011-06-16,11.042,14.667,3.625,,22.417
2011-06-17,8.458,10.375,1.917,,11.208
2011-06-18,14.0,20.125,6.125,,15.958
2011-06-19,12.083,16.542,4.458,,23.208
2011-06-20,13.435,19.043,5.609,16.3,22.292
2011-06-21,10.375,16.708,6.333,10.542,13.792
2011-06-22,11.0,15.375,4.375,17.917,21.833
2011-06-23,5.208,8.708,3.5,10.917,14.75
2011-06-24,8.5,17.042,8.542,12.667,17.833
2011-06-25,12.625,24.5,11.875,7.583,8.083
2011-06-26,8.667,15.125,6.458,8.667,11.292
2011-06-27,8.652,16.043,7.391,11.5,14.087
2011-06-28,10.667,19.417,8.75,16.0,21.208
2011-06-29,8.0,13.375,5.375,16.417,20.75
2011-06-30,7.909,15.091,7.182,21.5,24.792
2011-07-01,6.958,14.917,7.958,20.167,23.25
2011-07-02,8.167,15.708,7.542,17.208,18.875
2011-07-03,7.125,13.083,5.958,18.458,22.917
2011-07-04,7.348,14.522,7.174,18.917,23.458
2011-07-05,9.5,14.833,5.333,14.625,16.167
2011-07-06,8.5,12.583,4.083,22.542,23.208
2011-07-07,8.333,11.583,3.25,22.625,25.875
2011-07-08,8.25,16.833,8.583,15.417,19.125
2011-07-09,8.125,14.875,6.75,16.125,19.917
2011-07-10,5.292,9.792,4.5,17.375,21.583
2011-07-11,7.522,12.478,4.957,18.25,21.0
2011-07-12,8.083,13.75,5.667,16.125,19.875
2011-07-13,9.5,15.125,5.625,16.917,20.167
2011-07-14,12.292,18.417,6.125,20.208,28.458
2011-07-15,11.125,16.833,5.708,25.042,33.708
2011-07-16,12.583,17.958,5.375,29.042,35.667
2011-07-17,8.583,12.708,4.125,30.667,36.792
2011-07-18,4.87,9.565,4.696,16.625,19.5
2011-07-19,6.792,12.833,6.042,9.75,12.583
2011-07-20,5.458,10.208,4.75,8.167,10.333
