date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean
2011-01-01,6.542,7.167,0.625,6.833,2.125,4.583
2011-01-02,4.042,4.792,0.75,4.083,2.25,6.708
2011-01-03,4.792,5.375,0.583,1.375,2.25,1.75
2011-01-04,6.087,8.217,2.13,8.75,6.083,11.417
2011-01-05,5.125,6.208,1.083,1.333,2.792,3.333
2011-01-06,15.0,20.75,5.75,2.083,3.333,1.875
2011-01-07,9.833,13.625,3.792,1.958,2.125,2.583
2011-01-08,11.167,15.0,3.833,2.708,2.083,3.0
2011-01-09,15.208,24.917,9.708,7.375,3.208,8.667
2011-01-10,20.667,33.792,13.125,7.25,4.25,8.708
2011-01-11,6.348,7.87,1.522,7.625,4.583,9.333
2011-01-12,13.0,20.083,7.083,1.792,2.5,2.667
2011-01-13,14.304,19.478,5.174,3.227,2.913,2.696
2011-01-14,8.333,9.958,1.625,6.292,3.0,7.333
2011-01-15,7.333,8.958,1.625,3.875,2.292,5.75
2011-01-16,6.833,7.583,0.75,5.083,2.083,6.333
2011-01-17,10.667,12.5,1.833,3.583,2.917,6.0
2011-01-18,21.913,40.696,18.783,5.292,3.458,4.833
2011-01-19,19.167,31.25,12.083,4.667,3.417,6.75
2011-01-20,13.667,17.042,3.375,2.958,2.25,6.958
2011-01-21,16.0,25.833,9.833,3.958,2.208,6.792
2011-01-22,10.583,12.917,2.333,1.167,2.0,3.125
2011-01-23,9.292,11.875,2.583,1.083,2.25,3.625
2011-01-24,14.25,20.333,6.083,0.958,2.792,3.25
2011-01-25,7.043,9.522,2.478,3.083,3.625,3.125
2011-01-26,10.0,13.458,3.458,2.708,2.458,4.208
2011-01-27,7.917,10.375,2.458,6.25,3.667,6.5
2011-01-28,8.125,10.0,1.875,6.083,3.083,5.792
2011-01-29,8.292,9.75,1.458,3.583,2.583,4.75
2011-01-30,6.75,8.208,1.458,2.625,2.292,2.958
2011-01-31,15.792,20.542,4.75,3.0,2.542,4.333
2011-02-01,12.826,16.0,3.174,4.458,3.292,5.875
2011-02-02,11.125,13.625,2.5,2.833,2.792,5.0
2011-02-03,15.208,20.792,5.583,3.792,2.625,16.0
2011-02-04,6.542,7.875,1.333,8.333,2.708,8.083
2011-02-05,9.292,11.667,2.375,8.0,2.833,7.417
2011-02-06,22.708,37.875,15.167,11.792,3.0,14.375
2011-02-07,13.458,21.083,7.625,-0.958,2.417,1.667
2011-02-08,4.087,5.13,1.043,1.583,2.833,4.208
2011-02-09,7.591,10.045,2.455,2.917,3.227,2.542
2011-02-10,9.542,12.75,3.208,2.708,2.875,4.75
2011-02-11,11.333,14.417,3.083,2.75,2.792,3.417
