date,CH4_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,192.435,6.625,85.0,65.083,39.0,17.217,16.318,41.591,25.273,,0.167,17.375,8.1,2.962,-2.0,209.652
2011-01-02,188.783,3.708,92.0,65.5,32.0,15.304,7.417,17.917,10.5,,0.143,9.609,10.9,4.992,1.4,204.087
2011-01-03,187.0,4.167,78.0,53.0,29.0,11.652,9.75,18.542,8.792,,0.208,8.583,10.2,4.975,1.6,198.652
2011-01-04,190.0,5.542,83.0,60.0,30.0,14.261,17.625,45.458,27.833,,1.083,20.208,9.0,4.058,0.3,204.261
2011-01-05,189.773,4.292,85.0,63.25,35.0,17.364,24.833,56.292,31.458,,0.375,9.0,7.2,2.921,-0.4,207.136
2011-01-06,189.0,4.792,76.0,61.333,45.0,20.174,37.167,126.292,89.125,,0.875,13.583,9.0,4.242,-0.6,209.174
2011-01-07,189.13,3.583,85.0,54.5,26.0,15.391,19.958,42.625,22.667,,0.625,7.792,9.7,4.662,1.5,204.522
2011-01-08,189.217,4.542,72.0,51.25,26.0,16.174,19.318,52.227,32.909,,0.458,6.708,10.3,3.471,-1.4,205.391
2011-01-09,190.348,5.125,84.0,62.333,43.0,19.913,23.958,70.958,47.0,,0.619,15.261,10.7,4.9,-0.4,210.261
2011-01-10,190.913,6.667,89.0,64.875,33.0,24.304,37.875,186.0,148.125,,1.125,22.333,12.3,5.417,-0.3,215.217
2011-01-11,189.0,4.875,83.0,57.958,36.0,20.087,27.625,157.5,129.875,,1.125,18.917,10.7,5.258,2.0,209.087
2011-01-12,187.696,3.708,70.0,41.917,25.0,14.522,22.792,75.708,52.917,,0.5,8.292,8.6,3.233,-0.7,202.217
2011-01-13,188.696,5.708,78.0,61.917,39.0,22.087,36.333,197.083,160.75,,1.375,18.0,9.7,3.917,-1.9,210.783
2011-01-14,190.348,4.917,81.0,59.208,40.0,17.435,20.292,43.375,23.083,,1.5,14.833,8.6,5.988,3.2,207.783
2011-01-15,188.609,3.75,83.0,64.708,39.0,14.348,13.273,23.182,9.909,,0.417,10.458,8.2,5.258,1.9,202.957
2011-01-16,191.0,5.458,91.0,57.208,40.0,26.87,21.556,49.556,28.0,,0.615,18.045,7.1,4.533,1.5,217.87
2011-01-17,190.304,6.0,94.0,72.417,29.0,23.913,,,,,0.111,20.375,10.9,4.438,-0.1,214.217
2011-01-18,191.5,7.333,91.0,71.875,39.0,50.0,,,,,,26.417,12.4,4.208,-1.6,241.5
2011-01-19,188.875,6.292,94.0,77.333,50.0,27.75,39.222,109.222,70.0,,0.222,25.667,8.9,4.888,1.0,216.625
2011-01-20,189.667,6.375,99.0,94.708,89.0,54.833,38.958,153.208,114.25,,0.542,17.792,9.1,7.379,5.5,244.5
2011-01-21,192.043,4.875,99.0,92.417,77.0,26.217,28.458,81.458,53.0,,0.208,17.708,10.0,8.175,6.9,218.261
2011-01-22,192.217,4.625,95.0,76.375,47.0,25.826,23.636,62.318,38.682,,0.25,11.875,13.5,8.488,4.6,218.043
2011-01-23,193.435,5.333,88.0,66.458,39.0,18.565,33.958,163.542,129.583,,0.905,12.609,13.0,7.004,3.6,212.0
2011-01-24,191.87,3.792,66.0,48.0,30.0,13.913,28.417,76.417,48.0,,0.625,8.083,8.6,4.229,0.3,205.783
2011-01-25,191.913,5.25,60.0,47.333,27.0,14.522,34.333,85.75,51.417,,1.917,13.833,7.4,3.446,0.3,206.435
2011-01-26,193.348,3.958,80.0,63.583,32.0,19.043,29.625,62.417,32.792,,0.542,9.25,7.0,2.533,0.4,212.391
2011-01-27,194.217,6.333,87.0,67.5,46.0,24.348,44.5,203.458,158.958,,1.667,18.875,6.9,2.667,-1.7,218.565
2011-01-28,193.391,4.542,84.0,64.333,37.0,15.0,28.167,68.708,40.542,,1.083,18.0,8.8,3.779,0.5,208.391
2011-01-29,192.304,3.083,55.0,39.167,23.0,10.783,12.227,20.227,8.0,,0.708,5.917,8.5,3.321,0.0,203.087
2011-01-30,193.435,4.375,70.0,48.417,29.0,18.435,32.875,84.0,51.125,,0.571,10.826,7.3,3.017,-1.9,211.87
2011-01-31,193.522,4.25,84.0,65.542,44.0,18.478,34.833,97.583,62.75,,0.667,12.542,7.1,2.942,-1.1,212.0
2011-02-01,192.174,5.292,86.0,69.583,46.0,16.609,37.917,175.458,137.542,,1.083,19.042,8.0,1.942,-2.9,208.783
2011-02-02,192.913,4.625,89.0,70.25,45.0,15.0,32.583,87.917,55.333,,0.917,9.833,2.7,0.042,-2.8,207.913
2011-02-03,196.957,6.375,85.0,65.167,40.0,22.348,43.667,182.542,138.875,,1.167,16.208,5.3,-0.321,-5.6,219.304
2011-02-04,193.696,5.417,86.0,61.708,31.0,15.348,30.0,128.125,98.125,,1.083,20.917,9.3,2.55,-4.2,209.043
2011-02-05,193.217,4.917,86.0,57.0,28.0,13.348,23.864,60.273,36.409,,0.75,22.25,10.4,4.858,-0.7,206.565
2011-02-06,196.348,7.708,95.0,85.0,64.0,35.696,40.708,161.583,120.875,,0.857,38.478,6.7,5.388,4.0,232.043
2011-02-07,196.826,7.125,100.0,84.167,65.0,31.522,37.042,131.333,94.292,,0.667,18.292,10.0,7.942,6.1,228.348
2011-02-08,191.043,3.208,70.0,56.708,40.0,13.087,22.875,53.125,30.25,,0.542,8.458,6.8,3.846,0.7,204.13
2011-02-09,191.87,3.833,78.0,59.833,35.0,11.565,25.875,65.708,39.833,,0.708,10.667,6.7,2.108,-1.6,203.435
2011-02-10,191.696,4.583,85.0,63.083,28.0,16.783,31.75,96.75,65.0,,0.875,14.083,8.8,3.7,-0.8,208.478
2011-02-11,192.087,4.167,82.0,58.208,28.0,15.13,24.292,49.625,25.333,,0.583,12.333,9.7,4.15,-0.5,207.217
2011-02-12,192.13,3.375,82.0,54.958,27.0,9.826,13.273,18.818,5.545,,0.458,13.167,9.8,4.312,-0.1,201.957
2011-02-13,191.913,5.0,93.0,64.458,35.0,19.043,38.292,124.208,85.917,,0.762,16.304,7.8,3.804,0.0,210.957
2011-02-14,196.826,7.375,98.0,95.875,94.0,39.261,42.292,166.875,124.583,,0.917,28.375,7.1,5.1,3.5,236.087
2011-02-15,194.87,5.833,100.0,77.583,53.0,30.565,34.042,110.417,76.375,,0.958,21.0,9.3,4.983,1.4,225.435
2011-02-16,192.783,4.875,70.0,51.5,24.0,19.957,37.708,112.333,74.625,,1.042,16.957,10.8,4.133,0.6,212.739
2011-02-17,190.957,3.833,68.0,53.167,34.0,13.043,27.208,64.333,37.125,,0.667,12.708,8.2,4.338,1.9,204.0
2011-02-18,193.435,3.25,74.0,42.667,19.0,14.174,17.375,30.083,12.708,,0.458,8.458,7.0,2.729,-1.0,207.609
2011-02-19,193.227,4.125,75.0,47.625,24.0,14.773,22.545,49.727,27.182,,0.5,9.792,8.5,2.192,-3.8,208.0
2011-02-20,192.261,4.625,78.0,51.75,27.0,17.391,36.583,115.292,78.708,,0.952,12.522,11.1,4.246,-1.9,209.652
2011-02-21,191.783,5.0,81.0,55.458,30.0,23.0,48.083,198.042,149.958,,1.417,19.417,11.2,5.608,-1.8,214.783
2011-02-22,192.0,5.625,93.0,63.25,34.0,22.13,51.5,171.792,120.292,,1.542,30.875,14.1,9.138,3.4,214.13
2011-02-23,193.87,6.042,100.0,84.458,52.0,31.522,40.375,121.958,81.583,,0.708,30.792,12.8,9.842,8.0,225.391
2011-02-24,195.391,6.292,80.0,53.5,29.0,20.13,43.75,124.625,80.875,,2.0,35.167,16.3,10.112,6.3,215.522
2011-02-25,196.261,6.125,97.0,78.042,60.0,29.826,34.583,85.333,50.75,,0.833,31.5,10.4,8.738,6.1,226.087
2011-02-26,193.174,3.875,83.0,53.417,33.0,15.217,19.455,43.273,23.818,,0.25,12.833,9.6,5.183,2.2,208.391
2011-02-27,192.087,3.0,46.0,31.667,22.0,8.174,19.75,36.917,17.167,,0.381,11.261,10.0,4.362,0.2,200.261
2011-02-28,192.391,4.458,79.0,43.042,25.0,19.913,41.833,122.75,80.917,,0.958,15.208,10.7,4.6,-1.9,212.304
2011-03-01,194.348,7.125,88.0,68.917,33.0,28.87,51.542,217.125,165.583,,2.208,31.625,16.9,11.029,6.5,223.217
2011-03-02,194.826,7.458,95.0,88.875,79.0,43.348,43.458,202.0,158.542,,1.333,34.708,11.4,9.658,7.7,238.174
2011-03-03,192.652,4.083,80.0,53.25,25.0,13.913,25.667,44.292,18.625,,0.875,14.375,17.3,10.342,5.7,206.565
2011-03-04,194.13,5.917,92.0,75.667,55.0,18.522,30.045,70.364,40.318,,0.917,29.25,10.1,7.85,5.2,212.652
2011-03-05,193.652,6.833,98.0,93.208,83.0,35.217,45.333,155.792,110.458,,0.905,20.217,11.8,10.767,9.3,228.87
2011-03-06,196.609,7.5,100.0,79.875,54.0,37.348,46.25,180.292,134.042,,1.125,21.208,19.6,14.825,11.2,233.957
2011-03-07,195.217,5.5,70.0,48.75,33.0,16.913,32.042,74.208,42.167,,1.583,29.125,14.2,11.833,9.5,212.13
2011-03-08,198.043,8.167,82.0,57.625,34.0,27.261,52.083,203.042,150.958,,2.333,39.708,17.0,11.821,7.0,225.304
2011-03-09,194.043,6.083,95.0,83.458,55.0,25.652,41.208,80.583,39.375,,0.833,31.125,10.6,8.742,7.4,219.696
2011-03-10,191.87,4.125,95.0,68.083,34.0,14.174,21.833,37.542,15.708,,0.208,11.625,14.3,8.625,5.4,206.043
2011-03-11,190.609,3.583,71.0,49.667,25.0,10.043,16.455,26.318,9.864,,0.75,11.458,13.8,6.779,2.1,200.652
2011-03-12,192.696,3.667,85.0,63.125,41.0,19.565,28.917,63.167,34.25,,0.476,11.304,8.3,4.05,1.4,212.261
2011-03-13,192.435,3.292,74.0,46.5,24.0,11.609,29.25,51.625,22.375,,0.583,13.0,9.6,4.596,0.4,204.043
2011-03-14,191.478,4.083,73.0,46.042,22.0,14.696,43.167,139.875,96.708,,1.25,15.292,12.8,5.471,-1.3,206.174
2011-03-15,191.696,3.875,75.0,45.292,20.0,14.87,34.083,117.333,83.25,,1.333,18.583,13.0,6.488,0.1,206.565
2011-03-16,191.043,4.417,71.0,53.125,36.0,12.348,50.833,157.75,106.917,,1.75,19.083,14.8,7.975,0.0,203.391
2011-03-17,189.043,5.458,97.0,92.625,78.0,21.217,47.458,125.5,78.042,,1.0,25.417,15.5,12.246,9.9,210.261
2011-03-18,200.0,5.958,100.0,84.042,63.0,39.5,29.909,64.864,34.955,,0.583,18.042,14.1,11.821,9.9,239.5
2011-03-19,,3.25,70.0,43.375,19.0,,25.208,52.417,27.208,,0.476,10.682,12.4,8.621,3.8,
2011-03-20,190.696,3.0,63.0,41.667,20.0,13.304,24.625,44.25,19.625,,0.542,12.375,14.8,7.512,0.7,204.0
2011-03-21,191.304,2.4,52.0,34.708,17.0,10.739,23.042,39.208,16.167,,0.542,11.958,12.7,7.604,3.2,202.043
2011-03-22,191.174,4.0,71.0,45.583,16.0,14.957,41.167,143.958,102.792,,1.417,16.958,17.9,9.788,0.3,206.13
2011-03-23,190.087,5.125,97.0,80.25,59.0,24.652,50.25,144.875,94.625,,0.5,24.083,10.7,9.608,8.8,214.739
2011-03-24,192.957,4.792,98.0,74.458,36.0,26.652,33.625,77.75,44.125,,0.25,10.042,13.7,10.05,7.1,219.609
