date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2011-01-01,84.0,65.292,42.0,15.833,21.125,5.292,0.417,17.375,7.1,2.721,-1.2
2011-01-02,90.0,65.542,37.0,9.167,12.125,2.958,0.458,10.917,10.5,4.688,1.7
2011-01-03,76.0,56.042,35.0,10.833,13.667,2.833,0.5,9.458,8.1,4.233,1.5
2011-01-04,80.0,58.792,32.0,10.652,12.391,1.739,1.619,21.583,8.0,3.942,0.3
2011-01-05,88.0,64.375,42.0,15.708,18.75,3.042,0.458,9.583,6.0,2.833,-0.2
2011-01-06,76.0,63.417,53.0,25.917,36.0,10.083,0.917,14.167,7.3,3.717,-1.3
2011-01-07,84.0,55.0,29.0,15.042,17.667,2.625,0.417,8.792,7.8,4.242,1.9
2011-01-08,70.0,52.0,30.0,14.875,19.208,4.333,0.167,9.958,7.9,2.904,-0.8
2011-01-09,83.0,64.333,49.0,20.083,27.5,7.417,0.833,14.333,8.9,4.25,-0.6
2011-01-10,89.0,66.875,42.0,25.833,49.5,23.667,0.792,21.5,10.2,4.688,-1.0
2011-01-11,85.0,59.417,35.0,16.826,47.696,30.87,0.333,17.292,8.9,4.875,1.5
2011-01-12,73.0,44.292,29.0,14.167,20.458,6.292,0.375,8.917,6.2,2.425,-0.9
2011-01-13,79.0,62.958,42.0,24.917,66.667,41.75,1.208,15.875,8.9,3.4,-2.5
2011-01-14,77.0,59.75,42.0,12.583,14.458,1.875,1.833,13.542,7.9,5.512,3.6
2011-01-15,81.0,65.208,44.0,11.917,13.958,2.042,0.875,12.333,7.7,5.025,2.2
2011-01-16,91.0,55.875,43.0,16.3,19.3,3.0,0.917,16.458,6.6,4.304,0.9
2011-01-17,93.0,75.375,36.0,,,,0.111,19.125,8.3,3.479,0.1
2011-01-18,89.0,75.25,50.0,31.857,77.0,45.143,,23.292,9.6,3.421,-1.7
2011-01-19,92.0,79.167,53.0,30.458,89.125,58.667,0.3,26.208,8.1,4.533,1.0
2011-01-20,94.0,91.833,89.0,28.625,44.75,16.125,0.0,16.083,8.9,7.021,5.3
2011-01-21,95.0,89.958,77.0,23.042,31.042,8.0,0.0,15.583,9.8,7.812,6.6
2011-01-22,92.0,77.375,53.0,15.0,18.458,3.458,0.292,11.292,12.0,7.846,4.2
2011-01-23,88.0,68.167,43.0,14.458,27.833,13.375,0.458,8.667,10.7,6.35,3.5
2011-01-24,67.0,51.0,37.0,13.5,16.917,3.417,0.5,6.667,6.2,3.488,0.3
2011-01-25,68.0,50.833,33.0,15.87,18.609,2.739,1.762,14.167,6.1,2.817,-0.5
2011-01-26,81.0,66.125,43.0,17.375,20.417,3.042,0.458,8.875,4.8,1.838,0.3
2011-01-27,87.0,70.417,52.0,29.182,70.182,41.0,1.208,17.417,5.9,2.088,-1.9
2011-01-28,84.0,67.667,49.0,,,,1.208,17.542,6.7,3.279,0.3
2011-01-29,53.0,41.917,28.0,,,,0.958,9.25,6.8,2.625,0.0
2011-01-30,69.0,51.125,34.0,,,,1.125,10.125,5.7,2.412,-1.5
2011-01-31,83.0,67.042,46.0,,,,0.917,11.583,6.2,2.442,-1.1
2011-02-01,85.0,68.917,50.0,,,,1.0,14.917,7.1,1.825,-2.0
2011-02-02,88.0,70.208,49.0,,,,0.708,9.333,2.0,-0.158,-2.1
2011-02-03,84.0,67.75,47.0,24.417,44.083,19.667,1.417,13.958,3.4,-0.967,-5.6
2011-02-04,84.0,62.958,35.0,20.333,46.708,26.375,1.458,20.292,7.4,1.946,-4.2
2011-02-05,84.0,58.333,33.0,14.625,17.375,2.75,1.125,21.833,8.3,4.404,-0.6
2011-02-06,92.0,84.917,65.0,30.5,65.75,35.25,1.0,34.083,6.2,4.929,3.6
2011-02-07,98.0,82.0,64.0,24.208,54.083,29.875,0.833,16.958,9.8,7.654,5.7
2011-02-08,68.0,57.458,45.0,7.913,9.043,1.13,0.19,8.042,5.6,3.271,0.4
2011-02-09,79.0,60.708,39.0,12.542,15.708,3.167,0.542,9.917,5.5,1.721,-1.8
2011-02-10,85.0,65.042,33.0,19.25,27.417,8.167,0.792,12.5,7.4,3.0,-0.8
2011-02-11,82.0,60.0,32.0,13.792,15.875,2.083,0.583,12.375,7.6,3.483,-0.5
2011-02-12,80.0,56.5,32.0,9.042,9.792,0.75,0.625,12.458,7.8,3.779,0.5
2011-02-13,92.0,65.75,37.0,27.792,39.0,11.208,0.667,15.875,7.2,3.329,-0.2
2011-02-14,93.0,92.083,92.0,32.958,70.875,37.917,0.292,24.875,6.6,4.758,3.1
2011-02-15,97.0,76.375,53.0,23.783,41.87,18.087,1.048,18.5,9.2,4.779,1.0
2011-02-16,71.0,52.583,27.0,23.417,35.625,12.208,1.042,15.5,8.9,3.654,0.5
2011-02-17,68.0,54.5,42.0,11.917,13.833,1.917,1.125,10.833,6.6,3.808,1.8
2011-02-18,76.0,45.5,23.0,8.667,9.542,0.875,0.667,10.208,5.3,1.975,-0.9
2011-02-19,75.0,49.917,31.0,11.792,14.625,2.833,0.542,10.417,6.2,1.475,-3.4
2011-02-20,78.0,54.458,33.0,18.583,24.542,5.958,0.583,10.75,9.1,3.483,-2.1
2011-02-21,82.0,57.708,36.0,25.667,57.792,32.125,1.125,15.5,10.0,4.992,-2.1
2011-02-22,91.0,65.75,45.0,23.913,37.652,13.739,1.0,26.75,12.9,8.375,3.1
2011-02-23,97.0,82.458,56.0,26.75,36.667,9.917,0.333,28.542,13.1,9.583,7.7
2011-02-24,81.0,56.542,35.0,21.875,25.458,3.583,1.958,31.958,13.6,9.196,6.3
2011-02-25,93.0,76.708,59.0,28.0,37.208,9.208,0.708,33.0,10.0,8.417,6.2
2011-02-26,80.0,54.417,36.0,10.958,12.708,1.75,0.542,11.792,8.4,4.812,2.1
2011-02-27,44.0,33.458,26.0,8.875,9.667,0.792,0.458,11.458,7.8,3.671,0.6
2011-02-28,79.0,44.917,28.0,21.5,27.042,5.542,1.042,14.167,9.0,3.821,-1.5
2011-03-01,88.0,72.292,44.0,32.958,55.75,22.792,1.667,27.304,15.3,10.1,6.3
2011-03-02,93.0,87.042,76.0,31.667,62.375,30.708,0.583,29.792,10.8,9.433,8.1
2011-03-03,77.0,55.333,31.0,11.917,12.75,0.833,0.667,15.333,15.1,9.467,5.5
2011-03-04,91.0,75.875,57.0,17.958,20.333,2.375,0.417,27.083,9.6,7.421,5.0
