date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,193.478,81.0,62.292,41.0,22.043,18.833,24.542,5.708,17.458,0.292,19.583,8.6,4.017,-0.3,215.522
2011-01-02,192.087,92.0,67.875,40.0,12.261,10.13,12.652,2.522,8.292,0.087,9.208,10.1,4.925,1.8,204.348
2011-01-03,190.087,77.0,62.833,46.0,11.87,13.125,16.625,3.5,8.458,0.542,8.833,8.0,4.696,1.7,201.957
2011-01-04,192.174,85.0,64.917,36.0,8.565,10.792,13.375,2.583,17.273,2.0,18.792,8.3,4.208,0.8,200.739
2011-01-05,192.143,93.0,71.5,44.0,19.524,16.478,21.174,4.696,8.0,1.0,8.818,7.4,2.967,0.0,211.667
2011-01-06,190.913,91.0,72.667,59.0,15.739,20.792,26.417,5.625,11.542,1.333,12.417,8.0,3.888,0.9,206.652
2011-01-07,192.0,92.0,60.792,38.0,12.609,12.0,14.333,2.333,5.792,0.292,5.333,7.1,3.879,1.3,204.609
2011-01-08,191.261,77.0,56.167,34.0,13.652,14.042,16.958,2.917,9.333,0.292,9.667,8.8,3.279,-0.9,204.913
2011-01-09,191.13,85.0,68.708,52.0,14.13,13.826,16.174,2.348,12.333,1.13,12.125,8.7,4.267,1.1,205.261
2011-01-10,192.0,89.0,72.917,49.0,23.348,22.833,33.708,10.875,20.833,2.792,22.542,10.8,5.212,0.4,215.348
2011-01-11,190.913,82.0,66.833,48.0,21.826,15.375,24.333,8.958,13.458,1.292,16.875,8.6,4.892,1.3,212.739
2011-01-12,189.478,71.0,50.208,34.0,13.435,15.167,17.917,2.75,8.708,1.75,7.458,6.5,2.733,-0.8,202.913
2011-01-13,190.696,89.0,68.375,51.0,16.304,19.875,30.0,10.125,14.333,2.292,13.375,8.9,4.3,0.9,207.0
2011-01-14,191.957,88.0,71.042,45.0,12.87,12.375,15.958,3.583,12.083,2.333,12.833,8.1,4.85,2.4,204.826
2011-01-15,192.478,87.0,73.417,55.0,12.87,12.833,15.375,2.542,12.333,1.083,13.417,7.8,4.467,1.3,205.348
2011-01-16,190.429,61.0,52.917,43.0,15.667,19.739,24.261,4.522,13.833,1.261,14.042,6.2,4.612,3.1,206.095
2011-01-17,191.13,78.0,57.292,33.0,14.217,19.375,25.083,5.708,13.208,2.5,14.208,9.9,5.075,2.0,205.348
2011-01-18,192.348,82.0,61.542,44.0,31.696,28.917,46.583,17.667,21.417,1.625,25.083,10.4,4.408,-1.2,224.043
2011-01-19,191.435,98.0,76.667,47.0,37.696,31.875,54.0,22.125,21.917,1.958,27.042,8.5,4.65,1.6,229.13
2011-01-20,188.13,99.0,92.667,82.0,19.565,20.583,25.125,4.542,11.125,0.917,16.625,9.3,6.896,4.8,207.696
2011-01-21,189.261,98.0,92.958,86.0,19.174,20.042,24.083,4.042,9.792,0.583,15.0,8.7,7.338,6.3,208.435
2011-01-22,188.913,95.0,77.833,57.0,10.0,14.125,16.542,2.417,6.042,0.542,7.375,12.1,7.354,4.0,198.913
2011-01-23,190.783,86.0,70.125,46.0,10.13,15.682,23.727,8.045,6.917,2.5,6.958,11.7,6.942,3.7,200.913
2011-01-24,189.591,75.0,58.0,38.0,7.364,11.348,14.304,2.957,6.042,2.087,6.0,7.6,3.491,0.7,196.955
2011-01-25,189.0,86.0,54.333,35.0,6.609,10.667,13.583,2.917,11.25,3.25,8.375,7.1,3.146,0.2,195.609
2011-01-26,191.174,93.0,78.875,56.0,8.913,12.375,16.75,4.375,6.167,2.375,7.25,4.9,1.642,-0.3,200.087
2011-01-27,190.696,94.0,77.708,57.0,10.0,16.292,19.958,3.667,14.75,2.833,16.667,7.1,2.575,0.0,200.696
2011-01-28,191.391,96.0,75.792,54.0,13.348,16.417,19.458,3.042,17.25,1.75,18.667,7.0,2.8,0.4,204.739
2011-01-29,191.565,76.0,53.417,29.0,10.739,10.958,11.958,1.0,8.708,0.417,6.625,7.2,2.267,-0.9,202.304
2011-01-30,192.174,86.0,66.667,40.0,16.565,19.217,28.217,9.0,11.417,2.087,8.458,7.1,1.721,-2.1,208.739
2011-01-31,192.609,90.0,79.458,60.0,19.435,20.583,29.5,8.917,11.333,1.667,10.583,5.1,1.475,-1.1,212.043
2011-02-01,190.87,99.0,82.25,57.0,18.478,16.917,27.417,10.5,11.591,2.417,12.917,6.4,0.979,-2.3,209.348
2011-02-02,192.696,98.0,81.208,62.0,9.565,14.458,18.292,3.833,8.458,2.25,7.25,1.4,-0.542,-2.8,202.261
2011-02-03,196.19,92.0,77.375,61.0,29.857,29.217,47.957,18.739,18.833,2.087,21.045,3.6,-0.754,-4.9,226.048
2011-02-04,194.348,94.0,76.125,48.0,26.0,19.167,35.458,16.292,23.333,1.75,24.625,7.0,1.712,-3.0,220.348
2011-02-05,192.087,92.0,69.042,43.0,14.783,15.125,17.5,2.375,25.583,1.667,26.333,8.7,4.6,0.3,206.87
2011-02-06,190.783,99.0,88.833,74.0,27.913,24.565,35.565,11.0,23.208,0.957,29.125,5.7,4.7,3.1,218.696
2011-02-07,192.696,100.0,83.625,60.0,16.478,19.25,26.167,6.917,11.167,2.0,12.542,11.4,7.683,5.6,209.174
2011-02-08,189.522,91.0,72.125,58.0,10.13,9.167,11.875,2.708,6.792,2.25,5.083,5.8,2.575,-1.2,199.652
2011-02-09,189.304,92.0,78.667,51.0,7.261,9.333,12.0,2.667,8.042,1.417,6.667,5.3,1.167,-1.4,196.565
2011-02-10,189.696,92.0,76.583,40.0,11.739,14.826,18.565,3.739,12.667,1.652,10.0,8.0,2.892,-0.3,201.435
2011-02-11,190.522,88.0,68.833,37.0,9.174,10.875,12.125,1.25,10.917,1.042,9.083,8.3,3.425,0.0,199.696
2011-02-12,190.043,90.0,61.042,37.0,8.739,8.167,8.625,0.458,11.958,0.792,9.0,7.8,3.629,1.1,198.783
2011-02-13,188.826,97.0,69.792,37.0,22.13,19.174,22.522,3.348,12.542,0.696,11.208,6.3,2.871,0.6,210.957
2011-02-14,192.087,99.0,95.625,92.0,39.174,28.458,52.125,23.667,14.708,0.708,18.625,6.1,4.35,2.2,231.261
2011-02-15,191.913,100.0,78.917,49.0,31.174,19.083,28.792,9.708,17.917,1.583,20.583,9.8,4.242,0.6,223.087
2011-02-16,189.391,67.0,50.478,26.0,7.522,11.783,14.609,2.826,10.792,1.913,10.391,9.8,4.374,0.7,196.913
2011-02-17,188.783,80.0,61.583,44.0,6.783,9.125,11.958,2.833,8.167,1.75,5.917,7.4,3.688,1.3,195.565
2011-02-18,191.826,90.0,53.417,32.0,9.696,6.667,7.792,1.125,8.583,0.5,5.292,4.8,1.462,-1.0,201.522
2011-02-19,190.826,81.0,59.5,37.0,9.522,10.833,12.125,1.292,10.458,0.75,8.708,7.5,1.458,-3.6,200.348
2011-02-20,192.0,82.0,61.667,40.0,19.174,22.783,30.391,7.609,12.375,2.0,10.792,10.2,3.658,-1.5,211.174
2011-02-21,190.13,78.0,60.292,38.0,18.0,24.458,35.583,11.125,15.833,3.125,15.958,10.6,5.325,-0.9,208.13
2011-02-22,191.304,97.0,66.333,35.0,19.957,24.042,31.333,7.292,31.917,3.292,36.333,14.3,8.525,2.6,211.261
2011-02-23,190.739,100.0,82.458,50.0,19.913,18.083,23.208,5.125,23.375,1.417,30.708,13.7,9.442,7.2,210.652
2011-02-24,192.391,68.0,48.917,34.0,14.087,15.25,16.958,1.708,32.708,3.208,32.583,15.2,10.154,7.5,206.478
2011-02-25,191.565,93.0,74.375,56.0,21.304,18.125,20.375,2.25,25.958,1.542,28.458,10.0,8.233,5.6,212.87
2011-02-26,191.435,76.0,51.917,35.0,4.696,7.458,7.958,0.5,9.875,0.458,8.75,7.5,4.825,2.1,196.13
2011-02-27,191.391,52.0,39.625,27.0,10.957,13.5,16.045,2.545,11.739,0.545,8.875,7.3,2.979,0.0,202.348
2011-02-28,190.478,61.0,41.833,22.0,12.652,18.667,21.25,2.583,14.333,1.333,11.958,10.4,4.725,-1.5,203.13
2011-03-01,191.478,86.0,69.0,40.0,22.261,25.542,33.25,7.708,17.696,3.125,18.417,17.7,9.979,4.3,213.739
2011-03-02,191.087,99.0,89.208,76.0,35.043,25.208,35.792,10.583,21.667,1.833,27.583,9.6,8.662,6.8,226.13
2011-03-03,190.522,81.0,56.208,30.0,7.391,9.458,10.5,1.042,14.333,1.125,14.792,15.7,9.179,5.3,197.913
2011-03-04,194.043,99.0,79.542,53.0,20.174,23.542,27.5,3.958,31.375,1.042,37.333,8.3,6.138,3.7,214.217
2011-03-05,193.095,100.0,99.125,97.0,36.095,32.045,40.545,8.5,13.542,0.727,26.045,11.7,10.088,7.5,229.19
2011-03-06,194.565,100.0,86.125,68.0,30.087,26.583,38.583,12.0,10.958,1.5,18.375,18.3,13.533,10.1,224.652
2011-03-07,194.261,67.0,51.5,38.0,8.13,10.458,11.542,1.083,28.208,2.0,33.042,12.9,11.112,8.0,202.391
2011-03-08,192.043,68.0,54.042,36.0,16.087,15.833,18.0,2.167,26.375,2.875,35.375,16.2,10.312,6.1,208.13
2011-03-09,190.478,94.0,83.042,62.0,13.696,17.875,20.125,2.25,20.625,1.542,27.625,9.0,7.992,6.7,204.174
2011-03-10,189.826,91.0,63.75,35.0,9.391,8.208,9.042,0.833,9.875,0.667,13.542,13.2,8.442,5.1,199.217
2011-03-11,189.217,65.0,51.25,35.0,3.435,4.625,5.0,0.375,9.333,0.958,12.0,13.0,6.45,2.1,192.652
2011-03-12,191.261,95.0,80.375,59.0,9.304,8.739,10.522,1.783,8.292,0.957,9.75,7.1,2.921,0.4,200.565
2011-03-13,190.826,84.0,54.542,29.0,8.043,9.625,11.042,1.417,12.083,0.917,15.25,8.5,3.729,-0.3,198.87
2011-03-14,191.391,74.0,51.667,30.0,23.957,24.792,30.333,5.542,17.217,2.125,18.667,12.0,5.138,-1.0,215.348
2011-03-15,190.391,71.0,50.25,26.0,10.478,13.375,15.042,1.667,16.625,1.417,18.333,11.0,5.858,2.0,200.87
2011-03-16,190.565,82.0,54.958,36.0,18.957,23.417,26.958,3.542,20.25,2.875,25.042,13.7,7.667,0.6,209.522
2011-03-17,191.0,100.0,97.458,91.0,30.609,29.875,39.458,9.583,15.667,0.25,29.0,11.1,9.592,7.7,221.609
2011-03-18,191.696,98.0,86.25,71.0,21.739,16.417,22.333,5.917,8.708,0.667,15.583,14.0,11.342,9.0,213.435
2011-03-19,190.391,76.0,48.417,26.0,8.913,6.591,7.318,0.727,9.0,0.955,9.833,10.7,7.304,2.7,199.304
2011-03-20,188.609,66.0,48.5,30.0,8.0,8.583,9.458,0.875,10.958,0.75,13.5,13.1,6.775,0.7,196.609
2011-03-21,190.696,57.0,40.292,23.0,9.0,8.292,8.792,0.5,12.083,0.5,13.458,11.4,6.721,3.0,199.696
2011-03-22,189.826,66.0,52.167,29.0,13.261,16.542,18.708,2.167,14.417,1.375,17.292,15.2,8.662,1.5,203.087
2011-03-23,188.391,99.0,87.708,65.0,24.261,25.833,28.958,3.125,16.167,0.583,24.875,9.9,8.546,7.8,212.652
2011-03-24,191.522,99.0,74.667,40.0,15.609,17.458,22.375,4.917,6.333,0.833,13.333,13.2,9.542,6.6,207.13
2011-03-25,191.696,91.0,75.625,64.0,4.696,6.75,7.25,0.5,10.625,0.583,13.042,7.0,5.133,2.4,196.391
2011-03-26,192.174,93.0,67.5,33.0,8.13,9.0,10.591,1.591,10.708,1.136,10.958,9.9,5.383,1.9,200.304
2011-03-27,192.696,86.0,57.958,33.0,16.609,20.25,24.833,4.583,16.375,2.917,23.25,15.7,8.471,1.6,209.304
2011-03-28,191.174,89.0,58.75,34.0,10.783,15.417,17.833,2.417,22.708,1.667,27.292,13.5,8.504,3.6,201.957
2011-03-29,192.13,76.0,46.5,16.0,19.391,19.458,21.417,1.958,21.208,2.708,26.042,19.7,10.758,3.6,211.522
2011-03-30,190.826,73.0,56.333,34.0,20.217,23.625,28.0,4.375,20.542,2.875,27.167,19.9,13.017,5.9,211.043
2011-03-31,190.087,99.0,78.042,58.0,16.696,14.625,16.083,1.458,11.042,0.917,19.458,15.0,10.392,4.6,206.783
2011-04-01,191.261,68.0,41.75,17.0,19.652,22.833,25.375,2.542,,1.833,20.292,19.9,11.138,3.2,210.913
2011-04-02,188.609,58.0,47.125,35.0,14.783,14.25,15.542,1.292,,0.667,28.875,18.5,11.738,6.9,203.391
2011-04-03,189.87,53.0,36.292,22.0,5.913,6.167,6.792,0.625,,0.167,10.917,14.3,8.65,4.9,195.783
2011-04-04,189.238,58.0,32.042,14.0,10.333,9.727,10.909,1.182,,0.773,8.739,16.5,9.258,2.9,199.571
2011-04-05,190.043,64.0,35.25,17.0,15.478,21.792,23.708,1.917,,2.792,21.5,20.4,11.283,3.0,205.522
