date,CH4_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,194.455,5.292,75.0,60.083,37.0,11.409,9.875,11.458,1.583,,0.167,,7.6,3.275,-0.9,205.864
2011-01-02,189.318,3.5,87.0,64.875,34.0,4.364,4.333,4.875,0.542,,0.208,,9.4,4.296,1.2,193.682
2011-01-03,192.318,4.292,74.0,55.5,36.0,5.818,7.957,8.87,0.913,,0.333,,7.8,3.504,0.3,198.136
2011-01-04,192.818,5.708,83.0,64.083,33.0,9.136,7.583,9.542,1.958,,1.042,,7.0,2.617,-0.9,201.955
2011-01-05,194.409,5.13,86.0,64.75,37.0,10.045,13.045,15.182,2.136,,0.545,,6.3,1.688,-1.9,204.455
2011-01-06,192.773,5.167,80.0,61.625,52.0,11.318,15.208,17.792,2.583,,0.917,,6.7,3.383,-1.3,204.091
2011-01-07,193.091,4.5,84.0,55.333,29.0,8.136,12.792,14.75,1.958,,0.917,,7.6,3.362,0.3,201.227
2011-01-08,193.273,4.75,71.0,49.542,29.0,7.818,9.042,10.0,0.958,,0.417,,7.6,2.575,-2.1,201.091
2011-01-09,196.545,6.042,84.0,61.5,45.0,11.318,13.25,15.333,2.083,,0.917,,8.9,3.829,-0.4,207.864
2011-01-10,196.818,7.542,86.0,65.083,40.0,19.273,17.913,23.304,5.391,,0.792,,10.4,4.112,-1.0,216.091
2011-01-11,192.045,6.609,76.0,57.471,34.0,13.5,11.091,15.682,4.591,,0.864,,7.9,3.424,0.9,205.545
2011-01-12,193.182,6.042,59.0,43.625,27.0,8.136,11.375,12.833,1.458,,0.625,,6.2,1.912,-1.6,201.318
2011-01-13,192.273,6.75,74.0,58.083,43.0,12.636,12.75,16.25,3.5,,1.167,,7.8,3.742,-0.4,204.909
2011-01-14,196.136,7.5,85.0,62.375,38.0,11.727,13.375,15.833,2.458,,2.375,,7.5,4.792,1.4,207.864
2011-01-15,195.136,6.417,84.0,65.708,43.0,7.682,9.458,10.833,1.375,,0.917,,7.4,4.267,0.3,202.818
2011-01-16,196.364,8.0,91.0,54.375,40.0,16.0,20.875,29.333,8.458,,1.458,,6.6,4.083,1.5,212.364
2011-01-17,195.19,8.375,92.0,68.958,34.0,22.095,21.522,32.13,10.609,,0.727,,8.4,3.621,0.0,217.286
2011-01-18,193.091,6.826,86.0,66.458,44.0,17.545,18.136,23.136,5.0,,0.591,,9.6,3.825,-1.0,210.636
2011-01-19,196.227,7.875,91.0,71.583,46.0,28.364,25.458,40.5,15.042,,1.042,,8.4,4.679,1.5,224.591
2011-01-20,192.318,5.75,92.0,89.167,84.0,19.227,21.708,28.833,7.125,,0.792,,8.8,6.758,4.8,211.545
2011-01-21,191.909,5.042,92.0,87.208,75.0,15.636,17.417,21.667,4.25,,0.792,,9.6,7.462,6.2,207.545
2011-01-22,194.864,4.542,92.0,76.042,53.0,8.773,10.292,12.0,1.708,,0.583,,11.3,7.342,4.5,203.636
2011-01-23,195.636,6.208,86.0,67.75,43.0,11.773,11.458,16.583,5.125,,0.667,,11.0,5.938,2.9,207.409
2011-01-24,196.045,5.625,63.0,49.292,34.0,8.591,10.565,13.043,2.478,,0.917,,6.6,2.892,-0.1,204.636
2011-01-25,198.227,6.913,65.0,51.25,35.0,11.727,14.136,15.591,1.455,,0.955,,5.1,2.196,0.1,209.955
2011-01-26,196.045,5.917,82.0,67.208,37.0,9.364,12.25,13.958,1.708,,0.375,,4.9,1.617,-0.4,205.409
2011-01-27,196.545,7.083,87.0,70.792,48.0,13.727,17.417,22.083,4.667,,0.875,,6.1,1.871,-1.4,210.273
2011-01-28,196.682,6.25,84.0,64.333,41.0,8.273,11.583,12.583,1.0,,1.417,,6.2,2.829,-0.2,204.955
2011-01-29,191.273,5.25,56.0,39.625,26.0,0.591,4.292,4.5,0.208,,0.167,,6.6,2.029,-0.9,191.864
2011-01-30,195.182,6.458,77.0,50.375,31.0,10.045,13.875,15.958,2.083,,0.375,,5.9,1.817,-2.2,205.227
2011-01-31,196.364,7.292,83.0,70.167,47.0,17.909,19.478,24.87,5.391,,0.292,,5.4,1.388,-2.0,214.273
2011-02-01,192.591,7.739,89.0,66.75,45.0,11.0,13.0,17.273,4.273,,1.182,,6.2,1.438,-2.4,203.591
2011-02-02,196.045,7.583,92.0,78.0,53.0,10.273,15.625,17.958,2.333,,1.083,,0.5,-1.183,-4.9,206.318
2011-02-03,198.045,8.667,84.0,70.0,52.0,20.273,19.792,26.0,6.208,,0.417,,2.7,-2.1,-7.2,218.318
2011-02-04,194.682,7.167,81.0,64.958,42.0,9.364,10.625,13.208,2.583,,1.208,,6.3,1.208,-4.2,204.045
2011-02-05,196.364,7.708,87.0,59.708,33.0,10.773,10.0,10.833,0.833,,1.042,,7.1,3.371,-1.8,207.136
2011-02-06,200.364,9.833,92.0,85.833,72.0,22.864,25.333,47.792,22.458,,1.125,,5.9,4.475,2.9,223.227
2011-02-07,201.727,9.304,93.0,81.042,63.0,23.182,20.905,34.476,13.571,,1.045,,9.8,7.421,5.6,224.909
2011-02-08,194.545,5.75,74.0,62.0,52.0,5.591,8.792,9.75,0.958,,0.75,,5.3,2.7,-0.5,200.136
2011-02-09,192.25,6.375,83.0,67.667,43.0,4.25,10.375,11.708,1.333,,0.792,,4.9,0.933,-1.8,196.5
2011-02-10,194.1,7.083,85.0,67.167,33.0,8.9,13.917,17.375,3.458,,0.792,,6.6,2.196,-2.0,203.0
2011-02-11,196.565,6.542,80.0,59.833,29.0,9.217,10.917,11.875,0.958,,1.0,,7.2,2.804,-1.0,205.783
2011-02-12,195.13,6.625,86.0,58.375,30.0,6.304,8.458,9.167,0.708,,0.708,,7.9,2.725,-1.6,201.435
2011-02-13,195.864,7.583,92.0,66.042,33.0,14.045,17.167,20.708,3.542,,0.833,,6.7,2.867,-0.9,209.909
2011-02-14,200.913,9.25,93.0,91.792,90.0,29.217,27.391,49.391,22.0,,0.542,,6.4,4.196,2.1,230.13
2011-02-15,197.565,7.526,93.0,74.417,51.0,19.261,18.682,22.318,3.636,,1.045,,9.0,4.367,1.1,216.826
2011-02-16,196.087,5.0,68.0,50.042,25.0,9.957,14.0,16.125,2.125,,0.958,,8.6,3.55,0.0,206.043
2011-02-17,194.087,4.0,71.0,56.667,41.0,7.739,9.667,10.875,1.208,,0.917,,6.2,3.054,0.5,201.826
2011-02-18,195.826,3.667,81.0,45.292,22.0,4.217,6.792,7.667,0.875,,0.75,,5.0,1.325,-1.9,200.043
2011-02-19,198.174,4.25,74.0,49.375,28.0,7.957,8.375,9.25,0.875,,0.792,,6.3,1.025,-4.6,206.13
2011-02-20,196.636,4.792,77.0,54.333,29.0,11.136,13.125,15.625,2.5,,0.375,,9.2,2.829,-3.1,207.773
2011-02-21,196.739,4.75,70.0,51.292,32.0,16.826,16.217,19.609,3.391,,0.917,,10.5,5.346,-1.3,213.565
2011-02-22,193.0,5.043,89.0,64.25,38.0,17.565,14.227,16.409,2.182,,1.0,,12.8,7.629,1.1,210.565
2011-02-23,195.261,6.75,92.0,78.958,46.0,20.826,25.0,27.778,2.778,,0.75,,12.3,9.304,7.1,216.087
2011-02-24,195.957,7.458,69.0,51.708,32.0,14.261,23.875,24.25,0.375,,2.583,,14.0,9.388,5.3,210.217
2011-02-25,199.478,8.042,92.0,75.792,58.0,21.652,19.042,23.792,4.75,,1.333,,10.1,8.05,5.6,221.13
2011-02-26,194.565,5.667,85.0,53.917,31.0,5.174,2.25,5.167,2.917,,0.292,,8.1,4.196,1.4,199.739
2011-02-27,193.739,6.292,42.0,31.667,24.0,2.609,1.25,4.25,3.0,,0.75,,8.3,3.238,0.0,196.348
2011-02-28,195.304,7.958,80.0,43.708,27.0,11.652,11.435,14.957,3.522,,0.958,,9.0,3.412,-2.4,206.957
2011-03-01,197.13,7.042,84.0,68.25,34.0,28.174,25.792,34.25,8.458,,1.375,,15.8,10.112,5.6,225.304
2011-03-02,194.13,7.208,91.0,83.333,73.0,23.435,21.958,30.292,8.333,,0.417,,9.9,8.8,7.6,217.565
2011-03-03,194.13,4.875,81.0,54.375,29.0,6.652,9.625,9.833,0.208,,1.167,,14.8,8.938,4.9,200.783
2011-03-04,197.957,6.792,91.0,76.25,58.0,14.652,15.125,15.75,0.625,,0.792,,8.7,6.638,4.1,212.609
2011-03-05,198.217,7.125,92.0,90.375,85.0,24.609,26.75,36.625,9.875,,0.292,,11.3,10.062,8.4,222.826
2011-03-06,202.348,8.478,93.0,81.292,59.0,32.0,24.81,42.381,17.571,,0.545,,17.8,13.517,10.5,234.348
