date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2011-01-05,,,,7.071,7.786,0.714,,,,,
2011-01-06,,,,18.917,21.75,2.833,,,,,
2011-01-07,,,,7.542,8.125,0.583,,,,,
2011-01-08,,,,8.0,8.625,0.625,,,,,
2011-01-09,,,,13.5,14.958,1.458,,,,,
2011-01-10,,,,21.174,24.522,3.348,,,,,
2011-01-11,,,,15.087,17.87,2.783,,,,,
2011-01-12,,,,7.958,8.583,0.625,,,,,
2011-01-13,,,,19.917,30.083,10.167,,,,,
2011-01-14,,,,8.458,9.542,1.083,,,,,
2011-01-15,,,,7.333,8.208,0.875,,,,,
2011-01-16,,,,16.833,22.167,5.333,,,,,
2011-01-17,,,,22.375,37.125,14.75,,,,,
2011-01-18,,,,25.739,55.087,29.348,,,,,
2011-01-19,,,,18.0,30.958,12.958,,,,,
2011-01-20,,,,19.583,23.833,4.25,,,,,
2011-01-21,,,,20.417,25.917,5.5,,,,,
2011-01-22,,,,13.5,15.583,2.083,,,,,
2011-01-23,,,,10.609,12.304,1.696,,,,,
2011-01-24,,,,8.667,9.958,1.292,,,,,
2011-01-25,,,,9.565,10.565,1.0,,,,,
2011-01-26,,,,12.375,14.0,1.625,,,,,
2011-01-27,,,,15.667,18.125,2.458,,,,,
2011-01-28,,,,15.0,16.667,1.667,,,,,
2011-01-29,,,,4.542,4.833,0.292,,,,,
2011-01-30,,,,9.25,10.333,1.083,,,,,
2011-01-31,,,,15.667,17.458,1.792,,,,,
2011-02-01,,,,17.304,35.391,18.087,,,,,
2011-02-02,,,,6.958,7.625,0.667,,,,,
2011-02-03,,,,18.917,23.042,4.125,,,,,
2011-02-04,,,,15.333,19.792,4.458,,,,,
2011-02-05,,,,12.292,13.333,1.042,,,,,
2011-02-06,,,,27.625,45.167,17.542,,,,,
2011-02-07,,,,22.591,42.091,19.5,,,,,
2011-02-08,,,,5.13,6.087,0.957,,,,,
2011-02-09,,,,8.125,9.792,1.667,,,,,
2011-02-10,,,,11.958,14.583,2.625,,,,,
2011-02-11,,,,7.208,8.583,1.375,,,,,
2011-02-12,,,,4.5,5.292,0.792,,,,,
2011-02-13,,,,20.5,26.042,5.542,,,,,
2011-02-14,,,,30.875,48.75,17.875,,,,,
2011-02-15,,,,21.478,26.13,4.652,,,,,
2011-02-16,,,,16.792,19.125,2.333,,,,,
2011-02-17,,,,9.292,10.333,1.042,,,,,
2011-02-18,,,,5.208,5.708,0.5,,,,,
2011-02-19,,,,6.75,7.208,0.458,,,,,
2011-02-20,,,,15.391,17.435,2.043,,,,,
2011-02-21,,,,23.167,29.375,6.208,,,,,
2011-02-22,,,,13.0,15.174,2.174,,,,,
2011-02-23,,,,11.208,15.042,3.833,,,,,
2011-02-24,,,,16.458,19.625,3.167,,,,,
2011-02-25,,,,17.583,23.458,5.875,,,,,
2011-02-26,,,,6.208,7.333,1.125,,,,,
2011-02-27,,,,5.042,6.0,0.958,,,,,
2011-02-28,,,,9.875,11.75,1.875,,,,,
2011-03-01,,,,28.458,42.333,13.875,,,,,
2011-03-02,,,,21.0,38.792,17.792,,,,,
2011-03-03,,,,9.625,10.625,1.0,,,,,
