date,HUM_max,HUM_mean,HUM_min,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2011-12-22,99.0,80.708,49.0,2.958,31.174,11.7,6.712,3.4
2011-12-23,85.0,60.75,44.0,1.0,4.042,8.5,5.388,2.5
2011-12-24,91.0,65.792,45.0,1.625,13.375,10.4,5.238,0.4
2011-12-25,71.0,57.167,45.0,1.167,25.75,8.1,4.925,3.1
2011-12-26,99.0,77.292,62.0,0.261,20.708,7.3,3.621,2.1
2011-12-27,91.0,70.625,50.0,0.833,2.0,9.5,5.0,2.3
2011-12-28,88.0,66.708,44.0,1.125,5.25,10.0,5.538,2.4
2011-12-29,99.0,74.542,49.0,2.042,17.542,12.9,6.008,-1.6
2011-12-30,70.0,54.958,38.0,1.167,3.542,9.8,5.821,3.4
2011-12-31,85.0,63.417,39.0,1.583,8.458,11.7,5.317,1.2
2012-01-01,94.0,66.833,41.0,0.833,12.042,9.8,3.954,1.1
2012-01-02,99.0,81.292,47.0,1.167,26.333,13.4,5.867,-1.3
2012-01-03,99.0,62.625,45.0,0.958,5.083,6.5,3.7,0.8
2012-01-04,97.0,66.917,44.0,0.583,2.125,6.3,2.446,0.0
2012-01-05,99.0,72.5,46.0,0.75,8.917,6.8,1.225,-2.5
2012-01-06,95.0,77.5,60.0,1.75,13.917,9.3,4.683,-0.6
2012-01-07,99.0,72.625,51.0,1.217,10.625,11.9,5.379,-0.4
2012-01-08,99.0,77.542,51.0,0.708,14.875,13.0,5.921,-0.8
2012-01-09,99.0,75.875,47.0,1.25,13.625,12.0,5.271,0.0
2012-01-10,76.0,61.583,50.0,1.0,4.667,9.4,5.458,3.1
2012-01-11,88.0,62.458,38.0,0.958,4.792,10.3,4.633,-1.6
2012-01-12,99.0,79.625,42.0,2.0,27.25,10.3,2.367,-3.3
2012-01-13,99.0,80.917,53.0,1.75,34.417,11.4,5.829,-1.8
2012-01-14,99.0,90.75,75.0,0.739,17.917,7.8,5.917,4.3
2012-01-15,99.0,68.875,44.0,1.375,4.5,9.5,5.575,3.9
2012-01-16,91.0,68.375,49.0,0.75,11.042,10.5,4.933,0.3
2012-01-17,78.0,64.125,46.0,2.0,15.125,10.6,5.838,2.6
2012-01-18,83.0,66.542,48.0,0.375,2.042,6.8,2.996,0.6
2012-01-19,85.0,68.083,48.0,1.458,10.917,10.6,5.4,0.6
2012-01-20,81.0,61.958,52.0,1.958,19.042,10.2,6.308,2.6
2012-01-21,99.0,74.792,50.0,2.87,32.0,9.2,4.454,-2.4
2012-01-22,99.0,91.125,75.0,0.917,23.667,11.1,7.154,4.6
2012-01-23,99.0,82.625,63.0,1.458,10.542,8.7,5.896,3.5
2012-01-24,99.0,78.833,45.0,1.375,14.5,13.4,6.838,0.7
2012-01-25,89.0,56.667,34.0,1.5,14.625,10.9,6.025,1.4
2012-01-26,95.0,54.75,33.0,0.625,4.417,7.4,2.954,-0.2
2012-01-27,92.0,72.208,50.0,1.083,4.75,7.6,2.992,0.2
2012-01-28,99.0,74.042,55.0,0.783,4.625,7.5,3.458,0.3
2012-01-29,83.0,70.208,50.0,1.458,9.667,11.8,6.496,2.7
2012-01-30,77.0,64.583,49.0,2.875,26.958,13.1,7.925,3.1
2012-01-31,98.0,73.417,40.0,3.292,29.875,11.3,4.388,-2.0
2012-02-01,99.0,85.667,60.0,2.625,44.292,10.2,5.096,-1.9
2012-02-02,99.0,89.208,73.0,1.375,44.208,16.8,10.704,6.7
2012-02-03,75.0,57.375,39.0,1.0,13.958,12.2,8.454,5.6
2012-02-04,99.0,92.875,72.0,1.13,23.042,10.3,6.8,4.5
2012-02-05,76.0,63.208,41.0,2.0,13.458,10.8,7.896,5.3
2012-02-06,99.0,92.0,76.0,1.167,13.583,9.8,6.488,4.7
2012-02-07,99.0,80.042,58.0,1.458,16.083,13.0,6.662,2.1
2012-02-08,99.0,72.5,55.0,0.708,2.958,4.9,2.083,-0.8
2012-02-09,74.0,60.958,49.0,1.0,6.292,7.6,3.033,-0.2
2012-02-10,92.0,65.833,43.0,1.167,16.167,10.9,4.871,0.2
2012-02-11,78.0,64.0,55.0,2.312,18.176,7.2,4.072,1.2
2012-02-12,99.0,64.292,41.0,2.458,19.667,7.0,3.725,0.1
2012-02-13,99.0,79.417,56.0,1.417,13.583,10.2,5.729,2.8
2012-02-14,98.0,75.25,45.0,2.0,12.833,13.6,6.354,2.1
2012-02-15,99.0,92.292,74.0,1.125,13.0,7.3,5.279,4.1
2012-02-16,76.0,59.583,41.0,1.0,5.875,7.7,3.258,0.3
2012-02-17,86.0,62.875,49.0,1.083,5.167,5.7,2.438,-1.5
2012-02-18,99.0,95.708,84.0,0.478,17.375,7.6,4.421,1.9
2012-02-19,83.0,61.042,47.0,0.958,9.042,6.6,4.888,2.0
2012-02-20,80.0,64.917,49.0,0.833,4.708,8.9,3.821,-0.5
2012-02-21,93.0,69.417,46.0,1.042,8.292,9.1,3.904,0.9
2012-02-22,99.0,74.958,50.0,1.75,16.958,8.8,4.646,0.1
2012-02-23,88.0,66.0,46.0,1.458,13.333,10.4,5.046,-0.4
2012-02-24,95.0,70.958,49.0,0.792,6.958,7.3,2.979,-1.2
2012-02-25,69.0,56.333,38.0,1.13,6.167,8.5,2.967,-0.8
2012-02-26,99.0,66.083,28.0,2.739,16.565,11.1,4.842,-1.9
2012-02-27,99.0,87.208,64.0,1.75,37.083,12.7,7.346,3.2
2012-02-28,92.0,62.208,27.0,1.458,19.833,16.7,9.308,3.3
2012-03-01,99.0,94.25,77.0,1.375,24.625,15.7,9.117,3.5
2012-03-02,77.0,63.125,46.0,1.167,22.458,9.2,5.704,2.8
2012-03-03,70.0,56.375,41.0,0.875,8.583,10.7,5.608,2.5
2012-03-04,87.0,57.75,30.0,1.13,8.478,12.9,6.229,-0.4
2012-03-05,84.0,63.542,39.0,2.375,20.0,13.0,7.558,2.0
2012-03-06,99.0,66.417,27.0,2.5,25.375,18.4,8.617,-1.2
2012-03-07,99.0,83.292,43.0,5.304,53.391,15.3,9.008,2.2
2012-03-08,99.0,73.292,37.0,11.292,53.583,19.3,12.504,6.0
2012-03-09,98.0,61.25,32.0,11.25,54.542,24.1,15.062,8.7
2012-03-10,99.0,73.875,52.0,9.708,40.042,16.9,9.008,3.4
2012-03-11,84.0,46.417,20.0,0.565,4.917,13.6,6.612,1.1
2012-03-12,99.0,73.167,34.0,2.042,18.0,14.8,7.333,-1.7
2012-03-13,99.0,89.583,66.0,1.208,29.875,19.1,11.275,3.3
2012-03-14,82.0,58.792,37.0,1.375,10.958,13.0,8.075,4.3
2012-03-15,99.0,71.667,46.0,2.667,20.708,13.7,7.817,2.5
2012-03-16,99.0,65.083,28.0,2.042,33.708,19.0,10.608,1.6
2012-03-17,99.0,70.458,39.0,2.833,41.583,15.4,11.804,7.0
2012-03-18,99.0,93.542,84.0,1.304,52.167,17.8,16.304,11.8
2012-03-19,99.0,72.083,35.0,0.75,26.5,23.0,16.746,11.2
2012-03-20,99.0,86.417,68.0,2.375,42.958,16.2,12.621,9.7
2012-03-21,86.0,55.5,34.0,0.208,5.25,12.1,7.642,2.2
2012-03-22,99.0,70.083,43.0,2.208,16.958,16.0,9.425,-0.2
2012-03-23,88.0,60.917,35.0,1.458,17.958,16.7,11.862,6.4
2012-03-24,92.0,73.875,50.0,1.708,26.5,14.6,10.2,4.4
2012-03-25,78.0,60.917,43.0,1.087,19.0,16.4,10.962,6.3
2012-03-26,84.0,48.75,32.0,0.458,14.708,12.9,7.838,2.7
2012-03-27,99.0,77.042,53.0,3.333,28.708,14.6,9.262,2.8
2012-03-28,99.0,93.833,78.0,1.292,40.833,17.2,13.196,10.0
2012-03-29,99.0,81.167,60.0,1.042,25.125,19.1,13.917,9.3
2012-03-30,89.0,54.292,27.0,0.875,17.125,19.1,13.079,9.0
2012-03-31,99.0,84.875,62.0,1.25,29.958,14.2,10.971,8.4
2012-04-01,99.0,69.125,48.0,0.917,8.625,13.7,7.4,1.6
2012-04-02,92.0,62.292,30.0,2.957,18.458,16.0,10.188,2.0
2012-04-03,99.0,89.208,68.0,3.591,24.0,16.3,11.896,7.7
2012-04-04,94.0,70.0,44.0,9.5,8.167,13.3,8.15,3.5
2012-04-05,99.0,77.0,40.0,10.958,28.333,18.8,10.55,3.4
2012-04-06,99.0,75.083,43.0,10.083,15.87,12.9,7.892,2.1
2012-04-07,99.0,61.042,33.0,9.667,10.0,12.4,7.396,3.3
2012-04-08,96.0,63.0,29.0,10.042,12.25,16.3,8.788,1.7
2012-04-09,99.0,75.917,47.0,3.478,33.542,19.0,12.338,3.5
2012-04-10,99.0,78.083,29.0,2.25,47.125,22.1,15.512,10.1
2012-04-11,99.0,98.917,98.0,0.667,29.375,15.3,13.854,12.8
2012-04-12,99.0,71.375,33.0,0.875,16.333,22.9,16.471,12.1
2012-04-13,99.0,73.042,46.0,2.25,27.958,20.8,16.342,13.0
2012-04-14,99.0,91.875,71.0,1.042,26.0,16.7,13.138,10.6
2012-04-15,99.0,86.875,62.0,1.583,17.833,16.5,13.058,7.6
2012-04-16,99.0,92.375,83.0,1.174,28.792,16.1,14.108,11.8
2012-04-17,99.0,81.708,50.0,2.417,45.625,21.8,14.9,8.4
2012-04-18,99.0,79.708,38.0,2.75,37.792,21.6,15.608,8.3
2012-04-19,99.0,88.083,72.0,1.75,32.083,20.3,16.5,12.0
2012-04-20,99.0,95.792,91.0,0.417,22.375,16.0,15.108,14.2
2012-04-21,99.0,92.958,85.0,0.667,20.5,18.0,15.675,14.1
2012-04-22,99.0,94.333,81.0,0.208,16.917,14.2,12.842,12.0
2012-04-23,99.0,96.708,75.0,0.783,14.583,18.0,15.658,13.5
2012-04-24,99.0,74.833,47.0,2.708,67.917,27.3,19.45,12.9
2012-04-25,99.0,91.708,72.0,1.792,68.833,23.4,18.292,12.2
2012-04-26,99.0,98.208,84.0,1.708,35.958,20.1,16.604,15.4
2012-04-27,99.0,70.958,38.0,1.542,9.542,25.5,17.704,11.6
2012-04-28,99.0,82.208,48.0,3.208,26.333,26.0,17.838,9.4
2012-04-29,99.0,91.458,72.0,3.25,43.542,23.4,19.629,15.6
2012-04-30,99.0,96.333,85.0,1.522,28.583,21.7,19.388,18.4
2012-05-01,99.0,91.625,78.0,0.083,20.0,22.3,19.762,18.0
2012-05-02,99.0,98.958,98.0,0.208,8.708,19.3,18.679,17.8
2012-05-03,99.0,85.667,60.0,0.667,10.125,26.3,20.388,17.2
2012-05-04,99.0,79.125,57.0,0.292,4.667,21.3,17.833,15.4
2012-05-05,94.0,74.708,45.0,1.5,12.167,27.2,19.554,14.4
2012-05-06,99.0,78.0,47.0,1.25,31.375,26.0,17.538,11.8
2012-05-07,99.0,85.5,62.0,2.0,25.792,20.2,15.492,9.4
2012-05-08,99.0,83.292,45.0,3.0,57.25,23.2,18.704,13.2
2012-05-09,99.0,98.292,89.0,1.875,86.333,19.9,17.242,15.0
2012-05-10,99.0,72.375,49.0,1.125,37.75,23.8,17.692,13.6
2012-05-11,77.0,64.417,50.0,0.583,4.958,20.5,15.604,12.5
2012-05-12,78.0,61.458,45.0,0.792,6.208,19.8,15.25,11.7
2012-05-13,99.0,63.875,33.0,1.25,11.25,23.3,16.087,8.1
2012-05-14,99.0,83.75,46.0,3.217,21.833,22.3,17.383,10.7
2012-05-15,99.0,98.917,97.0,0.917,17.125,18.0,17.033,15.9
2012-05-16,99.0,68.292,34.0,2.792,29.917,27.1,20.571,15.3
2012-05-17,99.0,83.0,54.0,3.458,48.833,23.8,19.383,13.9
2012-05-18,99.0,70.958,45.0,1.708,25.957,23.0,18.233,14.6
2012-05-19,99.0,72.583,40.0,3.792,27.417,23.7,18.104,10.5
2012-05-20,99.0,90.708,68.0,2.417,28.375,21.4,18.738,15.6
2012-05-21,99.0,89.25,63.0,1.087,23.542,23.0,19.367,17.5
2012-05-22,100.0,93.333,74.0,1.167,36.833,20.5,18.15,14.2
2012-05-23,99.0,69.292,33.0,1.833,27.25,27.7,19.533,12.1
2012-05-24,99.0,74.25,40.0,3.208,27.458,26.2,19.812,11.9
2012-05-25,99.0,89.458,74.0,3.625,51.042,23.2,19.475,15.9
2012-05-26,99.0,77.625,53.0,3.208,29.083,24.5,19.912,15.0
2012-05-27,99.0,79.75,52.0,6.042,28.958,26.0,21.062,15.8
2012-05-28,99.0,91.5,71.0,2.217,30.5,25.0,20.646,17.1
2012-05-29,99.0,92.0,58.0,1.625,42.25,25.2,19.95,16.3
2012-05-30,99.0,80.333,57.0,2.25,24.583,24.6,19.667,13.7
2012-05-31,99.0,92.333,73.0,1.417,35.375,23.6,20.858,17.6
2012-06-01,99.0,85.792,56.0,2.333,30.917,27.0,22.492,19.6
2012-06-02,99.0,93.208,84.0,3.292,31.458,23.9,21.571,19.8
2012-06-03,99.0,86.875,75.0,1.833,24.75,23.0,20.567,17.2
2012-06-04,99.0,86.375,56.0,2.522,24.375,25.5,20.954,16.6
2012-06-05,99.0,96.25,91.0,1.833,18.125,21.2,20.142,19.0
2012-06-06,97.0,74.864,47.0,1.958,18.417,29.6,23.325,18.5
2012-06-07,99.0,90.75,78.0,1.625,21.167,24.7,21.933,18.7
2012-06-08,99.0,93.417,83.0,2.167,30.583,25.7,21.846,18.2
2012-06-09,99.0,97.917,93.0,0.417,13.708,23.3,20.375,18.7
2012-06-10,99.0,77.417,54.0,1.0,15.417,28.9,23.367,18.6
2012-06-11,99.0,96.042,90.0,0.652,16.0,22.8,20.858,17.6
2012-06-12,99.0,91.708,77.0,0.583,14.667,21.4,19.696,18.0
2012-06-13,99.0,93.25,74.0,1.208,20.833,23.6,20.608,17.9
2012-06-14,99.0,89.042,71.0,1.542,23.417,25.0,21.829,19.6
2012-06-15,99.0,88.042,71.0,1.667,23.417,25.1,22.275,20.6
2012-06-16,99.0,99.0,99.0,0.5,18.292,23.0,20.846,19.2
2012-06-17,99.0,88.417,67.0,0.708,10.958,28.5,24.338,21.2
2012-06-18,99.0,85.458,63.0,1.609,19.5,29.7,24.483,19.2
2012-06-19,99.0,99.0,99.0,1.444,41.0,23.8,22.912,21.9
2012-06-20,99.0,88.208,75.0,0.889,13.6,27.2,24.383,21.6
2012-06-21,99.0,97.833,88.0,0.208,21.208,21.1,20.021,19.0
2012-06-22,99.0,85.625,60.0,0.208,13.042,28.3,22.771,19.5
2012-06-23,99.0,76.292,46.0,0.833,12.208,28.2,22.721,18.8
2012-06-24,99.0,95.042,85.0,1.75,31.625,25.1,22.067,18.4
2012-06-25,99.0,93.417,79.0,0.826,20.042,24.5,22.079,21.0
2012-06-26,96.0,90.292,82.0,2.25,24.792,21.4,20.767,18.9
2012-06-27,99.0,83.208,63.0,1.417,24.542,24.2,21.362,17.4
2012-06-28,99.0,93.667,87.0,0.792,18.25,23.4,21.779,19.5
2012-06-29,99.0,85.458,58.0,1.875,24.565,28.4,23.571,17.9
2012-06-30,99.0,93.75,79.0,1.125,29.125,26.9,24.288,22.3
2012-07-01,99.0,99.0,99.0,0.333,27.417,23.1,22.408,21.5
2012-07-02,99.0,84.458,52.0,1.087,23.917,33.0,26.212,20.9
2012-07-03,99.0,99.0,99.0,1.125,35.958,24.3,23.092,21.7
2012-07-04,99.0,86.417,59.0,0.875,21.833,32.5,26.2,21.4
2012-07-05,99.0,92.875,82.0,1.0,24.792,28.4,25.838,23.6
2012-07-06,99.0,97.833,89.0,1.542,26.542,27.3,24.175,22.3
2012-07-07,99.0,90.542,75.0,0.542,9.167,27.8,24.333,21.8
2012-07-08,99.0,85.667,55.0,1.125,20.375,31.2,24.8,21.2
2012-07-09,99.0,90.083,69.0,2.826,26.208,29.1,24.971,22.9
2012-07-10,99.0,92.167,73.0,2.5,33.458,28.8,24.988,20.9
2012-07-11,99.0,98.708,95.0,1.292,28.25,26.5,25.238,24.2
2012-07-12,99.0,99.0,99.0,0.125,22.0,27.2,25.25,16.2
2012-07-13,99.0,99.0,99.0,2.333,36.375,28.7,26.079,24.5
2012-07-14,99.0,95.708,84.0,1.5,39.5,30.4,27.442,24.4
2012-07-15,99.0,92.542,74.0,1.375,21.708,32.1,28.5,26.2
2012-07-16,99.0,95.167,85.0,6.217,26.0,30.4,27.858,25.7
2012-07-17,99.0,91.125,77.0,1.958,20.625,32.1,28.396,25.3
2012-07-18,99.0,87.958,68.0,1.917,25.667,33.2,29.308,25.1
2012-07-19,99.0,79.542,57.0,1.125,19.708,36.6,30.933,25.3
2012-07-20,99.0,98.583,91.0,0.958,30.458,28.6,24.396,23.0
2012-07-21,99.0,99.0,99.0,2.167,18.708,22.9,22.238,21.7
2012-07-22,99.0,96.375,88.0,1.125,21.458,26.2,23.658,21.1
2012-07-23,99.0,87.375,62.0,2.609,26.625,31.9,26.671,23.0
2012-07-24,99.0,88.125,61.0,2.292,33.417,34.1,28.125,23.2
2012-07-25,99.0,85.417,66.0,2.833,44.25,34.4,29.908,26.0
2012-07-26,99.0,80.125,53.0,1.958,46.458,37.1,30.633,24.8
2012-07-27,99.0,83.833,49.0,3.0,45.083,37.9,30.575,26.9
2012-07-28,99.0,87.583,64.0,2.75,42.375,35.8,30.312,27.3
2012-07-29,99.0,93.75,77.0,3.417,54.375,32.3,29.304,27.4
2012-07-30,99.0,90.167,67.0,3.522,22.958,32.9,28.967,26.8
2012-07-31,99.0,86.5,63.0,1.458,19.083,31.4,28.529,25.4
2012-08-01,99.0,86.125,78.0,1.292,19.083,31.3,28.825,27.4
2012-08-02,99.0,89.417,69.0,1.875,20.833,32.0,28.817,26.9
2012-08-03,99.0,87.458,69.0,3.083,22.333,32.3,28.6,25.0
2012-08-04,99.0,85.542,65.0,0.875,20.958,33.1,29.3,27.1
2012-08-05,99.0,89.833,76.0,1.875,18.917,31.7,29.029,27.4
2012-08-06,99.0,90.833,78.0,1.13,15.167,31.8,28.733,26.5
2012-08-07,99.0,75.542,51.0,0.958,20.375,36.7,30.346,24.8
2012-08-08,99.0,71.708,39.0,2.167,21.833,34.7,28.746,25.2
2012-08-09,99.0,85.5,54.0,1.833,25.417,31.9,27.125,22.9
2012-08-10,99.0,93.417,77.0,1.792,27.545,29.7,27.429,25.9
2012-08-11,99.0,96.125,80.0,1.375,26.75,31.1,27.217,24.5
2012-08-12,99.0,92.125,70.0,2.375,20.708,32.0,27.754,24.9
2012-08-13,99.0,90.458,76.0,1.783,26.833,33.0,29.417,26.8
2012-08-14,99.0,98.583,93.0,2.0,22.542,28.1,26.542,24.1
2012-08-15,99.0,96.042,84.0,5.167,20.417,30.9,28.2,26.5
2012-08-16,99.0,90.417,74.0,2.667,18.833,32.1,29.062,26.5
2012-08-17,99.0,90.375,70.0,2.375,29.792,34.0,29.688,26.3
2012-08-18,99.0,93.583,78.0,1.292,20.0,31.4,28.396,26.9
2012-08-19,99.0,89.208,73.0,2.667,14.167,31.4,28.233,25.9
2012-08-20,99.0,86.875,63.0,4.609,20.875,31.8,28.492,26.5
2012-08-21,99.0,91.792,68.0,3.417,19.25,32.3,28.517,26.8
2012-08-22,99.0,92.125,76.0,4.167,17.667,31.3,28.488,26.7
2012-08-23,99.0,91.625,72.0,3.333,16.792,32.1,28.642,26.9
2012-08-24,99.0,89.167,60.0,3.333,16.333,32.3,28.329,25.7
2012-08-25,99.0,87.458,68.0,6.0,24.417,31.6,28.433,25.6
2012-08-26,99.0,88.458,66.0,2.417,17.125,32.1,28.692,26.0
2012-08-27,99.0,89.667,72.0,2.304,20.0,32.1,28.825,26.8
2012-08-28,99.0,92.542,78.0,2.583,17.917,30.5,28.258,26.9
2012-08-29,99.0,93.833,81.0,2.292,17.417,31.3,28.3,26.5
2012-08-30,99.0,91.375,68.0,2.042,24.5,33.3,29.158,26.0
2012-08-31,99.0,93.417,76.0,3.417,19.667,32.0,28.662,27.1
2012-09-01,99.0,87.667,72.0,2.333,18.667,31.4,28.221,24.2
2012-09-02,99.0,92.667,69.0,2.417,19.417,29.7,26.179,23.5
2012-09-03,99.0,93.292,78.0,1.348,11.958,28.9,26.288,24.9
2012-09-04,99.0,92.833,70.0,1.0,18.875,31.7,26.908,24.3
2012-09-05,99.0,90.833,68.0,3.375,45.208,33.1,27.925,24.0
2012-09-06,99.0,91.042,72.0,2.5,37.0,31.1,27.996,24.9
2012-09-07,99.0,93.75,77.0,2.458,32.792,31.2,27.775,24.4
2012-09-08,99.0,96.542,86.0,3.208,25.583,28.8,26.775,24.6
2012-09-09,99.0,93.208,77.0,3.0,17.417,30.4,27.5,26.1
2012-09-10,99.0,92.708,72.0,1.696,16.125,30.9,27.483,25.8
2012-09-11,99.0,98.792,95.0,0.792,16.917,27.0,25.217,23.2
2012-09-12,99.0,82.458,44.0,1.542,18.417,34.2,26.829,21.3
2012-09-13,99.0,82.375,46.0,2.417,28.667,34.4,27.562,22.2
2012-09-14,99.0,96.417,88.0,3.083,26.875,29.0,26.8,25.0
2012-09-15,99.0,94.75,79.0,1.958,17.708,30.6,26.579,22.2
2012-09-16,99.0,93.375,76.0,1.5,13.542,30.0,27.704,25.3
2012-09-17,99.0,98.667,95.0,3.739,33.292,28.8,27.067,25.5
2012-09-18,99.0,98.583,92.0,4.125,29.0,28.0,26.183,24.6
2012-09-19,99.0,93.5,72.0,2.792,24.833,29.3,26.108,24.0
2012-09-20,99.0,81.333,58.0,1.292,31.958,31.4,26.504,22.4
2012-09-21,99.0,83.167,54.0,1.25,25.826,30.2,24.825,21.1
2012-09-22,99.0,84.364,58.0,7.714,33.333,28.5,24.177,20.5
2012-09-23,100.0,94.125,83.0,9.208,21.875,24.1,20.933,18.7
2012-09-24,95.0,73.292,48.0,1.391,10.667,29.7,24.362,20.4
2012-09-25,99.0,77.0,52.0,3.958,15.792,28.5,23.504,19.9
2012-09-26,100.0,74.625,41.0,1.583,16.458,29.3,23.008,17.5
2012-09-27,100.0,77.125,50.0,2.125,21.583,30.7,23.733,17.1
2012-09-28,100.0,79.542,48.0,2.042,27.125,31.6,24.171,19.0
2012-09-29,100.0,87.542,66.0,1.667,31.292,26.4,23.217,19.2
2012-09-30,99.0,97.167,83.0,0.708,33.625,26.7,23.246,20.4
2012-10-01,99.0,84.458,63.0,1.217,8.25,28.8,23.792,21.0
2012-10-02,100.0,75.25,49.0,1.375,12.917,29.5,23.879,18.3
2012-10-03,97.0,78.875,46.0,2.542,16.125,29.9,23.838,21.1
2012-10-04,95.0,74.917,52.0,1.833,13.917,31.6,25.171,20.4
2012-10-05,97.0,71.375,44.0,1.375,12.833,29.2,23.85,19.6
2012-10-06,100.0,80.917,40.0,2.625,27.042,28.4,22.579,16.8
2012-10-07,99.0,70.917,42.0,1.208,14.5,28.9,22.475,17.3
2012-10-08,98.0,75.083,47.0,1.609,18.5,27.1,21.388,17.0
2012-10-09,100.0,78.375,55.0,2.0,21.583,25.5,21.471,17.2
2012-10-10,97.0,73.5,43.0,0.917,13.042,25.0,21.162,17.8
2012-10-11,97.0,79.333,56.0,2.542,26.958,27.4,21.625,17.6
2012-10-12,86.0,60.333,44.0,1.458,13.833,24.6,20.017,15.6
2012-10-13,93.0,61.5,36.0,1.5,11.583,26.4,19.296,13.2
2012-10-14,99.0,85.125,54.0,1.833,34.25,22.8,18.633,14.6
2012-10-15,100.0,71.458,41.0,2.304,30.25,28.7,20.771,14.1
2012-10-16,98.0,80.458,60.0,4.625,28.792,24.5,19.688,13.5
2012-10-17,100.0,90.792,69.0,1.167,24.5,21.7,18.879,15.8
2012-10-18,100.0,99.125,99.0,0.917,13.167,19.2,17.792,16.0
2012-10-19,99.0,63.792,36.0,0.417,8.333,23.4,17.738,12.1
2012-10-20,99.0,80.625,48.0,1.0,14.625,22.8,16.15,9.6
2012-10-21,99.0,78.167,54.0,1.958,25.25,25.3,18.792,11.5
2012-10-22,100.0,86.417,50.0,5.87,33.583,23.6,18.762,10.9
2012-10-23,99.0,95.542,70.0,0.208,9.542,20.6,16.967,14.3
2012-10-24,92.0,64.25,42.0,0.875,12.292,21.6,15.9,10.1
2012-10-25,99.0,83.208,46.0,1.208,16.333,21.0,13.938,8.5
2012-10-26,99.0,79.833,45.0,1.083,23.583,23.7,15.854,8.4
2012-10-27,99.0,79.625,57.0,2.5,30.792,22.6,17.558,11.2
2012-10-28,99.0,87.708,70.0,0.667,12.833,19.0,17.675,15.7
2012-10-29,99.0,70.542,44.0,0.913,10.542,23.5,17.638,12.9
2012-10-30,99.0,75.125,57.0,1.5,11.458,19.8,15.338,8.5
2012-10-31,99.0,74.167,43.0,0.958,11.042,22.0,14.858,9.8
2012-11-01,99.0,70.25,44.0,1.292,15.208,20.6,14.054,8.8
2012-11-02,83.0,66.375,49.0,0.542,11.391,17.0,13.454,11.5
2012-11-03,66.0,57.917,49.0,0.5,12.958,17.9,13.721,9.9
2012-11-04,99.0,66.708,38.0,0.625,20.583,20.3,13.062,8.0
2012-11-05,99.0,87.625,64.0,1.826,29.0,21.1,15.788,9.1
2012-11-06,99.0,89.958,70.0,1.208,18.542,21.0,17.658,14.8
2012-11-07,98.0,64.375,44.0,1.042,15.75,20.1,15.275,9.2
2012-11-08,99.0,74.5,49.0,0.917,21.375,20.4,14.812,8.5
2012-11-09,87.0,68.875,54.0,1.042,26.125,21.1,15.892,13.4
2012-11-10,96.0,63.958,40.0,0.458,10.542,21.1,14.871,9.6
2012-11-11,99.0,93.958,77.0,0.458,12.667,15.9,14.025,9.7
2012-11-12,99.0,71.25,46.0,1.304,17.083,19.8,15.254,11.7
2012-11-13,99.0,78.875,55.0,1.708,26.292,18.3,12.608,7.1
2012-11-14,85.0,64.667,41.0,1.708,12.083,15.6,11.612,8.5
2012-11-15,91.0,76.917,60.0,1.458,4.917,13.9,9.625,7.4
2012-11-16,99.0,77.625,38.0,1.375,11.125,18.4,10.304,5.1
2012-11-17,99.0,96.958,84.0,0.667,14.958,16.3,12.0,8.0
2012-11-18,79.0,65.0,46.0,1.208,8.875,17.3,12.662,7.8
2012-11-19,99.0,74.083,52.0,2.0,16.208,14.6,10.062,3.8
2012-11-20,98.0,74.625,57.0,1.583,14.75,15.6,12.133,9.1
2012-11-21,92.0,68.375,38.0,1.625,11.958,16.9,11.454,8.1
2012-11-22,99.0,88.333,67.0,2.25,35.208,13.3,9.808,7.0
2012-11-23,99.0,87.917,70.0,2.208,22.083,14.6,11.771,8.8
2012-11-24,78.0,54.667,33.0,1.542,6.25,16.5,11.662,7.9
2012-11-25,99.0,68.417,26.0,1.542,8.708,13.5,8.071,2.7
2012-11-26,99.0,95.792,77.0,0.609,18.25,13.2,10.812,7.7
2012-11-27,93.0,73.542,54.0,0.5,4.25,12.5,8.85,4.3
2012-11-28,99.0,79.458,54.0,2.167,9.792,13.2,7.321,1.6
2012-11-29,99.0,88.75,65.0,1.25,24.917,13.6,8.225,2.2
2012-11-30,99.0,83.625,67.0,1.375,23.75,15.6,10.1,4.2
2012-12-01,89.0,69.167,54.0,1.042,4.167,12.6,8.746,4.7
2012-12-02,98.0,76.042,58.0,1.208,11.917,6.5,4.538,0.8
2012-12-03,99.0,87.625,58.0,1.391,16.792,14.5,7.571,0.8
2012-12-04,99.0,75.333,50.0,0.792,15.0,13.0,9.388,5.6
2012-12-05,80.0,61.542,49.0,1.25,6.5,10.6,7.6,5.1
2012-12-06,96.0,60.0,40.0,1.625,6.75,12.2,8.467,4.4
2012-12-07,90.0,65.167,42.0,0.647,11.25,11.3,5.917,2.9
2012-12-08,99.0,68.375,45.0,1.583,12.625,13.0,5.954,1.4
2012-12-09,80.0,54.167,35.0,1.667,8.875,10.1,5.233,2.7
2012-12-10,96.0,78.167,58.0,0.348,4.087,6.7,3.629,2.5
2012-12-11,99.0,74.292,49.0,1.125,6.583,10.7,5.288,0.1
2012-12-12,99.0,76.5,48.0,1.458,6.292,11.4,5.492,1.1
