date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2011-01-01,81.0,62.708,38.0,19.917,34.75,14.833,15.5,7.3,2.8,-1.6
2011-01-02,87.0,62.417,30.0,12.875,22.833,9.958,8.609,11.7,4.95,1.3
2011-01-03,75.0,51.458,28.0,15.583,24.292,8.708,5.583,9.9,4.762,1.6
2011-01-04,78.0,57.583,29.0,21.333,40.458,19.125,17.667,8.8,4.0,0.2
2011-01-05,82.0,60.375,34.0,30.917,62.708,31.792,7.375,6.7,2.892,-0.2
2011-01-06,74.0,59.042,47.0,42.174,112.652,70.478,11.792,8.0,3.988,-0.5
2011-01-07,83.0,52.167,25.0,28.083,62.875,34.792,6.125,9.6,4.662,1.7
2011-01-08,66.0,48.375,25.0,23.083,43.958,20.875,5.375,10.1,3.571,-0.8
2011-01-09,81.0,59.375,42.0,31.542,75.708,44.167,13.0,10.8,4.771,-0.2
2011-01-10,84.0,61.625,32.0,40.667,133.083,92.417,,12.0,5.321,-0.2
2011-01-11,77.0,54.458,34.0,35.458,131.667,96.208,,10.9,5.312,1.7
2011-01-12,66.0,40.417,24.0,34.375,81.0,46.625,9.545,8.4,3.142,-0.6
2011-01-13,75.0,58.708,36.0,42.435,162.174,119.739,15.542,10.1,3.925,-1.6
2011-01-14,77.0,56.75,38.0,26.417,52.958,26.542,12.583,8.4,5.788,3.3
2011-01-15,79.0,62.292,39.0,23.417,45.417,22.0,10.25,8.0,4.992,1.7
2011-01-16,89.0,54.792,40.0,40.0,119.542,79.542,14.727,7.1,4.392,1.2
2011-01-17,90.0,70.875,31.0,40.458,148.792,108.333,18.667,9.5,3.942,-0.1
2011-01-18,86.0,70.083,42.0,44.0,189.25,145.25,22.333,11.1,3.846,-1.4
2011-01-19,89.0,75.708,51.0,42.75,178.208,135.458,24.542,8.5,4.483,0.9
2011-01-20,91.0,89.458,86.0,43.826,143.652,99.826,16.542,8.9,7.046,5.1
2011-01-21,91.0,87.583,76.0,36.167,95.167,59.0,15.083,10.0,7.792,6.7
2011-01-22,89.0,74.417,49.0,25.208,53.333,28.125,9.958,13.3,8.079,4.4
2011-01-23,83.0,64.25,38.0,33.0,109.792,76.792,7.826,12.6,6.854,3.7
2011-01-24,64.0,48.208,33.0,35.667,89.667,54.0,6.0,8.3,3.938,-0.1
2011-01-25,61.0,47.667,28.0,39.25,93.0,53.75,11.583,7.4,3.333,0.2
2011-01-26,77.0,62.083,32.0,37.708,94.5,56.792,7.583,6.8,2.404,0.5
2011-01-27,84.0,66.125,46.0,45.783,148.783,103.0,16.25,6.5,2.408,-1.6
2011-01-28,80.0,62.708,39.0,30.875,65.667,34.792,15.417,8.4,3.629,0.8
2011-01-29,54.0,39.042,23.0,16.875,29.0,12.125,6.875,8.4,3.221,-0.1
2011-01-30,68.0,47.333,29.0,35.75,91.625,55.875,8.435,7.5,3.021,-1.6
2011-01-31,80.0,63.208,41.0,40.375,115.583,75.208,11.667,7.1,2.825,-1.2
2011-02-01,83.0,66.875,44.0,34.333,114.625,80.292,14.0,7.6,1.771,-2.7
2011-02-02,87.0,69.125,45.0,35.083,84.208,49.125,8.542,3.0,0.046,-2.9
2011-02-03,81.0,63.208,39.0,42.391,145.13,102.739,13.5,5.4,-0.408,-5.5
2011-02-04,82.0,59.333,29.0,29.833,96.375,66.542,18.542,9.1,2.358,-4.1
2011-02-05,82.0,54.75,29.0,26.542,52.292,25.75,19.25,9.6,4.712,-0.9
2011-02-06,90.0,82.375,63.0,42.375,152.208,109.833,33.522,6.2,4.954,3.7
2011-02-07,92.0,79.583,64.0,39.0,134.167,95.167,16.25,9.8,7.629,5.7
2011-02-08,67.0,55.417,39.0,25.25,50.958,25.708,7.0,7.5,3.767,0.5
2011-02-09,76.0,58.917,36.0,31.958,79.542,47.583,8.917,6.5,1.938,-1.6
2011-02-10,82.0,62.042,28.0,34.565,85.043,50.478,12.542,8.6,3.308,-1.2
2011-02-11,81.0,57.083,27.0,26.958,54.25,27.292,10.0,9.4,3.925,-0.9
2011-02-12,80.0,53.542,27.0,20.167,33.667,13.5,12.083,9.5,4.096,0.1
2011-02-13,90.0,62.417,35.0,42.875,128.042,85.167,16.043,7.3,3.504,0.1
2011-02-14,91.0,90.0,89.0,43.542,163.25,119.708,24.792,6.7,4.667,2.9
2011-02-15,92.0,73.542,52.0,37.875,106.208,68.333,17.042,9.2,4.679,1.0
2011-02-16,66.0,50.667,25.0,43.792,113.375,69.583,14.783,9.9,3.875,0.8
2011-02-17,64.0,52.292,36.0,33.217,70.609,37.391,8.042,9.3,4.104,2.1
2011-02-18,73.0,42.625,20.0,21.833,42.708,20.875,6.5,7.1,2.538,-1.0
2011-02-19,71.0,46.667,25.0,24.958,49.042,24.083,8.458,8.5,2.092,-3.6
2011-02-20,74.0,50.833,27.0,39.667,107.917,68.25,9.652,11.6,4.029,-1.8
2011-02-21,76.0,53.458,30.0,46.667,149.417,102.75,16.75,10.5,5.404,-1.7
2011-02-22,89.0,61.625,38.0,46.542,126.667,80.125,26.125,13.0,8.529,3.3
2011-02-23,92.0,79.542,52.0,40.75,113.75,73.0,27.083,13.1,9.496,7.7
2011-02-24,75.0,52.417,31.0,50.13,108.217,58.087,31.708,15.1,9.688,6.2
2011-02-25,90.0,74.75,59.0,39.042,83.292,44.25,28.125,9.9,8.317,5.7
2011-02-26,76.0,52.292,33.0,21.917,36.458,14.542,8.75,9.6,4.975,2.0
2011-02-27,44.0,32.167,23.0,29.708,56.792,27.083,7.0,10.6,4.221,0.1
2011-02-28,77.0,42.958,27.0,45.792,109.25,63.458,19.2,9.6,3.992,-1.9
2011-03-01,85.0,67.5,36.0,48.292,154.542,106.25,25.375,15.7,10.388,5.9
2011-03-02,90.0,84.458,76.0,40.565,141.348,100.783,29.0,11.0,9.212,7.5
2011-03-03,77.0,53.0,28.0,31.25,52.208,20.958,13.25,16.5,9.758,5.4
2011-03-04,89.0,72.958,55.0,29.708,54.25,24.542,25.75,9.6,7.35,4.9
2011-03-05,91.0,88.083,77.0,47.458,132.583,85.125,16.391,11.3,10.342,8.7
2011-03-06,92.0,77.417,57.0,44.625,143.167,98.542,18.542,18.8,14.121,10.6
2011-03-07,70.0,48.583,34.0,39.958,73.083,33.125,26.708,13.5,11.317,8.8
2011-03-08,76.0,55.792,36.0,49.0,122.917,73.917,33.542,16.1,11.2,6.6
2011-03-09,89.0,80.792,55.0,48.217,102.739,54.522,27.25,10.2,8.375,7.0
2011-03-10,89.0,65.917,35.0,27.208,45.583,18.375,9.667,12.8,8.246,5.0
2011-03-11,69.0,49.5,27.0,22.167,37.167,15.0,9.042,13.3,6.342,1.5
2011-03-12,84.0,61.333,39.0,28.917,51.0,22.083,8.13,8.4,3.862,1.0
2011-03-13,71.0,45.667,23.0,36.042,69.292,33.25,10.708,9.7,4.458,0.6
2011-03-14,64.0,44.783,22.0,47.435,106.565,59.13,10.957,11.9,5.017,-0.8
