date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2011-01-01,74.0,58.708,39.0,15.833,22.5,6.667,0.5,38.917,7.5,2.792,-1.8
2011-01-02,86.0,59.0,33.0,9.708,15.958,6.25,0.708,28.0,10.3,4.862,1.6
2011-01-03,62.0,48.167,36.0,7.0,9.167,2.167,0.958,27.417,8.7,5.617,2.7
2011-01-04,65.0,47.625,29.0,7.0,9.042,2.042,2.75,36.625,7.4,1.862,-13.9
2011-01-05,85.0,59.042,37.0,8.583,10.792,2.208,0.792,24.0,7.5,3.521,1.1
2011-01-06,71.0,54.625,45.0,18.5,25.292,6.792,1.583,30.625,8.4,4.729,0.8
2011-01-07,72.0,49.042,30.0,10.167,13.083,2.917,0.625,25.25,8.4,4.492,1.8
2011-01-08,63.0,47.667,29.0,11.833,14.958,3.125,0.917,24.875,8.9,3.558,-0.4
2011-01-09,75.0,55.458,44.0,15.25,20.458,5.208,1.833,30.75,9.9,4.742,0.4
2011-01-10,84.0,61.625,38.0,22.417,38.333,15.917,1.542,37.792,10.7,5.179,-0.4
2011-01-11,77.0,53.583,40.0,15.682,31.773,16.091,1.333,34.583,9.5,5.179,1.5
2011-01-12,63.0,40.625,28.0,12.913,17.87,4.957,0.696,25.652,7.3,2.592,-1.1
2011-01-13,67.0,51.5,32.0,19.458,40.292,20.833,2.333,31.833,10.1,4.5,-1.5
2011-01-14,64.0,53.0,38.0,10.833,13.458,2.625,2.458,29.583,8.9,5.704,4.2
2011-01-15,78.0,57.125,42.0,9.5,11.542,2.042,1.583,27.333,8.0,5.483,2.3
2011-01-16,90.0,49.375,37.0,17.417,22.292,4.875,1.083,31.5,6.3,4.433,1.1
2011-01-17,90.0,63.958,31.0,23.25,38.583,15.333,1.125,27.083,9.0,4.1,-0.1
2011-01-18,87.0,66.5,43.0,26.75,72.125,45.375,1.708,41.833,10.0,3.746,-2.0
2011-01-19,90.0,73.458,45.0,32.75,78.292,45.542,1.167,43.625,8.3,4.938,2.0
2011-01-20,92.0,89.125,84.0,23.0,31.458,8.458,0.5,17.417,8.9,7.042,5.1
2011-01-21,91.0,87.125,75.0,21.625,29.292,7.667,0.375,23.417,9.9,7.583,6.5
2011-01-22,91.0,68.583,48.0,12.458,17.375,4.917,1.0,25.208,12.3,7.896,3.8
2011-01-23,85.0,63.542,39.0,14.909,24.182,9.273,0.917,23.696,10.9,6.754,2.9
2011-01-24,71.0,49.25,37.0,12.375,15.125,2.75,1.042,25.875,7.2,3.962,0.9
2011-01-25,58.0,43.667,30.0,12.167,13.792,1.625,1.417,29.208,6.9,3.2,0.8
2011-01-26,77.0,59.958,41.0,12.292,14.042,1.75,1.708,26.208,5.6,2.117,-0.6
2011-01-27,85.0,63.5,44.0,19.208,29.542,10.333,2.0,31.333,6.5,2.375,-2.2
2011-01-28,82.0,61.875,40.0,18.375,22.292,3.917,1.792,34.458,7.7,3.438,0.8
2011-01-29,54.0,41.75,27.0,7.167,7.625,0.458,1.125,25.792,7.3,2.771,-0.2
2011-01-30,70.0,49.792,34.0,15.167,19.083,3.917,1.542,24.708,6.6,2.662,-1.9
2011-01-31,77.0,58.875,38.0,18.458,24.208,5.75,2.0,26.208,6.9,2.804,-1.1
