date,NO2_mean,NOX_mean,NO_mean,PM25_mean
2011-01-01,25.792,37.083,11.292,
2011-01-02,14.522,22.261,7.739,
2011-01-03,11.917,13.167,1.25,
2011-01-04,12.292,14.083,1.792,
2011-01-05,15.364,17.909,2.545,
2011-01-06,27.208,39.708,12.5,
2011-01-07,16.25,20.333,4.083,
2011-01-08,15.208,17.417,2.208,
2011-01-09,18.391,23.174,4.783,
2011-01-10,30.625,46.75,16.125,
2011-01-11,22.913,36.609,13.696,
2011-01-12,20.625,27.875,7.25,
2011-01-13,25.917,46.917,21.0,
2011-01-14,14.958,19.375,4.417,
2011-01-15,12.167,13.875,1.708,
2011-01-16,26.174,33.87,7.696,
2011-01-17,22.833,28.458,5.625,
2011-01-18,39.13,69.87,30.739,
2011-01-19,44.0,86.083,42.083,
2011-01-20,33.833,48.083,14.25,
2011-01-21,29.417,38.417,9.0,
2011-01-22,15.5,17.708,2.208,
2011-01-23,18.348,26.826,8.478,
2011-01-24,14.125,17.25,3.125,
2011-01-25,13.0,15.043,2.043,
2011-01-26,15.125,18.458,3.333,
2011-01-27,23.167,39.042,15.875,
2011-01-28,18.292,22.417,4.125,
2011-01-29,11.333,12.833,1.5,
2011-01-30,19.696,26.957,7.261,
2011-01-31,22.208,27.75,5.542,
2011-02-01,25.0,55.917,30.917,
2011-02-02,14.957,18.13,3.174,
2011-02-03,31.958,51.208,19.25,
2011-02-04,26.458,64.208,37.75,
2011-02-05,17.167,19.458,2.292,
2011-02-06,37.783,63.478,25.696,
2011-02-07,24.042,38.083,14.042,
2011-02-08,10.783,13.304,2.522,
2011-02-09,15.417,19.958,4.542,
2011-02-10,20.5,29.208,8.708,
2011-02-11,11.625,13.958,2.333,
2011-02-12,10.083,11.417,1.333,
2011-02-13,31.043,42.087,11.043,
2011-02-14,39.083,71.542,32.458,
2011-02-15,28.333,55.048,26.714,
2011-02-16,17.917,23.417,5.5,
2011-02-17,13.417,16.125,2.708,
2011-02-18,11.25,13.542,2.292,
2011-02-19,11.875,14.25,2.375,
2011-02-20,24.565,33.87,9.304,
2011-02-21,25.458,36.75,11.292,
2011-02-22,29.875,37.625,7.75,
2011-02-23,27.25,39.417,12.167,
2011-02-24,27.25,30.292,3.042,
2011-02-25,24.292,29.667,5.375,
2011-02-26,9.292,10.125,0.833,
2011-02-27,14.609,18.087,3.478,
2011-02-28,26.417,32.042,5.625,
2011-03-01,37.625,48.958,11.333,
2011-03-02,36.458,70.25,33.792,
2011-03-03,13.167,14.833,1.667,
2011-03-04,27.625,33.583,5.958,
2011-03-05,45.348,73.783,28.435,
2011-03-06,36.083,58.042,21.958,
2011-03-07,16.682,18.682,2.0,
2011-03-08,28.042,32.083,4.042,
2011-03-09,22.458,24.667,2.208,
2011-03-10,11.458,12.792,1.333,
2011-03-11,6.917,7.458,0.542,
2011-03-12,11.304,13.174,1.87,
2011-03-13,13.417,15.417,2.0,
2011-03-14,24.609,29.391,4.783,
2011-03-15,22.208,29.333,7.125,
2011-03-16,25.0,31.583,6.583,
2011-03-17,38.208,55.208,17.0,
2011-03-18,22.417,29.167,6.75,
2011-03-19,10.13,11.913,1.783,
2011-03-20,12.042,14.167,2.125,
2011-03-21,13.087,15.478,2.391,
2011-03-22,28.792,40.542,11.75,
2011-03-23,37.708,46.0,8.292,
2011-03-24,19.0,24.417,5.417,
2011-03-25,6.792,7.333,0.542,
2011-03-26,10.826,12.609,1.783,
2011-03-27,22.625,27.083,4.458,
2011-03-28,27.696,39.174,11.478,
2011-03-29,24.917,30.667,5.75,
2011-03-30,31.917,45.125,13.208,
2011-03-31,12.417,13.833,1.417,
2011-04-01,30.167,37.208,7.042,
2011-04-02,22.375,26.333,3.958,
2011-04-03,7.458,7.958,0.5,
2011-04-04,13.783,17.043,3.261,
2011-04-05,19.208,22.167,2.958,
2011-04-06,33.0,42.455,9.455,
2011-04-07,28.0,36.25,8.25,
2011-04-08,21.958,25.875,3.917,
2011-04-09,13.25,14.917,1.667,
2011-04-10,11.625,12.25,0.625,
2011-04-11,21.174,26.391,5.217,
2011-04-12,14.042,15.75,1.708,
2011-04-13,40.864,49.455,8.591,
2011-04-14,35.042,44.083,9.042,
2011-04-15,32.083,38.875,6.792,
2011-04-16,16.458,19.583,3.125,
2011-04-17,9.208,10.0,0.792,
2011-04-18,21.0,25.13,4.13,
2011-04-19,12.458,13.583,1.125,
2011-04-20,9.913,11.435,1.522,
2011-04-21,24.208,29.25,5.042,
2011-04-22,34.25,44.333,10.083,
2011-04-23,13.0,14.5,1.5,
2011-04-24,12.667,13.75,1.083,
2011-04-25,21.304,25.261,3.957,
2011-04-26,32.292,39.375,7.083,
2011-04-27,15.348,17.609,2.261,
2011-04-28,12.917,13.792,0.875,
2011-04-29,12.75,13.792,1.042,
2011-04-30,27.917,33.708,5.792,
2011-05-01,15.208,16.75,1.542,
2011-05-02,13.87,15.609,1.739,
2011-05-03,20.083,21.583,1.5,
2011-05-04,15.167,16.958,1.792,
2011-05-05,13.917,14.917,1.0,
2011-05-06,15.913,17.304,1.391,
2011-05-07,15.917,17.333,1.417,
2011-05-08,11.417,12.0,0.583,
2011-05-09,22.696,25.348,2.652,
2011-05-10,29.458,40.583,11.125,
2011-05-11,25.091,26.864,1.773,
2011-05-12,26.042,31.292,5.25,
2011-05-13,13.125,14.583,1.458,
2011-05-14,16.417,18.375,1.958,
2011-05-15,14.167,15.208,1.042,
2011-05-16,20.087,24.043,3.957,
2011-05-17,20.542,22.708,2.167,
2011-05-18,26.304,30.739,4.435,
2011-05-19,26.042,31.25,5.208,
2011-05-20,21.875,25.0,3.125,
2011-05-21,18.125,20.083,1.958,
2011-05-22,10.0,11.042,1.042,
2011-05-23,23.304,27.696,4.391,
2011-05-24,20.875,23.792,2.917,
2011-05-25,18.391,19.478,1.087,
2011-05-26,19.667,22.25,2.583,
2011-05-27,18.167,19.5,1.333,
2011-05-28,26.417,28.875,2.458,
2011-05-29,13.083,16.208,3.125,
2011-05-30,9.304,10.87,1.565,
2011-05-31,13.0,15.5,2.5,
2011-06-01,18.913,24.13,5.217,
2011-06-02,30.083,40.0,9.917,
2011-06-03,28.625,36.542,7.917,
2011-06-04,22.0,28.042,6.042,
2011-06-05,16.0,16.75,0.75,
2011-06-06,20.043,22.0,1.957,
2011-06-07,22.542,26.0,3.458,
2011-06-08,15.591,16.364,0.773,
2011-06-09,21.125,23.875,2.75,
2011-06-10,28.583,32.833,4.25,
2011-06-11,13.958,16.125,2.167,
2011-06-12,12.708,13.042,0.333,
2011-06-13,13.043,14.304,1.261,
2011-06-14,11.417,12.792,1.375,
2011-06-15,16.957,18.783,1.826,
2011-06-16,21.125,25.625,4.5,
2011-06-17,24.542,26.833,2.292,
2011-06-18,19.375,22.167,2.792,
2011-06-19,18.167,19.042,0.875,
2011-06-20,23.739,27.957,4.217,
2011-06-21,28.167,35.833,7.667,
2011-06-22,27.087,33.652,6.565,
2011-06-23,20.667,28.625,7.958,
2011-06-24,13.708,20.292,6.583,
2011-06-25,11.083,13.125,2.042,
2011-06-26,4.708,6.792,2.083,
2011-06-27,9.043,14.783,5.739,
2011-06-28,14.0,18.833,4.833,
2011-06-29,11.565,13.696,2.13,
2011-06-30,13.708,17.75,4.042,
2011-07-01,16.208,19.25,3.042,
2011-07-02,14.542,17.875,3.333,
2011-07-03,13.417,14.5,1.083,
2011-07-04,15.043,17.783,2.739,
2011-07-05,12.25,14.292,2.042,
2011-07-06,17.318,20.591,3.273,
2011-07-07,18.5,28.417,9.917,
2011-07-08,19.125,25.958,6.833,
2011-07-09,19.667,25.833,6.167,
2011-07-10,8.875,11.667,2.792,
2011-07-11,9.826,15.043,5.217,
2011-07-12,12.167,19.958,7.792,
2011-07-13,11.826,19.174,7.348,
2011-07-14,13.875,21.333,7.458,
2011-07-15,16.375,21.667,5.292,
2011-07-16,11.417,14.708,3.292,
2011-07-17,7.792,9.583,1.792,
2011-07-18,7.174,12.217,5.043,
2011-07-19,6.875,13.083,6.208,
2011-07-20,10.391,14.304,3.913,
2011-07-21,19.0,24.125,5.125,
2011-07-22,20.333,25.542,5.208,
2011-07-23,15.708,17.792,2.083,
2011-07-24,12.292,13.208,0.917,
2011-07-25,25.565,33.652,8.087,
2011-07-26,18.583,26.333,7.75,
2011-07-27,20.13,29.783,9.652,
2011-07-28,14.083,24.167,10.083,
2011-07-29,11.0,17.375,6.375,
2011-07-30,9.958,11.5,1.542,
2011-07-31,8.792,9.375,0.583,
2011-08-01,14.913,17.783,2.87,
2011-08-02,21.292,26.042,4.75,
2011-08-03,15.913,23.0,7.087,
2011-08-04,15.083,20.5,5.417,
2011-08-05,11.958,17.167,5.208,
2011-08-06,13.958,19.875,5.917,
2011-08-07,9.875,10.667,0.792,
2011-08-08,19.696,22.13,2.435,
2011-08-09,25.167,30.25,5.083,
2011-08-10,18.136,19.227,1.091,
2011-08-11,10.25,11.958,1.708,
2011-08-12,13.333,15.75,2.417,
2011-08-13,11.25,12.458,1.208,
2011-08-14,9.542,10.25,0.708,
2011-08-15,12.348,13.826,1.478,
2011-08-16,16.167,17.625,1.458,
2011-08-17,20.652,23.913,3.261,
2011-08-18,17.208,20.542,3.333,
2011-08-19,13.958,16.125,2.167,
