date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2011-01-01,83.0,65.083,43.0,17.708,28.167,10.458,1.75,19.75,8.2,3.646,-0.8
2011-01-02,94.0,68.958,37.0,12.0,20.333,8.333,1.583,12.0,11.0,5.45,2.4
2011-01-03,74.0,58.583,43.0,7.625,10.333,2.708,1.833,7.833,9.8,5.917,3.0
2011-01-04,79.0,58.667,35.0,7.5,10.333,2.833,4.042,17.917,9.9,5.221,1.7
2011-01-05,96.0,70.333,44.0,8.333,11.542,3.208,1.583,5.458,8.1,3.883,1.2
2011-01-06,75.0,63.917,52.0,20.708,30.542,9.833,2.375,12.75,9.1,5.296,1.9
2011-01-07,84.0,58.75,36.0,10.708,13.875,3.167,1.542,3.875,8.8,5.092,1.9
2011-01-08,72.0,55.25,33.0,12.667,16.917,4.25,1.708,5.75,10.2,4.258,0.4
2011-01-09,83.0,64.625,53.0,18.136,26.182,8.045,3.684,12.737,10.6,5.279,1.4
2011-01-10,94.0,70.958,45.0,27.833,49.75,21.917,3.958,21.208,11.7,6.117,0.8
2011-01-11,86.0,65.042,47.0,19.25,39.208,19.958,3.875,18.208,10.6,5.758,2.3
2011-01-12,69.0,48.0,34.0,13.333,20.375,7.042,3.208,5.583,7.9,3.204,-0.2
2011-01-13,82.0,62.125,39.0,24.333,53.583,29.25,4.917,18.417,10.7,4.958,-0.8
2011-01-14,76.0,63.458,45.0,10.833,14.792,3.958,5.917,12.333,9.7,6.217,4.8
2011-01-15,88.0,68.5,51.0,10.208,13.958,3.75,4.125,10.458,8.6,5.938,3.1
2011-01-16,94.0,55.417,44.0,18.625,27.167,8.542,3.458,12.667,6.7,4.992,1.7
2011-01-17,99.0,70.0,34.0,25.5,42.0,16.5,3.417,14.417,10.7,4.875,1.8
2011-01-18,94.0,72.667,48.0,31.083,79.083,48.0,4.792,29.542,11.7,4.875,-0.8
2011-01-19,99.0,80.208,52.0,38.208,98.667,60.458,3.958,39.542,9.0,5.462,3.0
2011-01-20,99.0,97.208,90.0,26.167,40.083,13.917,2.208,20.292,9.1,7.238,5.3
2011-01-21,99.0,96.042,85.0,23.875,34.0,10.125,2.417,16.542,10.0,7.842,6.7
2011-01-22,99.0,79.125,55.0,13.542,19.083,5.542,3.5,9.708,13.3,8.283,4.3
2011-01-23,92.0,72.75,49.0,16.25,32.542,16.292,3.458,9.625,12.5,7.358,3.5
2011-01-24,88.0,59.167,42.0,13.5,22.227,8.727,3.409,4.5,8.1,4.6,1.5
2011-01-25,66.0,51.542,34.0,11.792,17.458,5.667,3.333,6.167,7.8,3.875,1.3
2011-01-26,84.0,68.042,46.0,13.292,18.167,4.875,3.708,7.667,7.3,2.854,0.7
2011-01-27,93.0,72.833,51.0,22.167,39.0,16.833,4.125,14.0,7.6,2.979,-1.3
2011-01-28,92.0,72.667,50.0,22.118,29.118,7.0,4.125,20.833,8.5,3.775,0.4
2011-01-29,64.0,49.833,32.0,9.375,11.333,1.958,3.458,6.917,8.1,3.238,0.3
2011-01-30,78.0,58.458,39.0,21.833,30.083,8.25,3.667,7.458,7.6,3.075,-0.8
2011-01-31,85.0,67.667,47.0,24.292,33.083,8.792,4.417,7.5,7.9,3.504,-0.3
2011-02-01,92.0,74.667,55.0,25.375,56.958,31.583,3.833,16.917,8.1,2.033,-2.4
2011-02-02,94.0,71.375,53.0,11.708,14.833,3.125,3.125,7.75,2.6,0.433,-1.5
2011-02-03,84.0,67.208,43.0,29.292,49.25,19.958,3.792,11.125,5.8,0.817,-4.2
2011-02-04,88.0,65.292,37.0,23.522,48.261,24.739,4.375,19.333,8.9,2.942,-3.0
2011-02-05,89.0,59.167,38.0,14.667,17.583,2.917,4.542,23.167,9.8,5.933,1.2
2011-02-06,99.0,89.333,68.0,36.292,70.5,34.208,2.875,37.833,6.5,5.358,4.2
2011-02-07,99.0,84.833,64.0,27.182,51.545,24.364,3.5,21.0,11.0,8.175,6.3
2011-02-08,73.0,58.042,45.0,10.708,14.375,3.667,3.333,5.0,7.4,4.175,0.8
2011-02-09,81.0,58.5,40.0,15.333,20.542,5.208,2.5,8.167,6.5,2.512,-1.7
2011-02-10,88.0,65.875,37.0,23.125,34.458,11.333,3.375,12.167,9.1,4.037,-0.3
2011-02-11,83.0,60.792,36.0,13.417,17.792,4.375,3.125,8.25,8.6,4.517,0.6
2011-02-12,81.0,59.583,36.0,10.833,13.75,2.917,3.458,6.875,9.1,4.679,0.8
2011-02-13,99.0,67.458,41.0,33.042,45.083,12.042,2.333,17.083,7.2,3.712,1.2
2011-02-14,99.0,98.167,96.0,41.625,81.958,40.333,1.5,24.083,6.6,5.112,3.3
2011-02-15,99.0,80.708,58.0,30.25,57.333,27.083,4.292,24.958,9.4,5.321,1.9
2011-02-16,66.0,49.083,27.0,23.583,33.25,9.667,3.792,12.667,10.6,4.988,1.7
2011-02-17,68.0,56.167,45.0,14.292,18.458,4.167,4.208,7.458,7.9,4.538,2.5
2011-02-18,74.0,49.125,31.0,9.083,11.417,2.333,3.0,6.875,6.1,2.542,-0.1
2011-02-19,75.0,53.125,37.0,11.727,18.818,7.091,2.636,8.955,7.8,2.479,-2.5
2011-02-20,86.0,59.25,36.0,28.292,40.375,12.083,2.875,12.958,10.7,4.754,-0.9
2011-02-21,82.0,59.542,43.0,30.667,53.208,22.542,4.875,17.625,11.3,6.45,0.5
2011-02-22,99.0,69.167,44.0,22.458,30.208,7.75,4.292,26.875,13.1,9.1,4.3
2011-02-23,99.0,85.417,56.0,28.333,39.375,11.042,3.917,31.0,15.1,9.942,7.6
2011-02-24,75.0,54.417,36.0,25.792,32.667,6.875,7.625,32.75,15.4,10.767,7.4
2011-02-25,99.0,79.833,59.0,28.833,37.958,9.125,4.583,35.375,10.8,8.862,6.4
2011-02-26,74.0,54.125,36.0,8.708,11.0,2.292,3.583,8.25,9.1,5.704,2.6
2011-02-27,45.0,37.583,29.0,9.875,12.292,2.417,3.042,7.333,8.7,4.2,1.4
2011-02-28,78.0,44.667,25.0,21.5,27.25,5.75,3.333,12.833,9.7,4.958,-0.4
2011-03-01,90.0,73.917,53.0,36.792,51.5,14.708,4.875,28.458,16.0,10.721,6.0
2011-03-02,99.0,93.458,83.0,34.917,88.167,53.25,3.333,38.0,10.2,9.358,8.3
2011-03-03,82.0,56.25,33.0,10.042,12.167,2.125,4.25,9.208,16.0,10.35,6.8
2011-03-04,99.0,74.958,54.0,23.591,30.864,7.273,4.227,32.364,10.1,7.579,6.1
2011-03-05,99.0,97.625,88.0,39.042,68.333,29.292,2.5,31.667,11.5,10.525,8.7
2011-03-06,99.0,82.042,61.0,31.5,64.083,32.583,3.042,25.583,20.8,15.142,11.1
2011-03-07,74.0,57.042,45.0,16.792,21.0,4.208,5.25,29.208,13.8,11.712,9.8
2011-03-08,64.0,53.125,40.0,28.0,35.583,7.583,6.0,29.833,16.4,11.917,7.7
2011-03-09,97.0,84.875,56.0,23.667,28.625,4.958,3.458,27.667,10.8,8.696,7.5
2011-03-10,98.0,68.917,39.0,13.417,16.208,2.792,4.7,12.6,14.3,9.033,5.9
2011-03-11,73.0,51.125,33.0,7.5,10.042,2.542,5.958,9.958,13.3,7.246,3.1
2011-03-12,95.0,72.875,56.0,10.458,13.208,2.75,4.625,8.875,7.4,3.904,0.9
2011-03-13,69.0,50.0,32.0,11.75,14.5,2.75,4.792,10.583,8.5,4.692,1.3
2011-03-14,65.0,46.25,31.0,24.792,31.125,6.333,5.083,13.25,12.0,6.45,0.7
2011-03-15,76.0,52.0,25.0,24.542,42.458,17.917,5.042,18.375,12.5,6.6,1.9
2011-03-16,84.0,57.375,39.0,18.083,24.0,5.917,5.25,16.625,13.2,7.879,1.0
2011-03-17,99.0,97.625,88.0,20.792,29.25,8.458,3.208,21.417,14.6,11.592,9.7
2011-03-18,99.0,89.667,70.0,23.727,34.364,10.636,4.364,24.727,14.1,11.829,9.6
2011-03-19,73.0,50.583,31.0,8.208,11.667,3.458,4.792,7.042,11.4,8.275,3.8
2011-03-20,62.0,47.333,27.0,10.375,13.458,3.083,4.542,10.958,14.2,7.758,2.1
2011-03-21,53.0,40.042,25.0,8.083,10.792,2.708,4.125,9.375,12.1,7.629,4.1
2011-03-22,68.0,50.708,20.0,24.042,36.167,12.125,5.833,20.083,17.1,9.896,2.3
2011-03-23,99.0,86.167,64.0,27.917,38.333,10.417,3.875,20.958,10.4,9.517,8.6
2011-03-24,99.0,77.542,47.0,19.167,25.708,6.542,4.208,11.958,13.5,10.246,7.3
2011-03-25,80.0,62.333,45.0,5.625,7.375,1.75,4.417,9.167,10.6,7.117,4.6
2011-03-26,83.0,58.667,32.0,8.625,11.25,2.625,4.458,10.167,11.5,6.804,3.0
2011-03-27,81.0,55.375,30.0,21.25,28.583,7.333,5.542,16.625,15.9,9.692,3.5
2011-03-28,84.0,61.125,39.0,25.208,39.333,14.125,6.458,26.667,17.0,9.638,4.2
2011-03-29,76.0,49.875,22.0,18.25,24.625,6.375,5.792,16.75,16.9,10.796,4.2
2011-03-30,82.0,65.583,41.0,23.833,36.5,12.667,5.625,21.833,19.3,13.054,5.7
2011-03-31,99.0,78.25,57.0,7.25,9.042,1.792,4.375,17.708,16.3,11.617,6.3
2011-04-01,66.0,56.75,48.0,20.208,26.958,6.75,6.125,14.875,8.8,5.8,3.6
2011-04-02,,,,16.042,22.042,6.0,6.667,25.833,,,
2011-04-03,,,,5.583,7.25,1.667,5.0,8.958,,,
2011-04-04,,,,8.708,11.25,2.542,4.833,10.208,,,
2011-04-05,73.0,43.357,16.0,12.227,18.727,6.5,5.545,15.591,17.6,13.571,8.2
2011-04-06,78.0,57.125,27.0,19.0,27.583,8.583,6.5,23.5,20.5,12.842,5.8
2011-04-07,78.0,61.25,39.0,14.167,20.958,6.792,5.667,21.583,20.9,15.046,9.9
2011-04-08,96.0,74.75,54.0,6.042,9.375,3.333,4.292,18.458,19.6,16.438,13.5
2011-04-09,99.0,78.833,51.0,9.917,14.708,4.792,4.375,21.292,21.6,16.192,12.2
2011-04-10,75.0,46.875,18.0,7.708,11.208,3.5,7.083,30.333,22.2,15.558,9.1
2011-04-11,84.0,53.958,22.0,13.458,19.333,5.875,7.333,29.375,22.6,14.021,8.8
2011-04-12,38.0,24.792,15.0,7.125,10.5,3.375,5.792,23.667,18.2,12.133,7.2
2011-04-13,70.0,43.25,23.0,24.375,34.625,10.25,8.0,30.708,22.1,13.942,5.9
2011-04-14,70.0,50.042,15.0,20.875,30.417,9.542,7.542,30.958,24.3,16.112,8.4
2011-04-15,76.0,59.25,30.0,16.792,22.917,6.125,6.958,32.625,22.7,16.883,11.9
2011-04-16,86.0,60.625,40.0,10.583,16.083,5.5,7.042,39.417,21.8,15.888,9.0
2011-04-17,81.0,52.958,27.0,4.625,7.167,2.542,6.0,18.292,19.6,13.642,6.8
2011-04-18,97.0,73.375,47.0,8.708,13.375,4.667,4.875,20.833,20.1,15.338,9.9
2011-04-19,97.0,73.208,47.0,8.542,12.792,4.25,4.708,8.958,16.2,11.917,9.2
2011-04-20,76.0,58.333,42.0,6.476,9.857,3.381,4.286,5.0,17.6,12.671,9.2
2011-04-21,82.0,62.125,34.0,19.0,26.417,7.417,5.458,16.542,20.2,13.646,6.9
2011-04-22,84.0,70.125,58.0,14.917,18.792,3.875,4.542,19.917,18.9,15.6,11.6
2011-04-23,99.0,91.917,72.0,5.583,7.583,2.0,3.292,19.583,16.6,14.9,10.4
2011-04-24,82.0,62.833,35.0,7.458,9.542,2.083,5.042,15.542,19.6,13.075,9.0
2011-04-25,92.0,69.417,45.0,18.917,26.167,7.25,4.375,18.167,17.8,12.25,7.1
2011-04-26,93.0,69.542,41.0,13.667,19.125,5.458,4.417,31.708,20.4,15.317,8.6
2011-04-27,99.0,88.125,67.0,4.167,5.5,1.333,3.708,50.833,23.4,18.771,13.9
2011-04-28,99.0,68.667,47.0,9.708,12.625,2.917,5.25,18.667,19.7,15.033,11.5
2011-04-29,74.0,52.708,36.0,9.542,11.917,2.375,5.042,11.0,19.7,14.467,8.7
2011-04-30,88.0,70.542,51.0,10.667,14.125,3.458,4.667,25.708,21.1,15.838,9.2
2011-05-01,99.0,94.042,84.0,5.545,7.045,1.5,3.091,20.273,17.9,16.288,14.5
2011-05-02,89.0,50.25,26.0,8.625,11.375,2.75,5.042,119.208,24.7,18.442,13.2
2011-05-03,77.0,63.958,51.0,13.125,16.375,3.25,4.958,106.875,19.1,15.904,11.2
2011-05-04,89.0,50.167,26.0,10.75,13.875,3.125,5.875,48.125,25.6,18.554,11.4
2011-05-05,88.0,47.333,23.0,8.375,10.667,2.292,5.75,22.333,24.3,18.075,12.9
2011-05-06,85.0,70.208,56.0,7.167,9.083,1.917,5.292,38.125,22.3,18.308,14.5
2011-05-07,82.0,65.792,50.0,6.458,8.542,2.083,6.333,17.042,24.7,20.117,16.8
2011-05-08,82.0,50.708,24.0,9.083,11.833,2.75,8.333,48.0,29.1,22.933,17.5
2011-05-09,83.0,53.208,18.0,10.167,12.833,2.667,7.833,40.75,27.2,20.646,14.9
2011-05-10,99.0,87.458,71.0,16.125,24.708,8.583,5.625,51.458,26.3,22.438,19.4
2011-05-11,99.0,97.75,90.0,13.083,16.542,3.458,3.167,7.583,20.4,17.962,17.1
2011-05-12,99.0,98.292,92.0,15.958,21.958,6.0,2.958,16.25,20.2,18.504,17.0
2011-05-13,99.0,56.25,25.0,8.167,10.625,2.458,5.792,59.75,24.4,20.396,16.3
2011-05-14,74.0,44.625,28.0,11.875,16.208,4.333,6.792,41.333,25.6,19.792,13.1
2011-05-15,76.0,51.833,26.0,8.958,11.75,2.792,7.083,33.125,26.2,19.879,12.9
2011-05-16,88.0,69.792,40.0,7.917,10.25,2.333,5.167,35.708,25.0,20.392,16.0
2011-05-17,89.0,63.333,35.0,14.087,22.087,8.0,6.043,41.174,26.0,20.388,16.0
2011-05-18,82.0,51.875,20.0,15.083,21.042,5.958,6.917,27.375,27.8,20.383,13.0
2011-05-19,88.0,61.792,30.0,13.208,16.833,3.625,7.167,36.375,26.8,20.571,13.7
2011-05-20,87.0,67.583,44.0,13.417,17.583,4.167,7.333,45.75,27.4,21.812,16.5
2011-05-21,91.0,72.833,46.0,11.208,14.583,3.375,7.417,39.083,30.3,23.55,17.5
2011-05-22,97.0,83.833,68.0,7.167,10.333,3.167,4.875,14.833,26.7,21.417,18.0
2011-05-23,99.0,85.458,71.0,20.375,29.083,8.708,5.042,20.542,18.6,16.888,14.4
2011-05-24,99.0,84.25,61.0,11.625,15.583,3.958,4.583,10.958,20.6,16.25,12.6
2011-05-25,88.0,64.25,39.0,11.167,14.333,3.167,6.333,20.542,25.5,20.225,16.1
2011-05-26,95.0,69.167,52.0,9.667,12.458,2.792,4.833,18.583,24.1,20.179,16.6
2011-05-27,99.0,81.792,63.0,10.042,12.958,2.917,3.917,21.583,21.1,18.612,16.7
2011-05-28,99.0,98.625,96.0,23.292,33.208,9.917,3.25,41.958,19.7,18.479,16.7
2011-05-29,99.0,99.0,99.0,8.917,12.083,3.167,2.125,18.792,22.8,20.725,19.2
2011-05-30,99.0,75.792,50.0,6.083,8.167,2.083,4.5,8.833,25.0,20.2,16.9
2011-05-31,80.0,65.75,47.0,6.318,9.955,3.636,5.091,10.682,25.1,20.258,16.2
2011-06-01,96.0,91.667,84.0,6.583,9.583,3.0,3.542,32.708,18.0,16.112,15.4
2011-06-02,99.0,98.375,96.0,10.625,16.0,5.375,2.375,21.042,19.1,17.583,16.0
2011-06-03,99.0,81.458,48.0,19.708,30.292,10.583,5.542,41.792,26.5,21.267,17.3
2011-06-04,99.0,78.583,47.0,10.792,14.542,3.75,6.042,52.958,29.3,22.483,16.8
2011-06-05,96.0,78.042,59.0,11.125,15.083,3.958,7.333,48.167,27.1,22.254,19.1
2011-06-06,94.0,58.5,28.0,12.167,16.0,3.833,8.042,33.167,30.7,24.354,17.0
2011-06-07,86.0,74.708,68.0,13.375,17.792,4.417,5.708,29.333,24.0,21.429,20.1
2011-06-08,95.0,76.958,51.0,10.917,14.833,3.917,6.333,33.083,27.1,22.362,19.0
2011-06-09,93.0,75.5,57.0,7.792,10.333,2.542,8.083,23.833,27.4,23.5,20.1
2011-06-10,99.0,84.125,70.0,12.958,17.583,4.625,6.542,37.542,26.4,23.712,21.6
2011-06-11,99.0,89.042,72.0,12.25,18.167,5.917,6.042,21.583,25.5,22.896,21.1
2011-06-12,96.0,75.417,51.0,11.833,15.792,3.958,7.458,31.5,26.9,22.625,17.5
2011-06-13,99.0,73.125,53.0,11.583,15.833,4.25,6.583,19.333,28.5,23.338,17.7
2011-06-14,84.0,55.458,37.0,10.375,13.708,3.333,7.417,20.167,29.8,25.217,21.3
2011-06-15,88.0,65.167,33.0,10.864,16.045,5.182,7.0,22.636,28.0,23.062,19.9
2011-06-16,99.0,91.667,76.0,13.667,18.75,5.083,4.333,26.833,23.1,20.054,18.6
2011-06-17,99.0,88.792,76.0,13.417,18.292,4.875,4.875,20.708,24.1,21.479,18.5
2011-06-18,99.0,94.0,83.0,9.25,12.542,3.292,3.625,22.25,23.3,21.638,20.6
2011-06-19,99.0,93.083,81.0,10.625,16.042,5.417,5.0,45.417,24.4,22.333,20.6
2011-06-20,99.0,97.333,90.0,9.708,13.375,3.667,3.083,19.792,24.4,22.679,21.5
2011-06-21,99.0,82.208,66.0,12.542,18.292,5.75,5.75,20.708,30.1,25.804,21.8
2011-06-22,97.0,74.917,57.0,18.542,32.042,13.5,8.125,35.125,32.5,27.967,22.3
2011-06-23,94.0,74.75,50.0,11.5,19.542,8.042,6.75,29.25,35.7,29.308,24.9
2011-06-24,91.0,69.208,43.0,7.292,13.708,6.417,7.0,24.125,36.5,30.338,24.9
2011-06-25,90.0,69.958,50.0,7.667,12.5,4.833,6.875,20.958,36.1,30.762,25.8
2011-06-26,99.0,83.083,64.0,2.667,4.958,2.292,4.458,18.375,31.6,28.088,25.6
2011-06-27,99.0,87.292,68.0,3.208,6.542,3.333,4.125,18.5,32.1,28.05,25.2
2011-06-28,99.0,72.0,48.0,9.417,16.958,7.542,7.083,21.917,36.4,30.746,25.6
2011-06-29,76.0,55.583,35.0,11.857,18.81,6.952,9.143,25.048,38.5,33.129,27.8
2011-06-30,78.0,61.375,43.0,13.375,23.125,9.75,11.333,34.625,37.7,32.071,27.3
2011-07-01,91.0,70.458,58.0,10.0,15.875,5.875,9.0,24.25,32.0,29.025,25.6
2011-07-02,92.0,72.792,47.0,8.5,12.5,4.0,7.417,20.125,34.4,29.442,24.9
2011-07-03,93.0,76.667,52.0,7.042,10.042,3.0,7.75,33.917,33.9,29.604,26.4
2011-07-04,97.0,76.292,50.0,6.833,10.167,3.333,7.875,38.292,36.3,29.683,24.1
2011-07-05,99.0,67.292,37.0,8.208,11.5,3.292,7.75,20.5,35.2,28.746,23.8
2011-07-06,99.0,71.0,45.0,8.0,11.0,3.0,7.208,26.417,33.4,27.271,23.1
2011-07-07,99.0,99.0,99.0,8.083,12.583,4.5,3.75,17.542,25.2,24.521,23.7
2011-07-08,99.0,82.125,59.0,7.417,12.667,5.25,4.333,23.417,34.5,28.929,24.2
2011-07-09,94.0,76.958,57.0,7.375,11.583,4.208,5.542,27.75,35.4,30.454,26.9
2011-07-10,94.0,77.042,54.0,4.083,6.542,2.458,5.042,14.75,35.6,29.658,26.2
2011-07-11,91.0,74.125,55.0,4.75,9.833,5.083,5.5,9.875,33.8,29.833,26.1
2011-07-12,92.0,76.583,58.0,5.708,12.083,6.375,5.125,12.792,33.3,29.138,25.9
2011-07-13,92.0,74.792,53.0,5.545,18.091,12.545,4.818,14.318,33.2,29.108,25.3
