date,NO2_mean,NOX_mean,NO_mean,PM25_mean
2011-01-01,25.083,43.042,17.958,
2011-01-02,16.043,27.826,11.783,
2011-01-03,16.667,22.167,5.5,
2011-01-04,14.833,19.458,4.625,
2011-01-05,21.476,32.714,11.238,
2011-01-06,28.125,41.083,12.958,
2011-01-07,18.583,25.625,7.042,
2011-01-08,18.583,24.917,6.333,
2011-01-09,20.391,30.783,10.391,
2011-01-10,32.875,52.75,19.875,
2011-01-11,25.667,45.417,19.75,
2011-01-12,21.958,31.708,9.75,
2011-01-13,27.625,50.083,22.458,
2011-01-14,18.708,28.667,9.958,
2011-01-15,14.792,19.833,5.042,
2011-01-16,26.773,40.773,14.0,
2011-01-17,27.792,46.792,19.0,
2011-01-18,39.583,86.083,46.5,
2011-01-19,42.208,103.667,61.458,
2011-01-20,31.333,49.75,18.417,
2011-01-21,28.167,40.417,12.25,
2011-01-22,17.167,21.792,4.625,
2011-01-23,21.818,32.318,10.5,
2011-01-24,22.208,36.333,14.125,
2011-01-25,24.417,43.833,19.417,
2011-01-26,20.875,37.333,16.458,
2011-01-27,25.625,41.167,15.542,
2011-01-28,19.833,26.333,6.5,
2011-01-29,10.917,13.375,2.458,
2011-01-30,21.545,37.045,15.5,
2011-01-31,26.333,39.792,13.458,
2011-02-01,26.783,67.478,40.696,
2011-02-02,23.25,37.667,14.417,
2011-02-03,35.167,67.375,32.208,
2011-02-04,27.083,56.125,29.042,
2011-02-05,17.0,19.75,2.75,
2011-02-06,32.952,60.524,27.571,
2011-02-07,27.625,49.75,22.125,
2011-02-08,15.708,24.917,9.208,
2011-02-09,20.083,31.75,11.667,
2011-02-10,23.917,37.542,13.625,
2011-02-11,16.042,21.792,5.75,
2011-02-12,12.625,16.125,3.5,
2011-02-13,27.091,35.136,8.045,
2011-02-14,35.917,76.083,40.167,
2011-02-15,30.292,60.417,30.125,
2011-02-16,21.333,30.875,9.542,
2011-02-17,20.792,33.833,13.042,
2011-02-18,14.75,20.042,5.292,
2011-02-19,12.917,16.25,3.333,
2011-02-20,28.318,39.545,11.227,
2011-02-21,33.125,56.417,23.292,
2011-02-22,31.583,40.708,9.125,
2011-02-23,28.625,46.042,17.417,
2011-02-24,35.458,49.875,14.417,
2011-02-25,27.292,37.583,10.292,
2011-02-26,11.875,14.542,2.667,
2011-02-27,17.364,23.227,5.864,
2011-02-28,24.5,30.083,5.583,
2011-03-01,40.292,62.5,22.208,
2011-03-02,32.333,63.583,31.25,
2011-03-03,16.667,20.667,4.0,
2011-03-04,25.875,32.875,7.0,
2011-03-05,44.905,86.048,41.143,
2011-03-06,35.375,70.458,35.083,
2011-03-07,23.833,29.875,6.042,
2011-03-08,34.583,48.333,13.75,
2011-03-09,30.208,38.5,8.292,
2011-03-10,16.083,20.5,4.417,
2011-03-11,10.25,12.75,2.5,
2011-03-12,20.136,28.364,8.227,
2011-03-13,21.5,31.167,9.667,
2011-03-14,27.333,34.75,7.417,
2011-03-15,26.083,37.417,11.333,
2011-03-16,24.208,34.667,10.458,
2011-03-17,35.625,62.458,26.833,
2011-03-18,27.167,42.042,14.875,
2011-03-19,16.818,25.136,8.318,
2011-03-20,14.875,18.792,3.917,
2011-03-21,16.833,22.458,5.625,
2011-03-22,30.292,43.458,13.167,
2011-03-23,33.542,47.625,14.083,
2011-03-24,23.25,37.958,14.708,
2011-03-25,10.542,13.292,2.75,
2011-03-26,20.045,28.818,8.773,
2011-03-27,29.542,38.5,8.958,
2011-03-28,27.208,44.292,17.083,
2011-03-29,23.045,27.636,4.591,
2011-03-30,26.25,38.458,12.208,
2011-03-31,14.625,17.583,2.958,
2011-04-01,32.083,47.75,15.667,
2011-04-02,22.833,28.75,5.917,
2011-04-03,10.667,13.125,2.458,
2011-04-04,14.81,18.571,3.762,
2011-04-05,20.542,26.125,5.583,
2011-04-06,27.958,39.75,11.792,
2011-04-07,19.458,24.0,4.542,
2011-04-08,15.833,18.333,2.5,
2011-04-09,15.583,21.292,5.708,
2011-04-10,14.792,16.417,1.625,
2011-04-11,21.727,31.864,10.136,
2011-04-12,18.375,23.417,5.042,
2011-04-13,40.667,55.333,14.667,
2011-04-14,33.833,43.042,9.208,
2011-04-15,26.083,33.042,6.958,
2011-04-16,15.0,21.792,6.792,
2011-04-17,10.25,12.208,1.958,
2011-04-18,20.238,27.333,7.095,
2011-04-19,21.125,30.417,9.292,
2011-04-20,16.542,25.0,8.458,
2011-04-21,26.583,36.708,10.125,
2011-04-22,28.75,42.458,13.708,
2011-04-23,10.958,12.917,1.958,
2011-04-24,11.958,13.917,1.958,
2011-04-25,30.773,42.682,11.909,
2011-04-26,25.125,34.833,9.708,
2011-04-27,11.417,14.333,2.917,
2011-04-28,23.042,32.5,9.458,
2011-04-29,15.042,18.792,3.75,
2011-04-30,18.958,26.208,7.25,
2011-05-01,10.583,12.708,2.125,
2011-05-02,17.409,23.091,5.682,
2011-05-03,21.0,25.208,4.208,
2011-05-04,14.5,17.292,2.792,
2011-05-05,14.625,16.708,2.083,
2011-05-06,14.75,18.125,3.375,
2011-05-07,18.75,22.542,3.792,
2011-05-08,11.167,12.667,1.5,
2011-05-09,17.19,19.81,2.619,
2011-05-10,27.0,42.75,15.75,
2011-05-11,26.625,36.917,10.292,
2011-05-12,26.583,48.333,21.75,
2011-05-13,20.208,27.958,7.75,
2011-05-14,18.542,23.167,4.625,
2011-05-15,15.292,18.833,3.542,
2011-05-16,12.773,15.364,2.591,
2011-05-17,19.542,24.417,4.875,
2011-05-18,29.958,36.875,6.917,
2011-05-19,23.125,31.208,8.083,
2011-05-20,25.833,35.333,9.5,
2011-05-21,18.208,22.125,3.917,
2011-05-22,11.25,15.375,4.125,
2011-05-23,25.136,41.545,16.409,
2011-05-24,22.0,28.208,6.208,
2011-05-25,29.375,40.583,11.208,
2011-05-26,18.5,21.917,3.417,
2011-05-27,27.958,38.0,10.042,
2011-05-28,29.542,43.833,14.292,
2011-05-29,10.417,15.167,4.75,
2011-05-30,11.318,17.364,6.045,
2011-05-31,17.708,23.667,5.958,
2011-06-01,10.583,12.042,1.458,
2011-06-02,18.292,27.542,9.25,
2011-06-03,32.875,48.042,15.167,
2011-06-04,21.667,27.417,5.75,
2011-06-05,17.0,19.75,2.75,
2011-06-06,26.476,32.714,6.238,
2011-06-07,18.542,28.042,9.5,
2011-06-08,24.833,31.5,6.667,
2011-06-09,19.417,25.208,5.792,
2011-06-10,26.417,39.75,13.333,
2011-06-11,17.958,24.75,6.792,
2011-06-12,13.542,15.417,1.875,
2011-06-13,22.238,31.381,9.143,
2011-06-14,17.667,23.083,5.417,
2011-06-15,23.0,31.5,8.5,
2011-06-16,17.208,20.833,3.625,
2011-06-17,30.583,43.958,13.375,
2011-06-18,16.125,19.958,3.833,
2011-06-19,18.25,23.917,5.667,
2011-06-20,17.727,23.182,5.455,
2011-06-21,28.708,45.0,16.292,
2011-06-22,31.625,42.083,10.458,
2011-06-23,25.292,41.875,16.583,
2011-06-24,21.25,35.625,14.375,
2011-06-25,13.167,18.0,4.833,
2011-06-26,1.917,3.417,1.5,
2011-06-27,5.909,9.909,4.0,
2011-06-28,21.5,28.583,7.083,
2011-06-29,17.458,27.542,10.083,
2011-06-30,21.208,29.75,8.542,
2011-07-01,18.458,30.667,12.208,
2011-07-02,16.583,21.958,5.375,
2011-07-03,14.167,16.917,2.75,
2011-07-04,17.952,27.619,9.667,
2011-07-05,16.125,20.708,4.583,
2011-07-06,14.458,17.542,3.083,
2011-07-07,11.875,17.875,6.0,
2011-07-08,18.833,39.875,21.042,
2011-07-09,19.958,34.708,14.75,
2011-07-10,8.083,10.417,2.333,
2011-07-11,9.727,18.864,9.136,
2011-07-12,12.042,21.667,9.625,
2011-07-13,11.875,20.708,8.833,
2011-07-14,13.708,22.708,9.0,
2011-07-15,20.0,25.0,5.0,
2011-07-16,13.0,16.958,3.958,
2011-07-17,8.25,11.125,2.875,
2011-07-18,3.696,4.783,1.087,
2011-07-19,2.87,4.043,1.174,
2011-07-20,9.083,12.708,3.625,
2011-07-21,21.292,38.25,16.958,
2011-07-22,19.75,28.292,8.542,
2011-07-23,19.542,23.583,4.042,
2011-07-24,10.5,11.792,1.292,
2011-07-25,19.818,27.182,7.364,
2011-07-26,13.083,16.292,3.208,
2011-07-27,14.875,19.458,4.583,
2011-07-28,14.625,25.375,10.75,
2011-07-29,13.625,24.792,11.167,
2011-07-30,14.542,22.542,8.0,
2011-07-31,8.417,9.208,0.792,
2011-08-01,17.364,24.682,7.318,
2011-08-02,19.292,26.125,6.833,
2011-08-03,16.0,22.542,6.542,
2011-08-04,21.0,30.25,9.25,
2011-08-05,8.958,12.5,3.542,
2011-08-06,15.042,19.708,4.667,
2011-08-07,11.458,13.625,2.167,
2011-08-08,23.333,30.19,6.857,
2011-08-09,30.667,40.25,9.583,
2011-08-10,28.792,36.125,7.333,
2011-08-11,15.042,24.75,9.708,
2011-08-12,12.833,16.708,3.875,
2011-08-13,10.667,13.417,2.75,
2011-08-14,7.792,9.25,1.458,
2011-08-15,10.864,14.091,3.227,
2011-08-16,14.042,16.417,2.375,
2011-08-17,22.708,30.0,7.292,
2011-08-18,23.0,32.042,9.042,
2011-08-19,19.583,28.208,8.625,
2011-08-20,11.042,12.625,1.583,
2011-08-21,13.625,16.458,2.833,
2011-08-22,18.045,22.864,4.818,
2011-08-23,9.458,12.667,3.208,
2011-08-24,10.292,16.667,6.375,
2011-08-25,8.5,12.625,4.125,
2011-08-26,19.125,29.792,10.667,
2011-08-27,12.708,20.083,7.375,
2011-08-28,14.375,17.292,2.917,
2011-08-29,23.182,27.409,4.227,
2011-08-30,26.958,32.125,5.167,
2011-08-31,10.958,12.792,1.833,
2011-09-01,4.792,6.208,1.417,
2011-09-02,4.167,5.667,1.5,
2011-09-03,0.667,0.792,0.125,
2011-09-04,2.167,2.333,0.167,
2011-09-05,14.955,23.273,8.318,
2011-09-06,19.917,28.125,8.208,
2011-09-07,25.792,31.417,5.625,
2011-09-08,19.708,24.417,4.708,
2011-09-09,22.708,26.458,3.75,
2011-09-10,14.25,20.083,5.833,
2011-09-11,6.917,8.583,1.667,
2011-09-12,14.714,23.381,8.667,
2011-09-13,18.5,25.333,6.833,
2011-09-14,20.917,27.25,6.333,
