date,CH4_mean,CO_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SPM_mean,THC_mean
2011-01-01,190.478,5.167,18.217,19.458,34.833,15.375,8.292,208.696
2011-01-02,188.565,3.261,12.435,8.304,11.87,3.565,9.042,201.0
2011-01-03,187.435,3.75,14.174,11.125,19.583,8.458,7.292,201.609
2011-01-04,190.818,3.913,10.045,9.174,13.522,4.348,25.818,200.864
2011-01-05,190.087,3.333,11.087,19.042,38.042,19.0,6.833,201.174
2011-01-06,188.652,3.833,21.391,37.958,92.0,54.042,9.375,210.043
2011-01-07,190.261,2.833,15.0,23.167,54.625,31.458,5.083,205.261
2011-01-08,188.739,2.75,11.13,15.458,28.25,12.792,4.375,199.87
2011-01-09,189.261,4.043,17.522,21.826,48.174,26.348,11.625,206.783
2011-01-10,188.783,4.458,20.304,35.583,98.25,62.667,14.833,209.087
2011-01-11,189.652,3.875,19.043,30.75,79.583,48.833,16.708,208.696
2011-01-12,189.087,3.0,14.13,27.25,70.417,43.167,4.5,203.217
2011-01-13,190.043,5.083,25.478,43.652,166.174,122.522,15.13,215.522
2011-01-14,191.565,4.458,18.043,22.25,49.042,26.792,14.333,209.609
2011-01-15,189.348,3.083,14.696,13.667,21.583,7.917,5.75,204.043
2011-01-16,191.174,4.696,21.043,40.087,133.565,93.478,9.0,212.217
2011-01-17,190.174,5.708,24.652,48.292,205.792,157.5,16.375,214.826
2011-01-18,189.783,5.292,25.391,41.042,164.792,123.75,19.333,215.174
2011-01-19,186.957,4.75,20.348,45.958,176.792,130.833,14.333,207.304
2011-01-20,189.087,5.833,26.13,45.292,179.292,134.0,13.833,215.217
2011-01-21,188.565,5.458,24.174,32.25,111.125,78.875,11.583,212.739
2011-01-22,187.957,3.875,18.391,20.208,44.917,24.708,9.125,206.348
2011-01-23,188.87,3.0,15.261,19.13,40.696,21.565,7.417,204.13
2011-01-24,190.174,3.083,18.913,34.458,84.542,50.083,6.5,209.087
2011-01-25,189.304,4.292,15.522,29.833,73.208,43.375,7.25,204.826
2011-01-26,190.261,3.417,15.478,30.458,69.5,39.042,4.0,205.739
2011-01-27,190.739,5.833,21.304,45.083,165.958,120.875,18.125,212.043
2011-01-28,190.565,4.0,16.435,28.958,70.25,41.292,17.125,207.0
2011-01-29,189.391,2.375,9.522,10.542,18.167,7.625,6.375,198.913
2011-01-30,190.652,3.87,14.043,31.652,91.913,60.261,7.583,204.696
2011-01-31,190.696,4.25,20.304,40.5,123.042,82.542,11.833,211.0
2011-02-01,189.227,4.435,18.045,35.0,121.565,86.565,13.478,207.273
2011-02-02,190.783,3.417,11.783,20.708,49.375,28.667,5.167,202.565
2011-02-03,192.87,5.417,24.652,48.833,173.625,124.792,7.542,217.522
2011-02-04,189.435,4.5,17.913,29.478,84.696,55.217,19.609,207.348
2011-02-05,189.13,4.167,13.565,20.25,40.083,19.833,19.167,202.696
2011-02-06,195.522,7.391,34.304,50.0,189.13,139.13,38.167,229.826
2011-02-07,194.739,5.625,31.391,35.583,123.458,87.875,20.167,226.13
2011-02-08,189.739,2.208,11.696,16.375,32.167,15.792,7.5,201.435
2011-02-09,189.0,3.167,14.304,26.958,65.458,38.5,8.708,203.304
2011-02-10,188.174,3.25,16.913,29.625,70.542,40.917,12.25,205.087
2011-02-11,188.826,3.0,15.043,19.292,37.0,17.708,11.042,203.87
2011-02-12,188.739,2.458,9.957,9.833,13.792,3.958,10.417,198.696
2011-02-13,189.0,5.739,21.87,49.478,175.043,125.565,19.333,210.87
