date,NO2_mean,NOX_mean,NO_mean,PM25_mean
2011-01-01,21.833,28.333,6.5,
2011-01-02,13.0,17.739,4.739,
2011-01-03,12.833,14.042,1.208,
2011-01-04,10.25,11.292,1.042,
2011-01-05,14.958,16.833,1.875,
2011-01-06,20.583,24.792,4.208,
2011-01-07,13.25,14.875,1.625,
2011-01-08,12.958,14.125,1.167,
2011-01-09,16.087,18.565,2.478,
2011-01-10,27.042,35.458,8.417,
2011-01-11,20.682,30.364,9.682,
2011-01-12,16.708,19.708,3.0,
2011-01-13,22.708,34.125,11.417,
2011-01-14,12.708,14.958,2.25,
2011-01-15,12.792,14.458,1.667,
2011-01-16,20.913,24.304,3.391,
2011-01-17,22.167,26.083,3.917,
2011-01-18,39.792,69.417,29.625,
2011-01-19,41.292,69.333,28.042,
2011-01-20,28.083,35.583,7.5,
2011-01-21,26.0,30.708,4.708,
2011-01-22,12.542,14.208,1.667,
2011-01-23,16.0,18.739,2.739,
2011-01-24,12.625,14.25,1.625,
2011-01-25,12.826,14.391,1.565,
2011-01-26,13.375,15.875,2.5,
2011-01-27,20.083,25.667,5.583,
2011-01-28,15.875,17.5,1.625,
2011-01-29,7.75,8.333,0.583,
2011-01-30,15.0,17.409,2.409,
2011-01-31,19.75,23.25,3.5,
2011-02-01,22.125,41.583,19.458,
2011-02-02,13.083,14.917,1.833,
2011-02-03,27.5,39.333,11.833,
2011-02-04,21.625,36.5,14.875,
2011-02-05,13.917,14.875,0.958,
2011-02-06,31.652,47.652,16.0,
2011-02-07,22.417,30.875,8.458,
2011-02-08,9.095,10.619,1.524,
2011-02-09,10.75,13.0,2.25,
2011-02-10,15.792,19.667,3.875,
2011-02-11,11.958,13.917,1.958,
2011-02-12,9.458,10.333,0.875,
2011-02-13,25.435,32.087,6.652,
2011-02-14,32.583,58.667,26.083,
2011-02-15,25.417,40.875,15.458,
2011-02-16,14.542,17.208,2.667,
2011-02-17,10.375,11.792,1.417,
2011-02-18,9.083,10.208,1.125,
2011-02-19,10.833,11.958,1.125,
2011-02-20,22.565,27.565,5.0,
2011-02-21,26.042,32.542,6.5,
2011-02-22,25.625,29.708,4.083,
2011-02-23,22.5,28.458,5.958,
2011-02-24,21.625,23.208,1.583,
2011-02-25,22.0,24.083,2.083,
2011-02-26,8.792,9.375,0.583,
2011-02-27,8.478,9.435,0.957,
2011-02-28,21.375,23.708,2.333,
2011-03-01,32.167,39.25,7.083,
2011-03-02,33.417,55.167,21.75,
2011-03-03,9.708,10.375,0.667,
2011-03-04,21.958,24.042,2.083,
2011-03-05,38.217,55.478,17.261,
2011-03-06,32.75,51.458,18.708,
2011-03-07,13.045,13.636,0.591,
2011-03-08,24.667,26.583,1.917,
2011-03-09,21.0,22.792,1.792,
2011-03-10,10.167,11.042,0.875,
2011-03-11,6.792,7.542,0.75,
