date,CO_mean,NO2_mean,NOX_mean,NO_mean,SPM_mean
2011-01-01,4.292,18.792,24.458,5.667,17.458
2011-01-02,3.522,10.609,12.435,1.826,9.083
2011-01-03,3.833,12.0,13.667,1.667,9.5
2011-01-04,4.333,7.417,7.833,0.417,21.333
2011-01-05,3.167,11.167,13.458,2.292,7.542
2011-01-06,4.458,25.042,45.25,20.208,13.75
2011-01-07,3.333,11.583,14.333,2.75,7.583
2011-01-08,3.708,14.75,17.958,3.208,9.125
2011-01-09,3.609,14.217,17.391,3.174,10.333
2011-01-10,4.875,26.667,54.292,27.625,21.417
2011-01-11,4.652,15.174,31.348,16.174,18.818
2011-01-12,4.625,20.125,31.792,11.667,10.167
2011-01-13,5.542,18.917,35.542,16.625,15.25
2011-01-14,5.0,7.625,8.75,1.125,11.167
2011-01-15,3.958,9.542,11.125,1.583,9.458
2011-01-16,3.478,20.522,31.043,10.522,14.542
2011-01-17,3.708,20.292,34.125,13.833,12.958
2011-01-18,4.0,32.708,49.625,16.917,24.083
2011-01-19,3.542,34.708,55.958,21.25,24.708
2011-01-20,4.042,31.333,51.042,19.708,11.417
2011-01-21,4.125,26.375,38.792,12.417,11.0
2011-01-22,4.042,13.083,16.875,3.792,6.167
2011-01-23,4.565,19.261,39.261,20.0,7.5
2011-01-24,3.435,12.174,18.043,5.87,6.625
2011-01-25,3.833,14.167,21.292,7.125,12.375
2011-01-26,3.875,11.708,14.75,3.042,4.917
2011-01-27,5.875,26.25,61.833,35.583,16.542
2011-01-28,5.167,18.042,28.333,10.292,16.958
2011-01-29,4.25,12.5,14.75,2.25,8.542
2011-01-30,4.174,24.652,46.217,21.565,11.833
2011-01-31,4.375,26.083,52.0,25.917,10.083
2011-02-01,5.333,21.792,47.833,26.042,16.833
2011-02-02,4.042,9.667,11.25,1.583,5.917
2011-02-03,6.083,31.167,56.708,25.542,14.083
2011-02-04,6.0,26.667,51.333,24.667,24.917
2011-02-05,5.833,15.5,18.75,3.25,28.667
2011-02-06,5.364,32.636,51.409,18.773,25.955
2011-02-07,5.625,19.5,30.25,10.75,12.958
2011-02-08,2.583,4.875,5.958,1.083,7.458
2011-02-09,3.625,19.333,36.792,17.458,12.333
2011-02-10,4.958,22.292,45.0,22.708,13.458
2011-02-11,6.667,7.208,8.625,1.417,9.458
2011-02-12,7.292,6.833,7.583,0.75,10.208
2011-02-13,3.826,27.696,45.087,17.391,17.458
2011-02-14,5.75,38.625,83.667,45.042,14.917
2011-02-15,4.708,21.333,43.917,22.583,20.792
2011-02-16,3.542,14.417,24.208,9.792,11.708
2011-02-17,3.792,7.5,9.875,2.375,10.167
2011-02-18,3.667,7.75,8.75,1.0,8.792
2011-02-19,4.0,12.917,16.625,3.708,13.25
