date,NO2_mean,NOX_mean,NO_mean,PM25_mean
2011-01-01,25.458,37.583,12.125,
2011-01-02,14.087,21.522,7.435,
2011-01-03,11.75,13.208,1.458,
2011-01-04,10.542,11.292,0.75,
2011-01-05,16.0,18.125,2.125,
2011-01-06,26.333,33.333,7.0,
2011-01-07,14.792,16.75,1.958,
2011-01-08,16.458,18.75,2.292,
2011-01-09,18.522,22.957,4.435,
2011-01-10,30.667,46.542,15.875,
2011-01-11,22.125,32.167,10.042,
2011-01-12,18.167,23.125,4.958,
2011-01-13,25.333,43.875,18.542,
2011-01-14,13.708,15.958,2.25,
2011-01-15,11.833,12.917,1.083,
2011-01-16,24.524,29.381,4.857,
2011-01-17,25.417,33.125,7.708,
2011-01-18,42.667,83.417,40.75,
2011-01-19,46.792,98.667,51.875,
2011-01-20,33.667,46.083,12.417,
2011-01-21,28.042,33.417,5.375,
2011-01-22,15.375,17.292,1.917,
2011-01-23,19.391,23.957,4.565,
2011-01-24,17.458,20.708,3.25,
2011-01-25,18.625,22.042,3.417,
2011-01-26,15.583,18.417,2.833,
2011-01-27,23.708,36.917,13.208,
2011-01-28,17.5,19.375,1.875,
2011-01-29,9.5,10.0,0.5,
2011-01-30,18.636,26.045,7.409,
2011-01-31,22.042,26.583,4.542,
2011-02-01,23.708,40.208,16.5,
2011-02-02,16.292,18.625,2.333,
2011-02-03,31.375,49.75,18.375,
2011-02-04,21.875,31.375,9.5,
2011-02-05,15.708,16.875,1.167,
2011-02-06,35.238,57.905,22.667,
2011-02-07,25.625,40.625,15.0,
2011-02-08,10.5,12.083,1.583,
2011-02-09,14.125,16.708,2.583,
2011-02-10,19.167,24.125,4.958,
2011-02-11,12.667,13.917,1.25,
2011-02-12,9.333,9.958,0.625,
2011-02-13,27.348,32.435,5.087,
2011-02-14,37.542,71.833,34.292,
2011-02-15,29.0,50.417,21.417,
2011-02-16,17.375,20.125,2.75,
2011-02-17,13.25,15.542,2.292,
2011-02-18,9.75,10.583,0.833,
2011-02-19,10.667,11.75,1.083,
2011-02-20,24.364,29.227,4.864,
2011-02-21,31.167,48.042,16.875,
2011-02-22,25.292,29.208,3.917,
2011-02-23,27.25,36.042,8.792,
2011-02-24,29.417,34.875,5.458,
2011-02-25,24.375,27.75,3.375,
2011-02-26,8.417,8.792,0.375,
2011-02-27,12.087,13.652,1.565,
2011-02-28,22.375,24.833,2.458,
2011-03-01,36.458,46.833,10.375,
2011-03-02,31.375,55.625,24.25,
2011-03-03,11.917,12.625,0.708,
2011-03-04,24.833,27.5,2.667,
2011-03-05,45.381,71.571,26.19,
2011-03-06,36.667,59.5,22.833,
2011-03-07,17.208,18.25,1.042,
2011-03-08,28.083,30.792,2.708,
2011-03-09,23.208,24.917,1.708,
2011-03-10,11.333,12.0,0.667,
2011-03-11,7.167,7.708,0.542,
2011-03-12,13.0,14.682,1.682,
2011-03-13,14.0,15.542,1.542,
2011-03-14,21.667,24.458,2.792,
2011-03-15,20.375,25.708,5.333,
2011-03-16,18.333,21.75,3.417,
2011-03-17,34.792,53.542,18.75,
2011-03-18,22.333,33.083,10.75,
2011-03-19,10.636,11.864,1.227,
2011-03-20,10.75,11.792,1.042,
2011-03-21,10.583,11.583,1.0,
2011-03-22,27.167,36.583,9.417,
2011-03-23,32.75,39.25,6.5,
2011-03-24,20.708,26.5,5.792,
2011-03-25,7.125,7.5,0.375,
2011-03-26,11.0,12.217,1.217,
2011-03-27,22.625,26.25,3.625,
2011-03-28,21.833,30.458,8.625,
2011-03-29,19.167,21.167,2.0,
2011-03-30,22.292,30.292,8.0,
2011-03-31,10.25,10.708,0.458,
2011-04-01,26.0,31.5,5.5,
2011-04-02,19.125,22.25,3.125,
2011-04-03,7.208,7.542,0.333,
2011-04-04,11.619,13.0,1.381,
2011-04-05,16.292,18.167,1.875,
2011-04-06,23.875,29.042,5.167,
2011-04-07,17.167,18.542,1.375,
2011-04-08,13.667,14.292,0.625,
2011-04-09,12.292,14.375,2.083,
2011-04-10,11.792,12.167,0.375,
2011-04-11,19.609,24.609,5.0,
2011-04-12,14.167,15.0,0.833,
2011-04-13,38.292,47.25,8.958,
2011-04-14,30.833,34.917,4.083,
2011-04-15,18.125,19.208,1.083,
2011-04-16,15.167,17.417,2.25,
2011-04-17,8.833,9.5,0.667,
2011-04-18,14.5,16.182,1.682,
2011-04-19,14.458,15.708,1.25,
2011-04-20,11.0,12.125,1.125,
2011-04-21,22.708,27.625,4.917,
2011-04-22,20.042,22.458,2.417,
2011-04-23,9.292,9.5,0.208,
2011-04-24,11.5,12.0,0.5,
2011-04-25,25.217,28.565,3.348,
2011-04-26,18.583,21.667,3.083,
2011-04-27,9.667,10.083,0.417,
2011-04-28,16.667,17.833,1.167,
2011-04-29,13.292,14.083,0.792,
2011-04-30,16.917,20.5,3.583,
2011-05-01,9.167,9.208,0.042,
2011-05-02,12.304,13.217,0.913,
2011-05-03,20.5,22.0,1.5,
2011-05-04,12.958,14.0,1.042,
2011-05-05,11.792,12.542,0.75,
2011-05-06,8.833,9.167,0.333,
2011-05-07,14.917,15.917,1.0,
2011-05-08,10.583,11.083,0.5,
2011-05-09,15.87,16.783,0.913,
2011-05-10,31.333,39.458,8.125,
2011-05-11,23.167,25.25,2.083,
2011-05-12,25.792,33.167,7.375,
2011-05-13,14.625,15.667,1.042,
2011-05-14,14.25,15.333,1.083,
2011-05-15,13.125,14.25,1.125,
2011-05-16,9.714,10.333,0.619,
2011-05-17,16.083,17.167,1.083,
2011-05-18,21.042,23.167,2.125,
2011-05-19,15.875,18.458,2.583,
2011-05-20,18.458,20.583,2.125,
2011-05-21,16.708,17.875,1.167,
2011-05-22,9.792,10.542,0.75,
2011-05-23,26.957,32.957,6.0,
2011-05-24,15.833,17.583,1.75,
2011-05-25,20.958,22.542,1.583,
2011-05-26,15.833,16.875,1.042,
2011-05-27,18.958,19.667,0.708,
2011-05-28,30.542,35.125,4.583,
2011-05-29,11.625,13.417,1.792,
2011-05-30,10.045,11.409,1.364,
2011-05-31,10.75,12.042,1.292,
2011-06-01,13.333,14.458,1.125,
2011-06-02,18.292,21.917,3.625,
2011-06-03,31.917,39.458,7.542,
2011-06-04,18.375,20.5,2.125,
2011-06-05,15.083,15.792,0.708,
2011-06-06,21.091,21.955,0.864,
2011-06-07,18.667,20.083,1.417,
2011-06-08,21.542,23.375,1.833,
2011-06-09,12.542,13.167,0.625,
2011-06-10,26.042,29.375,3.333,
2011-06-11,15.833,17.708,1.875,
2011-06-12,15.375,15.958,0.583,
2011-06-13,16.826,18.87,2.043,
2011-06-14,12.292,13.0,0.708,
2011-06-15,18.042,20.292,2.25,
2011-06-16,16.708,17.5,0.792,
2011-06-17,19.375,20.875,1.5,
2011-06-18,16.25,16.917,0.667,
2011-06-19,17.333,19.583,2.25,
2011-06-20,17.667,19.095,1.429,
2011-06-21,23.125,28.125,5.0,
2011-06-22,24.292,27.958,3.667,
2011-06-23,20.125,28.917,8.792,
2011-06-24,15.292,21.292,6.0,
2011-06-25,9.792,11.458,1.667,
2011-06-26,4.333,5.25,0.917,
2011-06-27,7.13,9.478,2.348,
