date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2011-01-01,78.0,59.708,36.0,16.208,21.958,5.75,,13.208,8.0,3.012,-1.6
2011-01-02,87.0,61.833,32.0,7.917,10.208,2.292,,7.292,10.8,4.917,1.9
2011-01-03,72.0,50.958,31.0,9.958,12.042,2.083,,5.25,8.9,4.575,1.1
2011-01-04,81.0,58.167,30.0,13.083,16.792,3.708,,17.292,7.8,3.783,0.2
2011-01-05,83.0,61.042,34.0,19.696,26.913,7.217,,8.792,6.6,2.6,-0.7
2011-01-06,74.0,58.917,49.0,25.417,36.625,11.208,,9.958,7.4,3.967,-0.7
2011-01-07,82.0,52.292,26.0,17.667,25.583,7.917,,5.792,8.4,4.358,1.3
2011-01-08,70.0,48.583,26.0,14.833,18.625,3.792,,4.0,8.9,3.158,-1.6
2011-01-09,83.0,59.875,43.0,19.167,26.708,7.542,,10.542,9.5,4.5,-0.3
2011-01-10,85.0,63.0,34.0,25.333,51.958,26.625,,16.583,11.0,4.862,-0.4
2011-01-11,78.0,54.0,32.0,17.292,38.792,21.5,,12.333,9.7,5.212,1.8
2011-01-12,65.0,40.542,25.0,18.696,28.217,9.522,,4.75,7.3,2.775,-0.5
2011-01-13,70.0,56.708,38.0,25.625,70.375,44.75,,14.417,9.1,3.996,-1.3
2011-01-14,78.0,56.667,38.0,15.5,21.542,6.042,,11.458,7.9,5.667,3.2
2011-01-15,80.0,62.125,37.0,12.417,15.375,2.958,,8.917,7.9,5.004,1.5
2011-01-16,88.0,52.542,37.0,26.5,48.792,22.292,,15.652,7.2,4.546,1.6
2011-01-17,91.0,68.083,28.0,29.167,61.75,32.583,,14.917,9.2,4.05,0.1
2011-01-18,86.0,68.542,43.0,29.0,72.5,43.5,,18.958,10.6,3.758,-1.9
2011-01-19,90.0,74.917,46.0,35.913,109.304,73.391,,23.25,8.5,4.729,1.1
2011-01-20,92.0,88.167,81.0,31.458,60.208,28.75,,12.542,9.1,7.354,5.4
2011-01-21,91.0,86.417,73.0,24.792,37.875,13.083,,13.875,10.2,8.021,6.8
2011-01-22,90.0,73.542,47.0,17.417,24.083,6.667,,9.417,12.3,8.113,5.1
2011-01-23,85.0,63.792,39.0,18.458,33.75,15.292,,6.667,11.6,6.617,3.5
2011-01-24,63.0,46.792,31.0,18.542,27.292,8.75,,5.875,7.1,3.771,0.2
2011-01-25,63.0,46.792,30.0,25.667,36.583,10.917,,10.417,5.9,3.008,0.0
2011-01-26,77.0,65.882,35.0,22.625,30.625,8.0,,9.588,5.3,1.688,0.5
2011-01-27,81.0,65.292,43.0,29.458,63.417,33.958,,13.792,6.1,2.458,-1.3
2011-01-28,79.0,61.875,40.0,18.458,23.292,4.833,,15.75,7.4,3.588,0.8
2011-01-29,53.0,37.5,23.0,7.625,9.083,1.458,,6.875,7.7,2.921,0.0
2011-01-30,68.0,47.417,29.0,22.0,39.0,17.0,,7.625,6.5,2.658,-2.2
