date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,202.333,85.0,66.167,51.0,25.083,25.5,30.458,4.958,4.292,40.333,8.3,3.767,-0.3,227.417
2011-01-02,195.13,84.0,58.542,30.0,14.783,14.833,18.083,3.25,2.417,23.417,9.8,5.021,1.0,209.913
2011-01-03,187.25,57.0,34.5,21.0,9.917,8.042,9.083,1.042,1.208,7.958,9.6,5.833,1.5,197.167
2011-01-04,195.042,77.0,52.417,30.0,20.375,19.208,26.5,7.292,3.458,14.833,9.6,3.754,-2.2,215.417
2011-01-05,190.292,45.0,33.0,21.0,9.083,12.792,14.625,1.833,3.0,8.125,8.7,5.038,2.1,199.375
2011-01-06,196.304,76.0,50.958,33.0,20.304,24.0,32.0,8.0,2.174,19.125,8.6,3.004,-0.6,216.609
2011-01-07,197.625,85.0,50.708,23.0,25.125,21.625,36.458,14.833,1.75,13.167,8.0,2.658,-2.6,222.75
2011-01-08,195.217,71.0,50.792,26.0,20.957,16.583,21.333,4.75,1.458,12.0,9.1,2.825,-3.4,216.174
2011-01-09,195.208,88.0,60.542,42.0,20.375,22.208,27.042,4.833,2.292,22.917,10.1,4.65,0.3,215.583
2011-01-10,195.542,88.0,66.542,35.0,18.667,19.875,28.167,8.292,2.125,20.167,10.7,4.883,-1.9,214.208
2011-01-11,191.792,88.0,70.375,39.0,19.167,19.125,29.875,10.75,2.167,14.333,10.4,4.112,0.5,210.958
2011-01-12,192.417,69.0,43.542,30.0,17.167,17.792,24.375,6.583,1.375,13.417,5.7,1.517,-1.1,209.583
2011-01-13,200.333,83.0,60.917,39.0,43.5,39.792,81.167,41.375,5.417,31.708,9.6,3.096,-3.4,243.833
2011-01-14,193.13,84.0,51.75,28.0,19.652,20.542,27.958,7.417,2.625,15.542,7.3,2.396,-3.0,212.783
2011-01-15,196.833,71.0,51.625,33.0,18.833,19.458,24.25,4.792,2.25,19.875,6.3,2.071,-2.5,215.667
2011-01-16,190.833,61.0,47.708,36.0,11.833,15.0,17.083,2.083,1.792,18.083,4.6,2.862,0.6,202.667
2011-01-17,191.455,81.0,54.625,35.0,19.136,16.273,20.5,4.227,1.682,11.455,6.9,3.175,-1.5,210.591
2011-01-18,196.75,87.0,67.25,40.0,26.125,28.292,43.417,15.125,2.083,22.792,9.5,3.067,-3.4,222.875
2011-01-19,194.167,79.0,63.625,50.0,23.333,22.625,37.208,14.583,3.458,26.333,10.0,5.158,-0.4,217.5
2011-01-20,188.087,91.0,84.292,61.0,9.783,8.864,9.773,0.909,1.909,13.174,5.5,3.458,2.4,197.87
2011-01-21,188.5,90.0,84.958,76.0,12.917,13.625,15.417,1.792,1.25,11.417,3.9,2.95,2.3,201.417
2011-01-22,190.917,93.0,90.75,87.0,17.25,13.917,16.667,2.75,1.083,10.292,6.7,4.204,1.4,208.167
2011-01-23,198.208,94.0,85.5,65.0,27.208,19.083,41.917,22.833,1.708,13.958,8.4,3.762,-0.1,225.417
2011-01-24,193.083,91.0,77.625,55.0,17.0,18.875,24.75,5.875,1.375,14.958,3.4,0.875,-1.6,210.083
