date,CO_mean,NO2_mean,NOX_mean,NO_mean,SPM_mean
2011-01-01,6.75,19.958,37.083,17.125,24.292
2011-01-02,4.292,11.125,19.25,8.125,17.409
2011-01-03,2.958,8.042,11.042,3.0,3.75
2011-01-04,4.333,15.125,23.708,8.583,8.565
2011-01-05,2.739,14.292,19.0,4.708,3.542
2011-01-06,5.0,29.087,50.818,21.091,15.042
2011-01-07,2.917,12.208,20.417,8.208,3.917
2011-01-08,3.208,10.792,14.333,3.542,9.913
2011-01-09,4.625,19.792,31.625,11.833,18.417
2011-01-10,4.875,23.083,45.167,22.083,18.167
2011-01-11,3.875,20.583,41.167,20.583,18.0
2011-01-12,4.043,20.583,40.542,19.958,10.042
2011-01-13,5.5,33.458,83.0,49.542,16.208
2011-01-14,4.667,19.833,37.417,17.583,7.625
2011-01-15,6.375,22.792,42.292,19.5,17.75
2011-01-16,5.333,30.292,63.583,33.292,24.25
2011-01-17,3.25,21.083,37.333,16.25,10.375
2011-01-18,6.708,33.875,93.042,59.167,29.583
2011-01-19,4.609,21.783,58.864,36.318,26.083
2011-01-20,2.792,12.75,17.167,4.417,16.958
2011-01-21,2.583,10.375,12.917,2.542,8.958
2011-01-22,3.458,10.5,17.917,7.417,5.958
2011-01-23,5.609,21.0,65.042,44.042,12.5
2011-01-24,4.333,21.875,40.583,18.708,11.375
2011-01-25,5.083,29.042,74.167,45.125,18.375
2011-01-26,4.043,21.708,39.833,18.125,10.917
2011-01-27,5.458,29.5,88.417,58.917,15.75
2011-01-28,4.0,18.792,36.333,17.542,15.333
2011-01-29,2.375,5.625,7.167,1.542,4.583
2011-01-30,5.792,24.75,74.833,50.083,8.042
2011-01-31,5.083,30.292,78.25,47.958,14.958
2011-02-01,5.25,24.458,75.333,50.875,15.125
2011-02-02,3.174,10.087,14.318,4.091,5.783
2011-02-03,6.75,27.833,67.333,39.5,12.208
2011-02-04,7.042,27.833,75.708,47.875,17.625
2011-02-05,4.5,12.375,16.375,4.0,14.875
2011-02-06,6.25,31.125,60.208,29.083,44.167
2011-02-07,6.417,26.917,61.708,34.792,36.833
2011-02-08,3.667,16.125,26.667,10.542,6.125
2011-02-09,3.0,17.167,27.042,9.875,4.609
2011-02-10,5.25,27.333,66.25,38.917,13.875
2011-02-11,4.208,19.5,37.25,17.75,11.458
2011-02-12,3.652,13.042,19.0,5.958,6.792
2011-02-13,4.458,27.125,48.083,20.958,22.667
2011-02-14,5.208,29.083,54.667,25.583,38.167
2011-02-15,6.042,27.696,62.455,35.091,36.917
2011-02-16,3.348,15.625,20.083,4.458,15.25
2011-02-17,3.458,16.917,29.083,12.167,20.75
2011-02-18,2.542,8.958,12.0,3.042,8.417
2011-02-19,4.208,16.75,26.0,9.25,11.739
2011-02-20,5.0,23.375,42.958,19.583,17.167
2011-02-21,5.375,28.917,56.875,27.958,21.25
2011-02-22,4.125,17.125,24.917,7.792,21.042
2011-02-23,5.348,25.045,46.227,21.182,36.458
2011-02-24,4.083,10.208,12.25,2.042,21.917
2011-02-25,3.75,14.0,17.667,3.667,12.0
2011-02-26,3.208,7.792,9.417,1.625,7.292
2011-02-27,2.583,9.667,12.583,2.917,6.708
2011-02-28,2.917,10.5,13.458,2.958,8.208
2011-03-01,3.652,22.375,31.5,9.125,19.25
2011-03-02,3.333,19.833,29.708,9.875,16.292
2011-03-03,3.458,8.833,11.625,2.792,12.625
2011-03-04,3.0,5.625,6.875,1.25,12.875
2011-03-05,4.292,23.542,36.958,13.417,12.833
2011-03-06,4.292,22.292,47.208,24.917,24.792
2011-03-07,4.0,16.583,26.417,9.833,31.167
2011-03-08,3.522,14.292,18.542,4.25,14.0
2011-03-09,3.792,17.583,24.208,6.625,19.75
2011-03-10,3.792,12.542,16.542,4.0,7.167
2011-03-11,3.625,10.208,13.792,3.583,10.0
2011-03-12,3.25,11.5,16.792,5.292,5.708
2011-03-13,3.208,13.417,19.167,5.75,4.583
2011-03-14,3.667,20.958,36.708,15.75,10.792
2011-03-15,4.0,21.348,47.091,25.045,15.875
2011-03-16,3.5,14.583,21.875,7.292,16.583
2011-03-17,5.292,29.583,44.667,15.083,34.458
2011-03-18,5.542,18.0,33.875,15.875,30.75
2011-03-19,3.0,12.833,19.458,6.625,6.783
2011-03-20,3.917,15.292,21.167,5.875,15.125
2011-03-21,2.917,14.125,20.5,6.375,6.917
2011-03-22,7.043,45.875,108.333,62.458,34.75
2011-03-23,6.125,31.875,60.708,28.833,44.167
2011-03-24,4.75,20.208,29.208,9.0,12.125
2011-03-25,4.0,11.542,19.083,7.542,5.958
2011-03-26,4.333,26.292,57.333,31.042,9.583
