date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,PM25_mean,RAIN_sum,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2011-01-17,89.0,57.042,32.0,6.542,7.625,1.083,,0.0,0.917,9.042,8.0,3.071,-2.7
2011-01-18,92.0,74.958,43.0,9.375,13.25,3.875,,0.0,3.042,15.833,10.2,1.921,-5.3
2011-01-19,94.0,71.625,49.0,7.652,16.652,9.0,,0.0,1.333,18.625,10.1,4.529,-1.3
2011-01-20,91.0,85.875,64.0,11.625,12.417,0.792,,18.0,1.5,17.208,6.0,3.596,2.5
2011-01-21,94.0,88.292,81.0,15.667,17.542,1.875,,22.0,1.542,12.083,3.7,3.246,2.8
2011-01-22,98.0,94.542,90.0,14.375,15.875,1.5,,29.0,1.0,10.792,6.9,4.662,2.4
2011-01-23,99.0,86.75,56.0,10.542,13.875,3.333,,4.0,0.625,12.792,10.2,4.579,0.3
2011-01-24,96.0,86.375,71.0,7.667,9.5,1.833,,14.0,0.304,10.042,3.0,0.712,-1.9
2011-01-25,97.0,82.125,35.0,9.125,15.458,6.333,,0.0,0.417,9.783,8.6,1.954,-1.4
2011-01-26,96.0,69.542,26.0,12.542,16.292,3.75,,0.0,1.083,10.9,6.0,0.221,-3.6
2011-01-27,91.0,69.875,36.0,11.708,17.792,6.083,,0.0,1.583,,8.1,1.033,-4.8
2011-01-28,93.0,61.917,32.0,8.917,11.958,3.042,,0.0,1.25,,5.5,0.388,-4.3
2011-01-29,74.0,49.292,27.0,7.583,8.333,0.75,,0.0,1.375,,5.5,1.129,-3.2
2011-01-30,81.0,52.0,29.0,10.375,12.0,1.625,,0.0,1.208,7.0,6.3,0.888,-3.3
2011-01-31,89.0,63.417,26.0,10.708,15.25,4.542,,0.0,1.25,7.417,9.1,0.783,-6.1
2011-02-01,82.0,51.75,35.0,5.125,5.208,0.083,,0.0,1.917,10.417,11.8,5.296,-3.4
2011-02-02,87.0,47.167,21.0,7.957,10.913,2.957,,0.0,0.917,3.75,5.0,0.558,-4.7
2011-02-03,87.0,57.25,19.0,8.042,10.125,2.083,,0.0,0.875,6.792,6.3,-0.271,-6.3
2011-02-04,91.0,65.75,31.0,5.958,8.042,2.083,,0.0,0.458,7.625,11.1,2.512,-5.1
2011-02-05,90.0,67.25,32.0,6.375,7.5,1.125,,0.0,0.708,16.083,8.9,1.858,-4.5
2011-02-06,97.0,91.375,87.0,21.333,35.583,14.25,,8.0,0.0,47.042,4.6,2.892,-1.1
2011-02-07,98.0,92.167,84.0,4.75,6.542,1.792,,45.0,0.261,34.583,17.6,11.712,4.8
2011-02-08,99.0,66.333,48.0,0.625,0.625,0.0,,1.0,1.25,7.333,8.7,5.988,2.6
2011-02-09,92.0,63.042,26.0,4.625,6.292,1.667,,0.0,0.667,5.125,8.8,2.658,-2.5
2011-02-10,90.0,67.667,32.0,7.708,10.208,2.5,,0.0,0.833,7.958,9.3,2.638,-2.1
2011-02-11,94.0,65.292,30.0,6.75,9.0,2.25,,0.0,1.0,11.167,8.4,2.808,-1.7
2011-02-12,92.0,63.792,29.0,6.25,7.833,1.583,,0.0,0.875,7.875,9.0,2.329,-2.9
2011-02-13,91.0,68.792,41.0,13.542,16.75,3.208,,0.0,1.25,20.125,10.9,3.854,-2.9
2011-02-14,94.0,92.458,86.0,25.875,37.292,11.417,,13.0,0.0,40.25,5.1,4.596,4.1
2011-02-15,98.0,77.875,47.0,20.875,30.0,9.125,,0.0,2.0,42.917,10.4,6.833,4.5
2011-02-16,92.0,79.333,57.0,10.261,12.217,1.957,,4.0,0.958,15.292,5.0,1.862,0.6
2011-02-17,97.0,76.042,37.0,10.667,14.583,3.917,,8.0,1.167,16.583,7.9,3.017,0.2
2011-02-18,90.0,54.542,25.0,6.583,7.833,1.25,,0.0,1.042,6.583,5.5,1.442,-2.8
2011-02-19,86.0,59.75,27.0,6.333,7.667,1.333,,0.0,1.375,5.083,7.2,0.308,-5.1
2011-02-20,92.0,65.208,24.0,9.917,13.792,3.875,,0.0,1.75,16.458,11.0,2.108,-5.0
2011-02-21,92.0,63.25,22.0,10.542,14.375,3.833,,0.0,2.217,12.583,12.8,4.671,-2.9
2011-02-22,83.0,66.0,54.0,5.708,6.083,0.375,,0.0,1.417,16.208,9.3,6.475,3.8
2011-02-23,97.0,93.0,87.0,23.417,32.0,8.583,,34.0,0.667,41.833,9.3,5.875,4.5
2011-02-24,84.0,55.292,26.0,8.125,9.083,0.958,,0.0,2.875,17.375,14.9,9.458,3.7
2011-02-25,93.0,89.958,82.0,0.208,0.208,0.0,,20.0,0.75,15.042,8.2,5.75,4.3
2011-02-26,80.0,62.417,40.0,0.125,0.125,0.0,,0.0,1.208,7.917,7.7,5.25,3.5
2011-02-27,51.0,38.583,27.0,0.75,0.75,0.0,,0.0,1.708,2.542,8.1,4.125,0.8
2011-02-28,64.0,48.958,38.0,0.667,0.708,0.042,,0.0,1.208,5.083,5.1,2.975,0.2
2011-03-01,95.0,86.208,78.0,,,,,1.0,,,10.0,7.079,3.5
2011-03-02,99.0,90.5,74.0,,,,,14.0,,,8.8,6.912,4.8
2011-03-03,92.0,70.583,51.0,,,,,1.0,,,10.3,6.525,3.7
2011-03-04,86.0,65.792,60.0,,,,,0.0,,,6.3,5.321,3.8
2011-03-05,96.0,93.375,88.0,,,,,49.0,,,7.5,5.25,3.2
2011-03-06,99.0,87.042,60.0,,,,,22.0,,,18.1,13.358,7.9
2011-03-07,99.0,78.042,58.0,,,,,0.0,,,13.2,11.346,9.9
2011-03-08,92.0,79.083,62.0,,,,,5.0,,,10.2,8.321,6.7
2011-03-09,96.0,92.583,91.0,,,,,34.0,,,8.5,7.492,6.0
2011-03-10,93.0,85.917,78.0,,,,,25.0,,,6.1,4.921,3.1
2011-03-11,86.0,71.417,42.0,,,,,0.0,,,10.4,7.1,3.7
2011-03-12,79.0,47.583,27.0,,,,,0.0,,,10.9,6.4,1.2
2011-03-13,83.0,45.375,19.0,,,,,0.0,,,10.2,4.971,-0.2
2011-03-14,91.0,67.5,35.0,,,,,0.0,,,10.2,4.588,-0.7
2011-03-15,93.0,56.5,27.0,,,,,0.0,,,12.7,5.688,-1.1
2011-03-16,86.0,57.708,26.0,,,,,0.0,,,11.5,5.179,-3.0
2011-03-17,96.0,88.25,75.0,,,,,14.0,,,14.5,10.954,6.5
2011-03-18,99.0,93.917,86.0,,,,,1.0,,,12.4,9.679,7.1
2011-03-19,98.0,59.25,30.0,,,,,0.0,,,10.7,8.412,6.1
2011-03-20,91.0,67.208,44.0,,,,,1.0,,,13.4,7.121,3.1
2011-03-21,81.0,43.417,20.0,,,,,0.0,,,11.9,6.321,0.3
2011-03-22,92.0,68.083,33.0,,,,,0.0,,,16.4,8.288,-1.2
2011-03-23,98.0,91.75,78.0,,,,,26.0,,,9.1,7.95,5.4
2011-03-24,98.0,94.333,88.0,,,,,8.0,,,10.3,8.183,5.3
2011-03-25,97.0,65.958,36.0,,,,,0.0,,,13.1,7.271,1.4
2011-03-26,92.0,61.5,27.0,,,,,0.0,,,11.4,4.892,-1.3
2011-03-27,92.0,62.833,24.0,,,,,0.0,,,14.1,6.225,-1.4
2011-03-28,93.0,56.958,28.0,,,,,0.0,,,17.7,9.546,1.0
2011-03-29,71.0,43.333,11.0,,,,,0.0,,,17.2,10.158,2.4
2011-03-30,63.0,56.167,44.0,,,,,0.0,,,17.8,14.758,12.0
2011-03-31,83.0,60.708,45.0,0.143,0.143,0.0,,8.0,19.381,4.81,18.9,14.438,7.5
2011-04-01,89.0,56.958,23.0,4.125,5.458,1.333,,0.0,0.708,10.609,16.2,8.983,-0.1
2011-04-02,89.0,59.458,35.0,4.833,5.958,1.125,,0.0,1.5,22.208,19.4,13.696,5.8
2011-04-03,86.0,56.333,42.0,5.083,6.042,0.958,,0.0,0.833,12.583,10.3,7.908,6.2
2011-04-04,88.0,54.917,24.0,6.667,8.583,1.917,,0.0,0.875,7.875,13.0,7.838,2.6
2011-04-05,82.0,49.5,19.0,5.542,7.0,1.458,,0.0,0.625,7.625,16.3,7.221,-1.8
2011-04-06,90.0,56.5,18.0,8.458,11.917,3.458,,0.0,1.25,14.167,19.6,10.958,1.6
2011-04-07,80.0,56.667,28.0,2.583,3.708,1.125,,0.0,1.0,9.625,19.5,14.954,10.0
2011-04-08,72.0,57.5,47.0,0.917,1.875,0.958,,0.0,0.125,7.583,17.9,16.688,15.0
2011-04-09,89.0,81.708,70.0,1.75,2.708,0.958,,9.0,0.042,10.958,17.3,16.371,13.8
2011-04-10,90.0,62.708,27.0,3.125,4.042,0.917,,0.0,0.5,9.167,17.0,13.142,10.0
2011-04-11,92.0,64.167,32.0,3.125,4.458,1.333,,0.0,0.917,24.0,19.9,13.338,7.1
2011-04-12,78.0,44.917,14.0,5.417,6.75,1.333,,1.0,0.625,98.083,15.7,9.85,5.3
2011-04-13,89.0,56.917,24.0,5.125,7.125,2.0,,0.0,1.0,89.375,18.9,12.1,3.1
2011-04-14,92.0,58.417,20.0,10.13,11.739,1.609,,0.0,2.478,92.542,22.4,14.596,5.9
2011-04-15,87.0,65.042,44.0,1.958,2.083,0.125,,2.0,1.917,25.083,20.4,17.483,13.5
2011-04-16,87.0,64.25,39.0,2.917,3.125,0.208,,0.0,0.583,15.917,23.9,18.25,11.8
2011-04-17,85.0,56.125,37.0,3.25,3.333,0.083,,0.0,0.25,8.875,16.7,12.512,9.1
2011-04-18,90.0,69.708,51.0,2.958,3.333,0.375,,1.0,0.167,9.917,17.2,13.546,9.2
2011-04-19,93.0,75.292,32.0,8.75,9.958,1.208,,33.0,0.708,7.125,18.3,12.358,6.2
2011-04-20,91.0,65.958,36.0,4.292,5.125,0.833,,0.0,0.708,3.833,15.9,9.867,2.7
2011-04-21,92.0,73.042,60.0,3.167,3.542,0.375,,0.0,0.167,5.333,15.8,12.504,9.3
2011-04-22,92.0,70.542,45.0,6.0,6.833,0.833,,0.0,0.875,12.375,19.2,15.546,11.9
2011-04-23,91.0,86.333,79.0,0.917,0.917,0.0,,44.0,0.042,17.792,18.1,16.325,13.9
2011-04-24,84.0,52.958,34.0,3.75,3.958,0.208,,4.0,0.958,60.125,20.6,16.271,13.5
2011-04-25,91.0,57.542,30.0,4.667,4.958,0.292,,0.0,0.625,28.333,18.4,13.642,7.4
2011-04-26,89.0,60.417,32.0,4.167,4.958,0.792,,0.0,1.208,18.091,20.3,14.921,7.0
2011-04-27,87.0,67.625,55.0,2.238,2.667,0.429,,0.0,1.0,28.739,22.3,19.838,17.0
2011-04-28,89.0,62.667,31.0,3.913,4.522,0.609,,6.0,0.833,20.708,22.6,18.517,14.6
2011-04-29,91.0,68.625,55.0,2.875,3.792,0.917,,0.0,0.417,11.958,17.1,13.429,9.2
2011-04-30,93.0,65.625,33.0,2.5,3.0,0.5,,0.0,0.708,13.833,21.3,16.121,7.9
2011-05-01,91.0,73.458,60.0,2.167,2.5,0.333,,0.0,0.542,17.833,19.9,18.725,17.3
2011-05-02,94.0,60.458,24.0,4.0,5.125,1.125,,0.0,0.917,55.375,23.6,17.442,12.2
2011-05-03,92.0,82.833,66.0,2.875,3.958,1.083,,2.0,0.125,38.708,17.9,15.021,10.3
2011-05-04,92.0,69.333,36.0,2.75,3.667,0.917,,0.0,0.917,18.333,22.3,16.546,12.9
2011-05-05,92.0,73.583,59.0,2.458,3.25,0.792,,0.0,0.375,20.25,17.4,14.912,12.4
2011-05-06,92.0,73.583,55.0,2.458,3.458,1.0,,0.0,0.5,14.083,19.8,15.996,12.3
2011-05-07,93.0,87.667,75.0,2.292,3.917,1.625,,3.0,0.042,16.792,18.5,16.325,14.3
2011-05-08,94.0,70.042,43.0,3.208,4.875,1.667,,0.0,0.667,21.75,25.5,19.862,13.9
2011-05-09,89.0,65.458,37.0,3.0,4.167,1.167,,0.0,0.708,20.708,22.2,18.154,11.4
2011-05-10,93.0,74.917,53.0,3.042,4.25,1.208,,19.0,1.042,27.0,27.4,22.112,16.9
2011-05-11,94.0,91.667,87.0,2.292,3.167,0.875,,60.0,0.0,4.174,15.6,14.496,13.8
2011-05-12,96.0,94.208,93.0,3.913,5.391,1.478,,28.0,0.0,11.958,17.3,15.592,13.8
2011-05-13,96.0,81.958,53.0,3.583,5.958,2.375,,0.0,0.708,16.125,25.5,20.029,16.2
2011-05-14,92.0,61.375,33.0,3.542,5.333,1.792,,0.0,1.083,37.125,22.2,18.338,13.6
2011-05-15,93.0,49.875,14.0,2.25,3.625,1.375,,0.0,1.292,17.375,24.9,18.171,9.6
2011-05-16,77.0,59.583,33.0,2.0,2.958,0.958,,0.0,1.667,23.5,22.5,19.292,15.0
2011-05-17,94.0,77.042,65.0,2.042,3.042,1.0,,6.0,0.25,13.292,19.5,16.858,12.9
2011-05-18,97.0,77.792,45.0,2.208,3.458,1.25,,0.0,0.917,19.958,23.1,17.054,11.5
2011-05-19,91.0,58.583,29.0,2.208,3.042,0.833,,0.0,1.083,25.167,25.1,19.508,11.6
2011-05-20,79.0,63.917,51.0,2.208,3.208,1.0,,0.0,1.125,27.5,24.3,20.825,18.2
2011-05-21,84.0,72.542,52.0,2.208,3.25,1.042,,0.0,0.75,17.625,26.2,21.875,19.0
2011-05-22,92.0,81.0,65.0,2.083,3.125,1.042,,5.0,0.0,6.208,25.8,20.179,15.2
2011-05-23,89.0,75.333,56.0,2.208,3.25,1.042,,0.0,1.0,8.75,17.7,15.667,13.2
2011-05-24,96.0,88.75,70.0,2.333,3.417,1.083,,30.0,0.25,6.667,16.3,12.871,10.2
2011-05-25,97.0,74.375,34.0,1.5,3.167,1.667,,0.0,0.083,8.917,23.2,16.104,8.7
2011-05-26,96.0,78.958,55.0,1.783,3.478,1.696,,0.0,0.042,11.0,22.2,17.746,13.1
2011-05-27,96.0,84.792,67.0,1.917,3.25,1.333,,1.0,0.0,10.042,19.8,17.608,15.5
2011-05-28,97.0,96.375,95.0,2.417,4.375,1.958,,28.0,0.0,20.125,20.1,18.996,17.2
2011-05-29,97.0,96.542,95.0,2.0,3.875,1.875,,62.0,0.0,6.0,19.2,18.567,18.2
2011-05-30,97.0,83.625,62.0,2.792,4.375,1.583,,24.0,0.458,16.542,19.0,17.329,15.4
2011-05-31,75.0,67.458,59.0,1.917,2.75,0.833,,0.0,0.292,14.208,15.9,13.958,11.5
2011-06-01,85.0,69.125,54.0,1.542,2.458,0.917,,0.0,0.417,24.417,17.8,14.65,11.3
2011-06-02,97.0,92.042,84.0,1.292,2.625,1.333,,34.0,0.0,17.292,18.5,16.337,14.3
2011-06-03,97.0,84.708,64.0,3.167,5.333,2.167,,1.0,0.958,30.542,23.5,18.908,15.6
2011-06-04,97.0,73.167,43.0,2.208,4.083,1.875,,0.0,0.667,19.375,26.6,21.421,15.8
2011-06-05,87.0,71.917,54.0,2.0,2.958,0.958,,0.0,1.042,22.375,25.8,22.012,19.2
2011-06-06,95.0,67.833,28.0,2.625,3.792,1.167,,0.0,1.917,15.917,28.7,21.596,15.3
2011-06-07,95.0,80.333,60.0,2.0,3.25,1.25,,0.0,2.5,23.958,23.1,19.954,17.1
2011-06-08,97.0,90.5,80.0,2.125,3.25,1.125,,3.0,0.125,12.208,21.2,18.646,16.2
2011-06-09,97.0,82.25,60.0,1.609,2.913,1.304,,0.0,0.125,11.75,25.0,19.917,15.4
2011-06-10,95.0,80.875,64.0,1.75,2.958,1.208,,0.0,0.125,9.542,26.1,22.212,18.0
2011-06-11,96.0,91.042,81.0,2.083,3.625,1.542,,39.0,0.0,23.958,23.7,21.304,19.1
2011-06-12,97.0,84.0,54.0,2.083,4.667,2.583,,0.0,0.0,24.792,26.5,21.7,17.9
2011-06-13,97.0,92.25,82.0,1.905,4.0,2.095,,85.0,0.0,12.762,23.7,19.583,17.3
2011-06-14,97.0,88.958,74.0,0.0,1.833,1.833,,0.0,0.0,14.375,22.2,19.812,17.0
2011-06-15,96.0,76.208,54.0,0.0,1.125,1.125,,0.0,0.0,6.792,21.8,19.283,16.8
2011-06-16,97.0,87.5,67.0,0.0,1.875,1.875,,10.0,0.0,10.667,23.2,19.383,15.8
2011-06-17,97.0,88.167,74.0,0.0,0.875,0.875,,13.0,0.0,4.917,22.4,19.875,18.0
2011-06-18,98.0,90.125,72.0,0.042,1.583,1.542,,14.0,0.0,7.375,22.5,19.7,17.7
2011-06-19,98.0,89.792,74.0,0.0,1.042,1.042,,1.0,0.0,5.625,23.5,20.821,19.1
2011-06-20,95.0,85.5,70.0,0.0,1.042,1.042,,0.0,0.0,5.458,26.0,22.767,19.8
2011-06-21,86.0,78.167,68.0,0.238,0.714,0.476,,2.0,0.0,3.958,26.7,24.438,23.2
2011-06-22,97.0,72.208,48.0,5.0,6.826,1.826,,0.0,0.167,18.875,31.1,26.142,20.0
2011-06-23,83.0,75.333,64.0,3.364,4.0,0.636,,0.0,0.0,10.875,29.4,26.412,25.0
2011-06-24,85.0,77.25,68.0,2.375,2.917,0.542,,0.0,0.0,10.708,28.6,26.504,25.0
2011-06-25,91.0,77.375,63.0,2.75,3.583,0.833,,0.0,0.0,10.083,30.3,24.346,19.8
2011-06-26,97.0,91.542,82.0,5.833,6.833,1.0,,0.0,0.167,27.25,24.2,21.912,19.5
2011-06-27,98.0,83.0,67.0,3.4,6.7,3.3,,0.0,0.0,16.625,28.9,25.588,21.1
2011-06-28,90.0,71.75,54.0,,,,,0.0,0.0,16.458,33.6,28.433,24.3
2011-06-29,96.0,71.875,48.0,,,,,0.0,0.667,15.833,33.5,27.758,22.7
2011-06-30,96.0,77.208,43.0,,,,,5.0,0.208,15.125,32.2,26.667,23.3
2011-07-01,97.0,78.5,56.0,,,,,0.0,1.375,38.417,31.9,26.575,23.2
2011-07-02,93.0,80.375,64.0,,,,,0.0,0.0,5.75,28.8,25.625,22.3
2011-07-03,96.0,76.0,52.0,,,,,0.0,0.333,23.167,31.7,27.217,23.4
2011-07-04,81.0,76.875,71.0,,,,,0.0,0.042,31.5,29.0,27.588,26.5
2011-07-05,90.0,74.458,55.0,2.769,3.154,0.385,,0.0,0.273,17.708,30.5,26.871,23.0
2011-07-06,95.0,74.417,54.0,3.125,4.167,1.042,,0.0,0.5,25.125,30.4,26.112,21.4
2011-07-07,93.0,79.667,66.0,1.783,2.087,0.304,,2.0,0.0,9.25,27.6,25.717,23.4
2011-07-08,84.0,75.042,67.0,1.875,2.542,0.667,,0.0,0.0,9.167,28.8,27.6,26.4
2011-07-09,91.0,73.25,50.0,2.25,3.5,1.25,,0.0,0.0,7.208,32.6,28.138,24.9
2011-07-10,90.0,71.792,44.0,1.417,1.875,0.458,,0.0,0.083,6.75,33.4,28.246,24.2
2011-07-11,93.0,76.208,54.0,1.667,3.042,1.375,,0.0,1.667,13.667,32.1,27.767,23.3
2011-07-12,92.0,75.917,55.0,1.458,2.458,1.0,,0.0,2.043,7.667,31.6,27.408,24.0
2011-07-13,91.0,72.833,52.0,1.625,2.5,0.875,,0.0,5.542,10.0,31.8,27.104,23.4
2011-07-14,90.0,69.417,46.0,1.458,2.208,0.75,,0.0,0.042,6.583,32.4,27.467,23.3
2011-07-15,90.0,70.208,43.0,1.833,2.917,1.083,,0.0,0.208,13.708,32.7,27.942,24.0
2011-07-16,96.0,75.583,50.0,1.917,2.958,1.042,,0.0,2.125,16.042,32.2,27.567,22.9
2011-07-17,92.0,75.125,52.0,0.958,1.542,0.583,,0.0,4.0,11.833,33.4,28.546,24.7
2011-07-18,89.0,77.083,58.0,1.375,2.292,0.917,,0.0,0.75,18.958,32.7,28.567,26.1
2011-07-19,92.0,87.542,81.0,0.75,1.458,0.708,,16.0,0.0,15.542,28.1,26.85,25.6
2011-07-20,95.0,88.375,80.0,1.292,1.625,0.333,,11.0,0.125,17.375,28.0,25.458,21.1
2011-07-21,95.0,85.083,70.0,2.435,3.261,0.826,,6.0,0.0,10.583,21.4,19.625,17.7
2011-07-22,88.0,69.333,47.0,3.375,3.875,0.5,,0.0,0.75,10.75,25.5,20.492,16.5
2011-07-23,88.0,78.375,70.0,4.083,4.875,0.792,,0.0,0.292,8.792,23.7,21.258,17.7
2011-07-24,96.0,79.625,61.0,2.792,3.708,0.917,,0.0,0.75,11.458,28.4,24.233,19.4
2011-07-25,92.0,76.958,57.0,2.125,2.625,0.5,,0.0,1.625,15.917,30.0,26.104,23.0
2011-07-26,90.0,80.208,68.0,2.0,2.208,0.208,,0.0,0.087,13.417,27.2,25.708,24.0
2011-07-27,85.0,77.542,64.0,2.792,3.292,0.5,,0.0,0.333,7.625,28.5,26.45,25.4
2011-07-28,96.0,86.708,77.0,8.625,10.583,1.958,,2.0,1.125,31.583,27.8,25.788,24.0
2011-07-29,97.0,88.792,72.0,4.333,5.25,0.917,,2.0,0.625,22.375,28.6,25.133,22.7
2011-07-30,97.0,90.667,74.0,3.75,4.583,0.833,,4.0,0.25,16.917,27.5,24.5,23.1
2011-07-31,96.0,89.667,84.0,3.042,3.208,0.167,,0.0,0.167,23.125,24.4,23.012,21.3
2011-08-01,95.0,77.375,52.0,2.625,3.083,0.458,,0.0,0.0,19.5,28.5,23.642,20.1
2011-08-02,97.0,81.583,62.0,2.375,3.208,0.833,,0.0,0.083,20.375,28.4,24.25,20.4
2011-08-03,97.0,85.75,58.0,3.25,4.958,1.708,,0.0,0.125,17.875,30.4,25.238,21.9
2011-08-04,96.0,85.75,66.0,1.87,4.043,2.174,,5.0,0.0,13.458,29.9,26.229,23.6
2011-08-05,97.0,84.417,66.0,1.458,2.542,1.083,,3.0,0.0,6.583,30.4,26.675,23.7
2011-08-06,92.0,77.125,58.0,1.375,1.917,0.542,,0.0,0.0,8.25,32.1,27.917,24.3
2011-08-07,97.0,85.583,60.0,5.833,7.542,1.708,,8.0,2.0,26.0,32.4,27.15,24.1
2011-08-08,98.0,85.667,62.0,3.75,4.792,1.042,,0.0,0.826,24.478,32.2,27.392,24.3
2011-08-09,97.0,79.625,59.0,2.833,4.167,1.333,,0.0,0.696,15.208,33.6,28.329,23.9
2011-08-10,90.0,75.208,60.0,2.625,3.125,0.5,,0.0,0.875,20.167,33.1,28.988,26.1
2011-08-11,90.0,74.333,57.0,3.708,4.25,0.542,,0.0,1.167,27.5,34.6,29.567,25.8
2011-08-12,93.0,75.708,50.0,5.917,6.958,1.042,,0.0,2.75,33.625,35.1,28.7,25.2
2011-08-13,93.0,82.458,62.0,3.542,4.25,0.708,,4.0,2.5,29.792,31.8,27.512,23.5
2011-08-14,97.0,77.0,54.0,2.417,3.5,1.083,,0.0,0.875,25.583,33.4,28.517,24.2
2011-08-15,89.0,75.292,59.0,1.75,1.875,0.125,,0.0,0.917,15.0,32.2,28.529,25.3
2011-08-16,92.0,75.0,51.0,3.083,3.333,0.25,,0.0,1.125,20.667,33.5,28.679,25.2
2011-08-17,92.0,75.625,54.0,4.083,4.833,0.75,,0.0,1.5,24.25,32.9,28.875,25.3
2011-08-18,85.0,75.167,60.0,2.826,3.565,0.739,,0.0,1.0,25.792,32.1,29.071,27.2
2011-08-19,97.0,86.708,72.0,3.75,4.25,0.5,,24.0,0.375,15.083,29.7,24.633,21.0
2011-08-20,97.0,86.083,74.0,4.542,5.917,1.375,,0.0,0.167,8.833,25.3,23.058,21.4
2011-08-21,98.0,95.667,91.0,4.167,4.958,0.792,,11.0,0.083,7.958,22.1,20.921,19.8
2011-08-22,98.0,95.458,90.0,7.958,9.875,1.917,,12.0,0.25,16.292,23.1,21.792,20.1
2011-08-23,98.0,84.0,58.0,2.0,3.292,1.292,,1.0,0.435,16.042,31.4,26.046,22.0
2011-08-24,97.0,84.875,64.0,1.625,3.542,1.917,,0.0,1.458,5.792,30.8,26.771,22.9
2011-08-25,92.0,82.708,66.0,1.375,2.833,1.458,,0.0,1.083,8.125,30.5,27.412,25.5
2011-08-26,97.0,78.208,56.0,2.167,3.417,1.25,,5.0,0.708,6.667,32.4,27.521,23.4
2011-08-27,97.0,87.917,77.0,3.5,4.375,0.875,,0.0,0.375,12.792,27.0,24.154,22.7
2011-08-28,93.0,78.208,52.0,3.0,4.0,1.0,,0.0,1.042,14.625,29.7,25.225,21.9
2011-08-29,97.0,82.542,56.0,4.167,5.167,1.0,,0.0,0.625,13.917,29.1,25.271,22.7
2011-08-30,97.0,77.417,41.0,5.083,6.125,1.042,,4.0,1.375,11.5,30.6,25.854,23.4
2011-08-31,97.0,85.958,64.0,6.042,9.083,3.042,,0.0,0.458,12.792,30.5,26.183,22.4
2011-09-01,94.0,83.375,67.0,0.957,2.304,1.348,,4.0,0.0,11.783,30.9,28.0,25.9
2011-09-02,97.0,82.042,67.0,0.75,1.542,0.792,,12.0,0.0,16.458,30.7,27.992,25.6
2011-09-03,88.0,80.708,71.0,0.042,0.375,0.333,,3.0,0.0,21.542,29.3,27.504,26.2
2011-09-04,90.0,78.583,65.0,0.542,0.75,0.208,,0.0,0.0,12.167,29.1,26.862,24.9
2011-09-05,94.0,82.458,63.0,1.667,2.5,0.833,,0.0,0.5,15.542,28.9,26.05,23.4
2011-09-06,94.0,77.625,53.0,4.875,5.75,0.875,,0.0,1.217,11.458,28.8,24.608,20.5
2011-09-07,97.0,76.208,47.0,7.458,8.875,1.417,,0.0,2.375,18.792,29.3,23.042,18.6
2011-09-08,95.0,69.875,29.0,2.917,3.375,0.458,,0.0,2.042,14.75,31.1,24.454,17.8
2011-09-09,93.0,75.25,53.0,1.5,2.125,0.625,,0.0,0.083,11.875,32.4,27.421,23.7
2011-09-10,93.0,76.708,56.0,1.917,3.125,1.208,,0.0,1.792,12.083,32.2,27.6,23.8
2011-09-11,97.0,82.958,52.0,1.708,4.167,2.458,,3.0,0.167,8.083,31.3,25.767,22.0
2011-09-12,98.0,78.083,47.0,1.708,5.208,3.5,,0.0,0.125,6.458,32.1,26.038,21.0
