date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2011-01-01,,,,15.042,19.125,4.083,,34.417,,,
2011-01-02,,,,8.792,10.458,1.667,,28.333,,,
2011-01-03,,,,7.227,8.773,1.545,,15.75,,,
2011-01-04,,,,13.458,17.375,3.917,,21.458,,,
2011-01-05,,,,7.75,9.5,1.75,,17.833,,,
2011-01-06,,,,15.333,32.375,17.042,,25.5,,,
2011-01-07,,,,14.0,21.583,7.583,,22.167,,,
2011-01-08,,,,14.125,19.167,5.042,,20.375,,,
2011-01-09,,,,11.792,14.125,2.333,,24.833,,,
2011-01-10,,,,14.182,19.636,5.455,,24.458,,,
2011-01-11,,,,12.958,17.375,4.417,,23.083,,,
2011-01-12,,,,13.958,37.458,23.5,,20.917,,,
2011-01-13,,,,25.625,51.875,26.25,,31.208,,,
2011-01-14,,,,15.083,23.625,8.542,,26.0,,,
2011-01-15,,,,12.25,15.083,2.833,,27.25,,,
2011-01-16,,,,10.292,12.333,2.042,,22.083,,,
2011-01-17,,,,14.136,21.727,7.591,,17.083,,,
2011-01-18,,,,15.417,18.833,3.417,,22.333,,,
2011-01-19,,,,14.75,18.375,3.625,,30.875,,,
2011-01-20,,,,4.917,6.0,1.083,,20.542,,,
2011-01-21,,,,6.792,8.292,1.5,,16.708,,,
2011-01-22,,,,8.208,9.708,1.5,,18.167,,,
2011-01-23,,,,14.208,27.792,13.583,,23.417,,,
2011-01-24,,,,12.318,18.045,5.727,,16.458,,,
2011-01-25,,,,21.708,32.958,11.25,,25.583,,,
2011-01-26,,,,12.458,15.208,2.75,,16.708,,,
2011-01-27,,,,19.542,35.083,15.542,,19.958,,,
2011-01-28,,,,9.375,11.042,1.667,,19.458,,,
2011-01-29,,,,4.625,5.75,1.125,,16.5,,,
2011-01-30,,,,11.042,17.75,6.708,,14.833,,,
2011-01-31,,,,19.909,26.773,6.864,,19.833,,,
2011-02-01,,,,10.917,14.0,3.083,,19.5,,,
2011-02-02,,,,6.917,8.5,1.583,,15.458,,,
2011-02-03,,,,16.292,24.542,8.25,,16.417,,,
2011-02-04,,,,19.417,32.958,13.542,,22.792,,,
2011-02-05,,,,8.25,9.875,1.625,,18.542,,,
2011-02-06,,,,21.75,27.25,5.5,,49.375,,,
2011-02-07,,,,14.353,18.706,4.353,,34.273,,,
2011-02-08,,,,10.875,11.75,0.875,,17.125,,,
2011-02-09,,,,13.208,16.75,3.542,,,,,
2011-02-10,,,,15.5,21.625,6.125,,21.455,,,
2011-02-11,,,,10.25,14.542,4.292,,18.042,,,
2011-02-12,,,,7.917,8.792,0.875,,13.625,,,
2011-02-13,,,,12.917,15.042,2.125,,20.583,,,
2011-02-14,,,,12.182,13.318,1.136,,26.958,,,
2011-02-15,,,,21.375,28.083,6.708,,48.375,,,
2011-02-16,,,,9.682,10.818,1.136,,18.125,,,
2011-02-17,,,,9.545,11.727,2.182,,16.417,,,
2011-02-18,,,,5.458,6.417,0.958,,12.167,,,
2011-02-19,,,,12.167,15.625,3.458,,14.583,,,
2011-02-20,,,,17.583,27.417,9.833,,20.083,,,
2011-02-21,,,,21.417,31.333,9.917,,21.792,,,
2011-02-22,,,,7.292,7.917,0.625,,29.043,,,
2011-02-23,,,,24.333,38.083,13.75,,42.125,,,
2011-02-24,,,,10.409,11.955,1.545,,32.5,,,
2011-02-25,,,,9.0,9.833,0.833,,23.083,,,
2011-02-26,,,,6.542,7.25,0.708,,12.333,,,
2011-02-27,,,,5.417,6.0,0.583,,11.25,,,
2011-02-28,,,,5.333,6.292,0.958,,10.5,,,
2011-03-01,,,,14.167,16.333,2.167,,32.208,,,
2011-03-02,,,,10.318,11.545,1.227,,16.667,,,
2011-03-03,,,,5.542,6.292,0.75,,18.25,,,
2011-03-04,,,,3.75,4.208,0.458,,19.208,,,
2011-03-05,,,,15.625,18.375,2.75,,18.25,,,
2011-03-06,,,,16.917,21.875,4.958,,37.292,,,
2011-03-07,,,,7.5,8.417,0.917,,26.833,,,
2011-03-08,,,,6.917,7.625,0.708,,23.208,,,
2011-03-09,,,,6.773,7.5,0.727,,21.0,,,
2011-03-10,,,,4.083,4.667,0.583,,8.292,,,
2011-03-11,,,,5.0,5.667,0.667,,16.0,,,
2011-03-12,,,,7.833,9.625,1.792,,9.583,,,
2011-03-13,,,,8.958,10.208,1.25,,9.5,,,
2011-03-14,,,,13.125,16.208,3.083,,14.292,,,
2011-03-15,,,,15.375,20.917,5.542,,25.083,,,
2011-03-16,,,,13.182,15.455,2.273,,23.625,,,
2011-03-17,,,,6.542,7.667,1.125,,27.833,,,
2011-03-18,,,,14.667,16.875,2.208,,41.5,,,
2011-03-19,,,,8.167,9.167,1.0,,14.333,,,
2011-03-20,,,,10.292,11.625,1.333,,18.917,,,
2011-03-21,,,,11.696,13.783,2.087,,15.542,,,
2011-03-22,,,,26.292,34.125,7.833,,34.208,,,
2011-03-23,,,,18.042,22.667,4.625,,46.542,,,
2011-03-24,,,,12.125,15.792,3.667,,16.917,,,
2011-03-25,,,,11.083,14.208,3.125,,13.417,,,
2011-03-26,,,,14.5,19.792,5.292,,16.917,,,
2011-03-27,,,,12.292,14.833,2.542,,17.125,,,
2011-03-28,,,,17.792,20.667,2.875,,31.542,,,
2011-03-29,,,,7.75,9.042,1.292,,20.083,,,
2011-03-30,,,,5.375,6.042,0.667,,22.167,,,
2011-03-31,,,,3.5,3.5,0.0,,22.875,,,
2011-04-01,,,,5.75,6.75,1.0,,16.083,,,
2011-04-02,,,,12.5,16.833,4.333,,30.667,,,
2011-04-03,,,,4.625,5.375,0.75,,19.667,,,
2011-04-04,,,,6.364,7.455,1.091,,18.208,,,
2011-04-05,,,,8.5,9.708,1.208,,15.417,,,
2011-04-06,,,,14.917,19.667,4.75,,26.833,,,
2011-04-07,,,,7.792,9.542,1.75,,20.417,,,
2011-04-08,,,,1.792,1.958,0.167,,26.792,,,
2011-04-09,,,,2.292,2.417,0.125,,20.25,,,
2011-04-10,,,,4.5,4.917,0.417,,21.583,,,
2011-04-11,,,,7.0,9.091,2.091,,25.958,,,
2011-04-12,,,,5.333,6.167,0.833,,21.0,,,
2011-04-13,,,,14.542,16.792,2.25,,26.292,,,
2011-04-14,,,,10.167,11.375,1.208,,34.625,,,
2011-04-15,,,,3.75,4.083,0.333,,37.667,,,
2011-04-16,,,,3.292,3.542,0.25,,25.083,,,
2011-04-17,,,,4.208,4.667,0.458,,19.5,,,
2011-04-18,,,,3.955,5.0,1.045,,18.75,,,
2011-04-19,,,,4.958,5.917,0.958,,19.042,,,
2011-04-20,,,,4.208,5.375,1.167,,12.0,,,
2011-04-21,,,,3.583,4.625,1.042,,19.25,,,
2011-04-22,,,,6.083,7.458,1.375,,23.125,,,
2011-04-23,,,,1.083,1.583,0.5,,24.542,,,
2011-04-24,,,,3.583,4.083,0.5,,16.792,,,
2011-04-25,,,,7.909,8.318,0.409,,19.292,,,
2011-04-26,,,,7.0,7.542,0.542,,24.5,,,
2011-04-27,,,,1.958,1.958,0.0,,49.333,,,
2011-04-28,,,,4.0,4.0,0.0,,24.917,,,
2011-04-29,,,,4.583,4.75,0.167,,17.25,,,
2011-04-30,,,,5.292,5.625,0.333,,23.458,,,
2011-05-01,,,,2.0,2.0,0.0,,25.375,,,
2011-05-02,,,,6.5,6.773,0.273,,87.708,,,
2011-05-03,,,,4.333,4.333,0.0,,46.75,,,
2011-05-04,,,,3.292,3.5,0.208,,25.083,,,
2011-05-05,,,,4.125,4.417,0.292,,24.042,,,
2011-05-06,,,,6.5,7.458,0.958,,25.042,,,
2011-05-07,,,,4.375,4.583,0.208,,24.458,,,
2011-05-08,,,,6.625,7.042,0.417,,27.875,,,
2011-05-09,,,,7.318,8.364,1.045,,29.125,,,
2011-05-10,,,,7.875,8.583,0.708,,38.583,,,
2011-05-11,,,,3.5,4.208,0.708,,14.208,,,
2011-05-12,,,,7.333,8.667,1.333,,13.917,,,
2011-05-13,,,,7.042,8.292,1.25,,25.417,,,
2011-05-14,,,,6.167,6.875,0.708,,73.292,,,
2011-05-15,,,,4.875,5.417,0.542,,27.083,,,
2011-05-16,,,,3.045,3.045,0.0,,35.292,,,
2011-05-17,,,,4.917,5.0,0.083,,26.208,,,
2011-05-18,,,,9.583,10.792,1.208,,41.13,,,
2011-05-19,,,,5.292,6.083,0.792,,34.667,,,
2011-05-20,,,,3.833,3.958,0.125,,41.042,,,
2011-05-21,,,,2.375,2.375,0.0,,31.167,,,
2011-05-22,,,,2.333,2.333,0.0,,19.917,,,
2011-05-23,,,,7.273,8.182,0.909,,17.708,,,
2011-05-24,,,,8.917,9.875,0.958,,17.667,,,
2011-05-25,,,,7.458,9.083,1.625,,23.792,,,
2011-05-26,,,,5.042,5.583,0.542,,19.75,,,
2011-05-27,,,,2.875,2.917,0.042,,22.458,,,
2011-05-28,,,,5.125,5.667,0.542,,13.292,,,
2011-05-29,,,,3.125,3.375,0.25,,9.708,,,
2011-05-30,,,,6.182,7.045,0.864,,16.083,,,
2011-05-31,,,,3.167,4.0,0.833,,27.833,,,
2011-06-01,,,,3.542,4.458,0.917,,37.208,,,
2011-06-02,,,,4.208,4.875,0.667,,27.708,,,
2011-06-03,,,,8.208,9.25,1.042,,24.417,,,
2011-06-04,,,,4.708,6.167,1.458,,27.667,,,
2011-06-05,,,,2.375,2.375,0.0,,35.75,,,
2011-06-06,,,,5.136,5.409,0.273,,30.0,,,
2011-06-07,,,,5.125,5.75,0.625,,38.5,,,
2011-06-08,,,,9.167,10.125,0.958,,22.0,,,
2011-06-09,,,,5.583,6.625,1.042,,23.292,,,
2011-06-10,,,,3.958,4.75,0.792,,20.667,,,
2011-06-11,,,,5.792,6.375,0.583,,29.417,,,
2011-06-12,,,,4.25,4.542,0.292,,34.375,,,
2011-06-13,,,,5.591,6.227,0.636,,20.5,,,
2011-06-14,,,,8.1,9.1,1.0,,23.375,,,
2011-06-15,,,,5.769,6.077,0.308,,17.5,,,
2011-06-16,,,,5.292,5.708,0.417,,20.5,,,
2011-06-17,,,,5.208,5.417,0.208,,21.208,,,
2011-06-18,,,,5.708,5.875,0.167,,15.875,,,
2011-06-19,,,,3.125,3.125,0.0,,11.792,,,
2011-06-20,,,,4.625,5.333,0.708,,18.292,,,
2011-06-21,,,,3.792,3.833,0.042,,13.417,,,
2011-06-22,,,,11.0,14.368,3.368,,31.167,,,
2011-06-23,,,,3.625,3.875,0.25,,28.375,,,
2011-06-24,,,,1.917,2.125,0.208,,23.333,,,
2011-06-25,,,,3.542,4.167,0.625,,19.958,,,
2011-06-26,,,,4.375,5.042,0.667,,22.917,,,
2011-06-27,,,,3.917,4.917,1.0,,24.708,,,
2011-06-28,,,,4.625,5.75,1.125,,29.333,,,
2011-06-29,,,,5.682,6.227,0.545,,27.958,,,
2011-06-30,,,,8.0,9.25,1.25,,35.75,,,
2011-07-01,,,,10.042,11.833,1.792,,54.708,,,
2011-07-02,,,,4.333,5.333,1.0,,24.708,,,
2011-07-03,,,,3.042,3.333,0.292,,29.167,,,
2011-07-04,,,,1.375,1.375,0.0,,46.833,,,
2011-07-05,,,,4.458,4.458,0.0,,27.708,,,
2011-07-06,,,,4.682,4.955,0.273,,30.625,,,
2011-07-07,,,,2.083,2.292,0.208,,17.292,,,
2011-07-08,,,,3.792,4.792,1.0,,20.5,,,
2011-07-09,,,,2.958,4.417,1.458,,20.208,,,
2011-07-10,,,,2.167,3.167,1.0,,20.458,,,
2011-07-11,,,,2.25,3.833,1.583,,17.125,,,
2011-07-12,,,,2.042,3.167,1.125,,17.958,,,
2011-07-13,,,,2.273,3.045,0.773,,20.875,,,
2011-07-14,,,,2.542,3.083,0.542,,17.417,,,
2011-07-15,,,,3.208,4.0,0.792,,16.708,,,
2011-07-16,,,,2.833,3.583,0.75,,24.5,,,
2011-07-17,,,,1.875,2.5,0.625,,24.042,,,
2011-07-18,,,,1.792,1.917,0.125,,30.583,,,
2011-07-19,,,,1.917,2.542,0.625,,33.542,,,
2011-07-20,,,,2.636,2.909,0.273,,33.542,,,
2011-07-21,,,,3.0,3.708,0.708,,21.208,,,
2011-07-22,,,,4.167,5.542,1.375,,17.458,,,
2011-07-23,,,,3.208,3.917,0.708,,14.917,,,
2011-07-24,,,,3.667,4.25,0.583,,19.208,,,
2011-07-25,,,,3.083,3.667,0.583,,27.958,,,
2011-07-26,,,,3.083,3.375,0.292,,19.875,,,
2011-07-27,,,,5.227,6.0,0.773,,18.783,,,
2011-07-28,,,,8.292,10.833,2.542,,30.833,,,
2011-07-29,,,,9.5,10.333,0.833,,31.292,,,
2011-07-30,,,,7.708,8.125,0.417,,27.083,,,
2011-07-31,,,,4.5,4.917,0.417,,28.75,,,
2011-08-01,,,,5.125,5.958,0.833,,30.25,,,
2011-08-02,,,,3.875,4.375,0.5,,23.333,,,
2011-08-03,,,,3.455,4.227,0.773,,21.083,,,
2011-08-04,,,,3.125,4.333,1.208,,27.125,,,
2011-08-05,,,,2.25,2.792,0.542,,15.875,,,
2011-08-06,,,,2.375,3.0,0.625,,19.375,,,
2011-08-07,,,,3.292,4.042,0.75,,27.625,,,
2011-08-08,,,,4.375,4.792,0.417,,32.583,,,
2011-08-09,,,,5.292,6.333,1.042,,33.333,,,
2011-08-10,,,,3.045,3.773,0.727,,33.375,,,
2011-08-11,,,,5.958,6.792,0.833,,47.75,,,
2011-08-12,,,,6.083,6.667,0.583,,45.833,,,
2011-08-13,,,,4.75,5.5,0.75,,60.833,,,
