date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2011-01-01,,,,8.0,9.375,1.375,0.833,29.708,,,
2011-01-02,,,,5.25,6.583,1.333,0.542,21.167,,,
2011-01-03,,,,3.542,4.292,0.75,0.625,9.792,,,
2011-01-04,,,,5.348,6.826,1.478,1.043,15.792,,,
2011-01-05,,,,3.958,4.625,0.667,0.542,21.083,,,
2011-01-06,,,,13.75,18.333,4.583,0.792,26.75,,,
2011-01-07,,,,6.542,7.75,1.208,0.708,13.125,,,
2011-01-08,,,,7.292,8.458,1.167,0.833,19.875,,,
2011-01-09,,,,9.167,10.625,1.458,1.125,19.333,,,
2011-01-10,,,,8.125,9.917,1.792,1.542,15.958,,,
2011-01-11,,,,7.0,8.478,1.478,1.261,15.5,,,
2011-01-12,,,,10.75,13.708,2.958,1.042,15.167,,,
2011-01-13,,,,19.417,24.0,4.583,1.333,23.708,,,
2011-01-14,,,,7.958,9.917,1.958,0.875,18.292,,,
2011-01-15,,,,7.125,7.875,0.75,0.958,21.875,,,
2011-01-16,,,,5.333,5.917,0.583,1.083,17.818,,,
2011-01-17,,,,7.792,9.333,1.542,1.792,,,,
2011-01-18,,,,10.478,12.391,1.913,1.391,29.923,,,
2011-01-19,,,,10.833,12.5,1.667,2.667,28.708,,,
2011-01-20,,,,10.583,11.833,1.25,4.542,19.333,,,
2011-01-21,,,,9.042,10.292,1.25,2.25,18.917,,,
2011-01-22,,,,5.0,6.0,1.0,0.25,13.292,,,
2011-01-23,,,,8.208,11.75,3.542,0.5,16.958,,,
2011-01-24,,,,8.826,13.304,4.478,0.773,13.909,,,
2011-01-25,,,,13.826,18.652,4.826,0.87,24.542,,,
2011-01-26,,,,6.417,7.667,1.25,0.875,14.5,,,
2011-01-27,,,,10.417,14.042,3.625,1.542,21.167,,,
2011-01-28,,,,5.333,6.167,0.833,1.792,18.542,,,
2011-01-29,,,,2.583,3.167,0.583,1.0,12.208,,,
