date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,203.583,74.0,60.167,45.0,16.917,21.167,29.25,8.083,,1.417,30.833,10.6,5.233,2.0,220.5
2011-01-02,198.542,82.0,60.792,33.0,13.792,14.0,22.833,8.833,,1.292,20.625,11.7,5.679,1.8,212.333
2011-01-03,188.417,52.0,37.958,23.0,6.542,8.25,10.833,2.583,,0.792,4.0,13.9,6.533,3.0,194.958
2011-01-04,195.636,70.0,49.75,31.0,15.545,19.545,28.909,9.364,,1.227,12.917,13.7,5.208,-0.6,211.182
2011-01-05,194.478,55.0,36.542,20.0,6.696,10.333,12.667,2.333,,1.042,6.542,12.5,5.575,2.1,201.174
2011-01-06,202.0,68.0,50.333,32.0,19.75,27.583,57.5,29.917,,2.083,22.458,11.7,4.579,-0.3,221.75
2011-01-07,200.792,79.0,47.792,23.0,14.667,20.125,33.125,13.0,,1.208,11.083,12.3,4.067,-1.3,215.458
2011-01-08,201.083,69.0,48.5,26.0,13.417,17.708,25.333,7.625,,1.042,12.083,13.4,4.121,-2.1,214.5
2011-01-09,201.708,81.0,56.583,36.0,15.5,22.833,31.833,9.0,,2.125,24.167,14.3,6.125,1.1,217.208
2011-01-10,201.875,82.0,62.0,33.0,14.667,26.042,42.958,16.917,,1.625,22.208,11.8,5.888,-0.2,216.542
2011-01-11,195.565,83.0,68.375,46.0,14.043,20.667,32.792,12.125,,1.75,17.333,12.6,5.258,1.1,209.609
2011-01-12,196.167,66.0,44.833,29.0,14.75,20.292,40.542,20.25,,1.042,13.333,9.5,2.821,-0.9,210.917
2011-01-13,202.292,74.0,56.083,32.0,32.333,35.917,76.583,40.667,,2.792,22.708,14.0,4.6,-2.2,234.625
2011-01-14,198.0,74.0,47.75,25.0,17.833,21.25,40.125,18.875,,1.208,13.0,11.7,3.854,-1.4,215.833
2011-01-15,203.167,67.0,52.625,35.0,21.625,24.667,40.167,15.5,,1.667,21.958,7.5,3.092,-1.6,224.792
2011-01-16,197.083,66.0,52.042,39.0,12.667,20.0,29.273,9.273,,1.0,16.478,5.9,3.729,1.2,209.75
2011-01-17,192.522,73.0,52.25,31.0,12.435,18.167,35.083,16.917,,1.0,11.25,11.3,4.65,0.3,204.957
2011-01-18,204.208,81.0,62.833,41.0,22.667,32.042,63.667,31.625,,1.667,27.0,11.9,4.604,-2.0,226.875
2011-01-19,198.667,76.0,64.833,54.0,17.667,21.458,42.708,21.25,,2.125,27.292,12.1,6.017,0.3,216.333
