date,CH4_mean,CO_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,RAIN_sum,SO2_mean,SPM_mean,THC_mean
2012-09-14,183.292,1.792,11.25,4.542,6.042,1.5,,0.583,20.417,194.542
2012-09-15,187.083,1.75,10.833,3.125,4.792,1.667,,0.0,10.625,197.917
2012-09-16,188.208,1.875,12.583,4.25,6.208,1.958,,0.5,9.542,200.792
2012-09-17,182.25,1.25,10.083,1.667,2.625,0.958,,0.0,17.875,192.333
2012-09-18,181.5,1.417,10.042,2.0,2.917,0.917,,0.0,11.958,191.542
2012-09-19,179.217,1.435,10.696,6.261,11.957,5.696,,0.739,11.652,189.913
2012-09-20,183.917,2.042,10.25,10.458,13.708,3.25,,1.875,35.958,194.167
2012-09-21,191.625,3.417,15.0,17.125,25.417,8.292,,2.833,44.792,206.625
2012-09-22,188.958,2.708,12.875,12.167,15.75,3.583,,3.542,19.083,201.833
2012-09-23,187.833,2.333,11.583,8.25,9.75,1.5,,1.375,13.083,199.417
2012-09-24,188.708,2.5,14.542,15.75,22.292,6.542,,2.833,8.042,203.25
2012-09-25,188.5,2.375,14.125,18.5,28.458,9.958,,2.292,10.542,202.625
2012-09-26,188.522,2.522,11.696,16.565,25.826,9.261,,1.957,11.913,200.217
2012-09-27,187.417,2.083,11.25,13.375,20.083,6.708,,1.696,8.739,198.667
2012-09-28,187.042,2.292,10.292,12.833,18.542,5.708,,1.583,5.292,197.333
2012-09-29,185.667,3.167,14.333,16.5,25.667,9.167,,3.542,16.042,200.0
2012-09-30,180.958,1.792,7.583,1.667,1.75,0.083,,0.542,20.833,188.542
2012-10-01,180.5,2.125,7.958,5.625,7.292,1.667,,0.792,11.75,188.458
2012-10-02,187.875,3.125,13.0,15.208,26.917,11.708,,1.625,18.75,200.875
2012-10-03,188.261,1.913,15.391,17.217,26.696,9.478,,1.261,13.043,203.652
2012-10-04,187.167,1.583,9.917,10.333,15.917,5.583,,3.833,6.917,197.083
2012-10-05,191.458,2.5,23.042,17.167,28.083,10.917,,2.667,14.833,214.5
2012-10-06,192.375,2.375,13.458,11.0,18.917,7.917,,3.083,21.958,205.833
2012-10-07,187.875,2.125,10.75,9.708,12.208,2.5,,2.667,14.75,198.625
2012-10-08,190.667,2.042,11.458,11.542,15.625,4.083,,2.417,10.875,202.125
2012-10-09,190.208,1.917,10.333,15.417,23.917,8.5,,1.667,8.833,200.542
2012-10-10,188.13,2.478,9.783,16.217,24.478,8.261,,2.696,8.435,197.913
2012-10-11,188.583,2.409,12.125,15.625,24.25,8.625,,1.417,4.333,200.708
2012-10-12,191.042,2.667,13.458,20.0,29.958,9.958,,2.167,10.75,204.5
2012-10-13,190.708,2.333,11.417,16.458,23.542,7.083,,1.833,12.125,202.125
2012-10-14,194.25,3.125,14.458,13.0,16.208,3.208,,1.958,19.917,208.708
2012-10-15,192.042,3.042,13.083,21.0,31.75,10.75,,2.458,25.917,205.125
2012-10-16,193.5,2.458,12.375,15.375,21.667,6.292,,2.625,18.75,205.875
2012-10-17,199.087,4.625,28.13,37.217,57.304,20.087,,5.13,36.739,227.217
2012-10-18,193.667,3.833,29.125,27.375,49.417,22.042,,2.875,29.208,222.792
2012-10-19,189.75,1.833,11.5,11.583,18.583,7.0,,0.875,5.167,201.25
2012-10-20,195.708,2.875,19.458,14.0,22.208,8.208,,2.583,15.583,215.167
2012-10-21,197.5,3.625,18.958,16.042,19.667,3.625,,3.25,22.292,216.458
2012-10-22,197.042,3.875,18.792,21.083,33.667,12.583,,3.958,30.5,215.833
2012-10-23,184.174,1.818,12.0,6.708,8.875,2.167,,2.087,8.826,196.174
2012-10-24,190.87,3.0,12.913,17.0,26.391,9.391,,1.435,6.13,203.783
2012-10-25,194.167,3.583,17.75,25.333,39.25,13.917,,3.25,12.375,211.917
2012-10-26,193.792,3.917,17.583,24.667,36.542,11.875,,4.0,26.833,211.375
2012-10-27,193.292,3.875,18.042,18.542,24.625,6.083,,4.958,19.625,211.333
2012-10-28,196.667,3.958,18.917,15.625,20.292,4.667,,2.667,19.667,215.583
2012-10-29,196.7,3.579,18.0,18.333,27.0,8.667,,3.917,13.875,214.7
2012-10-30,201.25,4.0,14.875,19.0,35.889,16.889,,2.625,19.083,216.125
2012-10-31,196.391,4.583,23.13,24.5,40.864,16.364,,2.824,23.588,219.522
2012-11-01,195.625,4.167,16.25,15.667,25.333,9.667,,2.375,18.125,211.875
2012-11-02,192.583,2.667,10.833,16.75,25.583,8.833,,1.958,4.292,203.417
2012-11-03,192.458,2.875,11.625,13.75,18.542,4.792,,3.5,7.917,204.083
2012-11-04,193.792,2.625,10.292,7.25,8.958,1.708,,0.917,9.208,204.083
2012-11-05,202.667,5.792,26.208,35.042,68.0,32.958,,3.583,34.833,228.875
2012-11-06,206.583,6.043,30.875,36.208,84.042,47.833,,1.458,33.625,237.458
2012-11-07,195.478,5.708,18.087,26.739,44.391,17.652,,2.304,23.174,213.565
2012-11-08,203.333,6.708,18.708,28.25,48.625,20.375,,4.792,24.042,222.042
2012-11-09,194.167,3.875,13.708,22.542,36.0,13.458,,2.333,9.25,207.875
2012-11-10,193.292,2.833,9.667,12.875,18.625,5.75,,1.5,10.542,202.958
2012-11-11,197.917,4.042,19.708,18.667,24.875,6.208,,2.417,16.958,217.625
2012-11-12,195.25,4.042,15.667,26.708,45.292,18.583,,3.208,17.208,210.917
2012-11-13,197.417,4.217,14.208,17.667,33.0,15.333,,2.042,23.25,211.625
2012-11-14,191.913,3.375,11.565,17.957,28.522,10.565,,2.391,9.435,203.478
2012-11-15,197.125,3.083,11.083,19.375,32.042,12.667,,1.792,3.375,208.208
2012-11-16,195.167,2.792,9.75,15.042,25.875,10.833,,3.25,4.583,204.917
2012-11-17,191.583,2.375,8.667,7.542,8.917,1.375,,1.167,11.917,200.25
2012-11-18,194.792,3.125,9.292,9.167,11.792,2.625,,3.167,3.875,204.083
2012-11-19,199.542,4.333,17.625,25.625,45.708,20.083,,1.833,19.875,217.167
2012-11-20,203.042,5.208,24.5,27.542,52.125,24.583,,2.348,18.609,227.542
2012-11-21,194.348,2.708,10.522,18.217,28.696,10.478,,3.087,5.957,204.87
2012-11-22,200.667,5.042,20.083,30.0,63.917,33.917,,2.042,24.833,220.75
2012-11-23,199.5,4.75,23.917,24.542,42.292,17.75,,1.5,36.5,223.417
2012-11-24,192.667,3.375,9.25,14.917,20.125,5.208,,3.042,6.5,201.917
2012-11-25,194.375,2.833,8.667,9.417,11.708,2.292,,1.583,6.75,203.042
2012-11-26,199.917,5.625,27.0,33.042,67.5,34.458,,1.458,33.833,226.917
2012-11-27,192.917,2.5,7.958,14.708,22.542,7.833,,2.5,4.083,200.875
2012-11-28,197.174,4.125,19.261,27.0,55.217,28.217,,2.261,18.217,216.435
2012-11-29,205.125,7.958,43.75,46.917,111.5,64.583,,7.583,42.542,248.875
2012-11-30,193.792,4.083,14.833,26.625,46.292,19.667,,2.167,24.875,208.625
2012-12-01,193.333,3.458,12.375,17.792,26.625,8.833,,3.083,10.458,205.708
2012-12-02,193.458,2.542,9.958,10.708,13.5,2.792,,2.542,7.0,203.417
2012-12-03,193.75,2.833,13.167,22.667,33.458,10.792,,1.5,17.167,206.917
2012-12-04,192.667,4.043,19.042,29.792,64.333,34.542,,1.375,17.792,211.708
2012-12-05,196.348,3.913,14.478,20.652,35.826,15.174,,1.783,6.304,210.826
2012-12-06,191.083,4.583,11.375,17.333,25.0,7.667,,3.875,10.167,202.458
2012-12-07,195.333,3.75,16.375,24.375,40.75,16.375,,2.333,11.208,211.708
2012-12-08,191.208,4.25,12.0,11.875,17.625,5.75,,3.25,14.375,203.208
2012-12-09,191.375,3.333,12.917,8.333,12.208,3.875,,1.958,7.208,204.292
2012-12-10,197.083,4.458,16.917,24.417,47.083,22.667,,1.5,4.792,214.0
2012-12-11,197.75,4.708,15.542,24.708,43.417,18.708,,1.958,12.583,213.292
2012-12-12,195.609,3.522,13.304,24.261,39.0,14.739,,2.087,9.304,208.913
2012-12-13,197.042,3.625,15.875,24.708,39.625,14.917,,3.292,10.458,212.917
2012-12-14,199.875,4.958,21.042,27.958,51.167,23.208,,2.833,19.667,220.917
2012-12-15,203.042,6.583,31.708,41.042,83.583,42.542,,1.542,60.083,234.75
2012-12-16,198.375,4.917,24.917,24.0,37.875,13.875,,3.333,34.75,223.292
2012-12-17,196.625,4.875,22.375,32.875,54.5,21.625,,3.542,23.792,219.0
2012-12-18,197.5,4.625,21.667,28.417,51.958,23.542,,3.5,29.75,219.167
2012-12-19,194.87,2.864,10.696,15.0,24.565,9.565,,2.727,3.545,205.565
2012-12-20,197.375,3.583,14.375,25.5,42.25,16.75,,2.042,8.25,211.75
2012-12-21,201.25,4.167,17.375,24.458,41.625,17.167,,1.292,19.875,218.625
2012-12-22,200.5,4.583,21.0,29.0,48.917,19.917,,1.208,30.917,221.5
2012-12-23,197.917,4.292,11.625,11.917,15.375,3.458,,2.708,11.583,209.542
2012-12-24,196.083,3.375,11.25,13.875,19.042,5.167,,4.167,5.917,207.333
2012-12-25,198.125,4.417,15.292,21.917,43.292,21.375,,2.458,14.5,213.417
2012-12-26,196.087,3.652,9.174,17.087,27.435,10.348,,2.913,6.739,205.261
2012-12-27,197.364,4.208,10.864,22.409,41.045,18.636,,2.545,8.818,208.227
2012-12-28,202.75,5.875,23.042,36.542,66.5,29.958,,2.417,33.0,225.792
2012-12-29,193.875,3.375,10.542,14.708,19.208,4.5,,1.167,14.292,204.417
2012-12-30,201.375,4.458,14.917,20.25,27.042,6.792,,1.208,18.833,216.292
2012-12-31,191.75,4.167,9.75,8.5,11.417,2.917,,1.625,2.917,201.5
2013-01-01,195.783,4.739,12.217,10.609,12.391,1.783,0.0,3.609,18.565,208.0
2013-01-02,194.542,3.125,9.75,7.542,9.583,2.042,0.0,3.667,11.208,204.292
2013-01-03,198.583,4.0,15.083,15.458,19.875,4.417,0.0,5.5,13.0,213.667
2013-01-04,202.667,3.958,15.833,12.667,19.0,6.333,0.0,1.667,15.958,218.5
2013-01-05,195.417,2.625,9.375,8.625,11.0,2.375,0.0,1.333,2.917,204.792
2013-01-06,198.125,2.917,10.417,13.542,22.375,8.833,0.0,2.292,5.458,208.542
2013-01-07,199.0,3.917,14.75,23.667,39.667,16.0,0.0,2.875,11.333,213.75
2013-01-08,196.826,5.261,23.0,29.87,57.87,28.0,20.0,2.087,25.478,219.826
2013-01-09,191.375,4.208,13.5,19.708,30.458,10.75,10.0,1.792,12.75,204.875
2013-01-10,194.083,3.042,10.75,14.0,22.0,8.0,0.0,2.125,3.125,204.833
2013-01-11,200.417,4.167,18.75,22.0,39.542,17.542,0.0,1.292,10.0,219.167
2013-01-12,199.5,5.167,15.25,16.458,22.167,5.708,0.0,4.958,11.125,214.75
2013-01-13,193.458,3.167,8.542,10.417,14.667,4.25,0.0,5.083,7.083,202.0
2013-01-14,195.375,3.083,10.167,18.25,29.5,11.25,0.0,2.667,6.75,205.542
2013-01-15,194.348,2.913,11.565,26.348,43.043,16.696,0.0,3.13,10.348,205.913
2013-01-16,194.5,3.5,13.333,27.708,47.333,19.625,0.0,2.13,10.87,207.833
2013-01-17,194.792,3.083,13.958,25.292,41.708,16.417,0.0,3.667,9.5,208.75
2013-01-18,195.875,3.375,12.667,22.167,33.458,11.292,0.0,3.667,13.75,208.542
2013-01-19,192.792,2.208,6.75,7.375,9.083,1.708,1.0,3.25,7.708,199.542
2013-01-20,194.833,3.875,11.75,21.125,37.042,15.917,0.0,4.125,8.292,206.583
2013-01-21,196.542,4.542,20.25,34.083,66.333,32.25,0.0,4.542,22.75,216.792
2013-01-22,196.826,4.739,12.783,20.609,32.739,12.13,2.0,2.87,12.783,209.609
2013-01-23,198.333,4.375,12.542,24.417,41.125,16.708,0.0,2.5,11.083,210.875
2013-01-24,200.542,5.333,21.792,29.792,59.708,29.917,0.0,4.0,18.875,222.333
2013-01-25,201.667,6.625,29.0,34.375,59.25,24.875,0.0,5.25,33.083,230.667
2013-01-26,190.458,4.125,9.458,9.458,12.042,2.583,11.0,4.167,11.167,199.917
2013-01-27,195.458,3.0,10.75,15.375,28.042,12.667,0.0,3.0,6.25,206.208
2013-01-28,195.875,4.208,16.25,23.833,48.375,24.542,0.0,4.458,13.25,212.125
2013-01-29,195.174,3.957,13.261,23.0,37.043,14.043,0.0,3.913,7.435,208.435
2013-01-30,189.833,2.375,8.542,10.333,13.083,2.75,14.0,1.0,9.833,198.375
2013-01-31,192.125,4.125,12.583,20.375,37.5,17.125,0.0,2.958,9.208,204.708
2013-02-01,196.375,4.583,16.583,23.292,37.375,14.083,0.0,3.542,20.625,212.958
2013-02-02,201.417,5.792,26.875,29.917,44.458,14.542,1.0,4.583,44.542,228.292
2013-02-03,196.125,4.5,16.0,20.292,42.417,22.125,0.0,3.125,44.042,212.125
2013-02-04,191.583,3.167,12.958,16.667,26.333,9.667,4.0,2.208,13.208,204.542
2013-02-05,195.13,2.435,8.13,12.435,20.826,8.391,0.0,2.478,4.043,203.261
2013-02-06,195.292,2.917,10.25,20.083,34.75,14.667,0.0,2.667,7.167,205.542
2013-02-07,194.667,2.75,9.042,16.375,27.333,10.958,0.0,3.083,5.667,203.708
2013-02-08,193.8,2.0,8.7,12.5,17.1,4.6,3.0,1.6,9.15,202.5
2013-02-09,191.417,2.125,7.75,8.125,11.917,3.792,6.0,2.917,2.708,199.167
2013-02-10,194.478,3.042,10.217,22.542,36.125,13.583,0.0,4.125,7.5,204.696
2013-02-11,194.75,2.833,11.0,15.083,19.917,4.833,0.0,3.25,4.042,205.75
2013-02-12,193.304,2.87,7.739,13.739,20.696,6.957,0.0,1.652,5.696,201.043
2013-02-13,198.609,4.375,14.0,21.75,36.208,14.458,0.0,2.522,8.043,212.609
2013-02-14,194.25,3.125,9.375,17.542,25.208,7.667,11.0,1.542,8.125,203.625
2013-02-15,192.0,3.0,9.0,11.583,15.875,4.292,86.0,1.542,3.0,201.0
2013-02-16,190.625,2.583,6.333,5.958,7.125,1.167,0.0,1.667,4.917,196.958
2013-02-17,195.417,5.542,11.0,25.458,42.333,16.875,0.0,7.292,22.833,206.417
2013-02-18,193.0,4.167,8.958,16.208,23.417,7.208,0.0,4.625,7.917,201.958
2013-02-19,194.0,3.609,10.043,19.304,30.826,11.522,0.0,4.391,7.783,204.043
2013-02-20,196.25,4.542,14.542,26.667,42.625,15.958,0.0,4.792,16.958,210.792
2013-02-21,194.583,3.583,10.542,18.833,29.292,10.458,0.0,3.583,9.542,205.125
2013-02-22,195.042,3.375,10.125,17.542,26.5,8.958,0.0,2.208,7.208,205.167
2013-02-23,194.625,3.583,10.292,13.875,17.25,3.375,0.0,3.458,12.125,204.917
2013-02-24,194.5,3.292,9.792,19.875,31.083,11.208,0.0,3.0,12.875,204.292
2013-02-25,197.375,5.208,16.625,33.125,56.25,23.125,0.0,5.458,26.917,214.0
2013-02-26,197.261,5.0,16.565,23.304,42.565,19.261,0.0,4.13,43.087,213.826
2013-02-27,197.958,5.125,21.458,28.542,62.542,34.0,0.0,2.292,56.292,219.417
2013-02-28,189.875,3.333,14.125,16.125,27.5,11.375,1.0,1.833,23.583,204.0
2013-03-01,194.25,3.833,14.917,18.125,26.0,7.875,3.0,1.917,26.042,209.167
2013-03-02,192.167,2.75,10.958,8.917,11.292,2.375,20.0,1.083,12.75,203.125
2013-03-03,193.667,2.625,11.583,17.083,28.292,11.208,0.0,1.958,8.875,205.25
2013-03-04,196.542,2.917,13.125,15.667,27.042,11.375,0.0,2.25,10.792,209.667
2013-03-05,196.304,4.0,19.696,29.696,49.087,19.391,37.0,1.783,21.957,216.0
2013-03-06,192.667,2.25,9.875,11.25,17.208,5.958,0.0,1.583,4.917,202.542
2013-03-07,194.792,3.333,12.542,18.333,29.917,11.583,0.0,2.792,6.25,207.333
2013-03-08,195.0,3.708,14.375,17.833,26.125,8.292,0.0,3.125,7.167,209.375
2013-03-09,193.792,2.625,11.542,8.542,10.75,2.208,0.0,4.083,8.458,205.333
2013-03-10,195.5,2.542,11.792,11.667,18.208,6.542,0.0,3.167,8.917,207.292
2013-03-11,193.667,2.208,9.792,12.375,20.875,8.5,0.0,1.5,2.667,203.458
2013-03-12,192.783,2.87,11.261,17.826,23.783,5.957,0.0,3.136,24.727,204.043
2013-03-13,187.375,2.417,13.167,18.625,28.875,10.25,23.0,1.667,26.583,200.542
2013-03-14,188.583,2.667,11.042,16.375,24.208,7.833,0.0,2.708,6.375,199.625
2013-03-15,190.417,2.292,8.375,12.125,18.417,6.292,0.0,3.167,4.958,198.792
2013-03-16,193.375,3.417,13.5,13.583,18.083,4.5,0.0,3.458,25.417,206.875
2013-03-17,194.333,3.25,18.042,13.667,17.708,4.042,0.0,3.0,32.625,212.375
2013-03-18,187.625,2.625,9.167,11.75,15.833,4.083,0.0,1.708,38.125,196.792
2013-03-19,194.304,1.696,9.217,6.778,9.111,2.333,0.0,1.261,13.087,203.522
2013-03-20,197.917,2.25,16.167,29.13,43.957,14.826,20.0,1.667,11.833,214.083
2013-03-21,191.833,1.375,9.25,11.042,15.292,4.25,1.0,2.208,3.208,201.083
2013-03-22,194.875,1.833,10.125,10.958,16.917,5.958,0.0,1.333,3.667,205.0
2013-03-23,194.958,1.917,10.792,10.083,12.083,2.0,0.0,3.333,6.292,205.75
2013-03-24,195.625,2.042,11.833,18.042,28.958,10.917,0.0,2.208,15.667,207.458
2013-03-25,191.792,3.333,11.875,22.5,30.917,8.417,0.0,5.292,36.042,203.667
2013-03-26,188.391,2.652,14.739,20.739,28.522,7.783,2.0,2.304,28.217,203.13
2013-03-27,190.458,3.417,18.75,31.5,45.125,13.625,8.0,2.5,32.292,209.208
2013-03-28,195.458,3.75,20.208,23.25,36.875,13.625,0.0,2.125,28.25,215.667
2013-03-29,186.458,2.25,12.292,12.208,15.208,3.0,0.0,1.875,18.583,198.75
2013-03-30,182.75,2.125,11.792,3.458,3.75,0.292,13.0,1.125,17.833,194.542
2013-03-31,188.208,2.208,14.125,15.375,22.208,6.833,0.0,1.958,6.5,202.333
2013-04-01,195.208,3.792,11.5,14.708,23.292,8.583,0.0,1.5,21.25,206.708
2013-04-02,195.917,3.875,17.792,31.292,54.958,23.667,21.0,3.167,33.5,213.708
2013-04-03,191.522,2.652,14.739,16.913,22.478,5.565,32.0,1.739,10.304,206.261
2013-04-04,193.333,2.958,14.208,16.417,26.083,9.667,0.0,2.208,4.958,207.542
2013-04-05,193.417,3.875,16.833,20.458,32.0,11.542,0.0,3.167,22.75,210.25
2013-04-06,186.917,2.0,9.667,2.083,2.333,0.25,18.0,0.083,13.417,196.583
2013-04-07,183.625,3.25,10.917,4.875,6.0,1.125,3.0,1.208,12.042,194.542
2013-04-08,193.042,3.25,14.125,22.583,32.25,9.667,0.0,3.292,6.417,207.167
2013-04-09,192.333,2.917,14.875,11.0,14.125,3.125,0.0,1.625,15.583,207.208
2013-04-10,194.043,3.435,9.87,12.87,16.957,4.087,0.0,2.217,19.826,203.913
2013-04-11,196.174,3.208,12.435,17.583,24.958,7.375,0.0,2.435,9.913,208.609
2013-04-12,196.417,3.333,14.708,19.75,26.958,7.208,0.0,3.375,17.417,211.125
2013-04-13,195.583,3.0,10.833,12.458,17.25,4.792,0.0,2.375,11.125,206.417
2013-04-14,191.542,2.292,14.708,5.667,6.0,0.333,0.0,1.083,22.125,206.25
2013-04-15,190.25,3.667,11.333,16.625,22.125,5.5,0.0,3.208,30.0,201.583
2013-04-16,193.167,3.083,11.375,13.958,18.417,4.458,0.0,2.167,19.25,204.542
2013-04-17,187.565,2.304,8.435,9.913,13.043,3.13,0.0,1.435,35.522,196.0
2013-04-18,185.25,2.0,9.167,7.5,11.333,3.833,0.0,0.792,12.333,194.417
2013-04-19,191.917,2.833,9.0,9.958,13.917,3.958,0.0,0.958,11.625,200.917
2013-04-20,197.667,2.792,10.458,13.917,18.417,4.5,10.0,1.542,14.833,208.125
2013-04-21,198.0,2.792,9.917,8.375,10.375,2.0,23.0,1.458,5.583,207.917
2013-04-22,197.458,2.792,8.167,12.333,18.167,5.833,0.0,1.458,12.125,205.625
2013-04-23,198.417,3.458,11.125,18.292,27.125,8.833,0.0,2.792,20.458,209.542
2013-04-24,187.182,2.13,9.227,3.87,5.435,1.565,12.0,0.87,20.522,196.409
2013-04-25,190.625,3.583,11.042,15.167,21.625,6.458,0.0,2.333,16.125,201.667
2013-04-26,187.043,3.0,10.13,9.5,13.0,3.5,0.0,1.167,17.125,197.174
2013-04-27,191.833,3.875,12.292,13.417,20.042,6.625,0.0,1.583,10.083,204.125
2013-04-28,191.792,3.917,13.375,10.792,13.167,2.375,0.0,2.708,12.5,205.167
2013-04-29,192.667,3.583,12.75,10.167,12.875,2.708,0.0,2.625,17.708,205.417
2013-04-30,186.0,3.042,8.875,6.458,8.792,2.333,0.0,0.917,24.292,194.875
2013-05-01,192.652,2.522,11.087,13.957,19.609,5.652,13.0,1.565,24.565,203.739
2013-05-02,194.5,2.167,12.292,16.667,26.333,9.667,8.0,1.167,3.708,206.792
2013-05-03,194.458,2.25,10.625,9.625,12.792,3.167,0.0,2.208,5.792,205.083
2013-05-04,195.833,3.25,12.833,12.875,16.167,3.292,0.0,2.708,14.417,208.667
2013-05-05,194.125,3.0,11.125,10.417,12.333,1.917,0.0,2.542,13.0,205.25
2013-05-06,191.083,2.75,10.042,7.667,8.5,0.833,0.0,1.875,22.167,201.125
2013-05-07,193.208,2.375,9.667,9.75,14.167,4.417,0.0,1.417,9.292,202.875
2013-05-08,190.652,4.13,11.957,19.087,30.043,10.957,0.0,3.545,7.091,202.609
2013-05-09,189.667,3.333,11.25,14.417,19.875,5.458,0.0,2.333,12.417,200.917
2013-05-10,188.208,4.458,16.792,28.833,38.75,9.917,0.0,6.375,26.042,205.0
2013-05-11,180.125,2.042,8.792,5.583,7.625,2.042,27.0,0.417,9.708,188.917
2013-05-12,186.042,3.292,12.792,10.25,12.792,2.542,8.0,2.167,6.667,198.833
2013-05-13,187.208,2.083,9.125,5.542,8.333,2.792,0.0,0.5,14.167,196.333
2013-05-14,184.917,3.625,12.667,16.667,24.167,7.5,0.0,3.625,18.0,197.583
2013-05-15,192.652,1.348,10.739,7.217,10.391,3.174,0.0,0.609,16.739,203.391
2013-05-16,190.917,2.125,13.958,17.875,28.417,10.542,5.0,2.417,20.208,204.875
2013-05-17,193.333,2.292,12.542,14.083,19.833,5.75,0.0,2.417,14.875,205.875
2013-05-18,190.208,1.208,10.083,6.708,8.542,1.833,0.0,1.375,12.75,200.292
2013-05-19,185.958,1.042,9.917,3.5,3.958,0.458,3.0,2.125,9.375,195.875
2013-05-20,188.739,2.125,15.609,19.792,33.292,13.5,11.0,0.583,6.875,204.348
2013-05-21,189.292,2.958,18.25,21.458,31.667,10.208,0.0,2.0,21.75,207.542
2013-05-22,191.609,2.783,14.478,13.261,19.478,6.217,0.0,1.435,22.739,206.087
2013-05-23,196.917,2.75,14.583,11.25,15.5,4.25,0.0,1.125,25.208,211.5
2013-05-24,196.458,2.833,15.417,17.417,26.042,8.625,0.0,2.125,16.0,211.875
2013-05-25,197.458,2.292,11.375,7.75,10.667,2.917,0.0,1.583,12.208,208.833
2013-05-26,197.542,1.958,11.958,3.583,4.167,0.583,0.0,0.167,12.625,209.5
2013-05-27,194.708,2.125,13.0,9.5,14.0,4.5,0.0,0.917,9.917,207.708
2013-05-28,190.333,1.542,12.625,4.708,6.5,1.792,0.0,0.042,5.958,202.958
2013-05-29,185.957,1.913,9.913,5.087,7.87,2.783,0.0,0.087,13.478,195.87
2013-05-30,183.667,1.75,8.708,2.583,4.25,1.667,2.0,0.125,12.583,192.375
2013-05-31,191.417,3.167,12.708,12.875,18.667,5.792,4.0,2.417,22.625,204.125
2013-06-01,191.333,3.375,13.75,13.417,18.333,4.917,0.0,3.042,17.542,205.083
2013-06-02,188.333,2.375,9.667,5.5,7.208,1.708,0.0,1.042,12.792,198.0
2013-06-03,190.917,3.333,12.083,18.542,27.5,8.958,0.0,4.333,17.75,203.0
2013-06-04,190.375,3.0,12.833,14.833,21.292,6.458,0.0,3.458,21.333,203.208
2013-06-05,185.957,1.739,13.783,11.043,17.565,6.522,0.0,2.217,15.609,199.739
2013-06-06,191.826,1.583,11.435,6.591,10.955,4.364,0.0,0.783,11.391,203.261
2013-06-07,188.917,1.208,11.0,9.0,15.042,6.042,0.0,0.292,2.75,199.917
2013-06-08,186.375,2.542,15.75,15.958,22.875,6.917,1.0,2.25,12.417,202.125
2013-06-09,188.375,2.5,18.583,11.208,14.792,3.583,0.0,2.25,30.208,206.958
2013-06-10,187.958,1.542,14.458,10.125,15.75,5.625,0.0,0.542,17.417,202.417
2013-06-11,180.333,1.583,20.333,13.125,20.958,7.833,7.0,0.292,9.292,200.667
2013-06-12,184.583,2.739,25.167,20.304,33.087,12.783,16.0,2.0,20.913,209.75
2013-06-13,,3.25,,20.875,38.625,17.75,25.0,1.625,15.417,
2013-06-14,,2.125,,11.917,23.625,11.708,4.0,0.625,9.917,
2013-06-15,,2.083,,7.042,14.583,7.542,1.0,0.458,8.917,
2013-06-16,,2.458,,9.0,12.625,3.625,25.0,1.625,4.917,
2013-06-17,,3.417,,18.042,28.5,10.458,0.0,2.5,18.208,
2013-06-18,,1.792,,10.125,16.417,6.292,0.0,1.333,34.542,
2013-06-19,172.231,1.217,17.846,7.667,11.524,3.857,3.0,0.957,37.522,190.077
2013-06-20,183.375,2.167,16.208,13.625,18.167,4.542,25.0,0.667,9.917,199.583
2013-06-21,195.625,3.042,17.708,15.292,21.667,6.375,14.0,1.208,17.125,213.333
2013-06-22,193.292,3.458,22.458,15.958,21.708,5.75,1.0,1.542,18.0,215.75
2013-06-23,200.292,3.292,21.25,8.5,9.917,1.417,0.0,2.292,27.542,221.542
2013-06-24,207.708,3.0,19.583,13.625,18.958,5.333,0.0,2.375,32.417,227.292
2013-06-25,194.583,3.417,24.917,12.625,17.708,5.083,0.0,1.75,29.083,219.5
2013-06-26,179.45,1.826,24.05,8.13,12.609,4.478,49.0,0.391,18.652,203.5
2013-06-27,182.619,1.083,16.571,9.375,13.917,4.542,0.0,0.625,4.125,199.19
2013-06-28,,1.167,,5.917,11.583,5.667,0.0,0.0,14.333,
2013-06-29,,2.083,,10.458,17.958,7.5,0.0,1.917,21.667,
2013-06-30,,1.083,,3.083,4.167,1.083,0.0,0.167,11.25,
2013-07-01,191.636,1.0,9.455,3.583,4.667,1.083,0.0,0.083,8.625,201.091
2013-07-02,194.208,1.208,9.167,7.333,12.125,4.792,0.0,0.625,9.083,203.375
2013-07-03,186.478,1.217,8.957,3.87,6.565,2.696,0.0,0.273,8.318,195.435
2013-07-04,179.25,1.292,8.125,4.458,7.75,3.292,2.0,0.0,11.583,187.375
2013-07-05,174.792,1.042,6.458,4.042,7.875,3.833,12.0,0.25,29.875,181.25
2013-07-06,175.708,1.0,6.542,4.042,7.792,3.75,0.0,0.667,29.417,182.25
2013-07-07,177.458,1.667,7.625,4.708,7.833,3.125,0.0,1.375,29.083,185.083
2013-07-08,190.458,4.333,14.167,18.5,28.583,10.083,0.0,5.625,45.167,204.625
2013-07-09,191.0,3.708,20.833,22.833,30.542,7.708,0.0,4.417,53.125,211.833
2013-07-10,179.522,3.0,11.043,13.304,19.435,6.13,0.0,3.174,59.435,190.565
2013-07-11,180.292,2.833,10.958,13.792,20.458,6.667,0.0,2.375,62.583,191.25
2013-07-12,187.917,3.958,13.5,15.292,20.75,5.458,0.0,3.917,60.583,201.417
2013-07-13,204.583,4.0,20.792,14.0,18.542,4.542,0.0,3.375,60.0,225.375
2013-07-14,197.958,3.625,13.25,7.25,9.167,1.917,0.0,2.917,71.083,211.208
2013-07-15,192.375,3.167,11.875,8.083,10.708,2.625,0.0,2.458,41.75,204.25
