date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,RAIN_sum,SO2_mean,SPM_mean,THC_mean
2013-01-18,196.375,14.792,19.958,23.917,3.958,,0.0,4.625,18.542,211.167
2013-01-19,192.208,12.875,7.583,8.792,1.208,,0.0,3.333,10.75,205.083
2013-01-20,195.0,14.833,20.375,30.917,10.542,,0.0,5.792,12.125,209.833
2013-01-21,199.091,29.409,25.458,42.042,16.583,,0.0,5.261,16.261,228.5
2013-01-22,195.792,14.208,15.522,17.87,2.348,,2.0,4.5,15.417,210.0
2013-01-23,196.25,16.792,21.75,29.75,8.0,,0.0,9.792,13.208,213.042
2013-01-24,198.667,22.167,21.542,38.167,16.625,,0.0,7.875,14.458,220.833
2013-01-25,199.875,30.375,26.667,47.875,21.208,,0.0,6.625,31.708,230.25
2013-01-26,189.083,11.75,8.167,9.833,1.667,,10.0,4.667,12.583,200.833
2013-01-27,193.875,8.875,9.5,11.042,1.542,,0.0,4.417,6.125,202.75
2013-01-28,190.565,17.783,16.542,25.167,8.625,,0.0,6.083,13.042,208.348
2013-01-29,189.625,19.25,21.739,28.609,6.87,,0.0,6.833,9.125,208.875
2013-01-30,186.833,4.667,6.625,7.5,0.875,,10.0,2.833,14.25,191.5
2013-01-31,187.417,18.583,14.083,16.417,2.333,,0.0,6.333,9.375,206.0
2013-02-01,192.708,16.125,22.833,31.625,8.792,,0.0,5.0,21.333,208.833
2013-02-02,197.625,36.167,24.792,34.875,10.083,,1.0,4.75,54.958,233.792
2013-02-03,189.75,13.625,13.708,20.208,6.5,,0.0,4.875,43.667,203.375
2013-02-04,192.0,6.652,11.5,13.375,1.875,,4.0,3.958,12.417,198.652
2013-02-05,195.125,12.625,10.0,11.913,1.913,,1.0,3.0,4.783,207.75
2013-02-06,197.458,12.375,15.708,18.292,2.583,,0.0,3.458,6.042,209.833
2013-02-07,196.917,9.583,13.167,15.542,2.375,,0.0,4.208,9.917,206.5
2013-02-08,197.304,11.261,13.13,14.739,1.609,,0.0,3.478,9.739,208.565
2013-02-09,202.667,16.208,7.667,8.75,1.083,,0.0,2.25,3.375,218.875
2013-02-10,204.958,12.917,17.875,21.542,3.667,,0.0,3.833,9.708,217.875
2013-02-11,203.696,15.261,13.667,15.417,1.75,,9.0,4.417,10.875,218.957
2013-02-12,194.762,8.714,11.0,12.565,1.565,,0.0,4.417,6.208,203.476
2013-02-13,194.292,11.167,20.875,26.875,6.0,,0.0,2.375,9.083,205.458
2013-02-14,190.5,16.375,21.292,23.125,1.833,,0.0,5.833,13.625,206.875
2013-02-15,188.375,16.417,13.542,15.0,1.458,,0.0,4.667,10.542,204.792
2013-02-16,186.375,16.292,7.833,9.25,1.417,,0.0,9.792,10.125,202.667
2013-02-17,188.417,18.792,19.167,24.375,5.208,,0.0,9.333,15.792,207.208
2013-02-18,190.0,8.609,10.75,12.417,1.667,,0.0,4.318,9.045,198.609
2013-02-19,192.792,8.25,16.478,19.13,2.652,,0.0,4.292,8.958,201.042
2013-02-20,195.75,8.792,22.208,26.375,4.167,,0.0,5.25,15.625,204.542
2013-02-21,193.25,10.125,14.667,16.792,2.125,,0.0,4.875,9.708,203.375
2013-02-22,193.917,10.5,14.458,16.583,2.125,,0.0,4.292,6.625,204.417
2013-02-23,194.833,10.708,14.042,16.333,2.292,,0.0,4.958,14.375,205.542
2013-02-24,194.042,6.958,16.167,18.208,2.042,,0.0,5.833,15.083,201.0
2013-02-25,195.261,26.913,29.458,39.167,9.708,,0.0,11.292,32.083,222.174
2013-02-26,197.0,14.5,13.174,18.348,5.174,,0.0,4.958,40.625,211.5
2013-02-27,197.167,25.667,25.333,41.667,16.333,,0.0,5.958,59.667,222.833
2013-02-28,191.375,17.5,11.083,13.75,2.667,,1.0,4.417,22.125,208.875
2013-03-01,194.5,12.333,11.375,12.625,1.25,,2.0,4.0,28.167,206.833
2013-03-02,192.625,14.417,14.042,14.542,0.5,,21.0,4.583,16.917,207.042
2013-03-03,194.042,14.25,16.375,18.583,2.208,,1.0,5.043,12.5,208.292
2013-03-04,194.304,5.652,10.25,11.583,1.333,,1.0,2.826,12.261,199.957
2013-03-05,196.208,23.625,26.261,34.0,7.739,,38.0,3.875,27.083,219.833
2013-03-06,191.25,8.875,9.0,10.167,1.167,,0.0,3.667,6.083,200.125
2013-03-07,193.042,10.708,13.875,16.25,2.375,,0.0,5.625,11.042,203.75
2013-03-08,193.542,9.208,15.083,17.833,2.75,,0.0,5.75,9.292,202.75
2013-03-09,192.958,5.083,6.917,7.792,0.875,,0.0,3.5,12.25,198.042
2013-03-10,192.917,9.75,9.542,10.917,1.375,,0.0,5.167,8.417,202.667
2013-03-11,195.304,9.783,8.917,11.167,2.25,,0.0,7.667,9.917,205.087
2013-03-12,196.833,10.0,14.217,19.913,5.696,,0.0,7.333,24.708,206.833
2013-03-13,193.583,14.125,15.042,18.042,3.0,,16.0,5.208,32.042,207.708
2013-03-14,193.042,10.5,11.625,12.792,1.167,,0.0,4.542,7.917,203.542
2013-03-15,193.625,8.667,10.0,11.75,1.75,,0.0,5.458,5.792,202.292
2013-03-16,196.25,11.25,11.583,15.875,4.292,,0.0,6.958,23.333,207.5
2013-03-17,200.348,8.652,10.333,13.792,3.458,,0.0,4.652,24.391,209.0
2013-03-18,195.174,12.391,6.333,7.417,1.083,,0.0,3.167,30.083,207.565
2013-03-19,197.375,14.5,5.652,6.174,0.522,,0.0,3.75,16.792,211.875
2013-03-20,199.875,26.5,23.667,26.125,2.458,,18.0,6.083,12.625,226.375
2013-03-21,190.208,10.333,8.042,8.875,0.833,,1.0,11.542,4.583,200.542
2013-03-22,191.333,11.458,9.458,10.917,1.458,,0.0,6.5,8.542,202.792
2013-03-23,192.042,14.458,9.5,10.667,1.167,,0.0,5.375,10.917,206.5
2013-03-24,193.958,13.167,15.667,21.25,5.583,,0.0,7.958,15.458,207.125
2013-03-25,190.5,7.636,13.5,15.045,1.545,,0.0,9.458,31.0,198.136
2013-03-26,189.583,6.417,11.348,13.696,2.348,,0.0,5.0,22.75,196.0
2013-03-27,193.792,18.083,13.917,14.792,0.875,,8.0,4.417,28.542,211.875
2013-03-28,197.583,17.708,19.583,29.667,10.083,,0.0,7.375,26.917,215.292
2013-03-29,188.417,3.5,5.0,5.708,0.708,,0.0,4.458,23.458,191.917
2013-03-30,184.958,5.167,3.042,3.25,0.208,,14.0,3.833,18.583,190.125
2013-03-31,190.042,25.667,11.167,12.25,1.083,,0.0,9.375,9.417,215.708
2013-04-01,196.208,5.792,8.75,10.208,1.458,,1.0,3.125,17.083,202.0
2013-04-02,198.304,32.609,22.913,30.565,7.652,,21.0,3.708,28.667,230.913
2013-04-03,187.042,14.375,10.167,11.375,1.208,,44.0,3.783,5.261,201.417
2013-04-04,190.333,13.167,10.708,13.208,2.5,,0.0,3.125,8.833,203.5
2013-04-05,192.042,13.417,14.458,17.917,3.458,,0.0,6.125,23.0,205.458
2013-04-06,185.167,3.417,1.833,2.833,1.0,,27.0,2.625,18.917,188.583
2013-04-07,182.625,6.792,4.875,5.958,1.083,,6.0,6.0,13.167,189.417
2013-04-08,188.458,15.125,13.5,15.625,2.125,,0.0,8.542,6.708,203.583
2013-04-09,190.043,8.391,9.13,11.304,2.174,,0.0,4.708,13.174,198.435
2013-04-10,191.292,6.208,7.458,8.208,0.75,,0.0,4.958,20.792,197.5
2013-04-11,193.333,8.167,10.208,11.083,0.875,,0.0,5.208,11.667,201.5
2013-04-12,193.792,10.542,12.292,13.833,1.542,,0.0,5.208,20.458,204.333
2013-04-13,192.292,6.583,9.375,11.25,1.875,,0.0,6.708,10.417,198.875
2013-04-14,189.0,3.208,3.083,3.375,0.292,,0.0,4.083,15.833,192.208
2013-04-15,188.333,6.25,7.75,9.167,1.417,,0.0,6.042,27.208,194.583
2013-04-16,191.174,6.391,9.478,10.565,1.087,,0.0,5.043,19.87,197.565
2013-04-17,185.833,3.333,4.042,4.5,0.458,,0.0,4.5,32.625,189.167
2013-04-18,183.333,3.417,2.625,3.375,0.75,,0.0,4.0,15.417,186.75
2013-04-19,188.833,4.5,6.5,6.958,0.458,,0.0,4.667,13.25,193.333
2013-04-20,193.5,5.458,9.542,9.792,0.25,,11.0,5.458,15.625,198.958
2013-04-21,193.042,13.25,8.5,8.542,0.042,,33.0,7.083,7.625,206.292
2013-04-22,193.292,11.417,8.917,9.542,0.625,,0.0,3.708,12.292,204.708
2013-04-23,192.227,6.5,11.273,13.773,2.5,,0.0,5.458,17.917,198.727
2013-04-24,185.625,3.083,2.667,3.458,0.792,,10.0,3.25,18.125,188.708
2013-04-25,187.458,8.167,7.5,8.708,1.208,,2.0,5.583,14.833,195.625
2013-04-26,185.417,3.917,4.292,5.292,1.0,,0.0,5.208,27.292,189.333
2013-04-27,188.625,8.583,10.875,12.917,2.042,,0.0,6.333,,197.208
2013-04-28,188.667,8.917,10.083,11.458,1.375,,0.0,7.125,,197.583
2013-04-29,190.875,9.083,9.0,10.708,1.708,,0.0,7.167,,199.958
2013-04-30,186.87,6.174,2.913,3.174,0.261,,0.0,4.208,,193.043
2013-05-01,190.75,10.458,6.167,6.375,0.208,,12.0,3.565,35.154,201.208
2013-05-02,192.167,15.5,12.25,13.833,1.583,,8.0,3.75,6.917,207.667
2013-05-03,192.417,12.375,6.792,7.5,0.708,,0.0,2.208,7.417,204.792
2013-05-04,193.333,12.25,7.625,8.167,0.542,,0.0,2.5,13.167,205.583
2013-05-05,193.042,14.875,8.875,10.0,1.125,,0.0,5.042,19.583,207.917
2013-05-06,188.25,9.25,5.083,5.667,0.583,,0.0,4.458,19.292,197.5
2013-05-07,188.609,11.783,6.565,7.696,1.13,,0.0,4.375,10.167,200.391
2013-05-08,190.542,13.125,14.25,16.958,2.708,,0.0,6.583,5.917,203.667
2013-05-09,192.875,8.0,10.125,12.167,2.042,,0.0,5.958,10.25,200.875
2013-05-10,193.375,12.083,14.417,16.792,2.375,,0.0,7.708,24.333,205.458
2013-05-11,182.583,3.5,2.542,3.333,0.792,,29.0,2.792,8.167,186.083
2013-05-12,188.333,6.833,4.792,5.792,1.0,,9.0,3.833,9.75,195.167
2013-05-13,189.208,3.708,2.167,2.958,0.792,,0.0,2.667,10.5,192.917
2013-05-14,188.364,15.909,15.87,19.087,3.217,,0.0,7.957,19.913,204.273
2013-05-15,192.667,5.25,4.583,5.625,1.042,,0.0,4.833,19.0,197.917
2013-05-16,190.0,9.667,11.542,14.458,2.917,,5.0,6.125,14.958,199.667
2013-05-17,191.375,4.833,4.875,5.625,0.75,,1.0,4.417,13.417,196.208
2013-05-18,188.958,4.75,3.5,3.958,0.458,,0.0,5.375,17.333,193.708
2013-05-19,186.0,3.708,2.0,2.5,0.5,,3.0,5.458,12.417,189.708
2013-05-20,189.792,12.792,10.708,13.417,2.708,,9.0,3.5,7.042,202.583
2013-05-21,189.478,11.652,8.565,9.783,1.217,,1.0,5.391,15.391,201.13
2013-05-22,190.292,13.0,6.917,8.125,1.208,,0.0,5.75,25.458,203.292
2013-05-23,196.292,8.875,6.083,7.625,1.542,,0.0,5.583,24.917,205.167
2013-05-24,193.875,13.958,11.292,13.792,2.5,,0.0,7.125,18.042,207.833
2013-05-25,194.583,5.875,4.458,5.542,1.083,,0.0,5.583,14.208,200.458
2013-05-26,200.167,5.917,2.625,3.25,0.625,,0.0,3.917,14.5,206.083
2013-05-27,192.0,9.542,8.125,9.583,1.458,,0.0,6.125,14.708,201.542
2013-05-28,187.864,3.364,3.087,3.87,0.783,,0.0,3.652,9.043,191.227
2013-05-29,184.375,3.208,2.458,3.042,0.583,,1.0,3.042,10.75,187.583
2013-05-30,181.792,3.208,1.667,2.125,0.458,,1.0,2.875,10.25,185.0
2013-05-31,189.708,4.833,5.0,5.917,0.917,,6.0,4.583,12.458,194.542
2013-06-01,187.958,3.583,4.583,5.417,0.833,,0.0,4.542,15.542,191.542
2013-06-02,185.708,3.792,4.167,4.5,0.333,,0.0,4.792,14.125,189.5
2013-06-03,188.208,8.833,10.708,12.292,1.583,,0.0,7.375,26.042,197.042
2013-06-04,195.565,13.348,13.391,15.826,2.435,,0.0,9.917,54.87,208.913
2013-06-05,192.167,3.958,4.5,5.833,1.333,,0.0,5.375,14.833,196.125
2013-06-06,189.542,7.917,6.917,8.75,1.833,,0.0,6.333,13.792,197.458
2013-06-07,189.083,3.5,3.333,3.917,0.583,,0.0,3.792,7.958,192.583
2013-06-08,187.667,12.0,12.333,14.042,1.708,,0.0,8.458,14.792,199.667
2013-06-09,190.625,10.792,11.083,12.875,1.792,,0.0,10.958,27.25,201.417
2013-06-10,189.833,3.458,4.542,5.625,1.083,,1.0,4.792,20.375,193.292
2013-06-11,192.217,5.174,4.348,4.652,0.304,,9.0,3.043,12.348,197.391
2013-06-12,188.208,9.833,10.0,11.25,1.25,,13.0,2.333,19.917,198.042
2013-06-13,183.417,8.583,9.458,10.875,1.417,,31.0,1.583,6.667,192.0
2013-06-14,188.708,11.292,9.292,12.083,2.792,,5.0,1.75,16.25,200.0
2013-06-15,188.458,7.0,3.708,5.208,1.5,,3.0,1.583,8.083,195.458
2013-06-16,184.75,12.292,5.208,5.875,0.667,,32.0,1.667,6.667,197.042
2013-06-17,186.125,17.25,11.125,12.625,1.5,,0.0,4.125,15.25,203.375
2013-06-18,178.652,5.348,3.522,4.652,1.13,,0.0,2.5,32.0,184.0
2013-06-19,176.167,5.083,3.417,4.417,1.0,,3.0,1.917,28.208,181.25
2013-06-20,184.625,7.25,7.125,8.042,0.917,,25.0,1.292,8.042,191.875
2013-06-21,196.375,7.458,8.667,9.708,1.042,,13.0,1.625,18.25,203.833
2013-06-22,195.583,14.5,11.25,13.333,2.083,,2.0,4.875,17.0,210.083
2013-06-23,212.833,8.333,4.667,5.542,0.875,,0.0,2.25,20.417,221.167
2013-06-24,240.667,16.333,11.5,13.917,2.417,,0.0,4.708,29.25,257.0
2013-06-25,200.545,8.409,6.13,7.087,0.957,,0.0,3.0,23.609,208.955
2013-06-26,197.25,7.5,4.958,5.542,0.583,,51.0,2.292,15.208,204.75
2013-06-27,190.083,10.333,5.292,5.792,0.5,,1.0,3.667,8.917,200.417
2013-06-28,206.5,7.667,4.083,4.708,0.625,,0.0,2.083,12.833,214.167
2013-06-29,207.375,10.0,7.25,9.25,2.0,,0.0,4.042,19.083,217.375
2013-06-30,196.125,5.708,1.625,2.083,0.458,,0.0,2.25,12.708,201.833
2013-07-01,193.333,7.375,3.167,4.083,0.917,,0.0,1.958,8.375,200.708
2013-07-02,197.13,5.826,3.217,5.043,1.826,,0.0,2.042,10.875,202.957
2013-07-03,184.333,5.125,2.292,3.083,0.792,,0.0,2.167,9.167,189.458
2013-07-04,177.739,5.174,2.083,2.75,0.667,,1.0,1.417,13.375,182.913
2013-07-05,173.583,5.458,1.5,2.5,1.0,,11.0,1.083,23.5,179.042
2013-07-06,173.708,4.75,2.125,3.542,1.417,,0.0,1.083,23.042,178.458
2013-07-07,175.667,6.542,2.958,4.583,1.625,,0.0,1.667,18.75,182.208
2013-07-08,189.333,18.333,11.917,15.5,3.583,,0.0,5.958,34.792,207.667
2013-07-09,187.783,18.391,14.174,16.304,2.13,,0.0,7.304,48.391,206.174
2013-07-10,177.958,10.5,10.042,11.042,1.0,,0.0,5.542,54.25,188.458
2013-07-11,177.333,6.375,6.875,7.792,0.917,,0.0,2.917,55.458,183.708
2013-07-12,187.917,7.083,6.5,7.292,0.792,,0.0,2.458,47.75,195.0
2013-07-13,201.958,15.333,13.708,15.042,1.333,,0.0,9.75,56.667,217.292
2013-07-14,200.667,10.0,6.417,7.0,0.583,,0.0,4.042,62.583,210.667
2013-07-15,188.708,10.917,7.833,8.625,0.792,,0.0,3.292,33.292,199.625
2013-07-16,191.13,5.043,6.391,7.217,0.826,,0.0,3.0,16.417,196.174
2013-07-17,201.0,8.5,7.875,9.042,1.167,,8.0,3.522,14.435,209.5
2013-07-18,182.667,5.458,4.667,5.292,0.625,,1.0,1.5,27.375,188.125
2013-07-19,187.167,4.5,5.25,6.042,0.792,,0.0,3.125,9.667,191.667
2013-07-20,187.417,5.708,7.125,8.25,1.125,,0.0,4.542,11.833,193.125
2013-07-21,193.083,7.333,7.125,8.125,1.0,,0.0,5.875,14.542,200.417
2013-07-22,189.542,4.958,3.708,4.292,0.583,,0.0,2.667,28.792,194.5
2013-07-23,200.522,7.261,9.0,10.652,1.652,,6.0,4.875,39.083,207.783
2013-07-24,193.826,3.652,3.333,4.417,1.083,,0.0,3.176,20.611,197.478
2013-07-25,194.792,4.542,5.375,6.583,1.208,,0.0,4.75,18.667,199.333
2013-07-26,186.25,10.958,10.25,13.333,3.083,,0.0,9.583,33.25,197.208
2013-07-27,183.75,7.375,6.917,9.333,2.417,,16.0,5.75,32.083,191.125
2013-07-28,195.5,11.417,11.333,12.875,1.542,,0.0,9.292,25.917,206.917
2013-07-29,196.625,3.417,5.958,7.458,1.5,,6.0,4.917,30.792,200.042
2013-07-30,193.217,17.043,10.913,13.783,2.87,,0.0,5.917,38.792,210.261
2013-07-31,196.375,7.25,5.583,6.583,1.0,,0.0,4.458,38.25,203.625
2013-08-01,190.042,18.292,8.208,9.167,0.958,,0.0,5.917,46.917,208.333
2013-08-02,182.583,5.25,4.333,5.708,1.375,,0.0,3.5,16.25,187.833
2013-08-03,187.875,12.667,9.292,10.958,1.667,,0.0,7.917,22.125,200.542
2013-08-04,183.75,7.917,3.75,4.583,0.833,,0.0,4.375,16.583,191.667
2013-08-05,183.875,6.042,2.25,2.833,0.583,,0.0,3.042,17.833,189.917
2013-08-06,180.0,5.565,3.739,4.739,1.0,,10.0,2.435,22.783,185.565
2013-08-07,187.833,16.917,10.625,12.625,2.0,,0.0,4.958,26.958,204.75
2013-08-08,189.833,14.417,10.875,12.375,1.5,,0.0,6.75,43.292,204.25
2013-08-09,184.708,5.833,4.875,5.5,0.625,,0.0,4.25,62.125,190.542
2013-08-10,193.167,13.708,8.208,9.333,1.125,,0.0,7.417,79.208,206.875
2013-08-11,191.75,20.292,14.083,15.167,1.083,,0.0,12.75,90.5,212.042
2013-08-12,197.458,12.75,7.625,8.708,1.083,,0.0,5.917,93.167,210.208
2013-08-13,195.913,12.087,5.304,6.0,0.696,,6.0,4.833,52.667,208.0
2013-08-14,198.958,9.167,3.75,4.333,0.583,,0.0,4.333,33.625,208.125
2013-08-15,192.542,12.417,5.542,6.792,1.25,,0.0,5.292,34.875,204.958
2013-08-16,188.542,8.375,1.958,2.333,0.375,,0.0,5.458,34.458,196.917
2013-08-17,186.542,7.458,1.542,2.0,0.458,,0.0,4.542,19.583,194.0
2013-08-18,183.917,7.5,1.042,1.375,0.333,,0.0,4.042,11.208,191.417
2013-08-19,182.167,6.875,1.75,2.5,0.75,,0.0,2.875,17.125,189.042
2013-08-20,175.739,5.826,2.217,3.043,0.826,,0.0,2.458,10.958,181.565
2013-08-21,181.957,14.478,9.417,12.25,2.833,,0.0,5.565,20.522,196.435
2013-08-22,188.167,9.667,5.5,6.333,0.833,,0.0,3.167,29.167,197.833
2013-08-23,192.625,24.083,16.875,18.042,1.167,,2.0,8.083,38.083,216.708
2013-08-24,187.208,28.792,20.917,26.333,5.417,,0.0,8.958,25.625,216.0
2013-08-25,196.458,7.917,4.333,5.0,0.667,,13.0,2.958,16.042,204.375
2013-08-26,202.042,14.833,9.292,11.25,1.958,,0.0,4.125,20.875,216.875
2013-08-27,189.957,13.304,11.304,12.174,0.87,,13.0,7.042,12.083,203.261
2013-08-28,194.0,20.583,14.292,15.792,1.5,,0.0,8.833,17.667,214.583
2013-08-29,192.0,7.0,6.417,7.0,0.583,,0.0,5.875,27.958,199.0
2013-08-30,176.25,4.583,5.292,6.417,1.125,,0.0,4.167,30.417,180.833
2013-08-31,176.833,6.125,7.208,9.167,1.958,,0.0,4.0,27.375,182.958
2013-09-01,177.292,4.0,2.958,3.292,0.333,,0.0,3.083,27.292,181.292
2013-09-02,180.708,7.5,5.333,6.375,1.042,,0.0,3.875,12.375,188.208
2013-09-03,176.913,4.304,2.652,4.087,1.435,,3.0,2.542,8.833,181.217
2013-09-04,181.625,4.083,2.708,3.583,0.875,,19.0,2.083,8.917,185.708
2013-09-05,179.636,6.773,3.478,4.913,1.435,,27.0,2.087,14.043,186.409
2013-09-06,186.792,4.958,4.333,5.25,0.917,,0.0,2.542,12.625,191.75
2013-09-07,188.875,5.625,4.667,5.083,0.417,,0.0,2.75,19.333,194.5
2013-09-08,187.208,4.083,3.0,3.458,0.458,,19.0,1.958,12.5,191.292
2013-09-09,190.458,6.875,6.542,7.5,0.958,,0.0,4.292,10.208,197.333
2013-09-10,189.087,6.739,5.87,6.739,0.87,,0.0,2.667,12.583,195.826
2013-09-11,188.042,11.5,8.5,9.708,1.208,,2.0,3.167,16.75,199.542
2013-09-12,190.333,24.542,18.167,19.917,1.75,,0.0,10.042,25.458,214.875
2013-09-13,192.333,7.75,5.583,6.417,0.833,,0.0,2.5,25.667,200.083
2013-09-14,194.042,7.417,5.167,6.417,1.25,,0.0,2.042,17.5,201.458
2013-09-15,178.875,8.5,2.125,3.208,1.083,,40.0,1.0,16.167,187.375
2013-09-16,176.333,6.375,2.667,2.875,0.208,,16.0,2.833,19.958,182.708
2013-09-17,189.217,12.261,9.304,10.957,1.652,,0.0,5.083,13.208,201.478
2013-09-18,196.217,10.348,11.542,14.708,3.167,,0.0,5.348,12.478,206.565
2013-09-19,200.167,10.708,10.875,16.083,5.208,,0.0,5.333,17.375,210.875
2013-09-20,197.0,17.25,13.208,17.333,4.125,,0.0,7.417,24.333,214.25
2013-09-21,189.042,10.917,11.375,14.958,3.583,,0.0,7.292,16.875,199.958
2013-09-22,191.917,11.042,7.167,8.917,1.75,,0.0,7.375,21.292,202.958
2013-09-23,186.208,5.667,4.125,4.875,0.75,,7.0,4.875,9.583,191.875
2013-09-24,188.174,19.217,15.304,17.13,1.826,,18.0,6.0,16.875,207.391
2013-09-25,188.083,29.0,19.667,23.25,3.583,,45.0,3.375,19.087,217.083
2013-09-26,185.292,8.792,8.0,8.542,0.542,,3.0,5.333,5.875,194.083
2013-09-27,191.083,8.875,11.042,12.375,1.333,,0.0,5.292,7.792,199.958
2013-09-28,194.042,10.25,13.042,16.708,3.667,,0.0,4.75,10.625,204.292
2013-09-29,193.0,7.5,6.417,7.417,1.0,,0.0,4.625,15.5,200.5
2013-09-30,188.667,7.792,9.542,10.833,1.292,,1.0,5.292,9.542,196.458
2013-10-01,188.478,21.522,16.565,19.913,3.348,,23.0,3.917,18.917,210.0
2013-10-02,184.292,19.25,14.083,16.167,2.083,,60.0,2.913,12.217,203.542
2013-10-03,187.0,11.042,10.792,13.208,2.417,,0.0,4.458,20.167,198.042
2013-10-04,188.625,9.292,10.25,10.625,0.375,,1.0,4.292,11.667,197.917
2013-10-05,189.833,20.167,14.333,14.958,0.625,,20.0,2.542,13.708,210.0
2013-10-06,187.667,11.375,7.167,7.583,0.417,,1.0,1.792,17.333,199.042
2013-10-07,186.583,5.417,5.333,6.125,0.792,,0.0,1.75,14.167,192.0
2013-10-08,186.348,6.043,3.696,6.304,2.609,,0.0,2.708,8.542,192.391
2013-10-09,179.167,4.417,2.125,2.833,0.708,,0.0,3.125,14.042,183.583
2013-10-10,183.208,8.125,7.667,9.75,2.083,,0.0,4.042,14.875,191.333
2013-10-11,182.458,6.5,4.208,5.375,1.167,,1.0,3.0,13.458,188.958
2013-10-12,180.208,5.125,4.0,4.917,0.917,,0.0,4.917,14.792,185.333
2013-10-13,188.542,13.583,8.542,9.583,1.042,,0.0,8.667,12.958,202.125
2013-10-14,194.083,13.958,10.042,11.458,1.417,,0.0,4.917,20.042,208.042
2013-10-15,196.0,24.13,21.435,25.043,3.609,,117.0,4.292,22.958,220.13
2013-10-16,186.87,21.652,10.25,11.042,0.792,,219.0,4.217,11.826,208.522
2013-10-17,192.458,8.083,10.167,12.25,2.083,,0.0,4.208,6.583,200.542
2013-10-18,191.125,4.708,9.5,10.458,0.958,,0.0,5.292,7.417,195.833
2013-10-19,190.542,9.042,11.917,12.542,0.625,,3.0,6.0,11.292,199.583
2013-10-20,189.625,21.458,9.5,9.75,0.25,,73.0,2.792,10.25,211.083
2013-10-21,190.833,9.833,11.042,13.25,2.208,,1.0,3.292,9.542,200.667
2013-10-22,185.522,5.522,6.783,7.261,0.478,,0.0,4.042,10.667,191.043
2013-10-23,187.75,9.625,8.792,9.5,0.708,,0.0,5.125,8.75,197.375
2013-10-24,189.292,23.667,18.583,20.458,1.875,,3.0,5.917,13.417,212.958
2013-10-25,192.625,38.792,20.625,31.5,10.875,,17.0,3.625,21.333,231.417
2013-10-26,187.208,12.292,8.792,9.125,0.333,,58.0,3.75,8.292,199.5
2013-10-27,189.875,15.75,9.833,10.542,0.708,,1.0,4.708,7.042,205.625
2013-10-28,195.083,12.958,12.875,16.917,4.042,,0.0,4.625,16.542,208.042
2013-10-29,197.0,35.565,30.609,45.565,14.957,,1.0,4.217,27.0,232.565
2013-10-30,191.417,21.542,25.667,30.042,4.375,,0.0,6.125,23.167,212.958
2013-10-31,196.042,8.125,13.5,16.417,2.917,,0.0,4.625,22.542,204.167
2013-11-01,197.875,13.125,14.958,19.917,4.958,,0.0,5.917,24.125,211.0
2013-11-02,200.0,14.417,22.292,29.292,7.0,,1.0,3.625,31.0,214.417
2013-11-03,203.542,19.75,22.542,25.708,3.167,,1.0,6.917,63.542,223.292
2013-11-04,199.5,12.458,15.667,16.917,1.25,,10.0,4.667,46.333,211.958
2013-11-05,196.739,11.087,15.826,22.174,6.348,,0.0,4.042,12.292,207.826
2013-11-06,194.875,11.375,12.833,21.542,8.708,,0.0,5.0,19.5,206.25
2013-11-07,193.375,23.917,18.125,30.0,11.875,,9.0,3.174,17.391,217.292
2013-11-08,195.25,23.708,22.625,34.042,11.417,,0.0,6.333,21.792,218.958
2013-11-09,194.083,13.125,15.583,19.667,4.083,,1.0,4.083,14.625,207.208
2013-11-10,187.625,8.583,6.458,7.5,1.042,,1.0,2.792,23.292,196.208
2013-11-11,186.625,6.667,7.125,8.0,0.875,,1.0,3.708,6.0,193.292
2013-11-12,193.87,10.043,9.636,11.182,1.545,,0.0,3.522,8.826,203.913
2013-11-13,192.625,13.833,13.467,15.467,2.0,,0.0,3.042,6.917,206.458
2013-11-14,198.542,11.375,17.25,25.458,8.208,,0.0,2.833,16.333,209.917
2013-11-15,200.708,28.25,30.583,50.875,20.292,,0.0,3.542,30.833,228.958
2013-11-16,193.292,19.333,19.583,23.958,4.375,,0.0,4.083,16.208,212.625
2013-11-17,196.208,8.667,9.208,13.292,4.083,,0.0,3.5,20.208,204.875
2013-11-18,190.167,12.75,12.208,20.083,7.875,,0.0,3.5,17.417,202.917
2013-11-19,189.609,5.348,8.292,9.208,0.917,,0.0,4.083,8.542,194.957
2013-11-20,190.292,6.167,9.609,11.043,1.435,,0.0,4.792,10.667,196.458
2013-11-21,195.435,25.652,25.667,43.083,17.417,,0.0,9.0,15.652,221.087
2013-11-22,203.125,34.5,26.583,51.708,25.125,,0.0,9.583,22.083,237.625
2013-11-23,197.25,19.667,16.042,23.875,7.833,,0.0,4.125,13.75,216.917
2013-11-24,197.542,24.458,18.583,23.875,5.292,,0.0,5.958,23.5,222.0
2013-11-25,196.958,16.917,15.125,29.542,14.417,,1.0,3.167,28.375,213.875
2013-11-26,191.609,20.957,14.958,19.667,4.708,,9.0,4.957,9.522,212.565
2013-11-27,190.917,9.5,8.304,9.87,1.565,,0.0,3.167,9.792,200.417
2013-11-28,189.625,8.042,5.792,6.375,0.583,,0.0,2.875,11.125,197.667
2013-11-29,193.792,10.25,13.083,16.167,3.083,,0.0,4.25,5.958,204.042
