date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,RAIN_sum,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-25,205.583,77.0,57.5,24.0,27.75,34.917,70.75,35.833,18.083,1.0,1.375,13.0,84.0,30.792,-7.0,233.333
2011-01-26,200.167,79.0,45.917,24.0,15.583,23.667,31.375,7.708,10.667,0.0,1.167,7.375,60.0,18.833,-9.0,215.75
2011-01-27,209.208,63.0,49.792,33.0,27.708,32.083,69.292,37.208,17.125,0.0,1.292,8.917,70.0,18.167,-24.0,236.917
2011-01-28,206.875,64.0,43.417,22.0,18.333,22.708,36.917,14.208,17.792,0.0,1.208,13.958,57.0,14.708,-20.0,225.208
2011-01-29,199.042,41.0,34.167,21.0,5.0,7.125,7.625,0.5,6.625,0.0,1.0,6.125,56.0,21.083,2.0,204.042
2011-01-30,207.773,48.0,33.75,21.0,21.045,26.2,48.1,21.9,9.261,0.0,0.8,4.5,61.0,21.417,-15.0,228.818
2011-01-31,210.625,58.0,40.708,26.0,26.5,34.333,65.958,31.625,14.583,0.0,1.542,11.958,83.0,27.292,-25.0,237.125
2011-02-01,209.583,60.0,40.5,25.0,27.208,28.292,65.333,37.042,15.208,0.0,1.917,13.583,119.0,41.292,-16.0,236.792
2011-02-02,196.792,42.0,28.792,14.0,6.75,13.292,15.25,1.958,6.833,0.0,1.083,5.208,48.0,18.667,-5.0,203.542
2011-02-03,210.739,47.0,34.042,15.0,24.0,33.542,62.042,28.5,13.0,0.0,1.875,9.333,70.0,21.625,-27.0,234.739
2011-02-04,209.667,55.0,34.25,17.0,28.083,34.75,68.75,34.0,14.792,0.0,1.833,18.083,113.0,46.667,-16.0,237.75
2011-02-05,203.083,71.0,46.167,28.0,11.583,14.792,15.875,1.083,14.5,0.0,1.5,10.083,88.0,50.917,10.0,214.667
2011-02-06,208.636,87.0,74.833,63.0,27.545,35.81,56.286,20.476,35.042,4.0,0.5,33.208,51.0,36.583,14.0,236.182
2011-02-07,204.083,91.0,87.25,83.0,25.042,29.917,48.208,18.292,23.958,22.0,0.0,31.208,89.0,67.542,36.0,229.125
2011-02-08,196.833,83.0,44.292,29.0,13.083,18.583,23.625,5.042,4.625,0.0,0.417,6.083,88.0,62.958,27.0,209.917
2011-02-09,200.625,50.0,32.167,16.0,11.917,21.083,27.25,6.167,5.167,0.0,0.25,2.958,87.0,40.5,4.0,212.542
2011-02-10,207.778,70.0,44.875,25.0,23.111,33.556,64.889,31.333,12.75,0.0,0.444,3.0,93.0,46.75,4.0,230.889
2011-02-11,,74.0,42.542,23.0,,,,,10.083,0.0,,,79.0,44.0,3.0,
2011-02-12,,53.0,33.792,22.0,,,,,9.417,0.0,,,87.0,41.25,-4.0,
2011-02-13,201.286,55.0,42.083,29.0,17.5,28.786,36.786,8.0,16.087,0.0,2.357,18.643,96.0,50.375,9.0,218.786
2011-02-14,200.542,86.0,71.625,45.0,23.667,33.625,48.583,14.958,27.292,6.0,0.708,25.125,58.0,45.917,31.0,224.208
2011-02-15,199.625,87.0,65.208,36.0,26.708,31.958,56.708,24.75,27.167,0.0,1.083,28.417,99.0,63.583,43.0,226.333
2011-02-16,197.5,87.0,55.458,36.0,11.208,21.583,24.417,2.833,12.25,0.0,0.542,9.583,43.0,27.208,10.0,208.708
2011-02-17,188.25,88.0,68.333,28.0,13.0,21.375,27.958,6.583,15.875,4.0,0.5,17.375,82.0,32.5,7.0,201.25
2011-02-18,195.25,85.0,43.667,17.0,6.042,11.5,12.708,1.208,7.125,2.0,0.542,7.833,56.0,16.917,-13.0,201.292
2011-02-19,203.167,51.0,35.292,15.0,11.667,19.542,21.875,2.333,10.917,0.0,1.0,6.083,76.0,23.583,-27.0,214.833
2011-02-20,206.818,57.0,39.208,13.0,20.091,32.864,46.227,13.364,14.261,0.0,1.682,13.696,104.0,46.042,-15.0,226.909
2011-02-21,204.333,58.0,37.25,13.0,27.083,41.783,68.391,26.609,17.875,0.0,3.083,15.917,132.0,73.333,6.0,231.417
2011-02-22,198.889,61.0,49.667,44.0,12.0,23.111,27.111,4.0,19.875,0.0,2.0,26.0,105.0,73.0,31.0,210.889
2011-02-23,202.857,90.0,79.542,44.0,29.071,39.5,69.071,29.571,22.625,18.0,0.714,32.571,102.0,68.75,46.0,231.929
2011-02-24,195.583,64.0,39.125,21.0,9.583,17.083,18.125,1.042,21.75,0.0,2.583,22.875,152.0,108.708,85.0,205.167
2011-02-25,195.583,89.0,81.333,69.0,9.292,15.167,16.125,0.958,11.875,22.0,0.083,14.875,88.0,51.667,33.0,204.875
2011-02-26,194.375,67.0,46.625,30.0,5.583,8.042,8.5,0.458,5.333,0.0,0.208,2.875,89.0,57.625,37.0,199.958
2011-02-27,197.955,37.0,28.0,18.0,6.227,11.227,12.545,1.318,7.292,0.0,0.591,5.565,85.0,45.375,12.0,204.182
2011-02-28,203.417,52.0,39.708,26.0,8.667,12.667,14.375,1.708,7.583,0.0,0.542,6.958,72.0,36.0,0.0,212.083
2011-03-01,198.958,88.0,75.083,60.0,16.833,26.208,31.25,5.042,11.208,4.0,0.458,17.042,122.0,77.208,20.0,215.792
2011-03-02,196.458,90.0,80.208,64.0,12.833,21.0,23.5,2.5,9.167,13.0,0.542,11.792,92.0,67.875,35.0,209.292
2011-03-03,196.583,90.0,63.292,42.0,7.583,11.0,12.125,1.125,10.667,1.0,0.75,19.087,119.0,68.417,31.0,204.167
2011-03-04,199.083,83.0,58.167,51.0,6.042,7.208,7.625,0.417,12.292,1.0,0.542,12.375,69.0,54.167,37.0,205.125
2011-03-05,199.667,92.0,89.667,86.0,18.429,28.048,39.619,11.571,8.917,39.0,0.0,11.636,81.0,49.5,23.0,218.095
2011-03-06,202.083,91.0,84.875,72.0,24.625,27.958,50.083,22.125,9.375,4.0,0.25,19.917,152.0,107.958,76.0,226.708
2011-03-07,194.583,90.0,67.042,47.0,13.125,19.875,22.667,2.792,12.833,0.0,0.583,21.625,154.0,122.625,104.0,207.708
2011-03-08,195.5,72.0,61.625,48.0,9.208,14.167,16.125,1.958,10.167,0.0,0.292,11.333,108.0,92.917,77.0,204.708
2011-03-09,196.083,90.0,86.708,73.0,12.708,20.0,22.917,2.917,10.708,30.0,0.0,18.625,89.0,69.875,48.0,208.792
2011-03-10,195.292,91.0,81.917,71.0,8.292,12.375,12.917,0.542,4.0,16.0,0.0,4.125,73.0,47.208,18.0,203.583
2011-03-11,197.833,83.0,67.667,45.0,9.708,13.75,15.333,1.583,7.333,0.0,0.417,6.292,109.0,67.208,27.0,207.542
2011-03-12,196.045,81.0,39.292,16.0,7.818,13.864,15.591,1.727,2.957,0.0,0.364,4.565,116.0,64.875,25.0,203.864
2011-03-13,199.875,61.0,34.75,16.0,8.375,15.125,16.542,1.417,3.833,0.0,0.083,4.458,106.0,62.333,25.0,208.25
2011-03-14,203.958,67.0,46.167,26.0,12.375,22.375,25.458,3.083,7.917,0.0,1.0,9.5,115.0,68.667,23.0,216.333
2011-03-15,203.875,70.0,41.167,17.0,16.0,23.583,36.042,12.458,13.917,0.0,0.917,,126.0,70.25,30.0,219.875
2011-03-16,203.5,54.0,39.375,24.0,11.542,20.708,24.292,3.583,15.333,0.0,0.958,,109.0,70.0,16.0,215.042
2011-03-17,205.25,91.0,80.25,55.0,21.917,36.739,43.391,6.652,23.0,24.0,0.375,,85.0,66.833,51.0,227.167
2011-03-18,207.958,90.0,85.958,75.0,21.75,23.958,34.042,10.083,20.0,1.0,0.292,,115.0,89.792,70.0,229.708
2011-03-19,199.136,95.0,38.833,17.0,10.636,17.818,21.636,3.818,4.417,0.0,0.045,7.643,110.0,86.417,62.0,209.773
2011-03-20,201.125,66.0,40.083,31.0,11.625,19.583,20.625,1.042,11.542,0.0,1.5,9.708,123.0,81.542,39.0,212.75
2011-03-21,198.167,48.0,27.667,16.0,6.792,13.5,14.375,0.875,7.0,0.0,0.417,6.708,119.0,75.833,43.0,204.958
2011-03-22,209.222,45.0,34.833,23.0,41.5,53.875,91.708,37.833,22.875,0.0,1.833,20.875,140.0,91.042,31.0,250.722
2011-03-23,195.625,91.0,68.042,44.0,30.583,39.25,49.5,10.25,29.75,12.0,0.875,31.292,112.0,92.375,74.0,226.208
2011-03-24,191.667,91.0,80.0,50.0,21.583,26.042,31.375,5.333,5.833,7.0,0.083,8.292,95.0,74.292,56.0,213.25
2011-03-25,196.708,71.0,41.5,18.0,20.417,17.833,25.125,7.292,6.333,0.0,0.417,5.833,134.0,83.917,36.0,217.125
2011-03-26,194.409,51.0,33.083,16.0,15.955,24.818,29.455,4.636,8.913,0.0,0.318,7.0,112.0,72.75,30.0,210.364
2011-03-27,195.375,61.0,38.292,15.0,18.292,27.583,34.625,7.042,11.5,0.0,0.958,9.167,138.0,88.458,27.0,213.667
2011-03-28,195.125,67.0,43.0,21.0,23.333,31.125,44.083,12.958,20.292,0.0,1.375,16.083,177.0,104.667,48.0,218.458
2011-03-29,191.917,52.0,34.75,14.0,11.917,18.292,19.917,1.625,11.917,0.0,1.042,13.125,169.0,114.25,60.0,203.833
2011-03-30,188.375,56.0,46.417,36.0,12.042,19.458,20.625,1.167,10.375,0.0,1.333,11.917,195.0,152.292,120.0,200.417
2011-03-31,186.542,83.0,57.958,33.0,9.417,9.708,10.0,0.292,6.833,16.0,0.375,9.875,186.0,136.167,79.0,195.958
2011-04-01,,60.0,44.625,19.0,,23.917,28.833,4.917,16.833,0.0,1.542,13.667,156.0,109.625,45.0,
2011-04-02,,64.0,44.0,24.0,,26.833,30.708,3.875,27.0,0.0,2.042,31.958,197.0,132.375,77.0,
2011-04-03,,63.0,42.208,27.0,,10.417,11.167,0.75,11.125,0.0,0.583,10.625,96.0,78.417,62.0,
2011-04-04,,60.0,38.125,17.0,,14.182,15.455,1.273,11.364,0.0,0.909,12.043,150.0,87.875,54.0,
2011-04-05,197.083,53.0,32.792,15.0,14.5,23.167,25.083,1.917,12.583,0.0,1.708,10.958,176.0,100.542,24.0,211.583
2011-04-06,195.042,63.0,40.708,11.0,19.667,33.042,46.667,13.625,19.542,0.0,2.542,19.875,197.0,135.333,59.0,214.708
2011-04-07,189.792,63.0,49.042,36.0,15.208,27.708,32.708,5.0,17.625,0.0,2.708,22.625,200.0,155.125,106.0,205.0
2011-04-08,185.333,59.0,49.958,37.0,8.042,13.333,13.917,0.583,10.708,0.0,1.417,11.792,190.0,173.125,158.0,193.375
2011-04-09,184.083,88.0,77.75,53.0,10.333,13.542,14.458,0.917,9.042,0.0,0.708,18.0,174.0,156.667,119.0,194.417
2011-04-10,186.5,83.0,56.292,32.0,7.833,8.0,8.583,0.583,12.0,0.0,0.833,12.167,180.0,139.0,102.0,194.333
2011-04-11,193.727,81.0,59.542,24.0,15.773,21.682,27.455,5.773,21.13,5.0,1.455,21.217,195.0,138.042,82.0,209.5
2011-04-12,192.792,79.0,32.625,11.0,7.542,9.875,10.583,0.708,12.375,1.0,0.75,11.25,161.0,109.833,71.0,200.333
2011-04-13,196.25,62.0,42.708,23.0,14.917,28.083,33.125,5.042,20.042,0.0,2.125,21.417,195.0,135.667,57.0,211.167
2011-04-14,195.208,65.0,43.958,12.0,17.708,28.875,33.458,4.583,28.25,0.0,2.833,29.333,232.0,163.125,90.0,212.917
2011-04-15,193.667,77.0,54.0,34.0,15.208,25.042,29.417,4.375,26.833,0.0,3.583,29.375,223.0,181.25,141.0,208.875
2011-04-16,191.208,82.0,54.625,23.0,11.958,16.417,18.042,1.625,14.875,0.0,1.667,14.083,237.0,187.375,133.0,203.167
2011-04-17,192.875,60.0,38.667,24.0,7.958,9.292,9.958,0.667,12.5,0.0,1.042,14.875,183.0,138.5,93.0,200.833
2011-04-18,190.591,64.0,53.0,39.0,10.0,11.909,12.864,0.955,11.583,0.0,0.682,12.957,177.0,148.792,121.0,200.591
2011-04-19,189.625,90.0,75.042,52.0,11.667,14.5,16.792,2.292,6.625,21.0,0.167,12.958,170.0,110.375,62.0,201.292
2011-04-20,192.583,74.0,56.542,37.0,9.917,12.417,14.333,1.917,4.125,0.0,0.417,5.458,168.0,106.792,52.0,202.5
2011-04-21,193.042,73.0,64.958,53.0,9.958,13.042,14.292,1.25,8.125,0.0,0.542,8.833,154.0,120.417,89.0,203.0
2011-04-22,191.458,82.0,66.375,49.0,13.042,20.5,23.208,2.708,15.292,0.0,1.625,19.542,183.0,153.208,111.0,204.5
2011-04-23,185.167,91.0,83.333,71.0,7.833,10.417,11.125,0.708,7.042,43.0,0.542,13.917,187.0,164.292,148.0,193.0
2011-04-24,187.667,87.0,53.625,30.0,7.792,7.667,8.167,0.5,7.25,0.0,0.833,6.958,198.0,159.0,114.0,195.458
2011-04-25,191.864,78.0,51.25,21.0,13.773,19.909,21.864,1.955,13.333,2.0,1.227,15.167,192.0,143.75,96.0,205.636
2011-04-26,195.208,67.0,45.208,26.0,18.875,28.167,35.167,7.0,18.708,0.0,1.708,22.417,205.0,152.75,95.0,214.083
2011-04-27,186.833,90.0,67.0,56.0,9.917,13.208,13.875,0.667,32.333,5.0,1.542,42.917,225.0,191.5,131.0,196.75
2011-04-28,186.375,89.0,55.625,27.0,11.25,15.833,17.583,1.75,14.917,4.0,1.625,15.875,239.0,194.708,142.0,197.625
2011-04-29,191.042,72.0,49.333,35.0,10.583,11.125,11.542,0.417,10.417,0.0,1.25,9.625,191.0,150.25,119.0,201.625
2011-04-30,193.0,80.0,58.375,36.0,11.792,17.25,18.667,1.417,18.0,0.0,2.083,20.917,219.0,170.833,113.0,204.792
2011-05-01,188.833,89.0,65.75,43.0,9.792,11.167,11.583,0.417,15.458,4.0,1.375,20.75,212.0,185.542,160.0,198.625
2011-05-02,190.364,85.0,41.917,20.0,15.318,17.364,19.818,2.455,47.708,0.0,0.727,71.375,245.0,196.875,149.0,205.682
2011-05-03,191.375,87.0,64.833,45.0,12.917,11.958,12.542,0.583,26.833,6.0,0.5,40.292,185.0,154.958,129.0,204.292
2011-05-04,187.5,87.0,62.583,35.0,9.167,10.75,11.083,0.333,15.375,1.0,1.083,17.417,219.0,173.333,131.0,196.667
2011-05-05,188.417,74.0,60.542,50.0,6.292,5.875,6.292,0.417,12.25,0.0,0.583,14.917,169.0,152.667,134.0,194.708
2011-05-06,189.0,78.0,66.167,55.0,8.875,10.708,11.875,1.167,11.792,0.0,0.5,16.625,194.0,158.0,126.0,197.875
2011-05-07,190.833,87.0,80.75,72.0,15.833,16.625,20.875,4.25,12.208,0.0,0.375,19.125,188.0,166.958,153.0,206.667
2011-05-08,193.667,88.0,54.792,21.0,15.792,17.167,19.208,2.042,17.417,0.0,1.75,31.0,257.0,207.792,152.0,209.458
2011-05-09,189.682,70.0,44.542,25.0,12.409,24.409,28.182,3.773,19.739,0.0,1.955,25.522,237.0,197.667,155.0,202.091
2011-05-10,184.292,84.0,65.083,46.0,21.125,28.167,32.417,4.25,27.458,2.0,1.708,33.458,266.0,222.75,177.0,205.417
2011-05-11,182.208,90.0,85.542,81.0,11.042,14.75,15.708,0.958,8.0,47.0,0.083,14.0,169.0,148.875,138.0,193.25
2011-05-12,183.625,95.0,90.0,85.0,14.167,15.458,16.792,1.333,5.75,19.0,0.125,12.333,168.0,155.167,140.0,197.792
2011-05-13,183.5,91.0,78.167,64.0,17.208,21.167,28.75,7.583,12.667,0.0,0.792,36.435,241.0,194.625,159.0,200.708
2011-05-14,182.958,69.0,47.75,29.0,12.167,18.708,20.208,1.5,30.667,0.0,2.208,50.208,237.0,197.583,156.0,195.125
2011-05-15,185.667,59.0,31.375,14.0,8.792,13.417,14.417,1.0,14.458,0.0,2.25,19.667,243.0,202.792,159.0,194.458
2011-05-16,188.182,64.0,51.875,23.0,10.5,17.091,18.273,1.182,19.5,0.0,2.318,29.083,226.0,200.375,171.0,198.682
2011-05-17,189.875,82.0,65.708,50.0,18.125,26.542,29.875,3.333,23.042,4.0,2.042,30.667,212.0,181.708,155.0,208.0
2011-05-18,191.375,81.0,60.583,35.0,17.708,23.708,27.042,3.333,28.333,0.0,2.125,40.875,240.0,195.917,154.0,209.083
2011-05-19,190.0,77.0,56.792,30.0,17.167,28.542,34.25,5.708,32.667,0.0,2.75,40.917,251.0,207.667,165.0,207.167
2011-05-20,189.542,69.0,58.208,44.0,13.667,26.167,29.083,2.917,32.792,0.0,2.958,34.917,255.0,217.333,188.0,203.208
2011-05-21,181.917,80.0,66.167,52.0,10.792,18.792,20.375,1.583,21.167,0.0,1.875,26.875,257.0,221.042,192.0,192.708
2011-05-22,180.75,89.0,76.333,54.0,9.0,9.875,11.167,1.292,7.333,22.0,0.958,14.667,271.0,199.292,152.0,189.75
2011-05-23,187.048,84.0,69.708,53.0,9.476,11.476,12.619,1.143,5.783,7.0,0.095,4.136,179.0,155.833,128.0,196.524
2011-05-24,189.958,88.0,77.125,58.0,12.167,15.542,16.417,0.875,7.25,21.0,0.167,9.042,176.0,141.208,122.0,202.125
2011-05-25,197.917,84.0,53.958,24.0,16.708,25.917,40.042,14.125,13.417,0.0,2.083,17.917,233.0,186.167,127.0,214.625
2011-05-26,189.917,82.0,68.167,55.0,13.333,14.542,15.708,1.167,14.958,0.0,1.083,22.625,216.0,189.958,159.0,203.25
2011-05-27,190.375,86.0,72.167,56.0,12.292,18.75,20.083,1.333,11.292,1.0,0.792,19.708,213.0,187.583,173.0,202.667
2011-05-28,187.583,91.0,88.458,85.0,10.833,11.333,11.958,0.625,4.75,24.0,0.167,9.0,203.0,190.958,176.0,198.417
2011-05-29,184.5,92.0,91.375,90.0,7.958,5.333,5.875,0.542,0.417,62.0,0.0,8.083,193.0,180.875,162.0,192.458
2011-05-30,183.182,92.0,73.042,53.0,8.318,6.682,7.5,0.818,0.083,6.0,0.0,6.708,208.0,172.333,157.0,191.5
2011-05-31,188.625,62.0,54.25,46.0,5.958,6.458,7.5,1.042,10.5,0.0,0.0,11.5,193.0,155.583,125.0,194.583
2011-06-01,192.167,67.0,56.708,47.0,8.583,10.167,11.333,1.167,27.875,0.0,0.208,29.917,182.0,153.875,121.0,200.75
2011-06-02,197.0,91.0,83.417,68.0,18.375,25.042,33.875,8.833,21.708,12.0,0.583,34.25,173.0,158.917,146.0,215.375
2011-06-03,192.417,93.0,70.583,49.0,19.667,26.708,30.667,3.958,16.333,0.0,2.208,34.0,247.0,200.708,155.0,212.083
2011-06-04,187.583,85.0,70.0,47.0,11.833,19.708,21.583,1.875,25.375,0.0,2.625,35.5,257.0,220.542,192.0,199.417
2011-06-05,189.833,87.0,71.917,56.0,15.833,18.583,20.125,1.542,32.75,8.0,1.667,42.083,258.0,220.833,191.0,205.667
2011-06-06,189.714,88.0,62.125,31.0,12.381,16.091,16.955,0.864,26.696,1.0,1.81,34.182,291.0,229.958,176.0,202.095
2011-06-07,189.792,77.0,64.417,49.0,13.042,21.875,23.583,1.708,31.0,0.0,6.458,35.792,245.0,217.708,201.0,202.833
2011-06-08,188.708,87.0,76.125,61.0,13.375,15.792,16.583,0.792,9.875,1.0,0.833,10.667,228.0,197.167,180.0,202.083
2011-06-09,189.792,86.0,63.917,40.0,11.375,16.375,17.375,1.0,14.417,0.0,2.917,18.25,264.0,219.375,173.0,201.167
2011-06-10,183.792,83.0,74.625,62.0,11.708,21.0,22.833,1.833,15.042,0.0,3.25,22.458,258.0,230.208,210.0,195.5
2011-06-11,186.375,93.0,81.292,70.0,13.708,15.0,16.125,1.125,22.125,30.0,1.458,36.292,246.0,221.542,208.0,200.083
2011-06-12,195.833,84.0,69.625,48.0,15.208,15.458,16.125,0.667,23.917,0.0,2.458,31.708,261.0,228.917,201.0,211.042
2011-06-13,190.182,90.0,79.125,68.0,15.636,19.136,20.591,1.455,17.13,28.0,1.773,23.739,237.0,212.333,189.0,205.818
2011-06-14,192.583,87.0,70.625,57.0,14.917,18.833,20.167,1.333,15.083,0.0,2.125,19.25,252.0,218.625,195.0,207.5
2011-06-15,193.083,67.0,56.292,47.0,12.375,15.292,16.542,1.25,7.958,0.0,1.375,9.708,240.0,213.5,195.0,205.458
2011-06-16,194.667,86.0,71.083,58.0,14.083,18.125,19.792,1.667,11.417,6.0,1.083,15.417,239.0,212.75,186.0,208.75
2011-06-17,186.958,93.0,87.083,83.0,10.917,10.958,12.0,1.042,4.292,15.0,0.083,9.583,208.0,194.042,183.0,197.875
2011-06-18,189.542,90.0,80.667,66.0,13.667,17.75,19.375,1.625,9.292,5.0,1.417,18.917,222.0,202.042,184.0,203.208
2011-06-19,189.5,90.0,75.917,57.0,11.167,10.417,10.833,0.417,12.667,0.0,1.417,23.75,251.0,219.417,193.0,200.667
2011-06-20,182.5,85.0,77.333,63.0,14.955,23.773,28.636,4.864,11.667,0.0,3.455,15.083,264.0,236.583,213.0,197.455
2011-06-21,185.083,85.0,72.833,54.0,17.0,22.417,29.542,7.125,7.333,1.0,1.958,9.167,288.0,250.542,231.0,202.083
2011-06-22,189.292,85.0,65.292,43.0,22.375,30.75,39.167,8.417,23.727,0.0,3.333,33.083,320.0,272.375,225.0,211.667
2011-06-23,183.0,77.0,65.375,49.0,21.083,24.458,33.417,8.958,26.375,0.0,3.333,23.875,327.0,281.875,254.0,204.083
2011-06-24,174.5,71.0,59.333,45.0,12.75,14.0,17.917,3.917,16.708,0.0,1.667,21.458,333.0,292.125,267.0,187.25
2011-06-25,183.458,80.0,71.583,60.0,9.542,15.667,20.833,5.167,11.458,0.0,0.917,14.083,263.0,234.667,207.0,193.0
2011-06-26,189.0,86.0,80.792,78.0,10.458,,,,12.458,0.0,0.542,14.667,225.0,213.458,204.0,199.458
2011-06-27,192.318,89.0,85.583,80.0,17.227,24.231,31.308,7.077,17.333,0.0,0.136,29.304,232.0,220.333,206.0,209.545
2011-06-28,195.75,89.0,70.375,49.0,27.25,24.333,33.5,9.167,26.208,0.0,2.458,40.542,336.0,276.0,224.0,223.0
2011-06-29,188.261,77.0,58.042,43.0,17.478,17.833,18.917,1.083,22.708,0.0,2.625,24.5,356.0,300.333,250.0,205.739
2011-06-30,190.917,76.0,61.542,41.0,25.25,29.875,35.958,6.083,25.542,2.0,3.292,32.042,339.0,294.542,266.0,216.167
2011-07-01,183.417,80.0,67.333,32.0,24.667,27.25,33.958,6.708,28.833,28.0,1.708,43.25,348.0,283.417,257.0,208.083
2011-07-02,181.667,85.0,74.583,63.0,11.417,9.75,10.75,1.0,31.125,0.0,1.792,40.917,297.0,264.375,243.0,193.083
2011-07-03,176.75,83.0,69.667,53.0,11.417,10.75,11.375,0.625,21.042,0.0,2.208,23.917,311.0,275.167,240.0,188.167
2011-07-04,178.182,84.0,65.542,52.0,12.045,13.609,16.304,2.696,33.957,0.0,2.455,42.261,324.0,291.583,258.0,190.227
2011-07-05,183.292,78.0,64.042,51.0,15.708,16.167,17.625,1.458,17.875,2.0,3.417,26.0,329.0,284.25,253.0,199.0
2011-07-06,197.708,74.0,58.375,39.0,15.708,16.5,17.875,1.375,22.0,0.0,1.917,29.333,332.0,283.583,249.0,213.417
2011-07-07,182.708,83.0,70.167,59.0,11.458,16.542,20.208,3.667,13.083,2.0,2.375,11.5,291.0,267.417,246.0,194.167
2011-07-08,180.625,79.0,70.208,60.0,17.5,18.667,32.083,13.417,15.458,0.0,3.667,17.708,305.0,280.208,263.0,198.125
2011-07-09,180.417,80.0,68.875,55.0,19.375,18.042,34.75,16.708,19.792,0.0,6.375,27.542,326.0,289.042,266.0,199.792
2011-07-10,182.0,80.0,64.125,45.0,16.292,13.417,21.75,8.333,14.458,0.0,6.042,15.417,332.0,292.417,260.0,198.292
2011-07-11,181.682,81.0,65.0,39.0,13.136,12.091,19.864,7.773,12.167,0.0,4.5,17.375,338.0,295.167,264.0,194.818
2011-07-12,178.0,84.0,67.375,46.0,11.125,10.625,17.917,7.292,10.708,0.0,2.708,13.625,326.0,288.792,261.0,189.125
2011-07-13,179.125,81.0,66.0,48.0,12.083,12.292,19.125,6.833,11.042,0.0,3.542,15.958,326.0,286.208,258.0,191.208
2011-07-14,179.75,77.0,63.542,44.0,10.625,13.25,19.375,6.125,10.125,0.0,2.917,15.833,330.0,287.667,257.0,190.375
