date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2011-01-01,99.0,83.917,66.0,7.25,8.5,1.25,0.0,32.0,8.0,3.612,-0.1
2011-01-02,100.0,77.417,45.0,5.136,5.864,0.727,0.208,25.833,10.4,4.654,0.0
2011-01-03,80.0,60.25,31.0,3.208,3.583,0.375,0.083,9.125,10.1,4.096,-0.3
2011-01-04,88.0,63.958,39.0,5.375,6.292,0.917,0.542,15.083,9.8,4.171,-0.7
2011-01-05,74.0,49.458,30.0,5.125,5.75,0.625,0.391,11.917,8.1,3.688,-0.3
2011-01-06,87.0,69.167,39.0,12.625,15.542,2.917,0.125,20.958,8.7,2.738,-1.9
2011-01-07,88.0,63.125,34.0,7.917,9.333,1.417,0.125,13.625,7.8,2.775,-1.8
2011-01-08,98.0,71.083,38.0,5.75,6.875,1.125,0.333,17.958,7.5,1.583,-3.4
2011-01-09,100.0,76.75,54.0,13.5,15.864,2.364,1.792,26.75,9.6,4.392,1.3
2011-01-10,100.0,76.375,40.0,11.208,13.0,1.792,0.708,17.458,9.3,5.367,0.3
2011-01-11,100.0,79.833,50.0,8.792,10.792,2.0,0.5,25.0,9.7,4.088,-1.5
2011-01-12,94.0,62.167,30.0,8.083,9.542,1.458,0.174,14.708,5.1,0.317,-4.9
2011-01-13,99.0,68.208,37.0,23.458,29.208,5.75,0.667,25.042,10.5,3.462,-2.9
2011-01-14,80.0,58.792,31.0,7.792,9.375,1.583,0.625,15.375,7.2,2.283,-1.4
2011-01-15,74.0,58.5,37.0,8.0,9.25,1.25,0.583,20.917,6.3,2.388,-1.6
2011-01-16,69.0,58.333,46.0,8.182,9.455,1.273,0.792,17.458,5.4,3.617,0.9
2011-01-17,90.0,66.583,49.0,5.792,6.583,0.792,0.75,16.167,6.3,3.521,-0.7
2011-01-18,93.0,72.625,46.0,17.25,21.292,4.042,2.042,29.708,8.8,3.242,-1.5
2011-01-19,96.0,77.292,65.0,9.958,12.333,2.375,0.957,31.25,9.6,5.629,0.3
2011-01-20,95.0,86.75,68.0,1.875,1.875,0.0,0.542,20.042,7.5,5.912,4.9
2011-01-21,100.0,94.375,84.0,2.833,2.917,0.083,0.0,18.125,8.0,5.962,3.3
2011-01-22,100.0,100.0,100.0,5.333,5.708,0.375,0.0,15.75,8.2,5.792,2.9
2011-01-23,100.0,97.208,76.0,9.091,14.545,5.455,0.0,22.875,9.3,4.217,0.9
2011-01-24,100.0,82.458,44.0,7.375,9.167,1.792,0.0,16.583,4.6,1.346,-1.9
2011-01-25,100.0,79.417,39.0,13.75,18.792,5.042,0.0,26.292,7.9,2.725,-1.6
2011-01-26,97.0,62.958,33.0,8.25,9.667,1.417,0.391,15.083,5.5,1.029,-3.4
2011-01-27,91.0,70.958,45.0,12.917,17.083,4.167,0.417,17.227,6.2,0.667,-3.8
2011-01-28,84.0,55.042,33.0,6.25,7.417,1.167,0.875,18.125,5.0,0.942,-2.8
2011-01-29,66.0,48.375,29.0,3.917,5.0,1.083,0.167,12.75,5.5,1.271,-2.5
2011-01-30,83.0,57.875,29.0,8.818,11.409,2.591,0.125,16.292,5.6,0.679,-2.7
2011-01-31,89.0,60.917,31.0,14.583,17.667,3.083,0.5,19.458,8.1,1.775,-4.8
2011-02-01,83.0,59.75,40.0,8.25,9.292,1.042,0.792,21.833,12.2,4.779,-2.4
2011-02-02,56.0,39.5,21.0,4.583,5.75,1.167,0.435,12.417,5.0,1.6,-1.4
2011-02-03,85.0,56.292,25.0,9.75,11.792,2.042,0.542,17.833,6.5,0.604,-4.5
2011-02-04,83.0,55.458,27.0,19.542,26.333,6.792,0.625,33.957,10.4,3.675,-2.1
2011-02-05,98.0,69.375,48.0,5.5,6.5,1.0,1.542,18.833,8.8,4.683,-0.4
2011-02-06,100.0,98.792,90.0,16.706,19.235,2.529,0.0,47.917,7.0,4.225,0.4
2011-02-07,100.0,98.875,93.0,15.042,18.958,3.917,0.0,45.75,12.5,8.054,4.3
2011-02-08,100.0,75.375,47.0,7.583,8.167,0.583,0.167,14.583,7.8,5.3,1.9
2011-02-09,72.0,48.333,24.0,7.417,8.417,1.0,0.043,11.0,7.2,2.754,-1.0
2011-02-10,92.0,68.5,33.0,11.625,14.25,2.625,0.167,18.833,8.4,3.242,-2.3
2011-02-11,99.0,69.125,30.0,7.792,8.5,0.708,0.667,19.083,8.1,3.062,-1.6
2011-02-12,87.0,55.667,25.0,4.792,5.0,0.208,0.25,14.667,8.7,2.917,-2.2
2011-02-13,93.0,71.833,54.0,13.864,16.636,2.773,0.708,21.333,8.6,3.817,-2.4
2011-02-14,100.0,97.375,86.0,7.958,8.208,0.25,0.0,25.958,7.3,5.788,4.2
2011-02-15,100.0,88.458,55.0,18.25,24.667,6.417,0.208,58.958,7.8,5.475,3.0
2011-02-16,100.0,78.125,53.0,8.125,8.833,0.708,0.043,22.292,3.2,1.596,-0.1
2011-02-17,100.0,90.667,68.0,7.667,9.333,1.667,0.375,24.75,5.7,2.025,-0.2
2011-02-18,99.0,65.375,33.0,4.292,5.0,0.708,0.167,15.125,4.9,0.467,-2.6
2011-02-19,84.0,57.458,32.0,5.458,6.125,0.667,0.583,14.208,5.7,0.246,-5.0
2011-02-20,94.0,67.15,32.0,11.182,13.227,2.045,0.583,20.792,8.9,1.41,-3.0
2011-02-21,81.0,54.792,24.0,14.458,17.083,2.625,0.667,27.583,12.2,5.3,-1.8
2011-02-22,70.0,58.208,46.0,7.042,7.542,0.5,3.75,27.375,8.4,6.704,5.5
2011-02-23,93.0,90.042,68.0,15.727,17.227,1.5,0.238,44.0,7.9,5.371,2.9
2011-02-24,92.0,66.042,39.0,8.917,9.25,0.333,1.875,40.042,12.0,6.912,2.0
2011-02-25,92.0,86.75,70.0,7.708,7.833,0.125,0.5,23.0,8.3,5.821,4.2
2011-02-26,81.0,59.542,45.0,4.136,4.364,0.227,0.0,14.75,7.6,4.821,2.2
2011-02-27,72.0,41.583,21.0,5.375,5.75,0.375,0.0,15.792,7.7,3.275,0.6
2011-02-28,59.0,49.75,39.0,7.208,7.583,0.375,1.667,13.083,5.0,2.608,-1.5
