date,CO_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean
2011-01-01,7.917,18.542,39.417,20.875,,29.875
2011-01-02,5.917,12.083,24.5,12.417,,22.375
2011-01-03,5.292,13.0,26.625,13.625,,7.208
2011-01-04,6.167,15.75,33.0,17.25,,13.167
2011-01-05,4.292,10.625,17.583,6.958,,8.714
2011-01-06,9.435,34.826,130.348,95.522,,24.417
2011-01-07,7.042,20.292,64.875,44.583,,17.292
2011-01-08,8.458,24.25,71.833,47.583,,16.542
2011-01-09,7.625,23.875,57.458,33.583,,26.833
2011-01-10,7.417,31.5,83.875,52.375,,21.083
2011-01-11,5.208,19.0,36.167,17.167,,17.458
2011-01-12,7.958,26.958,95.833,68.875,,16.75
2011-01-13,9.696,37.348,114.13,76.783,,27.292
2011-01-14,9.208,24.583,92.208,67.625,,17.417
2011-01-15,7.833,23.167,56.583,33.417,,22.333
2011-01-16,4.75,17.292,32.667,15.375,,19.333
2011-01-17,6.583,24.833,74.75,49.917,,17.792
2011-01-18,9.5,37.458,145.125,107.667,,33.708
2011-01-19,6.708,27.917,68.375,40.458,,34.0
2011-01-20,3.261,10.087,18.0,7.913,,17.708
2011-01-21,2.917,7.958,11.083,3.125,,13.708
2011-01-22,4.292,11.042,21.042,10.0,,14.417
2011-01-23,7.25,22.958,93.292,70.333,,20.958
2011-01-24,6.417,22.167,66.458,44.292,,19.167
2011-01-25,5.708,25.875,54.208,28.333,,23.333
2011-01-26,5.917,17.042,40.875,23.833,,15.958
2011-01-27,8.348,30.87,110.826,79.957,,20.583
2011-01-28,6.25,20.875,53.75,32.875,,20.042
2011-01-29,4.083,6.958,11.042,4.083,,11.583
2011-01-30,6.583,18.958,57.167,38.208,,15.583
2011-01-31,8.458,31.875,94.042,62.167,,22.042
2011-02-01,5.667,20.375,50.208,29.833,,19.0
2011-02-02,4.5,8.542,12.292,3.75,,12.583
2011-02-03,8.522,35.056,129.611,94.556,,20.042
2011-02-04,9.542,30.958,106.208,75.25,,27.292
2011-02-05,5.917,19.833,44.208,24.375,,22.208
2011-02-06,6.167,25.708,42.542,16.833,,50.833
2011-02-07,7.125,26.478,57.913,31.435,,59.0
2011-02-08,5.083,16.875,31.458,14.583,,
2011-02-09,4.458,15.292,29.5,14.208,,7.6
2011-02-10,5.913,26.043,67.739,41.696,,14.417
2011-02-11,5.542,17.333,40.125,22.792,,15.292
2011-02-12,4.167,11.875,19.833,7.958,,11.5
2011-02-13,5.458,24.625,64.333,39.708,,18.167
2011-02-14,4.125,16.667,22.375,5.708,,25.208
2011-02-15,6.375,25.375,41.708,16.333,,51.542
2011-02-16,4.75,19.292,41.833,22.542,,17.125
2011-02-17,4.174,17.174,32.391,15.217,,18.75
2011-02-18,3.333,6.75,10.375,3.625,,9.208
2011-02-19,5.583,19.0,44.625,25.625,,11.417
2011-02-20,7.625,29.708,88.667,58.958,,20.917
2011-02-21,7.136,32.409,82.727,50.318,,22.125
2011-02-22,5.0,23.25,43.292,20.042,,25.375
2011-02-23,6.5,23.792,41.875,18.083,,35.625
2011-02-24,7.043,36.478,85.565,49.087,,32.208
2011-02-25,4.042,12.542,18.25,5.708,,14.667
2011-02-26,3.417,9.042,13.042,4.0,,8.417
2011-02-27,3.25,8.375,12.5,4.125,,8.542
2011-02-28,3.875,18.583,36.292,17.708,,9.583
2011-03-01,4.958,21.667,40.458,18.792,,18.417
2011-03-02,4.043,19.522,39.565,20.043,,17.292
2011-03-03,4.292,16.042,28.708,12.667,,13.875
2011-03-04,4.25,13.708,22.333,8.625,,15.833
2011-03-05,4.625,19.208,31.958,12.75,,14.0
2011-03-06,5.333,27.625,63.417,35.792,,21.565
2011-03-07,5.25,26.208,56.75,30.542,,27.917
2011-03-08,4.125,18.542,34.583,16.042,,18.417
2011-03-09,3.739,13.522,24.261,10.739,,15.542
2011-03-10,3.667,10.458,16.625,6.167,,5.667
2011-03-11,4.333,14.083,24.583,10.5,,10.417
2011-03-12,3.792,12.5,29.5,17.0,,5.792
2011-03-13,3.667,12.25,19.25,7.0,,6.875
2011-03-14,5.125,24.792,54.0,29.208,,11.792
2011-03-15,5.167,20.792,56.0,35.208,,19.208
2011-03-16,6.435,35.217,96.304,61.087,,19.958
2011-03-17,5.792,28.083,49.542,21.458,,25.833
2011-03-18,5.583,18.583,28.625,10.042,,40.708
2011-03-19,4.083,14.958,26.333,11.375,,9.5
2011-03-20,4.5,18.542,33.542,15.0,,15.417
2011-03-21,4.042,14.75,32.083,17.333,,9.958
2011-03-22,8.87,37.609,113.957,76.348,,26.083
2011-03-23,8.348,33.087,107.87,74.783,,46.833
2011-03-24,6.5,24.958,56.667,31.708,,9.375
2011-03-25,5.0,12.417,26.417,14.0,,9.958
2011-03-26,5.708,26.75,75.292,48.542,,12.792
2011-03-27,5.958,27.458,81.583,54.125,,16.25
2011-03-28,5.583,26.292,66.375,40.083,,24.292
2011-03-29,5.208,26.917,63.875,36.958,,17.042
2011-03-30,4.609,23.13,34.826,11.696,,19.0
2011-03-31,3.292,9.583,14.375,4.792,,25.208
2011-04-01,5.667,28.5,69.75,41.25,,17.833
2011-04-02,6.042,27.417,49.125,21.708,,30.542
2011-04-03,4.792,16.792,27.042,10.25,,16.75
2011-04-04,4.25,16.625,28.875,12.25,,16.708
2011-04-05,5.125,27.913,66.174,38.261,,15.875
2011-04-06,6.783,33.458,76.75,43.292,,27.667
2011-04-07,5.0,27.25,48.625,21.375,,22.083
2011-04-08,3.917,16.75,25.25,8.5,,22.708
2011-04-09,4.5,18.167,31.792,13.625,,18.667
2011-04-10,5.292,16.417,27.167,10.75,,18.75
2011-04-11,6.25,27.875,62.208,34.333,,29.375
2011-04-12,4.542,15.217,27.13,11.913,,18.375
2011-04-13,5.826,30.417,53.083,22.667,,26.458
2011-04-14,6.792,37.458,80.333,42.875,,35.083
2011-04-15,4.708,22.375,35.667,13.292,,32.792
2011-04-16,4.708,17.292,25.958,8.667,,20.333
2011-04-17,4.333,15.083,25.708,10.625,,18.458
2011-04-18,4.25,26.0,50.167,24.167,,18.083
2011-04-19,4.083,18.739,33.087,14.348,,15.958
2011-04-20,4.435,17.75,35.333,17.583,,8.167
2011-04-21,4.5,23.708,48.958,25.25,,14.261
2011-04-22,5.875,24.917,45.417,20.5,,16.458
2011-04-23,4.042,12.667,24.667,12.0,,11.792
2011-04-24,4.5,11.75,17.542,5.792,,10.875
2011-04-25,6.083,30.292,59.542,29.25,,16.042
2011-04-26,5.667,24.348,55.261,30.913,,15.292
2011-04-27,4.826,17.458,27.708,10.25,,33.667
2011-04-28,5.5,21.042,33.958,12.917,,16.458
2011-04-29,4.75,18.5,30.042,11.542,,10.375
2011-04-30,5.208,20.792,42.0,21.208,,15.708
2011-05-01,4.667,12.292,16.75,4.458,,17.875
2011-05-02,5.292,21.417,37.0,15.583,,67.708
2011-05-03,4.417,14.522,22.0,7.478,,30.833
2011-05-04,4.522,13.042,21.292,8.25,,16.75
2011-05-05,5.0,15.25,22.792,7.542,,15.625
2011-05-06,4.875,21.917,40.833,18.917,,12.5
2011-05-07,4.75,22.125,45.208,23.083,,15.417
2011-05-08,5.875,17.125,24.958,7.833,,18.458
2011-05-09,5.917,28.833,57.708,28.875,,18.625
2011-05-10,5.917,26.783,44.435,17.652,,25.167
2011-05-11,5.261,32.542,61.458,28.917,,11.333
2011-05-12,4.0,17.708,29.833,12.125,,9.217
2011-05-13,5.833,27.125,66.208,39.083,,18.667
2011-05-14,5.25,23.417,39.125,15.708,,55.333
2011-05-15,4.167,13.542,18.792,5.25,,18.667
2011-05-16,4.417,24.458,41.25,16.792,,27.75
2011-05-17,4.792,32.391,56.174,23.783,,20.167
2011-05-18,6.913,31.167,71.083,39.917,,25.083
2011-05-19,6.167,32.417,54.833,22.417,,24.292
2011-05-20,6.167,29.208,43.875,14.667,,29.583
2011-05-21,5.292,21.375,31.083,9.708,,21.25
2011-05-22,4.625,12.542,18.125,5.583,,13.375
2011-05-23,3.625,22.5,39.042,16.542,,10.083
2011-05-24,4.458,18.522,37.957,19.435,,10.167
2011-05-25,5.826,24.375,73.0,48.625,,14.417
2011-05-26,4.833,28.292,52.208,23.917,,17.458
2011-05-27,5.042,27.5,61.0,33.5,,13.792
2011-05-28,4.333,19.875,33.333,13.458,,7.958
2011-05-29,3.792,13.583,21.417,7.833,,6.5
2011-05-30,3.292,12.958,22.208,9.25,,7.958
2011-05-31,3.583,16.348,34.13,17.783,,16.958
2011-06-01,4.739,22.125,51.375,29.25,,24.792
2011-06-02,5.375,23.917,57.25,33.333,,20.5
2011-06-03,5.833,22.417,41.583,19.167,,16.25
2011-06-04,6.583,20.667,43.0,22.333,,23.167
2011-06-05,6.25,15.792,22.292,6.5,,25.625
2011-06-06,5.417,19.292,29.375,10.083,,22.0
2011-06-07,6.708,30.913,57.783,26.87,,25.708
2011-06-08,5.087,20.375,33.5,13.125,,12.875
2011-06-09,5.667,24.458,49.167,24.708,,14.25
2011-06-10,6.375,23.25,48.917,25.667,,14.458
2011-06-11,5.875,19.458,34.125,14.667,,18.833
2011-06-12,6.167,18.458,30.708,12.25,,21.182
2011-06-13,6.292,25.667,49.333,23.667,,16.667
2011-06-14,6.125,32.13,63.913,31.783,,16.125
2011-06-15,4.261,29.75,64.083,34.333,,12.417
2011-06-16,3.583,25.125,55.667,30.542,,13.292
2011-06-17,2.208,24.375,44.375,20.0,,11.333
2011-06-18,2.917,25.083,52.125,27.042,,12.167
2011-06-19,3.125,15.583,27.125,11.542,,14.125
2011-06-20,4.0,24.583,60.667,36.083,,13.0
2011-06-21,3.75,18.913,34.043,15.13,,11.333
2011-06-22,5.478,34.417,61.0,26.583,,23.375
2011-06-23,3.583,22.364,42.364,20.0,,19.75
2011-06-24,2.667,13.571,26.429,12.857,,18.125
2011-06-25,2.875,17.875,32.0,14.125,,14.375
2011-06-26,2.625,13.208,24.875,11.667,,13.542
2011-06-27,3.208,22.958,60.5,37.542,,23.042
2011-06-28,3.167,25.792,47.0,21.208,,21.792
2011-06-29,3.0,23.917,50.542,26.625,,16.167
2011-06-30,,26.417,65.333,38.917,,19.667
2011-07-01,,32.522,63.783,31.261,,31.917
2011-07-02,,16.833,40.5,23.667,,23.292
2011-07-03,,10.833,21.0,10.167,,17.125
2011-07-04,,12.667,23.792,11.125,,29.333
2011-07-05,,20.083,31.25,11.167,,18.833
2011-07-06,,22.208,44.375,22.167,,18.542
2011-07-07,,16.083,35.792,19.708,,14.333
2011-07-08,,15.826,42.087,26.261,,16.0
2011-07-09,,16.042,37.875,21.833,,17.833
2011-07-10,,12.542,25.125,12.583,,12.958
2011-07-11,,16.125,41.75,25.625,,14.958
2011-07-12,,14.25,47.375,33.125,,16.417
2011-07-13,,15.261,40.87,25.609,,14.522
2011-07-14,,17.167,41.083,23.917,,13.083
2011-07-15,,21.217,44.957,23.739,,16.083
2011-07-16,,13.75,36.292,22.542,,18.542
2011-07-17,,8.458,21.792,13.333,,13.792
2011-07-18,,9.5,23.917,14.417,,16.333
2011-07-19,,7.667,39.375,31.708,,19.625
2011-07-20,,11.75,39.167,27.417,,21.25
2011-07-21,,9.333,25.75,16.417,,16.375
2011-07-22,,13.478,30.783,17.304,,12.875
2011-07-23,,9.25,20.0,10.75,,9.167
2011-07-24,,11.917,27.792,15.875,,14.167
2011-07-25,,18.292,48.792,30.5,,20.792
2011-07-26,,21.833,48.042,26.208,,15.625
2011-07-27,,24.208,51.625,27.417,,16.478
2011-07-28,5.643,24.75,48.292,23.542,,22.0
2011-07-29,4.583,19.261,35.652,16.391,,15.042
2011-07-30,3.25,17.208,33.0,15.792,,12.542
2011-07-31,3.208,10.25,21.5,11.25,,14.958
2011-08-01,4.87,19.792,47.708,27.917,,20.458
2011-08-02,4.708,22.083,54.208,32.125,,18.0
2011-08-03,4.375,20.292,57.958,37.667,,16.583
2011-08-04,3.625,13.083,45.75,32.667,,16.333
2011-08-05,3.792,15.0,60.13,45.13,,12.292
2011-08-06,4.458,15.125,45.0,29.875,,15.667
2011-08-07,3.917,13.0,30.042,17.042,,18.375
2011-08-08,4.348,21.375,42.042,20.667,,18.875
2011-08-09,4.917,27.75,58.083,30.333,,23.792
2011-08-10,4.458,25.917,44.167,18.25,,25.667
2011-08-11,4.833,26.625,43.625,17.0,,27.043
2011-08-12,4.667,25.696,43.957,18.261,,27.333
2011-08-13,4.292,15.958,26.625,10.667,,36.833
2011-08-14,3.958,13.667,24.583,10.917,,31.167
2011-08-15,3.913,15.708,27.0,11.292,,26.208
2011-08-16,4.75,19.583,34.625,15.042,,29.708
2011-08-17,4.333,19.125,33.667,14.542,,30.0
2011-08-18,4.833,22.667,39.708,17.042,,31.583
2011-08-19,4.0,23.304,45.043,21.739,,19.75
2011-08-20,3.417,14.667,26.458,11.792,,10.25
2011-08-21,2.625,8.375,13.0,4.625,,7.958
2011-08-22,4.545,23.391,48.261,24.87,,10.833
2011-08-23,5.042,21.042,52.125,31.083,,22.708
2011-08-24,4.875,13.583,59.125,45.542,,14.792
2011-08-25,4.292,11.625,47.875,36.25,,16.333
2011-08-26,4.348,17.435,46.696,29.261,,16.833
2011-08-27,3.75,16.667,33.625,16.958,,13.625
2011-08-28,4.292,13.0,22.75,9.75,,14.875
2011-08-29,3.667,16.833,37.042,20.208,,13.75
2011-08-30,3.667,16.208,36.333,20.125,,13.333
2011-08-31,4.167,14.083,37.125,23.042,,16.917
2011-09-01,3.75,11.792,49.25,37.458,,19.9
2011-09-02,3.348,7.957,31.87,23.913,,23.565
2011-09-03,2.875,4.667,15.792,11.125,,29.125
2011-09-04,3.167,7.417,19.125,11.708,,20.375
2011-09-05,4.542,22.333,59.792,37.458,,24.211
2011-09-06,4.25,21.292,44.375,23.083,,16.042
2011-09-07,4.583,23.542,39.792,16.25,,22.167
2011-09-08,5.333,32.667,64.917,32.25,,29.25
2011-09-09,5.478,21.391,52.217,30.826,,21.333
2011-09-10,5.333,15.667,42.25,26.583,,20.042
2011-09-11,4.417,11.458,29.792,18.333,,20.083
2011-09-12,4.583,14.0,52.167,38.167,,17.625
2011-09-13,4.667,17.167,50.917,33.75,,18.667
2011-09-14,4.417,19.042,54.542,35.5,,19.833
2011-09-15,4.208,12.708,55.625,42.917,,12.875
2011-09-16,4.478,12.565,50.087,37.522,,14.25
2011-09-17,3.667,8.708,33.125,24.417,,13.333
2011-09-18,4.042,7.5,22.833,15.333,,14.458
2011-09-19,4.542,11.083,29.708,18.625,,18.958
2011-09-20,3.917,18.792,41.292,22.5,,12.417
2011-09-21,3.304,11.652,29.174,17.522,,22.542
2011-09-22,4.375,19.458,38.583,19.125,,14.625
2011-09-23,4.435,15.261,28.174,12.913,,13.875
2011-09-24,5.167,22.75,52.792,30.042,,13.25
2011-09-25,4.667,18.125,33.625,15.5,,11.667
2011-09-26,3.625,15.208,26.5,11.292,,14.0
2011-09-27,3.792,16.25,29.667,13.417,,15.75
2011-09-28,3.375,15.083,25.458,10.375,,15.75
2011-09-29,4.625,20.75,44.042,23.292,,18.25
2011-09-30,5.348,25.87,45.217,19.348,,25.833
2011-10-01,4.875,23.625,45.583,21.958,,14.708
2011-10-02,3.917,12.417,21.167,8.75,,13.042
2011-10-03,4.25,20.458,44.125,23.667,,13.417
2011-10-04,4.583,24.167,50.042,25.875,,13.667
2011-10-05,4.375,19.708,40.75,21.042,,14.261
2011-10-06,4.417,20.917,39.625,18.708,,11.792
2011-10-07,4.783,15.0,27.957,12.957,,17.375
2011-10-08,6.583,29.792,65.667,35.875,,27.792
2011-10-09,5.458,17.792,27.042,9.25,,31.75
2011-10-10,6.917,19.417,37.583,18.167,,36.708
2011-10-11,7.458,28.167,62.458,34.292,,46.875
2011-10-12,5.542,21.625,45.917,24.292,,34.125
2011-10-13,7.458,31.625,86.458,54.833,,39.25
2011-10-14,6.348,25.739,55.391,29.652,,47.167
2011-10-15,4.208,12.917,29.458,16.542,,16.75
2011-10-16,5.167,18.167,31.0,12.833,,17.042
2011-10-17,6.625,30.625,60.917,30.292,,32.5
2011-10-18,4.5,23.708,48.5,24.792,,19.708
2011-10-19,3.333,14.417,25.958,11.542,,14.833
2011-10-20,3.417,12.917,22.375,9.458,,15.75
2011-10-21,3.565,13.696,24.783,11.087,,13.958
2011-10-22,4.708,16.958,35.667,18.708,,11.5
2011-10-23,5.208,13.708,35.125,21.417,,12.958
2011-10-24,4.917,23.625,58.208,34.583,,20.333
2011-10-25,5.417,23.583,51.083,27.5,,24.083
2011-10-26,4.292,20.917,44.25,23.333,,11.375
2011-10-27,6.875,28.458,95.958,67.5,,20.5
2011-10-28,5.522,25.87,55.652,29.783,,20.375
2011-10-29,4.5,17.542,28.458,10.917,,20.542
2011-10-30,3.875,10.375,14.958,4.583,,18.833
2011-10-31,4.833,19.208,38.083,18.875,,22.458
2011-11-01,6.75,28.792,96.75,67.958,,20.583
2011-11-02,6.958,28.0,81.417,53.417,,26.458
2011-11-03,9.042,27.875,72.667,44.792,,46.875
2011-11-04,7.304,25.435,64.0,38.565,,39.5
2011-11-05,8.042,26.042,72.708,46.667,,47.792
2011-11-06,6.792,14.375,25.083,10.708,,63.917
2011-11-07,5.458,21.958,50.417,28.458,,12.625
2011-11-08,5.583,26.708,65.125,38.417,,15.125
2011-11-09,6.958,26.542,99.292,72.75,,16.167
2011-11-10,5.958,25.417,72.75,47.333,,17.417
2011-11-11,4.043,13.913,20.522,6.609,,14.583
2011-11-12,5.917,17.583,45.25,27.667,,14.875
2011-11-13,8.125,17.583,56.75,39.167,,24.5
2011-11-14,6.792,23.5,59.792,36.292,,30.917
2011-11-15,6.0,24.417,56.625,32.208,,18.542
2011-11-16,5.667,20.958,53.792,32.833,,13.0
2011-11-17,6.875,27.792,76.0,48.208,,18.625
2011-11-18,7.174,21.304,55.609,34.304,,28.542
2011-11-19,6.625,19.458,62.917,43.458,,25.458
2011-11-20,5.708,15.792,29.917,14.125,,12.375
2011-11-21,4.458,15.708,36.75,21.042,,6.667
2011-11-22,6.75,23.958,72.208,48.25,,12.417
2011-11-23,6.5,23.792,55.042,31.25,,19.333
2011-11-24,6.583,22.958,57.417,34.458,,19.167
2011-11-25,6.391,22.652,76.348,53.696,,10.375
2011-11-26,8.167,27.625,98.833,71.208,,18.292
2011-11-27,8.542,23.875,54.542,30.667,,35.333
2011-11-28,10.833,29.333,94.458,65.125,,72.833
2011-11-29,11.917,34.75,124.292,89.542,,65.083
2011-11-30,7.375,24.792,74.042,49.25,,38.542
2011-12-01,4.417,17.375,38.208,20.833,,7.792
2011-12-02,3.696,10.174,15.391,5.217,,10.458
