date,CH4_mean,CO_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,THC_mean
2012-01-14,193.909,3.478,13.091,12.652,14.522,1.87,207.0
2012-01-15,192.333,2.833,10.792,11.583,13.25,1.667,203.125
2012-01-16,202.333,5.792,35.833,38.833,84.625,45.792,238.167
2012-01-17,201.542,5.0,37.458,29.75,63.292,33.542,239.0
2012-01-18,193.292,2.25,11.583,15.125,18.042,2.917,204.875
2012-01-19,196.083,5.042,21.958,31.5,53.625,22.125,218.042
2012-01-20,196.625,3.292,19.458,16.333,20.75,4.417,216.083
2012-01-21,197.0,5.522,28.727,41.174,90.652,49.478,225.727
2012-01-22,196.833,4.25,31.417,29.417,43.75,14.333,228.25
2012-01-23,192.458,3.5,21.417,30.958,57.5,26.542,213.875
2012-01-24,193.958,5.042,24.333,28.75,57.333,28.583,218.292
2012-01-25,205.542,6.75,46.0,29.583,111.833,82.25,251.542
2012-01-26,191.542,3.875,16.833,22.458,53.417,30.958,208.375
2012-01-27,195.0,4.417,17.208,19.333,32.542,13.208,212.208
2012-01-28,194.333,2.522,14.381,13.304,14.783,1.478,208.714
2012-01-29,194.875,3.0,18.0,18.042,23.083,5.042,212.875
2012-01-30,197.625,4.125,20.875,26.542,44.458,17.917,218.5
2012-01-31,201.458,5.833,29.042,39.292,81.208,41.917,230.5
2012-02-01,208.0,9.292,47.417,49.917,119.042,69.125,255.417
2012-02-02,202.375,6.292,39.958,39.5,59.292,19.792,242.333
2012-02-03,197.042,3.583,17.208,14.25,18.833,4.583,214.25
2012-02-04,196.455,4.348,26.182,32.957,52.304,19.348,222.636
2012-02-05,193.583,3.375,16.667,17.25,26.792,9.542,210.25
2012-02-06,194.167,2.375,19.75,20.458,23.958,3.5,213.917
2012-02-07,197.875,4.667,37.417,36.125,55.708,19.583,235.292
2012-02-08,194.25,2.708,18.833,16.125,21.125,5.0,213.083
2012-02-09,193.833,2.875,14.208,13.583,16.333,2.75,208.042
2012-02-10,198.292,4.875,23.542,23.417,32.625,9.208,221.833
2012-02-11,198.227,4.0,16.591,15.217,19.826,4.609,214.818
2012-02-12,197.042,3.833,20.5,25.739,42.609,16.87,217.542
2012-02-13,196.25,3.75,19.375,21.542,29.833,8.292,215.625
2012-02-14,200.708,5.208,32.25,41.042,83.792,42.75,232.958
2012-02-15,196.75,3.875,30.708,29.958,40.792,10.833,227.458
2012-02-16,193.917,2.25,11.042,8.75,9.958,1.208,204.958
2012-02-17,196.875,3.458,14.958,13.333,22.583,9.25,211.833
2012-02-18,200.818,5.261,31.864,36.435,64.826,28.391,232.682
2012-02-19,194.667,3.375,21.125,21.042,31.125,10.083,215.792
2012-02-20,193.542,3.125,14.375,19.208,29.667,10.458,207.917
2012-02-21,194.708,2.625,13.458,14.292,15.958,1.667,208.167
2012-02-22,198.458,5.375,25.042,34.458,54.542,20.083,223.5
2012-02-23,194.083,3.0,14.625,15.708,17.042,1.333,208.708
2012-02-24,194.333,2.833,14.125,12.333,16.167,3.833,208.458
2012-02-25,192.545,2.087,11.091,10.435,12.87,2.435,203.636
2012-02-26,195.458,4.083,21.167,29.0,48.5,19.5,216.625
2012-02-27,201.25,5.958,37.333,32.708,61.0,28.292,238.583
2012-02-28,206.583,7.833,46.375,41.083,101.0,59.917,252.958
2012-03-01,197.625,5.208,34.083,40.625,70.292,29.667,231.708
2012-03-02,191.958,3.208,14.375,9.083,9.542,0.458,206.333
2012-03-03,192.583,3.542,12.708,14.542,19.917,5.375,205.292
2012-03-04,193.591,3.304,14.727,22.696,33.565,10.87,208.318
2012-03-05,196.375,4.667,26.167,31.375,46.542,15.167,222.542
2012-03-06,199.167,5.917,39.792,47.542,78.375,30.833,238.958
2012-03-07,200.417,6.875,40.792,50.708,84.875,34.167,241.208
2012-03-08,195.458,5.333,33.208,42.542,64.167,21.625,228.667
2012-03-09,193.0,5.25,24.125,29.208,37.208,8.0,217.125
2012-03-10,193.458,4.0,23.708,16.833,22.75,5.917,217.167
2012-03-11,194.773,2.913,14.636,15.565,21.478,5.913,209.409
2012-03-12,196.182,4.087,26.409,38.13,54.304,16.174,222.591
2012-03-13,191.125,3.5,24.333,34.167,53.792,19.625,215.458
2012-03-14,194.75,3.5,16.708,23.75,36.708,12.958,211.458
2012-03-15,198.875,4.458,23.25,36.667,55.083,18.417,222.125
2012-03-16,199.25,4.792,31.042,34.875,47.542,12.667,230.292
2012-03-17,195.958,4.792,17.667,19.125,24.333,5.208,213.625
2012-03-18,189.5,3.913,19.591,31.913,47.304,15.391,209.091
2012-03-19,190.833,4.542,28.375,29.917,60.208,30.292,219.208
2012-03-20,193.083,4.75,23.375,24.667,31.292,6.625,216.458
2012-03-21,193.292,3.333,16.25,17.042,24.042,7.0,209.542
2012-03-22,194.708,4.417,25.125,37.5,53.75,16.25,219.833
2012-03-23,195.333,5.042,27.25,31.375,47.0,15.625,222.583
2012-03-24,193.083,3.542,16.167,13.958,18.125,4.167,209.25
2012-03-25,194.111,3.609,16.222,24.13,37.13,13.0,210.333
2012-03-26,197.167,3.667,17.625,27.458,42.75,15.292,214.792
2012-03-27,198.542,3.542,26.375,24.708,29.458,4.75,224.917
2012-03-28,198.417,5.417,34.0,37.542,60.167,22.625,232.417
2012-03-29,198.167,4.542,28.542,30.458,65.25,34.792,226.708
2012-03-30,196.167,3.333,14.625,19.958,26.5,6.542,210.792
2012-03-31,197.292,3.292,15.708,11.625,14.125,2.5,213.0
2012-04-19,,,,30.7,44.4,13.7,
2012-04-20,,,,33.542,51.792,18.25,
2012-04-21,,,,27.583,40.083,12.5,
2012-04-22,,,,13.333,15.583,2.25,
2012-04-23,,,,38.708,72.667,33.958,
2012-04-24,190.3,,38.8,36.045,52.909,16.864,229.1
2012-04-25,191.773,,39.455,44.5,67.458,22.958,231.227
2012-04-26,192.292,,21.708,42.708,65.25,22.542,214.0
2012-04-27,191.0,,21.625,43.625,69.333,25.708,212.625
2012-04-28,192.375,,18.75,33.5,52.583,19.083,211.125
2012-04-29,196.625,,29.167,25.375,32.167,6.792,225.792
2012-04-30,193.208,,26.167,31.292,45.833,14.542,219.375
2012-05-01,191.043,,19.348,40.25,66.708,26.458,210.391
2012-05-02,188.455,,14.227,39.5,66.208,26.708,202.682
2012-05-03,186.417,,17.375,20.875,29.875,9.0,203.792
2012-05-04,190.125,,24.375,22.25,30.917,8.667,214.5
2012-05-05,186.333,,12.583,13.042,16.125,3.083,198.917
2012-05-06,188.292,,15.375,17.083,22.417,5.333,203.667
2012-05-07,191.667,,13.958,30.958,40.125,9.167,205.625
2012-05-08,192.864,,24.091,33.5,40.091,6.591,216.955
2012-05-09,194.727,,27.182,24.0,30.875,6.875,221.909
2012-05-10,190.708,,15.917,33.375,48.458,15.083,206.625
2012-05-11,187.875,,7.458,7.0,8.333,1.333,195.333
2012-05-12,188.167,,5.167,4.833,5.958,1.125,193.333
2012-05-13,190.083,,9.75,17.333,22.292,4.958,199.833
2012-05-14,193.875,4.167,18.625,44.542,78.083,33.542,212.5
2012-05-15,187.833,3.917,19.917,39.375,64.083,24.708,207.75
2012-05-16,191.0,3.75,17.727,20.583,29.458,8.875,208.727
2012-05-17,195.75,4.609,20.292,38.783,59.696,20.913,216.042
2012-05-18,192.083,3.208,10.333,16.0,20.167,4.167,202.417
2012-05-19,195.042,4.625,17.417,33.5,44.25,10.75,212.458
2012-05-20,195.875,5.542,18.5,28.333,36.458,8.125,214.375
2012-05-21,197.542,3.609,15.583,30.042,42.792,12.75,213.125
2012-05-22,190.9,2.125,5.4,17.409,22.318,4.909,196.3
2012-05-23,190.111,3.167,23.222,25.0,36.375,11.375,213.333
2012-05-24,193.136,4.5,24.227,41.083,66.667,25.583,217.364
2012-05-25,189.792,5.333,25.542,53.292,83.875,30.583,215.333
2012-05-26,193.042,4.333,23.125,32.5,45.208,12.708,216.167
2012-05-27,192.583,4.667,24.333,25.458,32.75,7.292,216.917
2012-05-28,190.667,3.652,17.792,38.125,58.292,20.167,208.458
2012-05-29,193.583,3.625,20.375,35.458,55.167,19.708,213.958
2012-05-30,192.958,3.333,16.458,30.25,42.458,12.208,209.417
2012-05-31,192.636,4.125,16.864,39.5,62.875,23.375,209.5
2012-06-01,195.625,3.625,21.333,34.5,49.042,14.542,216.958
2012-06-02,197.375,4.75,28.042,31.167,43.0,11.833,225.417
2012-06-03,189.958,3.708,15.5,17.25,22.833,5.583,205.458
2012-06-04,190.818,3.478,20.045,31.833,50.458,18.625,210.864
2012-06-05,186.708,4.292,19.375,43.864,77.545,33.682,206.083
2012-06-06,187.167,2.542,15.5,27.958,43.167,15.208,202.667
2012-06-07,189.292,4.458,23.75,42.375,80.375,38.0,213.042
2012-06-08,189.208,3.917,23.167,37.75,62.667,24.917,212.375
2012-06-09,185.125,3.292,15.833,31.375,50.5,19.125,200.958
2012-06-10,186.083,2.958,14.208,13.583,18.625,5.042,200.292
2012-06-11,190.364,3.739,17.455,41.375,78.75,37.375,207.818
2012-06-12,189.182,2.375,11.318,26.042,38.333,12.292,200.5
2012-06-13,188.917,2.458,13.708,22.458,36.167,13.708,202.625
2012-06-14,191.208,2.875,14.417,24.458,45.458,21.0,205.625
2012-06-15,194.25,3.708,17.25,32.458,61.25,28.792,211.5
2012-06-16,197.667,4.208,22.75,28.333,66.875,38.542,220.417
2012-06-17,198.25,4.583,30.292,17.833,25.958,8.125,228.542
2012-06-18,204.0,4.435,27.727,38.136,68.182,30.045,231.727
2012-06-19,195.708,3.292,25.5,31.375,59.042,27.667,221.208
2012-06-20,180.708,3.042,21.708,25.958,57.042,31.083,202.417
2012-06-21,190.583,4.75,27.708,46.042,88.667,42.625,218.292
2012-06-22,192.667,4.25,21.042,36.167,65.083,28.917,213.708
2012-06-23,200.292,4.917,26.417,33.625,67.417,33.792,226.708
2012-06-24,200.042,4.208,22.792,21.583,31.042,9.458,222.833
2012-06-25,187.364,2.609,15.0,22.792,43.542,20.75,202.364
2012-06-26,189.042,2.833,15.75,26.5,47.833,21.333,204.792
2012-06-27,193.458,3.583,19.292,30.167,58.208,28.042,212.75
2012-06-28,198.292,4.625,26.125,33.75,78.583,44.833,224.417
2012-06-29,191.458,2.958,18.042,24.458,50.292,25.833,209.5
2012-06-30,189.083,3.583,19.667,22.167,46.125,23.958,208.75
2012-07-01,191.417,4.792,22.083,20.75,33.792,13.042,213.5
2012-07-02,187.682,3.043,16.909,22.125,38.958,16.833,204.591
2012-07-03,191.87,4.5,24.783,38.364,87.318,48.955,216.652
2012-07-04,189.125,4.083,22.792,33.333,45.333,12.0,211.917
2012-07-05,197.708,5.458,34.5,43.0,67.333,24.333,232.208
2012-07-06,198.208,6.042,37.417,47.375,69.583,22.208,235.625
2012-07-07,192.583,3.667,28.5,22.125,35.292,13.167,221.083
2012-07-08,190.708,3.542,17.5,14.875,26.125,11.25,208.208
2012-07-09,189.263,4.182,22.842,29.875,63.083,33.208,212.105
2012-07-10,189.875,5.042,31.417,35.667,86.125,50.458,221.292
2012-07-11,184.125,3.958,23.583,28.625,68.542,39.917,207.708
2012-07-12,176.583,2.25,19.792,16.75,46.792,30.042,196.375
2012-07-13,179.667,3.833,26.042,27.375,73.833,46.458,205.708
2012-07-14,176.125,3.667,22.0,25.875,55.708,29.833,198.125
2012-07-15,,3.208,,12.625,27.542,14.917,
2012-07-16,,3.087,,13.917,35.875,21.958,
2012-07-17,,4.0,,25.682,80.364,54.682,
2012-07-18,,4.083,,33.375,59.5,26.125,
2012-07-19,,3.125,,24.208,39.417,15.208,
2012-07-20,,2.417,,19.708,47.875,28.167,
2012-07-21,,2.125,,12.125,18.5,6.375,
2012-07-22,,2.875,,12.625,20.917,8.292,
2012-07-23,,3.478,,23.792,46.0,22.208,
2012-07-24,195.45,4.0,45.55,24.25,36.875,12.625,241.0
2012-07-25,194.958,6.917,61.083,48.708,86.667,37.958,256.042
2012-07-26,193.375,5.875,52.625,40.0,68.304,28.304,246.0
2012-07-27,204.5,5.125,49.5,33.333,54.333,21.0,254.0
2012-07-28,180.792,3.917,49.375,28.583,56.625,28.042,230.167
2012-07-29,182.542,4.083,40.792,17.583,30.125,12.542,223.333
2012-07-30,176.792,3.696,35.833,19.125,67.25,48.125,212.625
2012-07-31,183.95,4.542,39.65,23.091,77.364,54.273,223.6
2012-08-01,184.625,3.667,38.417,23.583,72.167,48.583,223.042
2012-08-02,181.417,4.542,35.125,20.0,84.667,64.667,216.542
2012-08-03,188.333,4.125,38.708,21.1,68.85,47.75,227.042
2012-08-04,185.75,2.958,30.792,13.458,32.667,19.208,216.542
2012-08-05,182.708,3.708,35.833,12.833,29.083,16.25,218.542
2012-08-06,183.476,4.455,30.571,19.87,71.174,51.304,214.048
2012-08-07,193.75,4.417,26.5,34.913,53.348,18.435,220.25
2012-08-08,187.125,2.792,12.917,22.208,34.958,12.75,200.042
2012-08-09,189.5,3.25,14.417,23.417,38.625,15.208,203.917
2012-08-10,188.75,5.042,21.5,36.167,70.25,34.083,210.25
2012-08-11,181.826,4.792,18.565,24.125,48.875,24.75,200.391
2012-08-12,189.227,4.0,19.909,14.417,27.25,12.833,209.136
2012-08-13,187.833,3.917,20.25,16.913,37.783,20.87,208.083
2012-08-14,183.792,4.542,18.167,18.667,36.833,18.167,201.958
2012-08-15,185.5,3.875,16.875,15.667,32.0,16.333,202.375
2012-08-16,180.042,3.958,20.583,18.958,49.417,30.458,200.625
2012-08-17,186.583,3.917,19.458,23.708,49.417,25.708,206.042
2012-08-18,184.833,4.25,21.083,19.625,38.542,18.917,205.917
2012-08-19,184.875,5.208,19.208,14.957,32.391,17.435,204.083
2012-08-20,193.353,4.435,23.882,25.792,64.708,38.917,217.235
2012-08-21,183.458,3.792,27.667,27.083,65.833,38.75,211.125
2012-08-22,177.958,3.125,17.25,18.0,61.083,43.083,195.208
2012-08-23,181.125,3.667,23.917,26.167,70.625,44.458,205.042
2012-08-24,182.458,4.917,24.292,27.583,75.917,48.333,206.75
2012-08-25,183.75,4.833,21.875,23.0,53.391,30.391,205.625
2012-08-26,182.833,4.208,20.875,14.5,33.958,19.458,203.708
2012-08-27,184.273,4.348,20.409,25.375,72.042,46.667,204.682
2012-08-28,184.667,4.792,15.667,28.917,72.917,44.0,200.333
2012-08-29,183.75,3.75,15.583,26.0,61.792,35.792,199.333
2012-08-30,185.542,4.0,22.875,28.208,60.542,32.333,208.417
2012-08-31,178.333,4.208,17.583,23.783,68.435,44.652,195.917
2012-09-01,187.292,3.458,15.25,18.958,48.75,29.792,202.542
2012-09-02,185.208,2.708,10.083,14.208,18.792,4.583,195.292
2012-09-03,187.864,3.826,16.682,24.167,45.083,20.917,204.545
2012-09-04,188.708,4.0,21.958,29.125,57.208,28.083,210.667
2012-09-05,191.333,4.417,27.5,36.583,48.958,12.375,218.833
2012-09-06,188.708,5.0,29.333,37.87,77.391,39.522,218.042
2012-09-07,193.25,4.917,31.125,35.5,56.75,21.25,224.375
2012-09-08,191.0,5.25,23.333,25.292,51.167,25.875,214.333
2012-09-09,188.917,5.833,25.333,17.125,36.958,19.833,214.25
2012-09-10,186.5,5.391,27.909,28.0,84.5,56.5,214.409
2012-09-11,187.417,5.083,28.5,28.958,75.333,46.375,215.917
2012-09-12,187.667,3.75,22.417,30.13,49.565,19.435,210.083
2012-09-13,189.5,4.25,27.958,33.5,43.333,9.833,217.458
2012-09-14,184.958,5.5,25.708,37.708,84.625,46.917,210.667
2012-09-15,202.75,5.292,29.0,25.958,68.042,42.083,231.75
2012-09-16,188.542,4.375,22.0,14.375,26.292,11.917,210.542
2012-09-17,182.682,3.783,21.364,15.0,35.0,20.0,204.045
2012-09-18,183.174,4.667,23.913,24.609,77.739,53.13,207.087
2012-09-19,181.75,5.208,25.042,26.167,80.25,54.083,206.792
2012-09-20,187.333,4.875,30.958,36.125,75.917,39.792,218.292
2012-09-21,190.875,3.625,21.958,24.458,33.75,9.292,212.833
2012-09-22,189.875,2.75,19.167,13.125,15.5,2.375,209.042
2012-09-23,188.5,2.375,18.042,9.375,11.125,1.75,206.542
2012-09-24,192.227,3.391,34.591,28.565,49.261,20.696,226.818
2012-09-25,193.083,2.167,21.292,18.25,22.083,3.833,214.375
2012-09-26,195.5,2.333,16.125,20.625,28.0,7.375,211.625
2012-09-27,192.625,1.917,10.667,15.136,18.545,3.409,203.292
2012-09-28,189.75,1.667,11.583,10.458,11.625,1.167,201.333
2012-09-29,189.75,4.125,25.75,22.583,40.458,17.875,215.5
2012-09-30,191.583,3.917,22.583,16.708,26.708,10.0,214.167
2012-10-01,186.5,4.565,32.045,34.565,65.957,31.391,218.545
2012-10-02,194.333,3.792,24.958,27.375,49.292,21.917,219.292
2012-10-03,195.542,2.917,30.542,15.292,18.333,3.042,226.083
2012-10-04,190.208,3.5,21.167,18.292,33.042,14.75,211.375
2012-10-05,194.875,4.5,31.542,30.667,54.5,23.833,226.417
2012-10-06,193.5,3.667,19.458,22.792,35.333,12.542,212.958
2012-10-07,192.375,2.917,15.167,10.25,11.667,1.417,207.542
2012-10-08,192.0,2.696,14.773,12.739,16.391,3.652,206.773
2012-10-09,192.043,2.5,16.0,19.083,25.375,6.292,208.043
2012-10-10,191.375,2.25,16.375,17.667,23.542,5.875,207.75
2012-10-11,190.417,3.125,21.708,22.042,33.5,11.458,212.125
2012-10-12,190.542,3.125,21.25,21.25,30.5,9.25,211.792
2012-10-13,192.917,3.25,14.292,16.167,21.542,5.375,207.208
2012-10-14,196.25,3.333,18.917,13.583,14.958,1.375,215.167
2012-10-15,194.773,3.783,21.364,22.304,30.043,7.739,216.136
2012-10-16,194.292,3.958,18.5,31.792,50.667,18.875,212.792
2012-10-17,198.208,4.667,37.917,35.0,54.167,19.167,236.125
2012-10-18,194.958,4.0,31.875,24.917,41.625,16.708,226.833
2012-10-19,191.542,3.792,21.333,24.75,47.042,22.292,212.875
2012-10-20,197.958,5.917,35.958,35.75,59.833,24.083,233.917
2012-10-21,199.125,6.0,34.833,29.5,41.917,12.417,233.958
2012-10-22,197.524,4.391,24.714,28.696,40.783,12.087,222.238
2012-10-23,188.958,3.167,21.083,25.917,43.5,17.583,210.042
2012-10-24,191.125,2.542,15.625,12.875,17.458,4.583,206.75
2012-10-25,196.75,3.167,23.667,25.167,33.5,8.333,220.417
2012-10-26,195.917,3.625,24.083,25.667,36.333,10.667,220.0
2012-10-27,195.833,3.0,17.417,18.0,23.5,5.5,213.25
2012-10-28,197.667,3.292,21.292,12.917,17.792,4.875,218.958
2012-10-29,192.762,2.455,20.952,13.696,16.609,2.913,213.714
2012-10-30,196.917,4.292,32.667,32.458,61.667,29.208,229.583
2012-10-31,198.458,4.083,34.5,29.542,57.125,27.583,232.958
2012-11-01,199.208,5.125,39.833,37.708,69.458,31.75,239.042
2012-11-02,192.75,2.333,15.917,13.583,17.333,3.75,208.667
2012-11-03,193.417,2.25,11.167,12.292,13.542,1.25,204.583
2012-11-04,197.0,3.667,20.957,18.292,27.375,9.083,217.957
2012-11-05,201.5,5.261,40.773,35.348,57.913,22.565,242.273
2012-11-06,199.542,5.75,49.125,36.083,80.208,44.125,248.667
2012-11-07,197.0,5.625,33.25,30.542,67.958,37.417,230.25
2012-11-08,196.292,6.667,32.125,40.25,67.0,26.75,228.417
2012-11-09,192.5,3.125,21.6,21.875,34.458,12.583,214.1
2012-11-10,190.583,2.75,15.375,15.0,19.667,4.667,205.958
2012-11-11,195.417,3.25,21.417,16.542,19.792,3.25,216.833
2012-11-12,196.182,4.043,29.591,26.565,47.13,20.565,225.773
2012-11-13,196.818,6.042,45.318,39.708,78.917,39.208,242.136
2012-11-14,187.0,3.958,6.0,26.833,53.25,26.417,193.0
2012-11-15,193.75,2.958,19.75,13.542,15.917,2.375,213.5
2012-11-16,197.174,5.042,28.609,32.25,66.208,33.958,225.783
2012-11-17,197.913,5.333,33.652,32.792,70.917,38.125,231.565
2012-11-18,193.25,2.583,6.55,5.333,5.417,0.083,199.8
2012-11-19,198.833,4.174,29.958,32.545,57.091,24.545,228.792
2012-11-20,198.292,4.375,34.958,26.375,49.917,23.542,233.25
