date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,TEMP_max,TEMP_mean,TEMP_min
2011-05-05,88.0,66.75,52.0,3.042,3.083,0.042,17.0,14.562,12.6
2011-05-06,92.0,75.625,62.0,4.652,4.739,0.087,18.1,14.654,11.6
2011-05-07,95.0,89.25,75.0,7.25,7.333,0.083,18.3,16.042,13.9
2011-05-08,96.0,67.625,44.0,11.25,12.583,1.333,25.5,19.462,13.8
2011-05-09,75.0,57.208,30.0,10.083,10.542,0.458,24.3,18.471,11.0
2011-05-10,92.0,74.042,54.0,13.083,13.917,0.833,26.4,21.438,16.5
2011-05-11,96.0,92.042,88.0,5.75,5.792,0.042,15.7,14.033,13.3
2011-05-12,97.0,95.583,94.0,4.583,4.667,0.083,16.3,14.962,13.3
2011-05-13,97.0,85.542,69.0,12.043,14.0,1.957,23.2,18.525,15.6
2011-05-14,90.0,54.292,26.0,8.167,8.292,0.125,23.3,18.596,13.6
2011-05-15,62.0,33.125,13.0,7.375,7.75,0.375,24.5,19.425,12.4
2011-05-16,72.0,51.833,24.0,9.75,10.042,0.292,23.3,19.896,16.7
2011-05-17,95.0,75.0,61.0,13.875,14.083,0.208,20.0,16.954,13.7
2011-05-18,96.0,68.208,34.0,11.083,12.25,1.167,23.4,17.804,12.3
2011-05-19,84.0,55.208,25.0,15.625,16.417,0.792,25.4,19.967,12.6
2011-05-20,74.0,60.875,46.0,12.174,12.913,0.739,24.7,21.262,17.9
2011-05-21,82.0,67.167,53.0,9.125,9.667,0.542,25.4,22.05,18.9
2011-05-22,93.0,80.667,60.0,5.125,5.667,0.542,25.5,19.029,14.3
2011-05-23,94.0,76.917,52.0,2.542,2.667,0.125,16.8,14.608,11.8
2011-05-24,95.0,87.25,65.0,5.542,5.792,0.25,16.4,12.758,10.9
2011-05-25,95.0,67.042,37.0,14.042,16.333,2.292,22.9,17.321,10.0
2011-05-26,93.0,77.5,58.0,5.25,5.417,0.167,20.4,17.65,14.3
2011-05-27,94.0,76.583,59.0,5.652,6.217,0.565,20.7,18.208,15.9
2011-05-28,95.0,93.417,90.0,2.708,2.833,0.125,20.1,18.458,17.0
2011-05-29,94.0,93.375,92.0,1.375,1.417,0.042,18.0,17.4,15.9
2011-05-30,93.0,79.792,59.0,1.5,1.708,0.208,18.9,16.475,15.1
2011-05-31,75.0,64.042,53.0,0.958,1.25,0.292,16.0,13.496,11.2
2011-06-01,76.0,64.25,52.0,3.792,4.208,0.417,16.9,14.233,10.6
2011-06-02,95.0,90.417,79.0,8.75,10.417,1.667,16.7,15.333,13.7
2011-06-03,95.0,78.583,50.0,11.696,12.957,1.261,24.4,19.354,15.3
2011-06-04,93.0,70.417,42.0,10.875,12.208,1.333,26.3,21.783,16.7
2011-06-05,88.0,73.125,56.0,10.167,10.917,0.75,25.9,21.854,18.3
2011-06-06,94.0,63.167,31.0,8.333,8.875,0.542,28.0,22.142,16.2
2011-06-07,89.0,72.083,55.0,11.333,12.208,0.875,23.7,20.721,17.6
2011-06-08,92.0,84.292,70.0,4.375,4.708,0.333,21.3,18.558,16.5
2011-06-09,94.0,75.125,49.0,5.0,5.583,0.583,26.0,20.275,15.1
2011-06-10,85.0,72.0,58.0,10.5,11.182,0.682,26.5,22.942,19.3
2011-06-11,94.0,88.292,75.0,8.083,8.833,0.75,22.3,21.083,19.0
2011-06-12,93.0,78.042,52.0,5.083,5.25,0.167,25.1,21.842,18.6
2011-06-13,95.0,85.875,74.0,7.792,7.958,0.167,22.8,19.954,17.5
2011-06-14,94.0,78.542,60.0,7.292,7.583,0.292,23.8,20.375,17.6
2011-06-15,86.0,63.042,49.0,7.417,7.917,0.5,22.6,20.158,18.4
2011-06-16,93.0,80.333,62.0,5.958,6.5,0.542,23.3,20.021,16.8
2011-06-17,95.0,92.875,89.0,2.348,2.435,0.087,19.8,18.6,17.7
2011-06-18,95.0,87.917,71.0,6.167,6.75,0.583,21.8,19.308,17.1
2011-06-19,95.0,86.542,70.0,4.208,4.542,0.333,23.2,20.562,18.4
2011-06-20,93.0,80.25,67.0,11.417,12.625,1.208,26.2,23.083,19.5
2011-06-21,92.0,78.708,63.0,10.458,12.083,1.625,27.3,24.138,22.2
2011-06-22,94.0,68.583,46.0,20.0,26.0,6.0,31.9,26.804,20.7
2011-06-23,80.0,72.958,64.0,10.083,11.958,1.875,28.5,26.088,24.6
2011-06-24,78.0,70.958,58.0,6.045,7.136,1.091,29.3,26.588,24.6
2011-06-25,88.0,78.583,67.0,5.208,5.5,0.292,25.3,22.158,19.5
2011-06-26,95.0,93.042,89.0,2.708,2.833,0.125,20.6,19.7,18.7
2011-06-27,95.0,93.0,90.0,9.042,11.667,2.625,24.7,21.412,19.2
2011-06-28,90.0,73.5,51.0,10.542,13.458,2.917,33.0,27.325,23.8
2011-06-29,93.0,68.0,44.0,6.708,7.125,0.417,33.7,28.033,22.5
2011-06-30,93.0,75.083,40.0,15.958,18.458,2.5,33.1,27.458,24.4
2011-07-01,94.0,78.375,53.0,14.261,17.739,3.478,31.4,26.838,24.0
2011-07-02,93.0,85.792,76.0,6.583,7.792,1.208,26.7,24.692,22.9
2011-07-03,92.0,73.458,47.0,7.542,8.167,0.625,32.2,27.054,23.0
2011-07-04,80.0,72.042,59.0,7.917,9.25,1.333,30.7,27.808,26.1
2011-07-05,87.0,68.708,52.0,8.042,9.208,1.167,32.1,27.312,23.3
2011-07-06,92.0,65.958,38.0,5.417,5.833,0.417,31.2,26.208,22.2
2011-07-07,87.0,74.0,60.0,8.833,10.458,1.625,29.0,26.108,23.5
2011-07-08,80.0,71.167,62.0,10.565,14.391,3.826,29.9,27.612,25.9
2011-07-09,86.0,69.708,54.0,11.583,18.667,7.083,32.8,28.533,25.7
2011-07-10,87.0,62.583,33.0,8.667,13.125,4.458,34.4,29.033,25.1
2011-07-11,87.0,65.333,43.0,9.958,14.458,4.5,33.9,29.121,25.4
2011-07-12,84.0,65.083,44.0,7.708,11.25,3.542,32.8,28.667,25.1
2011-07-13,81.0,61.375,40.0,8.25,11.958,3.708,32.9,28.488,25.1
2011-07-14,83.0,59.833,28.0,8.458,11.833,3.375,33.1,28.404,23.5
2011-07-15,88.0,59.083,34.0,11.217,13.913,2.696,33.9,29.004,23.6
2011-07-16,84.0,62.083,40.0,8.583,10.542,1.958,33.9,29.167,25.4
2011-07-17,83.0,63.083,41.0,6.917,9.833,2.917,34.4,29.858,26.3
2011-07-18,81.0,66.542,51.0,6.625,9.5,2.875,32.3,29.554,27.1
2011-07-19,92.0,88.208,80.0,3.625,5.375,1.75,27.4,26.5,25.7
2011-07-20,92.0,82.333,70.0,3.25,4.0,0.75,29.3,25.408,20.7
2011-07-21,93.0,79.375,59.0,1.5,1.583,0.083,21.9,19.35,16.8
2011-07-22,85.0,67.667,48.0,2.304,2.696,0.391,23.3,19.542,16.0
2011-07-23,89.0,76.292,68.0,3.083,3.542,0.458,23.4,20.788,17.0
2011-07-24,92.0,74.667,58.0,5.208,6.167,0.958,27.4,24.104,19.5
2011-07-25,90.0,66.458,44.0,10.0,11.333,1.333,31.7,27.017,23.0
2011-07-26,84.0,72.917,58.0,11.417,13.167,1.75,28.9,26.604,25.0
2011-07-27,85.0,72.625,59.0,12.667,15.042,2.375,29.1,26.696,25.1
2011-07-28,95.0,87.667,73.0,11.667,13.75,2.083,28.0,24.912,23.4
2011-07-29,96.0,87.917,66.0,15.435,17.217,1.783,27.4,24.838,22.8
2011-07-30,96.0,86.458,60.0,5.292,5.625,0.333,28.8,24.562,22.3
2011-07-31,93.0,85.917,70.0,1.542,1.583,0.042,25.2,22.667,21.5
2011-08-01,92.0,79.5,61.0,4.458,4.5,0.042,26.1,23.129,20.9
2011-08-02,94.0,77.0,55.0,4.958,5.375,0.417,28.1,24.167,20.7
2011-08-03,95.0,88.875,78.0,6.583,7.583,1.0,26.9,24.633,21.9
2011-08-04,95.0,80.417,55.0,3.333,4.0,0.667,30.9,26.304,23.0
2011-08-05,95.0,84.208,64.0,6.783,8.478,1.696,28.9,26.246,23.8
2011-08-06,92.0,73.5,52.0,10.417,13.417,3.0,32.5,28.179,24.6
2011-08-07,91.0,74.958,54.0,8.042,9.417,1.375,33.4,28.304,25.0
2011-08-08,90.0,72.042,51.0,11.25,13.125,1.875,33.7,28.5,23.9
2011-08-09,90.0,69.5,42.0,16.083,19.417,3.333,34.7,29.542,25.3
2011-08-10,88.0,67.5,44.0,13.208,14.0,0.792,35.0,30.075,26.9
2011-08-11,87.0,69.167,48.0,13.208,14.167,0.958,35.1,29.783,25.7
2011-08-12,88.0,68.292,46.0,7.957,8.348,0.391,33.4,29.183,24.7
2011-08-13,92.0,73.917,53.0,4.75,5.042,0.292,32.9,28.588,24.6
2011-08-14,92.0,70.042,50.0,7.667,8.208,0.542,34.0,29.767,26.2
2011-08-15,79.0,65.417,42.0,9.083,10.167,1.083,33.2,29.617,26.8
2011-08-16,91.0,69.167,47.0,12.042,12.75,0.708,35.0,29.671,25.9
2011-08-17,90.0,66.25,45.0,10.792,11.417,0.625,34.5,29.875,25.2
2011-08-18,81.0,65.625,47.0,10.083,11.292,1.208,34.0,30.175,27.6
2011-08-19,94.0,86.042,72.0,7.905,8.714,0.81,29.2,24.146,21.1
2011-08-20,94.0,86.833,73.0,5.167,5.625,0.458,24.5,22.533,21.2
2011-08-21,95.0,93.75,92.0,2.083,2.083,0.0,22.2,20.267,19.0
2011-08-22,95.0,93.333,89.0,4.042,4.375,0.333,21.8,20.842,19.6
2011-08-23,95.0,77.333,55.0,7.458,8.667,1.208,31.1,26.071,21.2
2011-08-24,93.0,78.667,59.0,8.208,12.75,4.542,31.3,27.142,23.6
2011-08-25,92.0,81.792,71.0,7.542,13.292,5.75,28.7,27.038,25.0
2011-08-26,94.0,81.625,59.0,7.087,9.957,2.87,30.1,25.75,22.0
2011-08-27,94.0,86.25,70.0,2.25,2.292,0.042,26.7,23.117,21.1
2011-08-28,94.0,78.542,55.0,3.375,3.75,0.375,28.2,24.271,20.8
2011-08-29,93.0,80.958,59.0,2.333,2.458,0.125,28.1,24.479,22.4
2011-08-30,94.0,76.792,49.0,2.042,2.125,0.083,28.5,24.917,22.0
2011-08-31,94.0,88.083,59.0,5.375,6.333,0.958,30.1,25.025,21.5
2011-09-01,94.0,81.25,63.0,3.0,3.75,0.75,30.6,27.646,25.1
2011-09-02,93.0,79.708,62.0,1.783,2.435,0.652,30.9,27.8,25.8
2011-09-03,85.0,73.583,57.0,1.25,1.833,0.583,30.2,27.879,26.0
2011-09-04,84.0,73.75,57.0,1.792,2.042,0.25,30.1,26.879,24.5
2011-09-05,91.0,77.083,55.0,5.227,5.682,0.455,29.7,25.808,23.4
2011-09-06,93.0,75.167,50.0,5.353,5.706,0.353,27.9,24.167,21.5
2011-09-07,90.0,67.417,37.0,10.375,10.833,0.458,29.3,23.608,17.7
2011-09-08,92.0,63.167,31.0,14.0,15.0,1.0,30.6,25.179,19.0
2011-09-09,90.0,70.083,52.0,11.739,14.783,3.043,31.9,27.271,22.9
2011-09-10,89.0,67.75,43.0,9.375,13.125,3.75,32.4,28.3,25.0
2011-09-11,95.0,85.417,52.0,4.125,5.333,1.208,30.3,25.588,23.8
2011-09-12,95.0,75.042,46.0,5.125,7.458,2.333,31.2,26.7,22.6
2011-09-13,92.0,71.167,45.0,11.0,14.708,3.708,32.7,27.4,23.8
2011-09-14,92.0,69.083,38.0,12.708,15.542,2.833,32.7,27.617,23.5
2011-09-15,93.0,69.625,42.0,6.542,9.542,3.0,31.6,27.346,23.1
2011-09-16,90.0,72.458,52.0,7.174,9.696,2.522,31.0,27.433,24.2
2011-09-17,93.0,74.292,52.0,4.458,6.125,1.667,31.2,27.442,24.7
2011-09-18,89.0,70.333,52.0,5.583,7.25,1.667,31.8,27.783,24.2
2011-09-19,94.0,80.25,63.0,3.625,5.417,1.792,29.0,24.15,19.3
2011-09-20,96.0,94.042,85.0,2.875,3.125,0.25,21.0,19.729,18.5
2011-09-21,96.0,88.917,73.0,2.917,3.333,0.417,26.4,23.188,19.0
2011-09-22,93.0,72.667,49.0,5.417,6.25,0.833,28.0,22.9,18.2
2011-09-23,94.0,76.75,52.0,6.478,7.696,1.217,22.2,18.662,15.9
2011-09-24,92.0,66.083,39.0,7.208,8.208,1.0,23.3,18.179,14.3
2011-09-25,92.0,73.833,48.0,4.833,5.458,0.625,22.8,18.096,14.1
2011-09-26,96.0,89.167,74.0,8.042,9.458,1.417,18.9,16.479,15.1
2011-09-27,94.0,81.667,55.0,6.792,8.125,1.333,22.6,17.871,14.5
2011-09-28,92.0,73.625,54.0,4.542,5.0,0.458,22.5,18.158,13.9
2011-09-29,91.0,73.333,50.0,8.542,10.167,1.625,24.5,19.717,15.2
2011-09-30,89.0,74.458,60.0,11.348,12.435,1.087,27.0,22.788,18.3
2011-10-01,80.0,64.25,50.0,6.042,6.417,0.375,22.0,20.167,17.2
2011-10-02,74.0,63.5,51.0,3.125,3.625,0.5,19.7,16.921,15.7
2011-10-03,73.0,51.667,24.0,6.375,7.042,0.667,22.5,16.592,13.2
2011-10-04,74.0,54.292,34.0,7.917,8.833,0.917,21.4,16.258,11.3
2011-10-05,96.0,91.417,75.0,9.625,11.125,1.5,19.3,16.238,14.3
2011-10-06,96.0,86.958,59.0,10.125,11.083,0.958,23.0,18.571,15.9
2011-10-07,96.0,59.25,27.0,8.13,9.217,1.087,24.6,18.508,12.9
2011-10-08,80.0,58.917,27.0,12.083,12.958,0.875,23.0,16.617,10.8
2011-10-09,95.0,79.583,56.0,5.25,5.458,0.208,22.0,17.708,14.5
2011-10-10,95.0,80.292,50.0,10.875,12.375,1.5,23.8,19.233,15.3
2011-10-11,95.0,77.25,48.0,11.792,18.917,7.125,23.9,18.583,14.4
2011-10-12,92.0,74.167,50.0,8.375,8.875,0.5,22.0,17.775,14.8
2011-10-13,94.0,79.5,57.0,19.125,24.0,4.875,22.8,18.479,14.0
2011-10-14,94.0,75.417,45.0,14.043,17.87,3.826,25.5,20.275,14.0
2011-10-15,94.0,80.25,69.0,7.917,9.0,1.083,25.6,23.525,21.0
2011-10-16,93.0,67.333,39.0,7.542,8.25,0.708,27.7,23.642,21.5
2011-10-17,94.0,70.875,39.0,11.75,12.875,1.125,24.0,19.85,15.8
2011-10-18,90.0,73.417,56.0,4.583,4.792,0.208,19.6,16.842,12.8
2011-10-19,89.0,70.333,61.0,5.083,5.25,0.167,16.3,13.942,12.0
2011-10-20,83.0,74.542,60.0,4.333,4.625,0.292,20.1,16.171,12.9
2011-10-21,95.0,81.833,72.0,4.609,5.087,0.478,19.8,17.179,14.6
2011-10-22,96.0,86.625,68.0,12.958,16.292,3.333,25.5,20.496,16.4
2011-10-23,94.0,84.167,70.0,10.708,11.667,0.958,24.3,21.762,18.6
2011-10-24,96.0,87.667,73.0,4.667,5.042,0.375,21.3,18.796,17.0
2011-10-25,96.0,74.167,44.0,9.083,10.333,1.25,25.8,20.35,16.6
2011-10-26,76.0,57.25,30.0,7.0,7.708,0.708,19.2,15.1,9.2
2011-10-27,92.0,66.792,40.0,7.333,8.125,0.792,17.0,11.704,6.6
2011-10-28,93.0,75.75,46.0,12.478,18.696,6.217,18.9,12.671,7.1
2011-10-29,93.0,79.417,54.0,9.167,11.042,1.875,19.5,13.717,8.2
2011-10-30,94.0,81.583,52.0,4.5,4.75,0.25,18.9,15.058,10.9
2011-10-31,94.0,80.042,55.0,8.458,10.0,1.542,21.7,16.346,12.5
2011-11-01,95.0,73.292,40.0,8.708,9.583,0.875,19.6,13.854,8.9
2011-11-02,94.0,78.917,51.0,14.5,18.417,3.917,21.2,14.762,9.0
2011-11-03,94.0,81.208,55.0,22.458,29.083,6.625,19.9,15.762,12.5
2011-11-04,94.0,83.792,64.0,10.783,14.261,3.478,21.1,16.092,11.5
2011-11-05,95.0,85.5,69.0,11.167,15.125,3.958,22.0,17.158,12.1
2011-11-06,95.0,94.75,94.0,10.583,11.75,1.167,18.2,17.0,16.0
2011-11-07,96.0,84.208,60.0,7.208,8.25,1.042,20.8,16.471,14.3
2011-11-08,93.0,80.125,55.0,7.292,8.75,1.458,16.7,13.25,9.0
2011-11-09,94.0,75.208,48.0,10.25,11.417,1.167,15.3,11.046,7.6
2011-11-10,92.0,75.25,51.0,7.333,8.0,0.667,15.4,11.512,9.1
2011-11-11,96.0,88.875,76.0,12.87,14.174,1.304,12.4,11.15,10.3
2011-11-12,96.0,86.833,63.0,6.75,7.583,0.833,19.0,14.362,11.5
2011-11-13,96.0,85.917,62.0,9.292,11.125,1.833,20.2,14.571,10.4
2011-11-14,95.0,78.708,55.0,8.917,11.375,2.458,18.9,14.75,10.9
2011-11-15,95.0,75.75,46.0,10.75,12.208,1.458,14.6,11.171,7.1
2011-11-16,79.0,53.625,31.0,12.5,14.25,1.75,14.5,10.262,6.9
2011-11-17,82.0,57.333,23.0,16.875,20.75,3.875,17.0,10.692,5.6
