date,NO2_mean,NOX_mean,NO_mean,RAIN_sum,SO2_mean,SPM_mean
2012-04-02,4.667,6.0,1.333,,0.417,7.292
2012-04-03,2.333,2.625,0.292,,0.292,16.583
2012-04-04,3.391,3.435,0.043,,0.333,6.292
2012-04-05,3.917,3.917,0.0,,2.174,21.87
2012-04-06,7.125,7.917,0.792,,1.25,13.5
2012-04-07,6.708,8.0,1.292,,0.875,8.583
2012-04-08,4.875,5.375,0.5,,1.208,7.542
2012-04-09,5.5,5.833,0.333,,1.667,22.042
2012-04-10,4.417,4.792,0.375,,0.458,35.542
2012-04-11,4.043,4.435,0.391,,0.458,28.25
2012-04-12,7.542,8.0,0.458,,1.087,16.167
2012-04-13,8.583,9.875,1.292,,1.708,24.958
2012-04-14,4.417,4.583,0.167,,0.083,11.667
2012-04-15,3.042,3.292,0.25,,0.542,13.0
2012-04-16,3.875,4.75,0.875,,0.333,14.792
2012-04-17,4.417,5.333,0.917,,0.042,13.333
2012-04-18,5.435,6.913,1.478,,0.583,11.167
2012-04-19,3.5,3.75,0.25,,0.609,12.75
2012-04-20,2.583,2.75,0.167,,0.333,6.542
2012-04-21,2.333,2.542,0.208,,0.208,7.792
2012-04-22,5.208,5.708,0.5,,0.292,17.958
2012-04-23,2.333,2.333,0.0,,0.0,7.833
2012-04-24,9.417,9.875,0.458,,1.333,24.083
2012-04-25,3.0,3.652,0.652,,0.625,19.542
2012-04-26,2.125,2.167,0.042,,0.0,22.75
2012-04-27,1.417,1.417,0.0,,0.0,7.958
2012-04-28,3.208,3.583,0.375,,0.708,11.417
2012-04-29,3.5,3.875,0.375,,1.0,24.333
2012-04-30,1.708,2.125,0.417,,0.0,13.625
2012-05-01,0.958,0.958,0.0,,0.0,18.667
2012-05-02,0.435,0.435,0.0,,0.0,16.792
2012-05-03,8.375,8.833,0.458,,0.261,15.958
2012-05-04,6.542,7.25,0.708,,1.083,12.958
2012-05-05,5.833,6.75,0.917,,1.792,9.542
2012-05-06,2.917,2.958,0.042,,1.25,22.958
2012-05-07,6.375,6.958,0.583,,1.625,18.458
2012-05-08,8.167,9.0,0.833,,2.583,26.375
2012-05-09,15.652,16.435,0.783,,4.0,54.542
2012-05-10,4.042,4.333,0.292,,0.435,21.913
2012-05-11,5.208,5.917,0.708,,0.625,5.542
2012-05-12,5.417,6.0,0.583,,0.917,3.917
2012-05-13,4.167,4.667,0.5,,1.458,8.208
2012-05-14,2.375,2.792,0.417,,0.708,11.458
2012-05-15,4.583,5.25,0.667,,0.083,12.458
2012-05-16,11.13,13.13,2.0,,1.625,18.125
2012-05-17,3.292,3.625,0.333,,1.261,25.417
2012-05-18,8.0,8.348,0.348,,1.696,20.13
2012-05-19,5.375,6.083,0.708,,1.5,18.833
2012-05-20,3.292,3.667,0.375,,0.667,20.917
2012-05-21,3.375,3.833,0.458,,0.958,25.042
2012-05-22,2.708,2.875,0.167,,0.292,6.208
2012-05-23,3.435,3.565,0.13,,0.333,7.417
2012-05-24,3.75,4.0,0.25,,1.652,17.25
2012-05-25,3.625,3.667,0.042,,0.583,23.5
2012-05-26,4.636,4.818,0.182,,1.045,21.091
2012-05-27,2.208,2.292,0.083,,0.292,16.292
2012-05-28,2.542,2.667,0.125,,0.625,11.292
2012-05-29,2.125,2.125,0.0,,2.5,14.292
2012-05-30,4.478,4.87,0.391,,0.667,11.5
2012-05-31,2.5,2.75,0.25,,0.0,14.875
2012-06-01,4.583,5.208,0.625,,0.958,16.0
2012-06-02,5.667,6.125,0.458,,1.125,24.625
2012-06-03,2.667,2.958,0.292,,0.208,24.708
2012-06-04,3.417,4.042,0.625,,0.458,12.042
2012-06-05,2.917,3.167,0.25,,0.292,9.167
2012-06-06,2.0,2.136,0.136,,0.0,6.125
2012-06-07,2.417,2.917,0.5,,0.522,6.75
2012-06-08,2.417,3.083,0.667,,0.458,19.792
2012-06-09,2.458,2.458,0.0,,0.292,6.083
2012-06-10,3.083,3.292,0.208,,0.708,7.0
2012-06-11,4.208,4.5,0.292,,1.25,7.917
2012-06-12,6.0,6.667,0.667,,0.875,11.917
2012-06-13,3.043,3.174,0.13,,0.792,7.0
2012-06-14,5.75,6.458,0.708,,2.087,13.208
2012-06-15,6.25,7.042,0.792,,1.333,11.917
2012-06-16,2.292,2.458,0.167,,0.0,10.792
2012-06-17,4.417,5.042,0.625,,0.708,12.333
2012-06-18,2.5,2.75,0.25,,0.083,12.292
2012-06-19,1.958,1.958,0.0,,0.083,17.375
2012-06-20,1.087,1.174,0.087,,0.0,16.417
2012-06-21,5.083,5.375,0.292,,1.091,12.75
2012-06-22,4.0,4.75,0.75,,0.208,9.125
2012-06-23,1.958,2.25,0.292,,0.083,8.708
2012-06-24,2.125,2.583,0.458,,0.292,11.167
2012-06-25,5.652,6.652,1.0,,2.304,10.043
2012-06-26,2.458,3.083,0.625,,0.708,11.174
2012-06-27,3.455,4.5,1.045,,0.958,12.083
2012-06-28,2.125,3.125,1.0,,0.043,5.125
2012-06-29,2.375,2.958,0.583,,0.125,4.542
2012-06-30,2.792,3.292,0.5,,0.208,8.25
2012-07-01,2.833,3.583,0.75,,0.458,15.667
2012-07-02,3.125,3.625,0.5,,0.125,6.167
2012-07-03,2.375,2.792,0.417,,0.333,12.583
2012-07-04,3.174,3.478,0.304,,0.292,13.167
2012-07-05,3.917,4.292,0.375,,0.522,33.583
2012-07-06,7.0,7.458,0.458,,1.708,51.375
2012-07-07,6.542,7.542,1.0,,0.583,18.542
2012-07-08,1.458,1.667,0.208,,0.125,9.0
2012-07-09,2.125,3.667,1.542,,0.0,9.542
2012-07-10,2.292,3.208,0.917,,1.625,15.458
2012-07-11,1.682,2.727,1.045,,0.5,12.708
2012-07-12,1.083,1.458,0.375,,0.609,12.25
2012-07-13,1.375,1.583,0.208,,0.0,18.833
2012-07-14,1.125,1.167,0.042,,0.208,27.333
2012-07-15,0.875,0.917,0.042,,0.0,11.167
2012-07-16,0.875,1.0,0.125,,0.0,9.458
2012-07-17,1.917,2.458,0.542,,0.0,10.333
2012-07-18,7.286,8.762,1.476,,2.208,34.833
2012-07-19,5.333,7.25,1.917,,1.217,23.348
2012-07-20,1.958,2.167,0.208,,0.0,13.417
2012-07-21,4.0,4.542,0.542,,0.667,13.042
2012-07-22,2.917,3.417,0.5,,0.042,15.208
2012-07-23,2.625,3.417,0.792,,0.0,13.458
2012-07-24,11.625,12.875,1.25,,3.875,34.792
2012-07-25,2.522,2.957,0.435,,0.583,39.5
2012-07-26,3.5,3.833,0.333,,0.913,46.792
2012-07-27,3.0,3.417,0.417,,0.833,41.208
2012-07-28,2.667,3.042,0.375,,0.542,24.875
2012-07-29,1.042,1.125,0.083,,0.083,13.125
2012-07-30,0.833,1.583,0.75,,0.667,8.833
2012-07-31,0.708,2.542,1.833,,0.0,15.667
2012-08-01,1.636,2.545,0.909,,0.0,20.348
2012-08-02,1.292,4.125,2.833,,0.0,9.833
2012-08-03,1.375,4.375,3.0,,0.0,9.792
2012-08-04,1.417,2.833,1.417,,0.0,13.917
2012-08-05,1.292,2.958,1.667,,0.0,11.917
2012-08-06,2.917,5.292,2.375,,0.208,10.0
2012-08-07,3.292,6.042,2.75,,0.792,17.136
2012-08-08,7.087,8.304,1.217,,3.167,14.043
2012-08-09,3.917,4.875,0.958,,0.696,11.167
2012-08-10,3.375,5.167,1.792,,0.792,22.958
2012-08-11,1.292,2.25,0.958,,0.208,19.5
2012-08-12,1.208,2.333,1.125,,0.333,9.125
2012-08-13,0.917,2.0,1.083,,0.083,11.792
2012-08-14,1.375,2.583,1.208,,0.042,14.75
2012-08-15,1.348,3.348,2.0,,0.042,9.583
2012-08-16,1.292,3.042,1.75,,0.0,9.083
2012-08-17,1.958,5.458,3.5,,0.917,14.333
2012-08-18,1.75,5.792,4.042,,0.0,10.125
2012-08-19,1.25,4.542,3.292,,0.0,9.042
2012-08-20,1.167,5.458,4.292,,0.0,11.333
2012-08-21,1.458,5.167,3.708,,0.542,8.75
2012-08-22,1.522,4.348,2.826,,0.625,10.478
2012-08-23,1.667,4.708,3.042,,0.652,8.583
2012-08-24,1.625,5.917,4.292,,0.0,13.125
2012-08-25,1.417,5.667,4.25,,0.0,6.458
2012-08-26,1.375,5.083,3.708,,0.0,8.875
2012-08-27,1.667,5.833,4.167,,0.0,12.0
2012-08-28,2.042,5.375,3.333,,0.0,9.375
2012-08-29,2.087,4.696,2.609,,0.0,9.542
2012-08-30,4.25,7.333,3.083,,0.783,23.125
2012-08-31,2.0,4.167,2.167,,1.75,9.958
2012-09-01,2.652,5.826,3.174,,0.043,17.217
2012-09-02,1.75,3.708,1.958,,0.0,8.958
2012-09-03,3.583,6.167,2.583,,0.167,12.375
2012-09-04,2.75,5.167,2.417,,0.208,12.167
2012-09-05,4.217,7.478,3.261,,0.833,32.375
2012-09-06,3.333,5.792,2.458,,0.087,19.708
2012-09-07,6.75,9.917,3.167,,1.958,31.333
2012-09-08,2.5,4.875,2.375,,0.167,22.5
2012-09-09,1.458,4.875,3.417,,0.0,10.583
2012-09-10,2.125,5.333,3.208,,0.208,11.417
2012-09-11,1.75,6.0,4.25,,0.0,14.5
2012-09-12,3.174,5.435,2.261,,0.292,10.708
2012-09-13,7.75,10.625,2.875,,1.913,24.792
2012-09-14,2.5,3.333,0.833,,0.125,16.667
2012-09-15,2.333,4.0,1.667,,0.0,12.0
2012-09-16,1.708,3.833,2.125,,0.0,10.083
2012-09-17,1.292,1.792,0.5,,0.0,17.208
2012-09-18,1.583,2.583,1.0,,0.0,15.417
2012-09-19,2.174,3.043,0.87,,0.417,11.375
2012-09-20,2.375,2.5,0.125,,0.696,30.5
2012-09-21,6.667,7.417,0.75,,2.042,42.417
2012-09-22,5.5,6.125,0.625,,0.917,19.542
2012-09-23,3.083,3.083,0.0,,0.167,9.458
2012-09-24,3.0,3.5,0.5,,0.25,8.542
2012-09-25,6.25,6.75,0.5,,0.458,10.958
2012-09-26,3.87,4.217,0.348,,0.708,12.458
2012-09-27,3.417,3.667,0.25,,0.391,9.261
2012-09-28,7.125,7.917,0.792,,0.792,7.542
2012-09-29,5.625,6.292,0.667,,1.0,13.333
2012-09-30,1.042,1.125,0.083,,0.333,18.625
2012-10-01,1.5,1.5,0.0,,0.0,11.958
2012-10-02,3.875,5.542,1.667,,0.292,16.917
2012-10-03,5.87,6.261,0.391,,0.042,11.5
2012-10-04,3.375,3.75,0.375,,0.304,5.125
2012-10-05,3.042,3.458,0.417,,0.0,11.958
2012-10-06,2.042,2.417,0.375,,0.083,10.792
2012-10-07,3.125,3.667,0.542,,0.167,9.917
2012-10-08,2.958,3.292,0.333,,0.375,14.75
2012-10-09,4.0,4.417,0.417,,0.542,9.083
2012-10-10,3.545,4.045,0.5,,0.565,17.13
2012-10-11,5.417,6.625,1.208,,0.435,6.875
2012-10-12,6.625,8.125,1.5,,0.625,12.583
2012-10-13,7.292,8.417,1.125,,0.708,13.958
2012-10-14,5.292,5.792,0.5,,0.25,22.042
2012-10-15,8.708,10.417,1.708,,1.833,21.042
2012-10-16,4.458,5.333,0.875,,1.042,17.083
2012-10-17,10.174,12.652,2.478,,1.083,27.955
2012-10-18,8.125,9.042,0.917,,0.739,16.042
2012-10-19,3.542,4.292,0.75,,0.083,5.083
2012-10-20,3.458,5.042,1.583,,0.292,7.75
2012-10-21,6.75,8.5,1.75,,1.458,18.917
2012-10-22,6.792,10.458,3.667,,1.375,23.958
2012-10-23,3.5,3.542,0.042,,0.625,8.833
2012-10-24,6.957,7.783,0.826,,0.542,6.25
2012-10-25,7.542,8.333,0.792,,0.0,12.417
2012-10-26,10.208,12.083,1.875,,1.542,18.583
2012-10-27,4.167,4.5,0.333,,0.125,18.625
2012-10-28,9.125,10.708,1.583,,0.583,17.333
2012-10-29,10.375,12.458,2.083,,0.75,10.083
2012-10-30,7.0,10.167,3.167,,0.542,12.417
2012-10-31,8.435,13.652,5.217,,0.417,15.435
2012-11-01,5.833,8.875,3.042,,0.913,13.958
2012-11-02,8.583,10.208,1.625,,0.583,7.875
2012-11-03,9.833,11.208,1.375,,1.042,15.583
2012-11-04,5.708,6.583,0.875,,0.875,13.5
2012-11-05,20.917,31.208,10.292,,1.292,42.792
2012-11-06,17.792,26.833,9.042,,0.417,27.708
2012-11-07,17.739,24.217,6.478,,3.231,34.409
2012-11-08,10.792,16.042,5.25,,1.231,17.875
2012-11-09,12.217,16.609,4.391,,0.609,19.375
2012-11-10,7.75,9.0,1.25,,0.5,10.792
2012-11-11,4.625,7.042,2.417,,0.083,21.792
2012-11-12,10.333,12.958,2.625,,0.375,15.917
2012-11-13,4.792,11.208,6.417,,0.625,19.167
2012-11-14,6.0,6.739,0.739,,1.375,10.167
2012-11-15,10.042,14.708,4.667,,0.696,4.833
2012-11-16,9.292,11.958,2.667,,0.833,6.708
2012-11-17,7.208,9.0,1.792,,0.417,14.958
2012-11-18,6.042,6.542,0.5,,0.625,2.75
2012-11-19,12.375,15.917,3.542,,0.5,18.958
2012-11-20,14.542,28.208,13.667,,0.958,20.125
2012-11-21,10.217,12.13,1.913,,0.708,9.583
2012-11-22,20.125,37.083,16.958,,1.261,26.542
2012-11-23,16.792,27.958,11.167,,0.625,38.5
2012-11-24,5.958,6.417,0.458,,0.542,9.5
2012-11-25,3.792,4.958,1.167,,0.25,7.75
2012-11-26,16.917,22.25,5.333,,0.708,23.25
2012-11-27,12.2,13.9,1.7,,0.792,3.5
2012-11-28,19.538,33.923,14.385,,0.667,18.167
2012-11-29,25.917,36.792,10.875,,1.696,33.583
2012-11-30,13.458,15.417,1.958,,0.375,22.625
2012-12-01,7.417,8.375,0.958,,0.167,10.542
2012-12-02,4.917,5.542,0.625,,0.417,5.292
2012-12-03,17.792,20.0,2.208,,1.0,19.083
2012-12-04,18.208,24.375,6.167,,1.042,23.458
2012-12-05,8.826,13.478,4.652,,0.667,5.542
2012-12-06,6.333,6.667,0.333,,0.739,8.043
2012-12-07,13.042,19.292,6.25,,0.875,9.75
2012-12-08,5.917,6.708,0.792,,0.958,12.125
2012-12-09,4.208,4.375,0.167,,1.333,5.625
2012-12-10,12.167,17.208,5.042,,0.708,10.708
2012-12-11,13.917,21.458,7.542,,1.625,13.417
2012-12-12,13.696,25.043,11.348,,0.917,12.375
2012-12-13,13.125,24.292,11.167,,0.565,10.958
2012-12-14,18.708,32.333,13.625,,1.792,21.333
2012-12-15,23.125,42.417,19.292,,0.083,54.25
2012-12-16,16.25,25.875,9.625,,0.625,29.5
2012-12-17,21.042,27.042,6.0,,0.75,26.375
2012-12-18,13.458,17.458,4.0,,1.167,23.708
2012-12-19,8.957,9.913,0.957,,1.083,2.667
2012-12-20,15.708,21.375,5.667,,0.826,11.292
2012-12-21,12.25,19.667,7.417,,0.25,21.958
2012-12-22,20.833,28.625,7.792,,0.333,27.833
2012-12-23,5.708,6.667,0.958,,1.0,11.167
2012-12-24,7.625,9.083,1.458,,0.458,11.375
2012-12-25,10.375,16.0,5.625,,0.875,8.167
2012-12-26,8.0,11.783,3.783,,0.833,4.292
2012-12-27,11.667,14.042,2.375,,1.217,10.833
2012-12-28,28.833,50.333,21.5,,1.917,42.458
2012-12-29,9.458,10.0,0.542,,0.667,16.917
2012-12-30,14.458,15.708,1.25,,0.25,21.667
2012-12-31,6.208,6.667,0.458,,1.333,4.583
2013-01-01,5.696,6.13,0.435,0.0,1.174,23.625
2013-01-02,5.5,6.167,0.667,0.0,1.625,10.417
2013-01-03,7.458,8.833,1.375,0.0,1.0,11.292
2013-01-04,10.0,14.583,4.583,0.0,1.5,17.25
2013-01-05,6.792,7.458,0.667,0.0,0.792,6.875
2013-01-06,8.417,10.708,2.292,1.0,1.292,5.833
2013-01-07,9.417,12.792,3.375,0.0,0.458,10.375
2013-01-08,13.304,21.174,7.87,26.0,0.261,20.792
2013-01-09,11.125,11.833,0.708,13.0,0.417,11.042
2013-01-10,7.625,8.625,1.0,0.0,0.833,3.833
2013-01-11,11.583,18.667,7.083,0.0,1.042,9.625
2013-01-12,9.292,12.292,3.0,0.0,0.875,14.458
2013-01-13,8.042,9.875,1.833,0.0,1.0,4.667
2013-01-14,10.792,12.292,1.5,0.0,1.375,7.125
2013-01-15,13.609,14.348,0.739,0.0,0.652,11.25
2013-01-16,14.625,18.75,4.125,0.0,1.0,10.13
2013-01-17,16.375,21.417,5.042,0.0,0.917,12.458
2013-01-18,10.917,12.667,1.75,0.0,0.75,17.75
2013-01-19,4.917,5.167,0.25,0.0,0.917,7.75
2013-01-20,7.208,9.125,1.917,0.0,0.542,7.917
2013-01-21,16.042,24.625,8.583,1.0,1.583,19.667
2013-01-22,9.13,10.696,1.565,6.0,1.696,20.375
2013-01-23,15.75,18.75,3.0,0.0,2.375,10.417
2013-01-24,10.208,15.833,5.625,0.0,1.125,14.292
2013-01-25,11.292,17.542,6.25,0.0,1.042,20.708
2013-01-26,5.125,5.5,0.375,4.0,1.292,13.083
2013-01-27,5.292,6.0,0.708,0.0,0.958,6.208
2013-01-28,7.0,9.958,2.958,0.0,1.625,9.667
2013-01-29,10.913,12.522,1.609,0.0,2.174,7.75
2013-01-30,4.167,4.458,0.292,7.0,0.417,12.875
2013-01-31,10.708,11.833,1.125,0.0,1.708,10.417
2013-02-01,12.0,15.042,3.042,0.0,0.917,21.083
2013-02-02,17.208,23.458,6.25,2.0,0.667,60.333
2013-02-03,6.542,9.167,2.625,2.0,0.583,33.125
2013-02-04,5.417,5.5,0.083,3.0,0.792,12.042
2013-02-05,7.435,8.217,0.783,0.0,1.304,3.542
2013-02-06,13.5,15.792,2.292,0.0,2.125,8.833
2013-02-07,8.167,9.5,1.333,0.0,1.5,6.333
2013-02-08,6.167,6.583,0.417,0.0,0.333,7.167
2013-02-09,6.087,6.652,0.565,0.0,0.957,3.217
2013-02-10,13.792,16.583,2.792,0.0,2.0,8.5
2013-02-11,9.375,10.083,0.708,6.0,0.875,9.875
2013-02-12,4.957,5.478,0.522,0.0,0.174,5.667
2013-02-13,10.625,13.75,3.125,0.0,0.417,8.75
2013-02-14,10.389,10.889,0.5,0.0,0.3,7.85
2013-02-15,8.714,9.667,0.952,0.0,0.818,9.364
2013-02-16,5.5,5.917,0.417,0.0,2.167,8.583
2013-02-17,12.75,15.333,2.583,0.0,4.458,23.958
2013-02-18,9.667,10.375,0.708,0.0,1.75,7.583
2013-02-19,10.696,12.217,1.522,0.0,1.174,10.333
2013-02-20,8.792,11.167,2.375,0.0,0.542,16.522
2013-02-21,12.458,14.542,2.083,0.0,1.833,12.292
2013-02-22,9.917,11.458,1.542,0.0,1.292,10.708
2013-02-23,5.917,6.625,0.708,0.0,0.833,10.083
2013-02-24,5.917,6.417,0.5,0.0,0.375,11.417
2013-02-25,14.25,17.792,3.542,0.0,1.833,28.083
2013-02-26,7.304,10.087,2.783,0.0,1.261,39.25
2013-02-27,15.042,21.042,6.0,0.0,0.667,57.333
2013-02-28,7.333,8.5,1.167,0.0,1.167,25.417
2013-03-01,6.25,6.5,0.25,1.0,0.667,31.292
2013-03-02,3.708,3.875,0.167,23.0,0.0,12.792
2013-03-03,4.625,5.167,0.542,2.0,0.125,8.917
2013-03-04,4.417,5.583,1.167,1.0,0.458,11.542
2013-03-05,21.87,27.261,5.391,42.0,1.0,26.0
2013-03-06,5.833,6.208,0.375,0.0,0.875,5.958
2013-03-07,7.625,8.458,0.833,0.0,1.458,9.125
2013-03-08,7.458,9.25,1.792,0.0,0.958,9.917
2013-03-09,3.292,3.583,0.292,0.0,0.417,8.0
2013-03-10,6.292,6.708,0.417,0.0,1.167,6.792
2013-03-11,6.542,7.375,0.833,0.0,1.625,5.208
2013-03-12,6.522,8.522,2.0,0.0,2.696,26.917
2013-03-13,2.042,2.042,0.0,22.0,0.75,19.417
2013-03-14,6.792,6.875,0.083,0.0,0.667,5.375
2013-03-15,6.75,7.5,0.75,0.0,1.125,5.583
2013-03-16,5.792,7.333,1.542,0.0,1.833,22.875
2013-03-17,5.083,5.708,0.625,0.0,0.875,24.167
2013-03-18,3.318,3.318,0.0,0.0,0.217,33.458
2013-03-19,4.435,4.565,0.13,0.0,0.739,17.542
2013-03-20,19.75,22.125,2.375,22.0,0.875,13.458
2013-03-21,6.292,6.667,0.375,0.0,1.042,3.917
2013-03-22,5.333,6.083,0.75,0.0,1.083,4.167
2013-03-23,5.125,5.917,0.792,0.0,0.917,8.708
2013-03-24,7.083,8.458,1.375,0.0,1.333,12.167
2013-03-25,5.042,5.208,0.167,0.0,2.792,30.125
2013-03-26,5.13,6.435,1.304,0.0,0.652,22.208
2013-03-27,7.458,7.833,0.375,13.0,0.292,28.043
2013-03-28,10.042,13.125,3.083,0.0,2.292,21.083
2013-03-29,2.708,2.875,0.167,0.0,0.833,20.167
2013-03-30,1.333,1.333,0.0,19.0,0.333,14.292
2013-03-31,7.833,8.375,0.542,1.0,2.042,6.25
2013-04-01,3.667,4.042,0.375,0.0,0.917,13.5
2013-04-02,8.292,9.958,1.667,24.0,0.125,20.458
2013-04-03,7.913,8.13,0.217,38.0,0.333,3.708
2013-04-04,5.667,6.917,1.25,0.0,0.783,5.5
2013-04-05,5.583,7.333,1.75,0.0,0.833,22.292
2013-04-06,1.917,2.042,0.125,39.0,0.0,15.458
2013-04-07,2.167,2.167,0.0,4.0,0.208,9.583
2013-04-08,9.125,9.708,0.583,0.0,0.75,7.042
2013-04-09,4.667,5.375,0.708,0.0,1.083,13.333
2013-04-10,3.913,3.957,0.043,0.0,0.958,18.5
2013-04-11,4.042,4.25,0.208,1.0,0.609,10.375
2013-04-12,6.5,7.125,0.625,0.0,1.0,14.5
2013-04-13,3.458,3.917,0.458,0.0,0.292,5.875
2013-04-14,1.833,1.833,0.0,0.0,0.792,19.375
2013-04-15,4.083,4.417,0.333,0.0,1.75,25.458
2013-04-16,3.375,3.875,0.5,0.0,0.667,16.083
2013-04-17,1.957,1.957,0.0,0.0,1.083,34.75
2013-04-18,1.792,1.917,0.125,0.0,0.435,13.708
2013-04-19,3.917,4.042,0.125,0.0,0.583,10.708
2013-04-20,4.208,4.542,0.333,12.0,0.042,13.792
2013-04-21,5.167,5.708,0.542,32.0,0.375,4.625
2013-04-22,6.0,6.833,0.833,0.0,1.25,10.75
2013-04-23,4.375,5.25,0.875,0.0,0.958,13.167
2013-04-24,2.174,2.174,0.0,6.0,0.458,17.875
2013-04-25,5.0,5.292,0.292,4.0,1.0,15.0
2013-04-26,3.792,3.875,0.083,0.0,0.833,15.583
2013-04-27,6.375,6.833,0.458,0.0,1.375,9.5
2013-04-28,5.292,5.5,0.208,0.0,1.5,14.5
2013-04-29,3.5,3.833,0.333,0.0,1.125,16.333
2013-04-30,1.667,1.667,0.0,1.0,1.0,20.625
2013-05-01,2.783,2.913,0.13,14.0,0.792,22.0
2013-05-02,4.708,5.417,0.708,7.0,0.739,6.083
2013-05-03,3.958,4.5,0.542,0.0,0.667,4.333
2013-05-04,2.833,3.417,0.583,0.0,0.625,10.875
2013-05-05,3.458,3.792,0.333,0.0,0.958,12.25
2013-05-06,2.458,2.458,0.0,0.0,0.875,21.667
2013-05-07,3.708,3.958,0.25,0.0,1.25,6.958
2013-05-08,8.435,9.696,1.261,0.0,1.833,6.667
2013-05-09,4.625,5.167,0.542,0.0,1.348,10.375
2013-05-10,7.208,7.75,0.542,0.0,2.167,25.25
2013-05-11,2.042,2.042,0.0,27.0,0.333,8.458
2013-05-12,2.75,2.792,0.042,3.0,0.583,7.75
2013-05-13,1.833,1.833,0.0,0.0,0.458,13.625
2013-05-14,3.667,4.0,0.333,0.0,1.167,14.958
2013-05-15,3.043,3.261,0.217,0.0,0.833,16.5
2013-05-16,7.0,8.458,1.458,7.0,1.565,19.958
2013-05-17,3.083,3.333,0.25,0.0,0.583,11.0
2013-05-18,2.25,2.5,0.25,0.0,1.458,10.125
2013-05-19,1.417,1.458,0.042,3.0,0.042,9.708
2013-05-20,2.5,2.792,0.292,13.0,0.0,7.5
2013-05-21,7.458,8.042,0.583,0.0,1.625,20.333
2013-05-22,2.565,2.609,0.043,0.0,0.583,20.167
2013-05-23,2.957,3.304,0.348,0.0,0.409,22.75
2013-05-24,6.0,6.958,0.958,0.0,1.25,13.167
2013-05-25,2.417,2.75,0.333,0.0,0.333,11.583
2013-05-26,1.667,1.917,0.25,0.0,0.0,13.25
2013-05-27,2.292,2.75,0.458,0.0,0.0,10.042
2013-05-28,2.375,2.667,0.292,0.0,0.0,9.167
2013-05-29,1.87,2.13,0.261,0.0,0.0,12.083
2013-05-30,1.292,1.708,0.417,1.0,0.0,14.87
2013-05-31,3.042,3.542,0.5,4.0,0.458,16.5
2013-06-01,3.125,3.792,0.667,0.0,0.417,17.167
2013-06-02,2.125,2.5,0.375,0.0,0.208,14.833
2013-06-03,3.083,3.708,0.625,0.0,0.333,14.583
2013-06-04,4.583,5.542,0.958,0.0,2.208,18.625
2013-06-05,2.348,2.739,0.391,0.0,0.5,14.125
2013-06-06,1.542,1.917,0.375,0.0,0.0,12.167
2013-06-07,1.792,1.917,0.125,1.0,0.0,7.375
2013-06-08,5.667,6.083,0.417,0.0,1.042,16.333
2013-06-09,5.208,5.792,0.583,0.0,1.292,28.75
2013-06-10,2.125,2.417,0.292,0.0,0.167,19.333
2013-06-11,1.625,1.792,0.167,7.0,0.0,12.583
2013-06-12,3.609,4.304,0.696,24.0,0.0,12.833
2013-06-13,2.542,2.75,0.208,51.0,0.0,4.375
2013-06-14,2.417,3.042,0.625,7.0,0.0,7.542
2013-06-15,1.375,1.917,0.542,2.0,0.0,8.625
2013-06-16,2.792,3.0,0.208,32.0,0.042,6.583
2013-06-17,2.25,2.5,0.25,0.0,0.0,14.0
2013-06-18,2.083,2.292,0.208,0.0,0.167,31.375
2013-06-19,1.696,1.696,0.0,7.0,0.083,30.958
2013-06-20,2.958,2.958,0.0,31.0,0.0,6.25
2013-06-21,4.417,4.75,0.333,13.0,0.375,16.125
2013-06-22,6.6,7.4,0.8,2.0,0.8,25.4
2013-06-24,4.714,5.357,0.643,1.0,0.8,27.6
2013-06-25,3.125,3.375,0.25,1.0,0.25,27.583
2013-06-26,1.87,2.391,0.522,56.0,0.125,14.583
2013-06-27,1.609,1.783,0.174,1.0,0.043,5.917
2013-06-28,2.5,2.833,0.333,0.0,0.0,15.083
2013-06-29,2.25,2.917,0.667,0.0,0.208,16.375
2013-06-30,1.208,1.417,0.208,16.0,0.0,13.583
2013-07-01,1.667,2.083,0.417,1.0,0.083,10.917
2013-07-02,1.208,2.0,0.792,0.0,0.0,12.667
2013-07-03,1.696,1.913,0.217,0.0,0.333,9.583
2013-07-04,1.667,2.0,0.333,2.0,0.13,11.87
2013-07-05,1.05,1.35,0.3,7.0,0.0,21.05
2013-07-06,1.042,1.125,0.083,0.0,0.0,19.625
2013-07-07,1.5,1.625,0.125,0.0,0.0,17.667
2013-07-08,4.0,4.833,0.833,0.0,1.167,26.125
2013-07-09,7.0,7.708,0.708,0.0,2.625,40.792
2013-07-10,3.435,3.609,0.174,0.0,1.375,42.5
2013-07-11,3.958,4.167,0.208,0.0,1.0,45.375
2013-07-12,4.333,4.917,0.583,0.0,0.833,38.208
2013-07-13,5.833,6.458,0.625,0.0,2.208,47.958
2013-07-14,4.333,4.583,0.25,0.0,1.5,48.375
2013-07-15,6.5,7.042,0.542,0.0,2.042,30.667
2013-07-16,7.25,7.958,0.708,0.0,3.292,13.458
2013-07-17,4.696,5.522,0.826,4.0,0.875,28.292
2013-07-18,2.583,3.333,0.75,2.0,0.478,30.917
2013-07-19,6.75,7.667,0.917,0.0,3.0,14.0
2013-07-20,3.458,4.167,0.708,0.0,0.417,9.583
2013-07-21,4.0,4.625,0.625,0.0,1.125,14.417
2013-07-22,2.292,2.875,0.583,0.0,0.042,27.5
