date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,PM25_mean,RAIN_sum,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2013-02-15,96.0,84.167,56.0,8.875,10.125,1.25,-0.583,59.0,0.348,3.208,6.7,3.054,-0.6
2013-02-16,59.0,43.25,29.0,4.333,5.0,0.667,7.083,0.0,1.333,10.0,11.1,6.812,4.6
2013-02-17,46.0,35.25,20.0,16.958,20.917,3.958,19.25,0.0,3.25,21.833,14.4,7.4,3.0
2013-02-18,45.0,34.208,25.0,9.913,11.435,1.522,7.091,0.0,1.053,7.739,8.7,4.588,1.6
2013-02-19,57.0,40.208,24.0,15.125,17.083,1.958,8.0,0.0,1.0,8.333,8.9,4.212,-0.1
2013-02-20,71.0,52.917,29.0,25.625,30.792,5.167,16.875,0.0,3.2,19.583,8.0,3.975,-1.0
2013-02-21,64.0,39.917,21.0,17.0,19.5,2.5,9.708,0.0,1.429,10.75,9.9,4.846,0.5
2013-02-22,60.0,39.75,20.0,15.458,17.583,2.125,5.875,0.0,,7.417,9.9,4.542,-0.6
2013-02-23,61.0,50.75,38.0,13.125,14.333,1.208,11.417,0.0,,14.833,9.0,4.908,1.5
2013-02-24,65.0,54.292,40.0,15.958,18.083,2.125,6.3,0.0,,14.25,8.3,5.596,3.1
2013-02-25,81.0,50.917,26.0,30.0,40.333,10.333,31.25,0.0,,31.917,13.1,7.442,0.8
2013-02-26,78.0,55.25,30.0,30.625,34.667,4.042,44.25,0.0,,49.25,14.1,8.412,2.3
2013-02-27,92.0,78.708,64.0,44.708,64.917,20.208,57.917,0.0,,74.542,13.2,9.229,6.3
2013-02-28,94.0,65.167,30.0,18.083,21.5,3.417,26.417,8.0,2.091,35.042,19.5,13.442,7.7
2013-03-01,92.0,80.167,66.0,13.083,14.417,1.333,27.458,2.0,1.458,35.667,10.8,7.921,5.8
2013-03-02,94.0,92.417,88.0,7.917,8.792,0.875,11.583,18.0,0.542,18.667,5.6,4.733,3.9
2013-03-03,94.0,61.5,31.0,12.417,14.333,1.917,6.875,2.0,0.5,9.125,11.0,6.088,3.5
2013-03-04,78.0,49.625,28.0,16.136,17.818,1.682,13.913,0.0,0.895,15.708,10.8,6.458,0.0
2013-03-05,95.0,90.583,59.0,25.25,31.958,6.708,18.583,34.0,0.0,31.583,7.0,5.546,4.3
2013-03-06,47.0,33.458,22.0,7.833,9.042,1.208,5.667,0.0,0.0,6.167,8.0,4.85,2.2
2013-03-07,75.0,41.083,13.0,17.833,20.917,3.083,9.0,0.0,0.25,10.958,9.2,3.9,0.8
2013-03-08,60.0,41.875,19.0,20.0,22.583,2.583,11.0,0.0,0.583,11.708,11.0,5.454,-0.4
2013-03-09,83.0,51.125,29.0,12.5,13.458,0.958,10.958,0.0,0.542,14.417,10.8,5.471,2.1
2013-03-10,88.0,40.833,18.0,11.75,13.25,1.5,7.667,0.0,0.0,9.375,8.5,4.092,0.5
2013-03-11,75.0,43.167,16.0,18.083,20.75,2.667,6.417,0.0,0.667,8.042,10.5,5.592,-1.2
2013-03-12,80.0,53.458,29.0,36.708,60.167,23.458,29.208,0.0,3.75,34.875,17.0,9.875,1.2
2013-03-13,96.0,86.375,68.0,22.167,29.0,6.833,30.167,31.0,0.333,48.375,15.7,10.992,6.5
2013-03-14,83.0,63.083,41.0,12.625,13.708,1.083,3.083,0.0,0.0,4.583,11.6,9.05,5.3
2013-03-15,69.0,43.042,22.0,10.125,11.25,1.125,5.833,0.0,0.625,8.458,12.4,8.1,3.5
2013-03-16,84.0,56.833,35.0,16.625,18.625,2.0,20.208,0.0,1.5,23.792,17.4,10.229,2.4
2013-03-17,83.0,58.0,36.0,22.667,28.792,6.125,33.792,0.0,2.0,35.25,15.9,10.979,3.8
2013-03-18,92.0,70.292,47.0,24.522,32.0,7.478,29.364,0.0,0.727,36.087,19.8,14.421,7.3
2013-03-19,61.0,42.917,31.0,7.167,7.75,0.583,13.792,0.0,0.083,16.708,14.1,10.829,8.6
2013-03-20,95.0,87.625,63.0,20.167,23.25,3.083,8.708,18.0,0.0,13.75,8.6,7.133,6.0
2013-03-21,82.0,43.375,21.0,6.458,7.25,0.792,1.625,0.0,0.0,2.25,15.3,9.425,5.2
2013-03-22,57.0,37.375,20.0,10.208,11.667,1.458,5.708,0.0,0.333,5.167,14.4,9.379,3.9
2013-03-23,79.0,41.792,17.0,14.083,15.792,1.708,12.125,0.0,0.458,12.292,16.8,11.038,4.5
2013-03-24,82.0,45.792,15.0,25.292,29.292,4.0,17.125,0.0,1.333,19.083,19.4,13.108,5.1
2013-03-25,77.0,51.917,27.0,35.167,41.542,6.375,29.524,0.0,4.13,34.833,21.2,15.742,10.7
2013-03-26,89.0,65.917,40.0,38.458,49.042,10.583,25.333,0.0,3.083,31.958,20.0,15.192,11.3
2013-03-27,91.0,79.792,60.0,18.458,21.708,3.25,25.833,2.0,1.0,37.75,15.1,11.483,7.2
2013-03-28,95.0,59.083,22.0,34.25,48.792,14.542,28.833,0.0,2.667,36.542,21.6,13.996,6.0
2013-03-29,74.0,60.167,39.0,19.958,21.917,1.958,21.583,0.0,2.625,28.0,22.3,16.992,12.6
2013-03-30,94.0,82.667,49.0,8.792,9.458,0.667,12.625,18.0,1.208,18.208,17.4,15.379,13.7
2013-03-31,53.0,33.125,16.0,6.875,7.875,1.0,8.167,0.0,1.0,6.917,20.9,15.433,11.5
2013-04-01,95.0,63.375,37.0,14.25,16.333,2.083,23.833,0.0,1.0,22.5,14.8,9.812,3.2
2013-04-02,97.0,90.375,68.0,23.682,29.909,6.227,25.909,44.0,0.409,32.13,13.3,10.5,7.3
2013-04-03,97.0,82.333,55.0,9.417,10.292,0.875,1.5,70.0,0.0,2.0,14.1,11.612,9.1
2013-04-04,88.0,63.917,35.0,18.792,21.167,2.375,7.333,0.0,1.0,9.125,20.1,14.738,7.3
2013-04-05,92.0,71.958,50.0,15.125,16.25,1.125,22.042,0.0,1.417,28.792,20.8,15.475,10.4
2013-04-06,96.0,79.167,52.0,12.333,13.25,0.917,13.167,65.0,1.292,20.208,19.3,15.575,13.5
2013-04-07,97.0,63.667,36.0,6.375,6.917,0.542,6.125,17.0,0.417,9.75,22.2,15.708,8.0
2013-04-08,47.0,29.875,16.0,9.167,10.125,0.958,4.417,0.0,0.292,7.25,18.0,12.362,7.2
2013-04-09,66.0,53.292,34.0,19.545,22.182,2.636,13.667,0.0,1.045,18.542,18.2,13.796,6.4
2013-04-10,76.0,57.542,39.0,10.292,10.75,0.458,13.583,0.0,0.292,17.958,15.4,10.962,5.1
2013-04-11,92.0,68.083,41.0,9.75,10.542,0.792,9.75,1.0,0.042,11.875,10.8,7.15,3.4
2013-04-12,90.0,54.542,25.0,16.708,20.583,3.875,20.625,0.0,0.583,21.542,13.5,9.125,2.4
2013-04-13,82.0,54.875,28.0,12.667,14.125,1.458,8.667,0.0,0.333,10.792,14.9,10.062,3.5
2013-04-14,74.0,53.917,33.0,9.792,10.583,0.792,18.625,0.0,0.917,24.333,18.7,14.75,8.6
2013-04-15,74.0,57.708,43.0,8.708,9.667,0.958,20.792,0.0,0.708,27.875,19.6,14.992,8.6
2013-04-16,84.0,61.292,42.0,14.625,15.917,1.292,14.125,0.0,1.167,21.958,18.8,14.004,6.5
2013-04-17,87.0,70.625,56.0,19.792,21.167,1.375,32.625,0.0,1.042,41.375,20.0,17.458,13.2
2013-04-18,84.0,69.25,46.0,14.375,17.125,2.75,15.0,0.0,0.792,21.917,23.0,18.117,14.1
2013-04-19,87.0,51.708,20.0,9.125,9.833,0.708,11.458,0.0,0.0,14.167,16.1,11.758,7.9
2013-04-20,93.0,59.625,34.0,8.958,9.625,0.667,14.667,11.0,0.0,19.042,8.6,6.729,3.6
2013-04-21,95.0,85.75,47.0,6.583,7.0,0.417,7.208,26.0,0.0,7.917,7.0,4.646,3.0
2013-04-22,67.0,40.917,23.0,11.917,13.083,1.167,13.083,0.0,0.0,15.417,14.4,9.379,1.9
2013-04-23,69.0,51.417,25.0,23.545,26.318,2.773,17.455,0.0,0.864,20.087,16.9,11.825,3.9
2013-04-24,95.0,79.333,57.0,15.042,15.542,0.5,15.75,26.0,0.667,22.5,15.3,14.062,12.9
2013-04-25,95.0,55.458,26.0,12.958,13.75,0.792,15.667,12.0,0.75,19.417,20.7,15.658,11.1
2013-04-26,80.0,63.458,44.0,13.5,14.833,1.333,16.5,0.0,1.542,20.792,21.1,15.05,9.0
2013-04-27,75.0,34.792,19.0,7.458,8.167,0.708,7.958,0.0,0.042,8.167,19.4,13.783,7.8
2013-04-28,50.0,30.292,21.0,9.375,9.958,0.583,11.25,0.0,0.458,13.333,20.0,14.454,7.7
2013-04-29,68.0,44.0,17.0,13.083,13.958,0.875,16.375,0.0,1.75,19.542,20.0,15.221,7.9
2013-04-30,79.0,68.833,54.0,12.083,12.583,0.5,21.292,0.0,1.0,27.125,20.4,16.825,13.4
2013-05-01,92.0,70.083,48.0,5.5,5.917,0.417,12.125,7.0,0.125,23.042,15.6,11.7,8.7
2013-05-02,91.0,55.75,21.0,8.25,9.167,0.917,3.667,5.0,0.0,7.542,18.2,12.071,7.7
2013-05-03,85.0,51.333,22.0,8.292,8.958,0.667,5.042,0.0,0.875,7.292,16.7,12.329,8.1
2013-05-04,82.0,60.375,34.0,8.458,8.958,0.5,9.125,0.0,1.333,12.792,19.1,13.971,7.5
2013-05-05,89.0,52.333,19.0,7.5,7.833,0.333,15.708,0.0,0.75,17.917,22.1,15.929,9.5
2013-05-06,87.0,61.125,38.0,11.917,12.667,0.75,22.458,0.0,1.458,26.917,21.7,17.442,13.3
2013-05-07,44.0,30.5,19.0,3.958,4.542,0.583,3.125,0.0,0.0,6.083,18.2,13.679,8.1
2013-05-08,63.0,36.875,15.0,15.227,16.591,1.364,5.875,0.0,0.5,8.292,21.5,14.467,6.5
2013-05-09,76.0,54.958,23.0,29.167,35.042,5.875,13.667,0.0,2.792,21.0,22.2,16.508,8.7
2013-05-10,89.0,58.708,25.0,30.792,38.625,7.833,26.583,0.0,3.125,34.208,27.4,19.721,12.3
2013-05-11,96.0,88.958,62.0,17.0,19.625,2.625,9.958,27.0,0.583,15.917,18.2,16.188,14.4
2013-05-12,97.0,75.292,40.0,7.167,7.625,0.458,8.792,5.0,0.792,12.417,23.7,17.15,12.6
2013-05-13,89.0,75.625,50.0,9.667,10.708,1.042,14.208,0.0,1.292,19.958,22.8,16.892,12.6
2013-05-14,93.0,69.417,47.0,23.042,26.167,3.125,21.0,0.0,2.667,28.458,25.6,20.25,14.5
2013-05-15,91.0,72.667,49.0,10.417,11.875,1.458,23.875,0.0,1.667,31.792,22.7,17.992,13.2
2013-05-16,91.0,67.083,45.0,10.792,12.708,1.917,20.458,3.0,1.458,25.708,23.2,18.104,11.4
2013-05-17,91.0,63.375,31.0,8.625,9.333,0.708,11.5,1.0,1.125,15.292,22.0,15.254,9.9
2013-05-18,84.0,63.417,36.0,12.167,13.542,1.375,12.417,0.0,1.542,17.917,23.1,17.138,11.1
2013-05-19,93.0,64.208,39.0,6.25,6.667,0.417,9.542,5.0,2.042,12.375,22.7,18.45,15.0
2013-05-20,97.0,95.25,93.0,19.0,21.667,2.667,7.667,19.0,1.0,11.75,18.4,16.925,15.0
2013-05-21,97.0,75.417,54.0,10.304,11.304,1.0,11.318,0.0,1.19,18.318,24.2,20.325,17.1
2013-05-22,89.0,73.792,53.0,14.667,16.542,1.875,24.0,0.0,1.875,27.75,23.7,19.625,15.6
2013-05-23,95.0,58.292,37.0,14.333,16.208,1.875,25.125,0.0,1.917,33.0,22.9,19.738,16.8
2013-05-24,82.0,53.125,17.0,16.375,18.833,2.458,14.667,0.0,1.958,18.0,26.8,19.688,12.3
2013-05-25,83.0,66.958,44.0,6.958,7.417,0.458,6.667,0.0,1.583,13.667,21.0,15.667,11.1
2013-05-26,83.0,67.125,41.0,8.042,8.708,0.667,14.083,0.0,2.083,18.708,24.9,19.612,15.2
2013-05-27,85.0,64.958,46.0,12.125,12.875,0.75,12.792,0.0,3.042,16.5,24.0,20.183,16.9
2013-05-28,77.0,65.375,45.0,9.75,10.833,1.083,8.667,0.0,2.591,13.333,24.2,20.092,18.0
2013-05-29,84.0,72.958,55.0,10.792,11.833,1.042,8.75,0.0,2.458,17.417,23.2,19.696,18.0
2013-05-30,95.0,85.792,78.0,9.909,10.727,0.818,14.542,2.0,1.95,19.875,20.5,19.304,18.2
2013-05-31,95.0,62.625,36.0,6.958,7.25,0.292,10.458,2.0,1.792,18.0,24.0,19.5,14.1
2013-06-01,85.0,66.583,35.0,7.167,7.833,0.667,12.125,0.0,2.083,20.792,23.6,17.088,13.1
2013-06-02,83.0,69.5,51.0,2.792,2.792,0.0,9.917,0.0,1.875,14.125,18.8,15.425,12.0
2013-06-03,87.0,66.667,44.0,13.625,15.167,1.542,15.125,0.0,3.0,20.708,23.0,17.429,11.3
2013-06-04,92.0,68.583,37.0,16.565,18.217,1.652,23.0,0.0,2.682,30.583,26.2,20.412,14.2
2013-06-05,90.0,67.625,39.0,14.792,17.333,2.542,17.0,0.0,3.208,23.625,25.6,20.95,17.6
2013-06-06,82.0,68.208,51.0,12.375,13.667,1.292,12.5,0.0,2.542,16.917,23.4,20.488,17.8
2013-06-07,86.0,67.042,48.0,4.5,4.875,0.375,6.042,0.0,1.208,8.583,22.8,19.588,17.6
2013-06-08,90.0,66.833,36.0,13.375,14.208,0.833,14.333,0.0,1.708,23.583,25.1,20.15,16.4
2013-06-09,86.0,63.25,37.0,11.167,11.875,0.708,23.708,0.0,2.958,30.375,26.6,21.796,15.8
2013-06-10,87.0,71.375,53.0,13.375,14.542,1.167,20.167,0.0,2.5,26.958,25.0,21.246,18.9
2013-06-11,95.0,78.375,67.0,8.542,8.958,0.417,11.458,4.0,1.542,17.458,20.6,18.996,17.0
2013-06-12,96.0,91.625,80.0,6.208,7.0,0.792,12.75,8.0,1.0,18.167,21.8,18.567,16.6
2013-06-13,97.0,96.0,95.0,3.042,3.75,0.708,3.083,21.0,1.0,2.917,19.4,18.588,18.2
2013-06-14,98.0,91.458,76.0,7.708,9.792,2.083,10.833,12.0,1.0,10.75,24.9,20.679,18.0
2013-06-15,96.0,81.292,62.0,14.458,20.083,5.625,14.25,0.0,1.458,16.833,26.4,23.067,20.0
2013-06-16,97.0,89.5,75.0,3.5,3.875,0.375,7.958,29.0,1.167,7.333,22.5,20.046,18.2
2013-06-17,95.0,80.542,63.0,9.5,10.542,1.042,14.417,0.0,1.375,16.917,26.3,21.712,17.7
2013-06-18,92.0,76.708,55.0,20.619,24.476,3.857,33.182,0.0,1.429,38.136,28.2,24.021,20.8
2013-06-19,93.0,83.458,75.0,16.75,19.667,2.917,28.167,4.0,0.583,31.583,24.9,23.138,21.6
2013-06-20,96.0,93.792,87.0,19.417,20.458,1.042,12.667,19.0,0.292,16.417,20.7,19.146,18.0
2013-06-21,95.0,89.667,81.0,27.875,30.792,2.917,16.958,13.0,0.708,22.458,20.9,19.188,17.0
2013-06-22,97.0,77.917,55.0,17.625,19.833,2.208,16.083,1.0,0.708,22.75,24.8,20.275,16.1
2013-06-23,95.0,73.5,54.0,5.833,5.958,0.125,24.042,0.0,0.833,27.292,24.9,21.162,16.5
2013-06-24,89.0,77.792,61.0,12.292,13.542,1.25,22.792,0.0,1.125,27.667,25.4,20.912,17.8
2013-06-25,93.0,80.75,56.0,14.708,15.375,0.667,31.0,12.0,1.25,34.625,25.8,21.217,18.6
2013-06-26,97.0,90.792,79.0,14.0,14.917,0.917,18.875,45.0,1.167,20.25,20.9,18.971,16.7
2013-06-27,97.0,67.833,42.0,7.042,7.375,0.333,7.333,1.0,0.792,7.917,24.5,20.388,15.5
2013-06-28,87.0,73.875,58.0,10.042,11.958,1.917,13.417,0.0,1.375,14.417,23.9,19.938,16.1
2013-06-29,93.0,74.292,46.0,7.917,8.625,0.708,16.542,0.0,0.917,20.375,26.3,20.942,17.4
2013-06-30,89.0,71.875,52.0,8.708,9.917,1.208,15.792,0.0,1.083,18.75,26.3,21.729,17.9
2013-07-01,87.0,77.083,62.0,14.75,16.375,1.625,9.958,2.0,1.708,12.917,23.3,20.883,19.5
2013-07-02,87.0,65.458,44.0,14.0,16.818,2.818,10.667,0.0,1.913,12.0,25.7,22.129,18.6
2013-07-03,86.0,75.583,62.0,12.917,14.792,1.875,10.083,0.0,1.25,14.375,23.9,21.504,19.6
2013-07-04,91.0,85.667,79.0,12.042,15.167,3.125,13.083,0.0,0.083,19.25,24.2,22.292,21.0
2013-07-05,95.0,88.75,79.0,9.583,14.125,4.542,20.458,3.0,0.0,30.25,25.1,23.033,21.5
2013-07-06,91.0,77.875,60.0,9.125,14.083,4.958,21.333,0.0,1.208,30.25,29.9,25.383,22.4
2013-07-07,91.0,73.792,51.0,11.75,16.417,4.667,21.0,0.0,0.708,30.708,32.2,26.712,22.8
2013-07-08,90.0,71.458,48.0,13.25,14.708,1.458,24.0,5.0,0.333,28.708,32.9,26.954,22.9
2013-07-09,94.0,69.875,46.0,15.292,16.25,0.958,38.958,1.0,0.5,52.042,33.4,27.45,22.1
2013-07-10,86.0,69.958,48.0,26.0,29.583,3.583,47.167,0.0,1.292,61.042,33.6,27.692,23.7
2013-07-11,86.0,69.958,51.0,20.333,22.125,1.792,44.458,0.0,0.792,59.917,32.6,27.671,24.0
2013-07-12,83.0,65.333,44.0,17.125,18.083,0.958,41.458,0.0,1.167,51.708,33.5,28.354,24.3
2013-07-13,85.0,65.875,45.0,10.458,10.792,0.333,40.917,0.0,0.625,53.292,33.1,27.858,23.3
2013-07-14,88.0,70.542,49.0,8.0,8.25,0.25,49.375,3.0,0.583,62.083,31.8,26.988,23.7
2013-07-15,87.0,69.0,35.0,7.208,8.042,0.833,23.167,1.0,0.292,27.75,33.3,25.783,19.4
2013-07-16,84.0,67.0,50.0,7.208,7.625,0.417,9.417,0.0,0.542,12.042,27.3,22.604,18.5
2013-07-17,93.0,78.583,60.0,12.652,14.13,1.478,21.909,8.0,0.696,24.13,26.3,21.762,18.0
2013-07-18,89.0,74.75,56.0,13.417,14.542,1.125,28.083,4.0,0.0,34.208,30.0,25.358,20.3
2013-07-19,89.0,69.125,45.0,5.917,6.625,0.708,9.542,0.0,0.0,9.167,28.4,22.446,18.1
2013-07-20,83.0,67.792,52.0,5.25,6.083,0.833,7.5,0.0,0.0,8.667,25.2,20.812,17.7
2013-07-21,80.0,65.667,51.0,5.792,6.083,0.292,12.208,0.0,0.208,15.625,27.0,21.917,17.3
2013-07-22,87.0,76.333,62.0,15.792,17.583,1.792,29.458,0.0,0.75,34.375,27.7,23.704,19.7
2013-07-23,93.0,74.167,42.0,12.042,13.0,0.958,31.917,9.0,0.0,37.958,33.5,25.712,21.0
2013-07-24,93.0,89.708,82.0,16.125,18.083,1.958,20.0,6.0,0.0,21.833,24.0,22.246,20.6
2013-07-25,93.0,82.375,68.0,9.208,10.25,1.042,18.458,1.0,0.0,22.042,26.9,23.842,20.4
2013-07-26,93.0,76.833,59.0,14.583,18.167,3.583,29.125,0.0,0.125,40.042,30.1,26.175,22.6
2013-07-27,95.0,76.042,49.0,11.417,12.583,1.167,27.292,15.0,0.0,37.083,32.0,25.9,19.9
2013-07-28,96.0,72.25,47.0,9.042,9.292,0.25,19.5,1.0,0.417,20.125,29.9,25.171,19.9
2013-07-29,96.0,88.5,77.0,19.818,21.455,1.636,33.958,16.0,1.727,37.455,24.5,23.158,21.9
2013-07-30,93.0,79.792,64.0,13.826,15.696,1.87,35.042,0.0,1.478,44.167,28.6,24.825,22.3
2013-07-31,89.0,78.875,65.0,9.208,9.708,0.5,37.583,0.0,1.708,45.5,28.3,24.6,21.9
2013-08-01,91.0,80.5,61.0,12.917,15.792,2.875,31.167,0.0,2.25,40.375,29.8,24.533,21.2
2013-08-02,88.0,75.25,63.0,5.958,6.833,0.875,11.667,0.0,0.833,13.333,26.5,22.4,19.9
2013-08-03,85.0,68.708,49.0,12.292,14.292,2.0,17.917,0.0,2.958,22.333,28.5,24.492,19.8
2013-08-04,84.0,71.167,51.0,7.5,8.167,0.667,15.583,0.0,2.083,19.167,29.5,25.85,22.7
2013-08-05,88.0,71.167,50.0,9.667,10.958,1.292,18.5,0.0,2.125,22.417,31.7,27.283,24.0
2013-08-06,91.0,77.583,55.0,13.913,16.435,2.522,22.318,1.0,2.913,30.478,31.3,26.929,24.5
2013-08-07,90.0,66.042,44.0,13.083,14.167,1.083,22.167,0.0,1.333,25.458,32.8,27.817,22.5
2013-08-08,85.0,68.583,46.0,19.5,22.875,3.375,36.583,0.0,2.917,52.0,32.6,28.196,24.3
2013-08-09,91.0,73.542,56.0,18.833,20.458,1.625,45.0,0.0,3.5,80.292,32.6,28.867,25.4
2013-08-10,88.0,66.875,46.0,17.042,17.542,0.5,54.792,0.0,5.0,89.167,36.0,30.721,25.9
2013-08-11,82.0,61.958,39.0,13.625,13.917,0.292,51.125,0.0,2.708,79.625,35.9,30.8,26.9
2013-08-12,81.0,65.083,48.0,8.667,9.042,0.375,48.875,0.0,1.417,63.542,33.9,29.346,25.2
2013-08-13,93.0,66.125,41.0,6.708,6.958,0.25,43.208,2.0,0.667,52.458,32.6,27.808,23.4
2013-08-14,86.0,62.083,40.0,8.125,8.417,0.292,30.25,0.0,2.042,34.0,32.3,27.767,23.4
2013-08-15,84.0,64.042,36.0,9.958,10.958,1.0,29.083,0.0,2.458,35.125,32.4,28.029,24.4
2013-08-16,84.0,66.958,44.0,8.375,9.208,0.833,30.625,0.0,2.667,36.625,32.9,28.192,25.1
2013-08-17,83.0,68.083,48.0,7.167,8.042,0.875,18.583,0.0,1.917,20.125,32.0,27.554,24.8
2013-08-18,81.0,66.292,49.0,5.417,6.0,0.583,11.958,0.0,1.833,15.792,32.4,28.058,25.0
2013-08-19,82.0,66.5,46.0,10.375,13.083,2.708,14.292,0.0,1.417,18.792,33.5,28.625,25.4
2013-08-20,85.0,71.125,50.0,8.792,12.583,3.792,10.25,0.0,1.333,16.125,32.9,28.088,25.1
2013-08-21,95.0,78.917,56.0,11.609,12.913,1.304,17.0,15.0,0.174,21.167,31.3,26.271,23.4
2013-08-22,96.0,80.792,55.0,11.708,12.292,0.583,27.458,2.0,1.333,38.917,30.4,25.625,22.2
2013-08-23,95.0,85.792,71.0,17.708,19.458,1.75,25.25,10.0,0.542,41.5,29.3,25.358,22.2
2013-08-24,97.0,72.208,47.0,15.792,18.333,2.542,13.958,0.0,0.958,17.667,32.2,26.412,21.8
2013-08-25,86.0,76.958,67.0,9.25,9.417,0.167,17.542,5.0,0.625,18.542,24.2,22.538,20.3
2013-08-26,90.0,67.625,41.0,14.75,16.167,1.417,17.042,0.0,0.875,19.0,28.7,23.925,19.4
2013-08-27,97.0,70.542,45.0,13.125,13.708,0.583,12.25,18.0,0.826,13.0,27.8,23.121,17.1
2013-08-28,90.0,59.75,32.0,15.958,17.083,1.125,16.375,0.0,2.667,18.75,30.8,25.612,19.4
2013-08-29,92.0,68.375,51.0,16.875,17.792,0.917,29.208,0.0,3.833,36.458,29.1,25.746,21.1
2013-08-30,82.0,65.917,49.0,15.333,18.375,3.042,25.75,0.0,1.958,33.875,32.9,28.583,24.6
2013-08-31,88.0,73.292,53.0,14.917,18.375,3.458,21.5,0.0,1.5,34.583,31.8,27.617,24.5
2013-09-01,86.0,68.333,46.0,8.042,9.583,1.542,16.0,0.0,1.375,26.083,34.2,28.167,23.5
2013-09-02,85.0,73.583,60.0,11.5,15.083,3.583,11.958,0.0,1.625,17.0,30.2,26.367,22.7
2013-09-03,88.0,68.292,40.0,9.087,13.87,4.783,10.227,0.0,2.696,15.087,33.0,27.6,24.6
2013-09-04,96.0,80.0,65.0,11.958,14.458,2.5,11.583,17.0,1.667,14.833,29.0,25.629,21.9
2013-09-05,94.0,86.0,79.0,13.417,17.042,3.625,12.833,14.0,1.375,17.417,26.8,24.875,23.4
2013-09-06,90.0,77.208,65.0,8.667,9.708,1.042,9.792,0.0,0.583,12.375,25.9,23.054,21.0
2013-09-07,87.0,77.875,65.0,7.292,7.875,0.583,15.833,0.0,0.792,18.708,26.4,23.304,20.6
2013-09-08,97.0,87.708,73.0,6.375,7.708,1.333,12.083,29.0,0.375,18.208,27.2,22.471,18.1
2013-09-09,97.0,74.75,43.0,9.208,10.083,0.875,7.958,0.0,0.292,8.5,27.0,21.75,18.3
2013-09-10,91.0,73.75,48.0,8.667,9.75,1.083,13.625,2.0,1.125,16.542,27.2,22.196,17.7
2013-09-11,97.0,83.083,63.0,9.708,11.0,1.292,12.5,5.0,0.458,15.0,25.1,21.862,19.3
2013-09-12,88.0,66.667,45.0,17.375,19.208,1.833,18.042,0.0,1.667,22.708,30.5,25.412,20.0
2013-09-13,92.0,72.208,52.0,14.458,15.958,1.5,21.625,0.0,1.875,27.958,30.2,25.558,21.6
2013-09-14,93.0,73.75,52.0,10.375,11.917,1.542,15.125,0.0,1.083,20.708,30.6,25.921,21.3
2013-09-15,97.0,85.417,70.0,8.042,11.417,3.375,10.458,46.0,0.542,15.958,28.3,24.733,20.9
2013-09-16,90.0,69.333,41.0,5.0,5.625,0.625,11.875,9.0,0.167,17.625,26.0,23.954,19.0
2013-09-17,80.0,53.0,33.0,9.375,10.458,1.083,8.708,0.0,0.792,12.667,26.4,20.671,15.5
2013-09-18,91.0,59.625,36.0,19.591,23.136,3.545,12.5,0.0,0.909,15.917,26.6,20.646,15.1
2013-09-19,89.0,64.208,32.0,20.125,25.5,5.375,19.292,0.0,1.792,22.708,27.0,20.5,14.9
2013-09-20,90.0,67.917,45.0,20.833,25.042,4.208,19.542,0.0,2.042,24.25,27.1,22.175,15.9
2013-09-21,87.0,68.208,45.0,18.917,21.0,2.083,20.208,0.0,1.833,27.042,28.7,23.762,18.8
2013-09-22,92.0,70.667,41.0,8.292,9.5,1.208,23.875,0.0,0.917,30.167,28.7,23.004,18.9
2013-09-23,80.0,64.917,52.0,2.75,3.167,0.417,7.792,0.0,0.083,13.042,23.1,19.696,17.2
2013-09-24,90.0,75.542,52.0,8.958,10.333,1.375,14.0,0.0,0.333,19.5,25.7,20.517,15.5
2013-09-25,97.0,95.75,90.0,18.958,23.792,4.833,13.167,27.0,0.333,20.333,21.8,20.542,19.4
2013-09-26,96.0,77.25,55.0,7.708,8.958,1.25,7.333,1.0,0.292,10.417,20.4,18.542,13.6
2013-09-27,77.0,54.792,31.0,11.167,12.667,1.5,6.208,0.0,0.125,7.583,22.4,16.571,11.6
2013-09-28,85.0,63.083,36.0,13.625,16.25,2.625,10.333,0.0,0.667,12.5,23.7,17.533,11.0
2013-09-29,82.0,62.958,38.0,7.75,8.25,0.5,11.125,0.0,1.125,15.042,24.7,19.533,15.8
2013-09-30,89.0,68.958,48.0,9.875,11.542,1.667,10.917,0.0,0.5,14.375,24.0,19.442,14.3
2013-10-01,95.0,88.458,73.0,13.955,16.636,2.682,14.318,13.0,0.238,15.696,20.8,19.096,16.5
2013-10-02,98.0,96.458,94.0,18.667,26.458,7.792,14.292,36.0,0.375,13.5,21.5,19.896,18.2
2013-10-03,98.0,75.125,54.0,14.833,25.0,10.167,19.375,2.0,0.833,22.083,26.3,21.529,16.7
2013-10-04,90.0,81.375,73.0,10.625,12.042,1.417,13.167,2.0,0.5,14.5,16.2,14.992,13.7
2013-10-05,97.0,95.667,93.0,11.958,13.542,1.583,12.417,15.0,0.0,13.208,16.4,14.888,12.3
2013-10-06,98.0,92.792,81.0,5.167,5.75,0.583,12.833,1.0,0.0,14.0,21.2,18.383,15.9
2013-10-07,96.0,82.583,62.0,11.417,13.333,1.917,17.083,0.0,0.708,18.333,24.8,21.096,18.0
