date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,202.25,64.0,48.0,38.0,18.167,25.875,33.208,7.333,1.25,25.333,8.9,5.017,1.3,220.417
2011-01-02,198.087,74.0,50.958,25.0,15.043,17.783,24.043,6.261,1.043,17.292,10.2,5.208,1.9,213.13
2011-01-03,190.708,43.0,28.458,15.0,7.5,13.333,15.167,1.833,0.667,1.542,10.6,6.058,3.4,198.208
2011-01-04,194.87,56.0,38.958,25.0,15.304,23.217,30.304,7.087,1.435,8.522,10.0,5.121,1.4,210.174
2011-01-05,193.083,41.0,26.5,15.0,10.167,19.583,24.5,4.917,1.208,3.5,9.2,5.233,2.4,203.25
2011-01-06,199.708,59.0,39.417,28.0,21.583,34.25,61.958,27.708,2.208,12.75,8.9,4.996,2.2,221.292
2011-01-07,196.917,62.0,35.917,18.0,13.042,21.583,38.75,17.167,0.583,7.0,8.4,4.546,-0.3,209.958
2011-01-08,197.25,43.0,31.5,20.0,10.375,15.417,17.042,1.625,0.458,4.333,9.3,5.121,1.5,207.625
2011-01-09,197.13,71.0,48.375,33.0,16.217,27.826,35.391,7.565,2.348,19.083,9.8,5.096,1.0,213.348
2011-01-10,197.167,72.0,52.333,32.0,17.833,33.125,49.875,16.75,1.833,20.583,10.0,5.654,0.1,215.0
2011-01-11,191.522,81.0,57.125,31.0,14.217,22.5,33.0,10.5,1.318,14.217,10.1,4.675,1.4,205.739
2011-01-12,193.75,45.0,32.167,21.0,14.042,26.083,45.792,19.708,0.875,8.0,6.5,2.779,-0.5,207.792
2011-01-13,196.542,73.0,48.417,32.0,34.333,41.542,85.75,44.208,3.042,18.667,9.6,4.088,-1.0,230.875
2011-01-14,194.333,60.0,36.0,23.0,13.667,26.667,41.583,14.917,1.0,8.0,8.1,4.033,-0.2,208.0
2011-01-15,200.208,56.0,42.708,30.0,20.458,29.125,44.667,15.542,2.458,20.25,5.9,3.188,-0.8,220.667
2011-01-16,196.238,54.0,41.667,30.0,15.19,26.524,35.952,9.429,1.143,20.348,4.8,3.096,0.7,211.429
2011-01-17,192.708,66.0,43.0,28.0,12.458,23.125,38.0,14.875,0.75,10.583,7.2,4.021,1.4,205.167
2011-01-18,201.208,68.0,52.708,34.0,27.375,38.375,72.458,34.083,1.958,27.833,9.3,4.233,-0.8,228.583
2011-01-19,196.417,63.0,54.375,47.0,20.208,25.625,45.125,19.5,1.833,27.625,9.4,5.488,0.8,216.625
2011-01-20,190.792,94.0,86.042,58.0,9.625,15.458,17.208,1.75,0.75,15.25,5.4,2.792,1.5,200.417
2011-01-21,190.417,96.0,84.667,73.0,10.208,15.417,17.125,1.708,0.0,7.708,3.7,3.112,2.2,200.625
2011-01-22,190.917,97.0,91.833,83.0,11.042,16.625,21.917,5.292,0.0,5.167,7.3,4.558,2.7,201.958
2011-01-23,204.81,97.0,86.667,60.0,24.762,33.095,125.19,92.095,0.714,15.652,9.0,4.329,0.2,229.571
2011-01-24,198.167,98.0,61.708,41.0,13.958,28.167,46.875,18.708,0.875,8.583,4.6,2.188,0.0,212.125
2011-01-25,202.333,79.0,56.875,28.0,25.042,36.958,76.0,39.042,2.542,21.875,8.1,3.442,-0.3,227.375
2011-01-26,198.333,80.0,44.167,23.0,12.917,25.083,31.833,6.75,1.125,9.833,5.9,2.138,-1.5,211.25
2011-01-27,202.583,60.0,46.125,29.0,19.083,31.958,60.708,28.75,1.958,15.708,6.7,2.262,-1.9,221.667
2011-01-28,200.333,60.0,39.833,22.0,13.5,23.042,31.042,8.0,1.583,14.5,5.6,1.75,-1.3,213.833
2011-01-29,196.292,45.0,29.5,19.0,7.167,8.75,9.833,1.083,1.0,4.333,5.7,2.533,-0.7,203.458
2011-01-30,196.826,40.0,29.125,19.0,16.826,27.87,55.261,27.391,0.957,6.625,6.0,2.688,-0.4,213.652
2011-01-31,196.826,57.0,37.958,23.0,20.652,33.955,66.955,33.0,1.818,14.174,7.9,3.054,-2.8,217.478
2011-02-01,191.958,54.0,39.292,24.0,13.375,23.542,45.25,21.708,2.75,15.292,11.1,5.954,-0.1,205.333
