date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,TEMP_max,TEMP_mean,TEMP_min
2012-12-26,98.0,55.083,37.0,12.5,21.667,9.167,7.2,2.308,-2.0
2012-12-27,97.0,67.167,38.0,20.87,46.913,26.043,7.3,0.375,-5.2
2012-12-28,98.0,87.458,59.0,32.917,82.667,49.75,5.5,0.742,-5.7
2012-12-29,99.0,94.333,80.0,9.5,11.125,1.625,10.0,5.992,2.9
2012-12-30,99.0,98.375,97.0,11.875,14.0,2.125,8.5,6.792,5.4
2012-12-31,99.0,80.917,57.0,7.5,8.25,0.75,10.8,6.583,-1.4
2013-01-01,98.0,75.5,38.0,12.25,13.958,1.708,13.9,6.525,-2.4
2013-01-02,98.0,73.125,38.0,9.826,12.565,2.739,12.5,4.196,-2.2
2013-01-03,98.0,81.75,50.0,12.833,19.417,6.583,9.6,2.392,-3.0
2013-01-04,98.0,79.375,57.0,14.125,20.708,6.583,11.6,3.821,-2.5
2013-01-05,91.0,70.5,47.0,9.5,11.292,1.792,6.5,2.171,-2.5
2013-01-06,94.0,58.667,33.0,12.625,23.958,11.333,9.7,3.017,-3.4
2013-01-07,97.0,74.125,40.0,23.739,60.043,36.304,9.6,1.862,-6.6
2013-01-08,98.0,88.042,58.0,29.375,70.458,41.083,13.1,6.421,-2.1
2013-01-09,99.0,93.625,70.0,12.217,17.391,5.174,9.5,5.792,1.7
2013-01-10,97.0,62.708,32.0,14.583,32.0,17.417,5.0,0.675,-4.7
2013-01-11,98.0,79.0,39.0,18.125,44.583,26.458,8.8,0.271,-6.1
2013-01-12,98.0,85.292,54.0,16.583,27.083,10.5,8.9,1.15,-5.2
2013-01-13,98.0,67.583,38.0,15.292,29.042,13.75,7.8,1.658,-3.9
2013-01-14,89.0,59.375,36.0,15.417,24.292,8.875,6.7,1.858,-1.5
2013-01-15,80.0,73.458,68.0,17.625,21.667,4.042,3.7,1.225,-1.3
2013-01-16,97.0,72.875,38.0,20.955,48.091,27.136,8.4,0.754,-5.7
2013-01-17,95.0,67.042,43.0,22.625,36.5,13.875,9.6,3.342,-1.8
2013-01-18,98.0,79.417,40.0,17.875,28.333,10.458,8.0,1.371,-3.1
2013-01-19,98.0,65.25,34.0,7.333,8.5,1.167,7.1,2.096,-3.0
2013-01-20,96.0,73.042,44.0,15.167,28.292,13.125,9.1,2.013,-4.8
2013-01-21,97.0,73.833,35.0,21.375,46.875,25.5,12.7,5.012,-2.2
2013-01-22,99.0,85.5,49.0,19.708,42.542,22.833,8.7,2.467,-2.8
2013-01-23,98.0,65.667,37.0,21.318,34.636,13.318,11.0,3.529,-3.4
2013-01-24,98.0,82.75,57.0,26.5,51.0,24.5,13.1,5.312,-1.5
2013-01-25,98.0,84.083,53.0,36.292,87.375,51.083,12.3,5.317,-2.0
2013-01-26,98.0,65.583,39.0,7.25,8.208,0.958,15.4,9.929,1.3
2013-01-27,92.0,59.167,35.0,11.167,17.917,6.75,7.2,2.104,-1.6
2013-01-28,89.0,61.958,32.0,22.25,37.958,15.708,14.2,8.146,-0.4
2013-01-29,95.0,55.542,27.0,16.542,26.0,9.458,13.3,6.921,2.4
2013-01-30,98.0,88.042,61.0,15.909,30.909,15.0,15.3,9.854,0.7
2013-01-31,93.0,59.167,35.0,16.625,28.333,11.708,14.7,9.608,0.3
2013-02-01,98.0,87.292,62.0,18.625,35.75,17.125,8.3,3.496,-2.0
2013-02-02,99.0,96.625,84.0,21.375,34.708,13.333,11.8,6.421,0.6
2013-02-03,99.0,92.917,75.0,21.333,31.583,10.25,18.4,13.308,8.6
2013-02-04,99.0,94.833,84.0,9.458,13.167,3.708,14.3,3.85,-2.2
2013-02-05,84.0,60.083,42.0,9.792,14.292,4.5,4.2,-0.117,-2.9
2013-02-06,75.0,62.25,46.0,19.455,31.909,12.455,4.9,0.508,-4.0
2013-02-07,80.0,59.958,38.0,13.958,19.792,5.833,7.4,2.358,-0.5
2013-02-08,99.0,97.083,83.0,6.292,7.5,1.208,1.5,0.412,-0.7
2013-02-09,99.0,91.083,65.0,9.833,15.458,5.625,7.5,1.917,-1.2
2013-02-10,98.0,75.375,45.0,17.417,30.5,13.083,7.1,2.683,-1.2
2013-02-11,98.0,93.375,77.0,8.042,10.125,2.083,3.0,1.338,-0.4
2013-02-12,98.0,78.292,71.0,9.292,15.458,6.167,6.2,2.792,-2.1
2013-02-13,98.0,82.875,54.0,26.909,61.545,34.636,6.2,1.642,-3.6
2013-02-14,99.0,94.792,80.0,9.083,10.75,1.667,2.4,1.4,0.5
2013-02-15,99.0,94.708,72.0,7.375,10.125,2.75,13.2,5.6,2.6
2013-02-16,72.0,56.042,41.0,4.958,6.75,1.792,10.9,6.829,3.9
2013-02-17,57.0,48.125,33.0,13.625,17.583,3.958,12.5,6.896,2.2
2013-02-18,71.0,52.292,35.0,12.25,15.667,3.417,9.0,4.017,-0.6
2013-02-19,94.0,68.875,40.0,21.292,43.625,22.333,7.1,2.046,-1.9
2013-02-20,96.0,75.833,52.0,22.391,36.478,14.087,7.6,2.579,-3.6
2013-02-21,89.0,59.542,32.0,20.095,30.0,9.905,10.3,3.983,-2.3
2013-02-22,92.0,66.042,29.0,21.125,43.458,22.333,9.1,2.2,-3.7
2013-02-23,90.0,71.042,49.0,8.042,10.083,2.042,9.0,4.508,-1.0
2013-02-24,95.0,77.25,65.0,12.375,16.75,4.375,8.7,4.983,2.6
2013-02-25,96.0,65.833,31.0,24.667,36.167,11.5,13.4,6.404,-0.5
2013-02-26,98.0,75.708,38.0,17.125,34.875,17.75,13.4,5.579,-2.8
2013-02-27,98.0,92.833,79.0,28.318,57.409,29.091,14.7,9.725,3.4
2013-02-28,98.0,81.792,38.0,11.833,17.083,5.25,19.3,13.546,9.1
2013-03-01,99.0,93.333,82.0,8.458,9.875,1.417,10.5,7.812,5.7
2013-03-02,99.0,98.708,98.0,4.375,4.917,0.542,5.7,5.0,4.1
2013-03-03,99.0,86.083,63.0,10.0,13.917,3.917,9.6,5.1,1.3
2013-03-04,98.0,72.583,47.0,12.833,17.208,4.375,10.2,4.967,-0.8
2013-03-05,99.0,98.208,85.0,18.833,24.292,5.458,8.2,6.142,4.9
2013-03-06,79.0,50.917,37.0,10.261,15.478,5.217,7.8,4.162,-0.7
2013-03-07,98.0,59.083,28.0,18.909,30.636,11.727,9.4,3.196,-2.3
2013-03-08,98.0,64.625,28.0,19.087,29.783,10.696,10.5,3.583,-4.8
2013-03-09,98.0,75.5,46.0,6.208,7.458,1.25,8.2,3.692,-1.5
2013-03-10,98.0,55.208,24.0,12.909,19.727,6.818,8.1,3.312,-1.8
2013-03-11,96.0,52.125,21.0,15.875,21.042,5.167,10.6,3.971,-2.8
2013-03-12,98.0,65.375,34.0,18.708,33.458,14.75,17.8,9.025,-2.8
2013-03-13,98.0,95.375,88.0,14.217,25.304,11.087,18.7,12.683,5.2
2013-03-14,98.0,92.5,81.0,10.609,12.261,1.652,11.9,8.05,3.9
2013-03-15,98.0,69.0,30.0,12.333,17.958,5.625,11.8,6.262,1.8
2013-03-16,98.0,75.667,51.0,10.333,12.167,1.833,15.6,7.988,0.3
2013-03-17,98.0,78.583,53.0,8.375,11.167,2.792,14.5,7.975,-1.4
2013-03-18,99.0,83.792,60.0,11.375,15.958,4.583,19.2,13.408,4.3
2013-03-19,83.0,58.833,46.0,7.792,8.292,0.5,12.4,9.75,7.0
2013-03-20,99.0,96.25,83.0,18.35,24.4,6.05,9.1,7.692,6.1
2013-03-21,98.0,58.542,33.0,7.083,8.583,1.5,13.8,8.588,5.0
2013-03-22,92.0,57.75,29.0,11.333,14.083,2.75,13.8,7.658,2.4
2013-03-23,98.0,61.167,28.0,7.875,8.5,0.625,16.4,9.3,1.1
2013-03-24,98.0,61.625,27.0,14.125,23.583,9.458,18.1,10.321,0.3
2013-03-25,96.0,63.708,28.0,18.0,21.958,3.958,21.4,15.262,8.9
2013-03-26,98.0,86.417,59.0,17.708,29.417,11.708,19.6,14.121,7.6
2013-03-27,98.0,95.417,82.0,13.9,23.7,9.8,15.3,10.4,4.3
2013-03-28,99.0,63.625,25.0,20.75,48.667,27.917,20.6,12.517,2.4
2013-03-29,90.0,70.75,49.0,8.833,10.5,1.667,21.2,16.675,12.2
2013-03-30,98.0,91.042,60.0,3.875,4.667,0.792,19.0,15.792,13.8
2013-03-31,68.0,44.208,25.0,8.667,11.25,2.583,19.2,14.646,7.4
2013-04-01,99.0,76.167,54.0,9.583,14.208,4.625,13.7,9.296,2.8
2013-04-02,98.0,96.833,90.0,13.25,17.417,4.167,14.8,11.971,8.5
2013-04-03,98.0,93.875,78.0,11.208,15.583,4.375,14.6,12.404,8.0
2013-04-04,98.0,82.875,52.0,11.545,24.364,12.818,20.2,13.346,4.7
2013-04-05,98.0,91.042,74.0,12.708,16.375,3.667,21.2,15.412,11.1
2013-04-06,98.0,89.375,65.0,4.125,6.0,1.875,20.2,16.754,13.3
2013-04-07,98.0,73.625,45.0,3.958,4.542,0.583,22.8,17.8,10.5
2013-04-08,81.0,46.083,28.0,13.708,18.875,5.167,18.4,12.438,5.7
2013-04-09,97.0,68.792,34.0,12.917,21.375,8.458,20.4,14.017,3.7
2013-04-10,96.0,73.042,47.0,7.833,8.958,1.125,17.1,12.246,7.6
2013-04-11,98.0,87.333,52.0,9.091,12.955,3.864,12.0,7.417,4.1
2013-04-12,98.0,70.708,38.0,11.208,17.75,6.542,15.3,9.488,1.6
2013-04-13,98.0,74.583,41.0,8.958,15.542,6.583,15.4,9.567,2.2
2013-04-14,97.0,69.542,54.0,3.292,3.5,0.208,19.4,15.346,6.8
2013-04-15,87.0,72.75,59.0,6.667,7.25,0.583,19.4,15.846,8.8
2013-04-16,97.0,77.958,56.0,13.333,20.083,6.75,19.6,14.529,6.0
2013-04-17,90.0,73.292,47.0,6.292,7.333,1.042,22.7,20.1,17.6
2013-04-18,98.0,80.417,65.0,7.174,9.435,2.261,23.2,19.008,11.6
2013-04-19,98.0,72.125,37.0,8.739,9.913,1.174,18.8,12.321,8.1
2013-04-20,98.0,78.042,61.0,11.333,13.083,1.75,10.3,7.904,6.0
2013-04-21,98.0,96.958,74.0,5.625,5.958,0.333,8.5,6.425,5.4
2013-04-22,97.0,68.625,39.0,12.708,16.625,3.917,15.9,9.379,3.1
2013-04-23,98.0,69.5,44.0,15.208,31.542,16.333,18.1,11.746,1.6
2013-04-24,98.0,86.833,71.0,6.542,8.958,2.417,17.0,15.696,12.6
2013-04-25,98.0,77.417,45.0,9.591,13.636,4.045,21.9,16.121,10.6
2013-04-26,97.0,74.75,45.0,6.875,8.958,2.083,22.7,16.371,10.1
2013-04-27,97.0,51.125,31.0,10.667,13.875,3.208,20.4,14.283,8.0
2013-04-28,82.0,46.167,33.0,7.125,7.667,0.542,20.1,15.183,9.0
2013-04-29,98.0,65.083,26.0,10.042,11.333,1.292,21.2,15.742,4.4
2013-04-30,83.0,77.208,71.0,5.5,6.25,0.75,20.7,18.825,15.3
2013-05-01,98.0,83.583,61.0,7.083,7.917,0.833,16.3,12.871,10.4
2013-05-02,98.0,87.5,61.0,8.619,11.476,2.857,16.2,11.521,8.7
2013-05-03,98.0,78.917,41.0,7.625,9.917,2.292,17.2,12.575,8.2
2013-05-04,98.0,81.875,56.0,3.958,4.25,0.292,18.5,14.075,7.1
2013-05-05,98.0,68.208,31.0,4.25,4.417,0.167,22.6,15.862,8.2
2013-05-06,98.0,70.333,37.0,6.167,6.417,0.25,24.6,18.242,11.8
2013-05-07,69.0,46.708,29.0,7.0,8.458,1.458,20.0,14.804,7.1
2013-05-08,96.0,62.083,25.0,12.458,17.0,4.542,21.9,13.008,3.3
2013-05-09,98.0,65.5,22.0,15.762,23.857,8.095,25.0,16.492,5.7
2013-05-10,98.0,78.542,34.0,14.375,19.708,5.333,26.8,18.879,10.6
2013-05-11,98.0,94.208,77.0,5.875,8.292,2.417,20.7,19.254,17.8
2013-05-12,98.0,88.833,56.0,2.917,3.542,0.625,24.9,17.912,13.8
2013-05-13,98.0,89.667,71.0,4.917,7.083,2.167,23.0,17.775,13.7
2013-05-14,98.0,78.083,35.0,10.583,13.917,3.333,27.9,20.95,13.5
2013-05-15,98.0,85.625,60.0,5.417,7.083,1.667,24.1,18.908,14.1
2013-05-16,98.0,81.542,51.0,7.391,9.174,1.783,24.3,18.783,12.2
2013-05-17,98.0,80.208,45.0,5.826,7.13,1.304,21.5,15.225,10.6
2013-05-18,98.0,74.0,39.0,7.333,10.125,2.792,24.8,17.771,9.0
2013-05-19,98.0,75.042,52.0,2.458,2.917,0.458,25.1,19.558,14.3
2013-05-20,98.0,98.0,98.0,4.417,6.333,1.917,21.3,19.288,16.5
2013-05-21,99.0,85.542,62.0,8.458,10.292,1.833,25.3,21.538,18.1
2013-05-22,98.0,88.125,68.0,7.167,9.167,2.0,25.9,20.596,16.9
2013-05-23,98.0,70.708,44.0,10.545,14.818,4.273,23.8,19.617,16.0
2013-05-24,98.0,65.625,32.0,17.125,25.0,7.875,27.7,20.029,12.4
2013-05-25,96.0,82.375,60.0,5.292,5.833,0.542,21.5,16.383,12.1
2013-05-26,98.0,85.0,70.0,3.458,3.75,0.292,23.9,19.9,15.4
2013-05-27,98.0,79.625,62.0,5.833,8.125,2.292,24.9,20.146,13.8
2013-05-28,98.0,82.042,58.0,6.417,9.833,3.417,24.2,20.446,15.6
2013-05-29,97.0,88.333,64.0,5.958,8.875,2.917,23.9,20.525,18.7
2013-05-30,98.0,93.5,89.0,4.409,7.0,2.591,22.9,21.479,19.6
2013-05-31,98.0,78.167,50.0,7.792,9.75,1.958,25.2,20.121,15.2
2013-06-01,98.0,85.292,56.0,6.5,7.333,0.833,21.7,17.221,13.5
2013-06-02,98.0,87.333,68.0,2.833,3.083,0.25,19.9,16.008,12.7
2013-06-03,98.0,82.5,59.0,6.917,8.5,1.583,23.7,17.346,11.0
2013-06-04,98.0,81.542,56.0,10.583,15.625,5.042,27.3,20.65,12.8
2013-06-05,98.0,76.708,46.0,8.625,11.708,3.083,28.0,21.946,15.9
2013-06-06,98.0,85.875,67.0,4.522,6.696,2.174,24.0,20.654,16.6
2013-06-07,98.0,84.958,63.0,4.13,5.0,0.87,23.2,20.017,17.8
2013-06-08,98.0,82.833,49.0,8.125,10.542,2.417,26.3,20.675,16.9
2013-06-09,98.0,86.25,57.0,4.875,6.375,1.5,26.9,21.388,14.9
2013-06-10,98.0,84.208,61.0,7.917,10.708,2.792,26.1,21.792,18.7
2013-06-11,98.0,94.208,86.0,9.25,10.667,1.417,21.9,20.079,18.7
2013-06-12,99.0,97.625,95.0,9.333,12.0,2.667,23.2,20.238,18.6
2013-06-13,99.0,98.167,98.0,7.182,8.818,1.636,21.0,20.471,20.0
2013-06-14,99.0,98.0,94.0,6.75,10.125,3.375,25.4,22.15,19.6
2013-06-15,99.0,96.958,92.0,4.333,8.5,4.167,26.2,23.938,22.2
2013-06-16,99.0,98.125,95.0,3.458,3.792,0.333,23.1,21.35,19.2
2013-06-17,99.0,93.208,79.0,4.792,6.5,1.708,27.1,22.65,19.0
2013-06-18,98.0,85.208,67.0,9.417,12.833,3.417,29.7,25.679,20.8
2013-06-19,98.0,92.875,86.0,9.5,12.708,3.208,26.6,25.225,23.3
2013-06-20,99.0,97.875,96.0,10.591,12.955,2.364,22.9,21.204,19.7
2013-06-21,99.0,97.708,95.0,10.583,14.167,3.583,22.6,20.317,18.5
2013-06-22,99.0,93.667,75.0,8.958,12.625,3.667,25.1,20.758,16.6
2013-06-23,99.0,89.25,65.0,5.0,5.375,0.375,25.5,21.679,17.8
2013-06-24,99.0,95.292,79.0,12.0,14.792,2.792,26.8,21.496,19.4
2013-06-25,99.0,90.292,72.0,8.583,12.958,4.375,27.3,22.55,19.0
2013-06-26,99.0,97.875,96.0,5.083,6.958,1.875,23.2,20.646,19.0
2013-06-27,98.0,81.917,53.0,5.455,6.682,1.227,25.7,21.158,17.4
2013-06-28,98.0,91.333,77.0,5.625,8.083,2.458,24.5,20.625,16.9
2013-06-29,99.0,89.958,69.0,7.625,9.417,1.792,27.3,21.633,18.8
2013-06-30,99.0,91.292,73.0,6.167,7.417,1.25,26.5,21.992,18.5
2013-07-01,98.0,88.458,76.0,4.625,8.208,3.583,24.7,21.775,18.1
2013-07-02,99.0,83.125,58.0,4.625,8.458,3.833,26.1,21.779,16.8
2013-07-03,98.0,82.958,62.0,5.458,8.5,3.042,27.0,22.817,18.0
2013-07-04,98.0,93.375,86.0,5.429,9.333,3.905,26.8,24.667,21.9
2013-07-05,98.0,93.625,86.0,3.25,5.708,2.458,28.4,26.308,23.9
2013-07-06,96.0,86.167,71.0,4.375,6.958,2.583,31.1,27.933,25.4
2013-07-07,96.0,82.833,68.0,7.25,10.125,2.875,32.5,28.604,24.7
2013-07-08,98.0,83.583,59.0,7.0,9.833,2.833,34.6,27.717,22.8
2013-07-09,98.0,84.0,55.0,7.958,11.0,3.042,35.2,28.2,24.0
2013-07-10,98.0,80.708,54.0,14.208,17.458,3.25,34.2,29.121,24.5
2013-07-11,98.0,78.458,59.0,14.591,21.318,6.727,35.9,29.946,24.1
2013-07-12,98.0,82.708,51.0,11.167,14.583,3.417,33.5,28.292,24.4
2013-07-13,98.0,85.542,60.0,6.875,9.042,2.167,35.4,27.729,23.4
2013-07-14,98.0,87.625,61.0,3.875,4.875,1.0,33.5,27.4,23.9
2013-07-15,98.0,85.75,55.0,6.083,7.667,1.583,33.9,25.958,20.3
2013-07-16,98.0,79.958,57.0,6.458,7.708,1.25,28.8,23.35,19.3
2013-07-17,98.0,90.333,72.0,6.917,9.083,2.167,27.4,22.525,18.8
2013-07-18,98.0,84.375,60.0,10.455,13.636,3.182,33.1,26.938,21.9
2013-07-19,95.0,81.417,63.0,6.667,8.042,1.375,28.3,22.946,19.1
2013-07-20,97.0,81.375,65.0,5.708,7.042,1.333,25.6,21.45,18.5
2013-07-21,97.0,80.75,60.0,8.25,9.375,1.125,28.6,22.483,17.8
2013-07-22,98.0,86.75,71.0,9.875,12.458,2.583,29.2,24.858,19.0
2013-07-23,98.0,85.875,60.0,7.792,9.542,1.75,33.4,26.888,22.6
2013-07-24,98.0,97.25,90.0,5.625,6.958,1.333,25.9,23.75,22.1
2013-07-25,99.0,93.375,80.0,6.818,9.955,3.136,28.9,25.321,21.7
2013-07-26,98.0,91.708,72.0,5.292,8.333,3.042,31.1,26.6,22.8
2013-07-27,98.0,93.417,67.0,8.042,10.875,2.833,33.2,26.271,22.0
2013-07-28,99.0,88.667,67.0,4.292,5.042,0.75,31.1,25.775,21.0
2013-07-29,98.0,97.792,95.0,7.292,10.208,2.917,26.1,24.442,23.0
2013-07-30,99.0,91.417,76.0,11.083,15.0,3.917,30.1,26.079,23.5
2013-07-31,98.0,93.875,82.0,7.708,9.917,2.208,29.1,25.396,23.4
2013-08-01,98.0,94.917,74.0,7.864,11.0,3.136,31.2,25.525,22.9
2013-08-02,98.0,89.125,72.0,9.208,12.25,3.042,27.4,23.612,21.2
2013-08-03,98.0,85.458,69.0,7.125,9.917,2.792,30.0,24.912,21.1
2013-08-04,98.0,86.333,66.0,4.333,5.542,1.208,30.1,26.117,21.8
2013-08-05,98.0,86.375,61.0,5.875,8.5,2.625,33.5,27.804,23.8
2013-08-06,99.0,95.708,79.0,5.333,8.167,2.833,30.9,26.854,24.8
2013-08-07,99.0,85.292,59.0,8.25,11.667,3.417,32.9,27.679,23.5
2013-08-08,98.0,85.208,64.0,13.217,18.261,5.043,33.8,28.304,23.0
2013-08-09,98.0,85.292,65.0,12.783,15.609,2.826,34.8,29.75,24.5
2013-08-10,98.0,83.875,65.0,7.208,9.5,2.292,36.1,30.788,25.3
2013-08-11,98.0,82.708,56.0,5.875,6.625,0.75,37.4,31.05,27.1
2013-08-12,98.0,85.292,59.0,8.083,10.125,2.042,35.0,29.975,26.8
2013-08-13,98.0,84.583,60.0,6.542,7.875,1.333,32.4,28.171,24.5
2013-08-14,98.0,82.5,55.0,5.042,6.333,1.292,32.1,27.175,22.9
2013-08-15,98.0,82.0,51.0,4.773,5.773,1.0,33.7,27.95,21.7
2013-08-16,98.0,80.708,58.0,6.208,8.083,1.875,34.4,28.671,24.0
2013-08-17,98.0,81.542,60.0,3.917,5.625,1.708,33.3,28.446,24.5
2013-08-18,95.0,77.292,55.0,2.583,3.083,0.5,34.1,29.0,25.2
2013-08-19,96.0,77.917,54.0,8.083,11.5,3.417,35.1,29.604,25.1
2013-08-20,96.0,77.708,54.0,4.875,8.417,3.542,34.6,29.65,26.0
2013-08-21,98.0,94.0,75.0,7.708,10.542,2.833,32.7,27.167,25.3
2013-08-22,98.0,90.708,68.0,6.409,8.455,2.045,32.7,27.312,24.7
2013-08-23,98.0,94.125,82.0,9.458,12.958,3.5,31.4,27.654,24.6
2013-08-24,98.0,87.167,64.0,11.625,17.458,5.833,33.2,27.558,24.0
2013-08-25,98.0,96.417,88.0,6.167,7.542,1.375,24.9,23.379,21.0
2013-08-26,99.0,85.042,62.0,8.958,13.917,4.958,28.8,24.367,19.7
2013-08-27,98.0,86.792,61.0,6.292,7.792,1.5,28.8,23.196,18.5
2013-08-28,98.0,79.833,43.0,8.875,12.917,4.042,31.8,25.4,19.9
2013-08-29,98.0,79.625,55.0,9.136,12.091,2.955,31.4,26.742,20.6
2013-08-30,95.0,79.958,61.0,14.125,19.292,5.167,34.9,29.921,26.2
2013-08-31,98.0,83.667,62.0,9.625,13.792,4.167,34.1,29.208,24.7
2013-09-01,95.0,79.958,59.0,4.708,6.0,1.292,35.5,29.779,24.6
2013-09-02,98.0,82.167,59.0,7.875,11.625,3.75,34.0,28.012,23.5
2013-09-03,98.0,87.333,69.0,3.875,8.458,4.583,32.0,27.079,22.8
2013-09-04,98.0,92.875,79.0,5.25,9.542,4.292,30.7,26.525,22.5
2013-09-05,98.0,97.875,97.0,6.4,11.15,4.75,28.1,25.925,24.7
2013-09-06,99.0,90.833,75.0,12.625,15.208,2.583,28.1,24.35,21.1
2013-09-07,98.0,93.208,82.0,6.125,6.75,0.625,27.8,24.667,22.3
2013-09-08,99.0,96.417,85.0,3.833,4.375,0.542,29.0,24.154,20.5
2013-09-09,99.0,88.167,65.0,8.375,10.25,1.875,26.8,22.633,19.9
2013-09-10,99.0,89.833,73.0,12.583,15.167,2.583,26.3,23.021,19.0
2013-09-11,99.0,94.125,83.0,9.458,11.083,1.625,26.5,23.592,21.2
2013-09-12,99.0,89.0,62.0,8.783,14.652,5.87,31.5,25.462,20.9
2013-09-13,99.0,89.792,72.0,5.652,8.478,2.826,31.0,25.617,21.8
2013-09-14,99.0,88.458,64.0,6.292,9.458,3.167,31.6,26.496,21.9
2013-09-15,98.0,94.958,81.0,1.75,2.75,1.0,30.8,26.85,24.2
2013-09-16,98.0,84.25,56.0,4.25,4.542,0.292,27.6,25.612,18.8
2013-09-17,98.0,76.5,51.0,12.5,18.625,6.125,26.3,20.171,14.3
2013-09-18,99.0,79.125,43.0,10.792,21.667,10.875,26.7,19.521,13.6
2013-09-19,99.0,82.542,57.0,12.409,28.045,15.636,26.6,19.688,13.1
2013-09-20,98.0,84.083,56.0,10.833,31.792,20.958,28.5,21.683,14.4
2013-09-21,98.0,83.708,53.0,9.0,12.417,3.417,29.7,23.267,16.9
2013-09-22,99.0,85.5,57.0,4.375,6.0,1.625,30.2,23.138,18.0
2013-09-23,93.0,80.25,64.0,1.792,2.292,0.5,24.6,21.367,19.4
2013-09-24,98.0,92.542,82.0,9.042,10.917,1.875,26.3,21.996,17.3
2013-09-25,99.0,98.625,98.0,10.958,15.333,4.375,25.7,23.538,21.9
2013-09-26,99.0,88.042,69.0,4.273,5.045,0.773,22.8,19.821,14.0
2013-09-27,98.0,74.375,51.0,13.958,27.792,13.833,22.4,16.329,10.1
2013-09-28,98.0,84.875,63.0,13.625,21.542,7.917,23.8,17.433,10.7
2013-09-29,98.0,81.333,52.0,8.042,9.167,1.125,25.5,19.846,15.0
2013-09-30,98.0,88.125,64.0,7.375,8.875,1.5,24.2,20.008,15.5
2013-10-01,99.0,98.542,98.0,9.333,12.542,3.208,22.0,20.708,19.0
2013-10-02,99.0,98.583,98.0,9.625,13.458,3.833,23.3,22.154,21.3
2013-10-03,99.0,86.75,61.0,14.348,23.696,9.348,27.5,23.229,20.0
2013-10-04,96.0,91.625,84.0,5.727,6.636,0.909,18.8,17.7,17.0
2013-10-05,99.0,98.292,98.0,4.917,5.958,1.042,19.0,17.708,15.2
2013-10-06,99.0,98.375,96.0,3.542,4.208,0.667,23.3,20.542,18.3
2013-10-07,99.0,93.542,77.0,5.25,7.958,2.708,27.0,22.35,19.9
2013-10-08,99.0,88.625,62.0,7.875,14.167,6.292,29.0,23.325,18.3
2013-10-09,98.0,83.875,60.0,4.333,6.833,2.5,28.7,25.333,22.1
2013-10-10,99.0,88.958,63.0,12.227,17.636,5.409,28.6,23.95,21.4
2013-10-11,99.0,85.292,64.0,6.958,10.375,3.417,29.1,24.671,20.8
2013-10-12,97.0,74.417,39.0,7.542,9.125,1.583,30.2,24.688,16.0
2013-10-13,98.0,72.083,35.0,6.083,7.792,1.708,25.7,17.817,10.4
2013-10-14,98.0,82.375,59.0,6.5,7.875,1.375,24.2,18.262,11.3
2013-10-15,99.0,97.833,95.0,14.208,18.25,4.042,19.7,18.354,17.4
2013-10-16,99.0,75.458,50.0,6.583,8.125,1.542,24.4,19.604,15.8
2013-10-17,98.0,78.458,54.0,12.455,21.045,8.591,19.8,15.321,10.0
2013-10-18,94.0,80.625,59.0,11.042,12.583,1.542,20.0,15.921,12.6
2013-10-19,98.0,90.042,77.0,6.417,7.333,0.917,18.1,15.475,13.4
2013-10-20,99.0,98.667,98.0,5.5,6.583,1.083,17.1,15.371,14.2
2013-10-21,99.0,95.208,83.0,11.75,15.333,3.583,20.6,17.417,14.4
2013-10-22,97.0,87.708,73.0,7.708,8.75,1.042,20.1,17.996,16.6
2013-10-23,98.0,90.75,79.0,8.727,10.318,1.591,19.5,16.475,14.8
2013-10-24,99.0,97.792,95.0,8.217,10.435,2.217,17.1,15.917,14.5
2013-10-25,99.0,98.25,96.0,10.208,16.25,6.042,23.9,20.062,16.6
2013-10-26,99.0,97.958,95.0,6.875,9.708,2.833,17.3,13.771,11.6
2013-10-27,99.0,79.25,45.0,5.708,7.25,1.542,20.5,13.971,8.1
2013-10-28,99.0,85.458,58.0,13.167,37.792,24.625,19.6,12.662,6.0
2013-10-29,99.0,98.0,96.0,24.0,38.25,14.25,15.3,13.083,10.0
2013-10-30,99.0,91.792,72.0,14.792,19.875,5.083,21.6,16.692,12.2
2013-10-31,99.0,86.375,58.0,13.955,36.864,22.909,21.2,14.538,8.6
2013-11-01,99.0,85.167,58.0,17.625,35.792,18.167,20.9,14.088,8.3
2013-11-02,99.0,96.75,90.0,18.417,28.333,9.917,16.7,13.871,10.1
2013-11-03,99.0,92.375,71.0,10.708,13.125,2.417,20.2,16.321,13.3
2013-11-04,99.0,97.833,96.0,11.875,13.542,1.667,16.8,14.958,10.4
2013-11-05,99.0,85.875,48.0,11.875,28.0,16.125,18.5,11.442,6.5
2013-11-06,99.0,83.917,56.0,15.208,39.292,24.083,20.4,13.029,4.7
2013-11-07,99.0,96.5,88.0,22.909,44.591,21.682,17.8,14.204,9.9
2013-11-08,99.0,80.292,38.0,19.083,44.5,25.417,21.4,13.142,6.5
2013-11-09,98.0,92.708,82.0,13.125,18.375,5.25,15.2,11.838,7.9
2013-11-10,99.0,92.125,77.0,5.708,6.833,1.125,20.2,15.617,9.1
2013-11-11,98.0,85.667,65.0,8.667,12.208,3.542,16.0,10.725,2.7
2013-11-12,99.0,87.25,60.0,14.958,39.875,24.917,10.6,5.617,0.7
