date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,THC_mean
2011-01-01,204.333,22.0,22.75,27.625,4.875,,2.542,25.833,226.333
2011-01-02,195.875,15.167,15.417,19.125,3.708,,2.083,19.625,211.042
2011-01-03,188.417,7.875,8.917,10.375,1.458,,1.458,2.958,196.292
2011-01-04,197.391,7.13,16.478,21.87,5.391,,3.043,11.696,204.522
2011-01-05,191.909,4.091,14.909,17.591,2.682,,3.5,1.773,196.0
2011-01-06,194.792,14.25,24.917,34.125,9.208,,4.0,9.333,209.042
2011-01-07,193.542,12.5,21.5,29.708,8.208,,5.542,7.667,206.042
2011-01-08,195.792,8.167,16.25,20.958,4.708,,3.875,5.375,203.958
2011-01-09,205.333,23.25,30.458,43.458,13.0,,3.917,24.0,228.583
2011-01-10,202.167,14.958,23.458,39.75,16.292,,2.625,17.667,217.125
2011-01-11,196.0,20.13,22.87,40.043,17.174,,3.0,17.435,216.13
2011-01-12,194.667,12.292,21.792,28.875,7.083,,3.208,6.5,206.958
2011-01-13,200.833,24.333,27.167,49.542,22.375,,2.292,16.125,225.167
2011-01-14,196.833,16.583,22.583,30.208,7.625,,4.875,12.542,213.417
2011-01-15,202.875,15.208,21.625,26.583,4.958,,4.25,18.792,218.083
2011-01-16,193.833,12.542,24.125,28.667,4.542,,9.625,13.5,206.375
2011-01-17,192.625,7.25,20.542,24.375,3.833,,10.875,13.208,199.875
2011-01-18,198.652,22.043,31.478,48.217,16.739,,3.304,19.957,220.696
2011-01-19,193.625,21.917,26.167,42.625,16.458,,4.333,23.75,215.542
2011-01-20,189.75,22.875,19.958,24.333,4.375,,3.833,19.542,212.625
2011-01-21,188.792,13.083,20.5,26.375,5.875,,2.5,14.75,201.875
2011-01-22,190.792,14.125,18.458,22.958,4.5,,1.625,16.625,204.917
2011-01-23,199.417,17.5,22.083,38.583,16.5,,0.0,14.2,216.917
2011-01-24,194.364,13.5,19.474,23.526,4.053,,1.583,10.833,207.864
2011-01-25,199.913,19.783,24.87,42.609,17.739,,2.591,13.273,219.696
2011-01-26,194.417,18.458,25.792,34.667,8.875,,3.833,13.083,212.875
2011-01-27,199.042,15.375,24.0,41.292,17.292,,3.292,11.458,214.417
2011-01-28,193.75,15.917,20.708,26.167,5.458,,4.5,13.625,209.667
2011-01-29,193.208,12.083,14.083,17.583,3.5,,3.833,9.125,205.292
2011-01-30,193.792,13.958,18.625,23.75,5.125,,2.458,10.292,207.75
2011-01-31,196.167,21.583,28.917,44.792,15.875,,3.833,14.042,217.75
2011-02-01,191.391,3.391,10.696,11.783,1.087,,3.783,13.0,194.783
2011-02-02,190.5,2.75,13.833,17.375,3.542,,2.0,9.261,193.25
2011-02-03,195.833,11.833,27.083,36.375,9.292,,4.042,11.917,207.667
2011-02-04,196.75,14.5,21.5,31.333,9.833,,3.542,14.125,211.25
2011-02-05,194.625,9.667,19.583,24.292,4.708,,5.75,17.875,204.292
2011-02-06,201.792,23.292,36.292,58.958,22.667,,1.833,44.917,225.083
2011-02-07,192.083,19.417,24.292,40.5,16.208,,1.083,46.0,211.5
2011-02-08,193.217,15.522,20.913,25.391,4.478,,3.087,6.696,208.739
2011-02-09,195.625,10.917,25.292,33.25,7.958,,2.042,8.042,206.542
2011-02-10,199.625,18.75,30.375,45.542,15.167,,4.167,11.375,218.375
2011-02-11,196.375,12.792,18.208,21.833,3.625,,3.458,13.333,209.167
2011-02-12,194.375,10.125,17.083,20.625,3.542,,4.625,13.125,204.5
2011-02-13,195.208,18.125,33.458,45.25,11.792,,7.042,21.708,213.333
2011-02-14,196.609,28.0,38.667,55.833,17.167,,4.667,41.958,224.609
2011-02-15,194.913,23.304,35.478,58.435,22.957,,6.174,42.261,218.217
2011-02-16,191.25,8.5,17.083,20.125,3.042,,3.5,14.542,199.75
2011-02-17,192.75,12.625,22.542,30.542,8.0,,3.875,23.542,205.375
2011-02-18,194.167,9.833,15.083,18.583,3.5,,4.125,6.375,204.0
2011-02-19,196.167,6.833,15.292,18.583,3.292,,4.208,9.167,203.0
2011-02-20,201.833,11.75,21.667,33.917,12.25,,3.458,16.25,213.583
2011-02-21,203.333,13.917,29.167,44.542,15.375,,4.292,19.792,217.25
2011-02-22,192.043,7.87,15.261,16.87,1.609,,4.087,23.826,199.913
2011-02-23,198.875,23.792,36.667,55.5,18.833,,4.125,43.875,222.667
2011-02-24,194.792,10.833,15.208,17.208,2.0,,5.5,26.083,205.625
2011-02-25,193.625,11.792,19.0,22.75,3.75,,3.0,21.792,205.417
2011-02-26,190.708,4.875,11.375,12.833,1.458,,2.333,5.458,195.583
2011-02-27,191.208,10.542,15.833,19.917,4.083,,4.583,13.0,201.75
2011-02-28,192.75,3.042,9.042,10.458,1.417,,1.875,7.208,195.792
2011-03-01,190.667,16.958,22.042,29.0,6.958,,3.174,24.435,207.625
2011-03-02,189.083,15.042,18.292,21.0,2.708,,2.667,20.208,204.125
2011-03-03,190.583,10.583,12.333,14.625,2.292,,4.167,14.708,201.167
2011-03-04,190.25,4.25,7.125,7.917,0.792,,2.042,16.167,194.5
2011-03-05,195.167,16.583,27.292,34.542,7.25,,4.125,17.458,211.75
2011-03-06,196.667,16.708,21.792,38.5,16.708,,2.917,39.333,213.375
2011-03-07,193.217,9.696,11.957,14.217,2.261,,1.783,25.174,202.913
2011-03-08,192.333,20.083,18.833,20.625,1.792,,4.583,18.5,212.417
2011-03-09,192.917,31.75,20.208,22.583,2.375,,3.417,18.167,224.667
2011-03-10,192.917,21.0,15.375,17.292,1.917,,3.542,6.583,213.917
2011-03-11,194.125,7.167,10.167,11.75,1.583,,3.208,11.292,201.292
2011-03-12,192.083,9.583,15.542,17.667,2.125,,3.25,8.292,201.667
2011-03-13,193.348,10.043,18.417,21.292,2.875,,2.083,6.833,203.391
2011-03-14,192.783,10.609,16.957,20.217,3.261,,4.522,12.609,203.391
2011-03-15,196.333,16.875,20.5,31.5,11.0,,3.5,16.833,213.208
2011-03-16,193.542,10.292,14.833,18.333,3.5,,2.167,15.5,203.833
2011-03-17,194.75,32.625,30.042,51.167,21.125,,2.75,28.792,227.375
2011-03-18,196.125,20.292,22.75,27.875,5.125,,2.333,40.583,216.417
2011-03-19,189.667,13.5,20.042,23.958,3.917,,3.417,16.833,203.167
2011-03-20,191.292,19.0,26.333,32.667,6.333,,6.375,23.125,210.292
2011-03-21,191.957,12.565,18.391,21.304,2.913,,3.13,12.348,204.522
2011-03-22,200.375,35.083,40.333,55.917,15.583,,5.333,33.333,235.458
2011-03-23,197.304,29.522,47.25,61.042,13.792,,3.917,47.708,226.826
2011-03-24,193.565,15.739,19.625,23.542,3.917,,1.458,14.583,209.304
2011-03-25,194.25,11.292,14.917,18.0,3.083,,2.833,6.667,205.542
2011-03-26,194.458,9.75,19.542,23.5,3.958,,2.167,8.167,204.208
2011-03-27,195.917,14.25,18.083,21.417,3.333,,2.917,14.583,210.167
2011-03-28,196.45,16.3,20.957,26.826,5.87,,4.727,29.545,212.75
2011-03-29,191.0,12.167,15.25,18.375,3.125,,3.792,16.125,203.167
2011-03-30,187.042,3.583,4.375,4.792,0.417,,1.125,14.958,190.625
2011-03-31,185.542,6.375,4.542,4.875,0.333,,1.5,14.0,191.917
2011-04-01,190.583,7.5,15.667,18.542,2.875,,3.375,14.625,198.083
2011-04-02,190.042,10.958,24.708,29.792,5.083,,4.417,35.083,201.0
2011-04-03,189.042,7.25,10.5,11.333,0.833,,3.042,13.667,196.292
2011-04-04,189.708,7.125,17.0,20.652,3.652,,3.167,12.417,196.833
2011-04-05,191.083,7.875,17.417,20.708,3.292,,3.25,10.708,198.958
2011-04-06,193.167,9.833,20.292,29.083,8.792,,3.522,16.913,203.0
2011-04-07,185.792,2.208,5.75,6.292,0.542,,1.75,16.167,188.0
2011-04-08,184.13,0.957,3.583,3.792,0.208,,1.208,14.542,185.087
2011-04-09,183.625,3.458,4.958,5.583,0.625,,0.792,15.792,187.083
2011-04-10,189.75,2.958,4.083,4.792,0.708,,1.0,11.208,192.708
2011-04-11,190.783,8.043,11.783,13.0,1.217,,2.478,22.957,198.826
2011-04-12,191.125,6.167,12.917,15.25,2.333,,2.042,12.375,197.292
2011-04-13,192.87,7.565,14.917,19.0,4.083,,2.565,20.435,200.435
2011-04-14,191.208,13.167,21.833,26.333,4.5,,4.917,28.667,204.375
2011-04-15,183.75,3.625,5.125,5.458,0.333,,2.458,29.792,187.375
2011-04-16,184.458,5.5,6.958,7.667,0.708,,1.583,17.708,189.958
2011-04-17,189.25,14.167,10.083,11.125,1.042,,2.917,13.292,203.417
2011-04-18,192.708,5.25,4.391,4.913,0.522,,0.25,12.417,197.958
2011-04-19,189.25,15.625,16.625,19.917,3.292,,1.667,11.042,204.875
2011-04-20,193.609,7.0,13.0,16.625,3.625,,3.217,8.043,200.609
2011-04-21,191.833,2.708,5.208,5.542,0.333,,0.5,6.375,194.542
2011-04-22,190.125,6.208,14.417,16.667,2.25,,2.125,15.667,196.333
2011-04-23,184.875,0.542,2.25,2.417,0.167,,0.292,11.958,185.417
2011-04-24,186.917,4.458,10.042,11.5,1.458,,2.292,14.5,191.375
2011-04-25,190.708,5.625,12.391,13.913,1.522,,2.292,15.292,196.333
2011-04-26,194.083,7.042,12.875,16.375,3.5,,2.042,21.125,201.125
2011-04-27,185.955,3.545,1.917,1.917,0.0,,1.091,35.955,189.5
2011-04-28,185.417,3.75,5.667,6.042,0.375,,1.292,17.208,189.167
2011-04-29,191.0,5.174,6.917,7.417,0.5,,0.5,9.5,196.174
2011-04-30,193.13,5.043,6.458,7.333,0.875,,0.875,15.292,198.174
2011-05-01,183.708,1.958,3.25,3.292,0.042,,0.625,16.958,185.667
2011-05-02,189.792,9.875,16.333,18.833,2.5,,2.5,55.208,199.667
2011-05-03,192.208,12.25,10.25,10.917,0.667,,0.708,37.417,204.458
2011-05-04,187.913,6.957,9.391,10.174,0.783,,2.391,13.435,194.87
2011-05-05,190.25,3.958,4.25,4.5,0.25,,1.167,16.5,194.208
2011-05-06,191.458,7.875,9.958,11.5,1.542,,1.792,17.375,199.333
2011-05-07,192.875,6.958,8.667,9.375,0.708,,0.333,20.083,199.833
2011-05-08,188.792,9.75,11.458,12.125,0.667,,1.583,22.167,198.542
2011-05-09,189.792,7.333,7.5,7.833,0.333,,1.583,20.25,197.125
2011-05-10,182.458,5.208,9.0,10.75,1.75,,1.958,30.292,187.667
2011-05-11,190.696,9.522,5.217,5.478,0.261,,0.0,8.652,200.217
2011-05-12,191.167,22.25,22.5,24.375,1.875,,0.625,23.458,213.417
2011-05-13,189.083,12.458,15.5,17.5,2.0,,1.25,37.083,201.542
2011-05-14,189.583,11.167,9.417,9.708,0.292,,1.458,46.87,200.75
2011-05-15,196.375,8.042,6.167,6.917,0.75,,1.958,16.667,204.417
2011-05-16,187.292,5.042,3.25,3.292,0.042,,1.75,21.25,192.333
2011-05-17,187.458,6.75,8.583,8.792,0.208,,1.125,20.5,194.208
2011-05-18,194.696,6.174,11.348,12.652,1.304,,1.391,30.348,200.87
2011-05-19,187.875,1.417,6.458,6.667,0.208,,1.708,24.792,189.292
2011-05-20,184.083,0.875,4.958,5.292,0.333,,1.542,27.958,184.958
2011-05-21,181.792,1.333,4.167,4.542,0.375,,0.917,17.5,183.125
2011-05-22,181.708,1.0,3.833,4.458,0.625,,0.542,10.75,182.708
2011-05-23,187.458,6.625,13.208,14.208,1.0,,1.875,13.375,194.083
2011-05-24,192.0,17.5,18.792,20.5,1.708,,1.417,10.375,209.5
2011-05-25,200.364,6.5,8.565,10.522,1.957,,1.0,11.227,206.864
2011-05-26,193.25,5.208,5.417,6.583,1.167,,0.5,13.458,198.458
2011-05-27,195.125,3.75,5.667,6.625,0.958,,0.083,11.75,198.875
2011-05-28,191.417,11.5,18.917,22.125,3.208,,0.375,13.25,202.917
2011-05-29,185.875,2.417,4.792,5.542,0.75,,0.0,7.458,188.292
2011-05-30,184.958,21.125,12.542,14.458,1.917,,0.875,17.25,206.083
2011-05-31,186.292,13.958,8.833,10.667,1.833,,2.0,14.75,200.25
2011-06-01,189.739,4.478,7.261,8.565,1.304,,1.087,27.478,194.217
2011-06-02,195.458,9.875,14.167,26.042,11.875,,0.375,29.417,205.333
2011-06-03,191.375,18.917,23.833,29.667,5.833,,2.25,38.833,210.292
2011-06-04,189.167,4.708,5.583,6.542,0.958,,0.792,27.292,193.875
2011-06-05,180.833,2.5,4.833,5.333,0.5,,1.292,23.792,183.333
2011-06-06,188.375,12.958,15.25,16.833,1.583,,5.25,27.667,201.333
2011-06-07,188.5,4.292,6.375,7.125,0.75,,1.458,32.75,192.792
2011-06-08,193.0,21.391,17.304,18.522,1.217,,2.304,18.522,214.391
2011-06-09,195.625,9.292,11.792,13.042,1.25,,1.458,23.583,204.917
2011-06-10,186.917,3.417,3.375,3.458,0.083,,0.208,8.833,190.333
2011-06-11,189.417,8.833,11.875,13.083,1.208,,0.333,26.25,198.25
2011-06-12,200.0,9.042,8.708,9.333,0.625,,1.083,26.667,209.042
2011-06-13,194.542,14.583,15.625,16.917,1.292,,0.792,22.333,209.125
2011-06-14,195.917,6.042,7.5,8.458,0.958,,0.0,20.125,201.958
2011-06-15,195.13,6.957,6.609,7.304,0.696,,0.652,7.478,202.087
2011-06-16,201.042,7.708,6.542,7.458,0.917,,0.292,16.583,208.75
2011-06-17,187.5,12.292,13.417,14.5,1.083,,0.75,13.958,199.792
2011-06-18,192.25,7.875,11.542,13.0,1.458,,0.667,11.208,200.125
2011-06-19,193.667,7.875,8.5,9.292,0.792,,0.792,21.208,201.542
2011-06-20,184.25,3.583,4.917,5.583,0.667,,0.542,11.875,187.833
2011-06-21,178.125,2.542,5.542,6.208,0.667,,0.75,4.667,180.667
2011-06-22,183.826,5.435,10.174,11.783,1.609,,1.13,28.13,189.261
2011-06-23,177.348,2.174,6.167,8.0,1.833,,1.0,21.565,179.522
2011-06-24,175.667,1.542,4.042,5.292,1.25,,0.417,22.667,177.208
2011-06-25,183.625,2.333,4.75,5.958,1.208,,0.375,16.625,185.958
2011-06-26,197.458,11.167,11.542,13.833,2.292,,0.583,31.542,208.625
2011-06-27,193.042,4.625,6.625,9.667,3.042,,0.167,23.625,197.667
2011-06-28,178.458,2.833,5.542,8.042,2.5,,1.0,20.708,181.292
2011-06-29,194.391,14.391,11.391,13.087,1.696,,1.217,28.13,208.783
2011-06-30,186.042,7.125,15.625,17.375,1.75,,2.5,36.083,193.167
