date,CH4_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-03-21,,3.792,73.0,33.833,16.0,,26.0,37.208,11.208,1.0,7.292,12.8,8.508,5.0,
2011-03-22,,7.667,64.0,45.875,35.0,,49.542,97.458,47.917,4.417,31.25,14.4,10.092,4.5,
2011-03-23,,7.542,98.0,77.583,50.0,,50.0,107.773,57.773,1.545,50.261,11.9,10.262,8.6,
2011-03-24,,7.417,99.0,94.208,79.0,,35.75,69.917,34.167,1.0,13.458,9.5,8.292,7.6,
2011-03-25,,5.708,85.0,49.75,29.0,,21.375,38.542,17.167,1.25,8.625,13.5,9.3,4.7,
2011-03-26,,4.87,58.0,38.5,19.0,,32.333,63.792,31.458,1.167,9.208,12.7,8.396,4.3,
2011-03-27,,5.417,63.0,42.167,19.0,,32.292,52.25,19.958,2.792,10.083,13.4,9.379,3.9,
2011-03-28,,6.083,75.0,50.208,32.0,,36.25,61.583,25.333,6.125,30.042,16.6,11.075,6.5,
2011-03-29,,5.542,62.0,39.625,13.0,,28.0,44.083,16.083,3.917,8.292,15.9,11.354,6.1,
2011-03-30,,5.542,68.0,59.333,46.0,,16.458,18.083,1.625,3.583,18.625,18.6,15.317,12.8,
2011-03-31,,4.208,92.0,61.917,39.0,,12.375,12.958,0.583,2.208,18.5,19.8,14.917,8.7,
2011-04-01,,6.391,67.0,50.125,29.0,,29.458,49.542,20.083,5.375,17.125,15.4,11.296,5.8,
2011-04-02,,5.25,72.0,53.583,36.0,,26.083,38.75,12.667,4.333,27.917,18.4,14.6,10.5,
2011-04-03,,4.125,66.0,47.667,34.0,,15.625,21.75,6.125,0.458,14.333,10.8,8.521,7.0,
2011-04-04,,3.833,67.0,45.292,20.0,,24.625,45.417,20.792,0.542,13.333,14.1,9.033,5.6,
2011-04-05,,4.917,62.0,36.5,18.0,,28.208,48.5,20.292,2.417,10.792,16.5,10.238,3.7,
2011-04-06,,7.25,72.0,50.542,17.0,,37.091,85.773,48.682,6.318,30.917,19.0,13.567,7.9,
2011-04-07,,4.652,74.0,60.208,39.0,,20.208,23.875,3.667,4.083,28.75,20.0,16.042,12.1,
2011-04-08,,6.042,82.0,61.208,50.0,,17.417,21.167,3.75,2.25,19.292,18.6,17.333,15.8,
2011-04-09,,5.25,90.0,83.333,74.0,,14.917,18.125,3.208,1.125,20.25,17.8,16.675,12.8,
2011-04-10,,4.333,86.0,60.583,28.0,,14.333,20.458,6.125,0.458,19.958,18.5,13.883,10.7,
2011-04-11,,5.583,89.0,67.917,42.0,,30.708,59.417,28.708,3.083,30.083,18.6,14.0,7.7,
2011-04-12,,3.917,88.0,42.25,12.0,,24.208,38.833,14.625,0.125,10.0,17.4,11.242,7.2,
2011-04-13,,6.739,67.0,49.125,28.0,,35.0,54.5,19.5,6.958,20.708,20.8,14.325,8.1,
2011-04-14,,7.083,75.0,52.333,29.0,,35.625,54.292,18.667,5.5,32.792,21.2,16.392,10.6,
2011-04-15,,5.833,83.0,65.042,47.0,,19.542,23.0,3.458,5.375,34.958,22.1,18.592,15.3,
2011-04-16,,5.792,84.0,62.625,34.0,,16.292,19.667,3.375,2.625,17.958,22.7,18.738,14.0,
2011-04-17,,3.792,70.0,47.708,33.0,,13.083,18.208,5.125,0.375,14.083,18.0,13.796,10.4,
2011-04-18,,4.125,78.0,60.083,44.0,,33.25,66.875,33.625,0.375,9.375,18.1,15.317,12.3,
2011-04-19,,4.043,99.0,75.708,37.0,,21.792,34.958,13.167,0.458,15.208,19.2,12.958,7.4,
2011-04-20,,4.458,73.0,59.417,39.0,,28.042,59.375,31.333,0.333,5.042,15.6,11.025,6.8,
2011-04-21,,4.625,82.0,69.125,48.0,,31.955,70.727,38.773,0.045,8.652,17.0,12.971,9.8,
2011-04-22,,6.25,88.0,69.792,51.0,,25.25,37.083,11.833,2.833,23.375,19.3,16.042,12.3,
2011-04-23,,5.667,96.0,88.0,73.0,,18.917,25.458,6.542,1.292,14.458,18.8,17.062,15.5,
2011-04-24,,4.0,90.0,57.167,35.0,,12.375,15.0,2.625,1.167,10.958,20.6,16.883,11.9,
2011-04-25,,6.391,88.0,59.875,31.0,,30.75,55.083,24.333,2.542,21.042,19.8,15.221,11.1,
2011-04-26,,9.208,73.0,57.167,34.0,,33.125,59.333,26.208,3.292,26.125,21.8,16.888,11.4,
2011-04-27,,10.708,92.0,66.792,51.0,,17.042,20.167,3.125,3.25,44.417,24.3,20.967,17.6,
2011-04-28,,6.583,95.0,65.542,38.0,,19.708,24.583,4.875,2.708,18.292,23.2,19.333,14.9,
2011-04-29,,4.208,80.0,57.042,46.0,,22.417,34.083,11.667,0.208,13.625,19.2,15.321,12.2,
2011-04-30,,5.125,85.0,67.333,49.0,,23.125,34.375,11.25,1.875,23.042,21.9,17.421,11.7,
2011-05-01,,4.174,97.0,76.708,65.0,,10.667,11.25,0.583,1.75,24.167,20.3,18.683,16.7,
2011-05-02,,4.583,91.0,50.292,22.0,,27.833,45.375,17.542,2.333,57.292,24.9,19.917,16.5,
2011-05-03,,4.167,96.0,77.375,57.0,,16.458,23.583,7.125,0.083,35.292,18.4,16.012,13.5,
2011-05-04,,4.542,96.0,67.292,46.0,,15.417,18.292,2.875,2.625,22.667,21.5,17.45,13.4,
2011-05-05,,3.833,87.0,65.083,49.0,,14.792,21.0,6.208,0.75,21.375,17.7,15.796,13.6,
2011-05-06,,4.708,85.0,72.25,57.0,,30.409,57.5,27.091,0.136,20.292,19.8,16.654,13.2,
2011-05-07,,4.478,94.0,85.583,71.0,,33.708,63.958,30.25,0.0,22.583,19.8,17.679,16.0,
2011-05-08,,6.542,98.0,70.125,43.0,,21.0,27.5,6.5,2.542,46.75,25.8,20.458,15.6,
2011-05-09,,7.25,77.0,51.083,31.0,,32.542,55.208,22.667,4.333,27.292,24.5,20.483,16.5,
2011-05-10,,5.917,95.0,76.208,60.0,,24.125,35.958,11.833,2.083,45.792,25.8,22.325,16.8,
2011-05-11,,4.792,99.0,94.208,86.0,,41.083,80.208,39.125,0.042,16.375,16.3,15.108,14.1,
2011-05-12,,4.333,99.0,96.083,88.0,,35.125,70.75,35.625,0.0,19.708,17.6,16.108,14.3,
2011-05-13,,5.739,99.0,83.917,69.0,,27.333,44.5,17.167,0.5,33.375,24.2,20.167,16.4,
2011-05-14,,5.625,73.0,51.583,33.0,,24.708,37.167,12.458,1.958,38.75,24.8,20.475,16.6,
2011-05-15,,4.583,50.0,34.125,21.0,,15.708,17.958,2.25,4.417,17.875,24.8,21.088,17.7,
2011-05-16,,5.917,74.0,55.458,30.0,,19.0,21.792,2.792,4.208,25.75,24.4,21.021,18.1,
2011-05-17,,6.375,89.0,73.875,66.0,,27.417,32.958,5.542,4.083,19.087,20.1,18.392,15.2,
2011-05-18,,6.625,87.0,64.875,34.0,,39.591,75.909,36.318,1.136,49.958,24.4,19.721,15.8,
2011-05-19,,6.087,77.0,58.042,33.0,,27.208,31.25,4.042,5.125,36.5,25.8,21.4,16.9,
2011-05-20,,6.667,79.0,65.75,49.0,,20.125,23.667,3.542,4.208,40.208,25.7,22.088,19.4,
2011-05-21,,5.083,84.0,72.125,55.0,,15.0,17.875,2.875,2.833,25.875,26.0,22.821,20.0,
2011-05-22,,3.167,95.0,81.667,63.0,,13.667,18.042,4.375,1.25,14.542,26.9,20.538,15.6,
2011-05-23,,3.042,88.0,72.667,49.0,,27.0,53.708,26.708,0.0,8.458,18.2,16.142,13.3,
2011-05-24,,3.75,98.0,83.958,55.0,,33.417,60.667,27.25,0.0,13.458,18.0,14.304,12.0,
2011-05-25,,5.783,92.0,68.583,45.0,,32.833,56.042,23.208,3.792,22.75,22.1,18.138,13.1,
2011-05-26,,4.5,91.0,73.333,44.0,,33.625,67.875,34.25,0.417,19.292,22.7,19.175,16.2,
2011-05-27,,4.792,93.0,75.917,60.0,,44.875,96.208,51.333,0.042,24.542,21.2,19.421,17.9,
2011-05-28,,4.042,99.0,96.75,93.0,,34.208,70.167,35.958,0.0,9.667,20.9,19.433,17.9,
2011-05-29,,3.625,99.0,98.792,98.0,,15.458,23.458,8.0,0.0,5.292,18.9,18.454,17.6,
2011-05-30,,2.75,99.0,81.333,60.0,,24.167,51.917,27.75,0.0,5.0,20.3,17.625,16.2,
2011-05-31,,3.273,74.0,63.708,51.0,,17.682,38.682,21.0,0.0,17.958,16.9,14.729,12.3,
2011-06-01,,4.083,76.0,63.75,50.0,,27.083,64.708,37.625,0.167,32.75,18.8,15.488,12.1,
2011-06-02,,5.75,99.0,89.542,76.0,,34.042,88.958,54.917,0.167,32.375,18.2,17.054,15.9,
2011-06-03,,5.125,99.0,80.875,54.0,,28.083,48.0,19.917,1.375,34.292,23.6,19.754,15.8,
2011-06-04,,5.708,93.0,74.333,49.0,,21.083,26.167,5.083,3.458,31.917,26.2,22.55,19.4,
2011-06-05,,4.208,87.0,74.75,65.0,,15.042,16.333,1.292,3.375,33.583,25.2,22.838,20.9,
2011-06-06,,5.13,90.0,63.25,31.0,,28.5,40.542,12.042,1.958,23.042,30.2,23.425,18.6,
2011-06-07,,5.708,83.0,72.833,55.0,,29.583,45.583,16.0,3.542,31.625,24.6,21.971,20.6,
2011-06-08,,4.0,93.0,81.125,57.0,,38.5,68.833,30.333,0.042,16.5,23.4,20.192,18.4,
2011-06-09,,5.375,92.0,74.458,49.0,,31.417,56.167,24.75,1.75,20.458,26.2,21.875,17.9,
2011-06-10,,6.292,86.0,76.167,63.0,,24.125,33.958,9.833,2.958,19.708,26.4,23.796,20.9,
2011-06-11,,4.792,99.0,89.542,74.0,,27.75,42.125,14.375,0.833,33.0,23.4,22.054,21.0,
2011-06-12,,5.435,89.0,74.167,46.0,,22.0,27.0,5.0,0.792,33.583,27.0,23.3,20.1,
2011-06-13,,6.208,99.0,87.542,74.0,,37.583,66.625,29.042,0.833,23.792,23.7,20.825,18.4,
2011-06-14,,6.0,93.0,76.0,62.0,,44.833,97.083,52.25,0.208,21.708,24.1,21.583,19.2,
2011-06-15,,4.833,74.0,61.958,49.0,,36.0,78.955,42.955,0.273,12.13,23.7,21.467,19.7,
2011-06-16,,4.708,96.0,77.917,64.0,,34.292,78.458,44.167,0.083,14.75,24.2,21.462,18.3,
2011-06-17,,3.917,99.0,92.458,78.0,,32.542,68.583,36.042,0.0,13.833,21.5,19.821,18.8,
2011-06-18,,5.304,97.0,86.0,68.0,,34.75,69.417,34.667,0.167,17.458,22.7,20.612,18.9,
2011-06-19,,4.958,98.0,83.833,67.0,,17.167,24.458,7.292,0.417,23.333,25.1,22.054,19.2,
2011-06-20,,6.292,89.0,82.542,75.0,,25.917,48.042,22.125,2.5,12.333,26.0,23.846,21.3,
2011-06-21,,5.458,92.0,79.458,60.0,,19.167,27.5,8.333,2.875,15.667,28.9,25.325,23.4,
2011-06-22,,5.875,93.0,71.5,51.0,,29.875,42.875,13.0,5.0,35.917,31.8,27.346,23.0,
2011-06-23,,5.083,82.0,75.833,64.0,,15.958,26.708,10.75,4.667,22.208,29.7,27.133,25.8,
2011-06-24,,4.478,86.0,75.667,62.0,,12.167,22.458,10.292,2.458,25.125,30.6,27.533,25.0,
2011-06-25,,5.042,85.0,76.875,64.0,,21.833,42.0,20.167,1.458,23.292,27.5,24.367,20.8,
2011-06-26,,4.042,96.0,91.042,85.0,,15.125,25.958,10.833,0.0,24.25,22.2,21.225,20.3,
2011-06-27,,5.0,97.0,92.583,82.0,,22.458,70.208,47.75,0.292,32.75,26.1,23.354,20.4,
2011-06-28,,4.958,90.0,72.0,49.0,,20.75,35.542,14.792,2.0,19.083,33.2,28.558,25.2,
2011-06-29,,5.783,85.0,62.458,43.0,,35.091,73.227,38.136,1.091,32.0,35.0,29.996,25.6,
2011-06-30,,4.348,89.0,71.083,43.0,,29.75,38.25,8.5,3.083,30.708,34.0,28.996,26.5,
2011-07-01,,5.708,92.0,74.792,50.0,,36.25,53.958,17.708,3.083,38.458,32.7,28.342,25.9,
2011-07-02,,4.375,91.0,76.917,62.0,,22.5,65.5,43.0,1.0,31.292,29.7,26.704,24.0,
2011-07-03,,4.917,91.0,75.167,59.0,,13.542,16.958,3.417,2.542,21.375,32.3,27.971,24.2,
2011-07-04,,3.917,83.0,74.417,60.0,,17.625,25.542,7.917,2.0,46.792,32.0,28.967,27.4,
2011-07-05,,4.333,82.0,68.708,55.0,,21.625,27.542,5.917,1.583,27.25,32.4,28.75,26.0,
2011-07-06,,6.13,80.0,64.125,44.0,,40.167,81.208,41.042,1.208,32.958,32.3,28.142,25.1,
2011-07-07,,4.458,89.0,75.292,58.0,,15.542,23.542,8.0,1.5,12.458,30.2,27.383,24.8,
2011-07-08,,4.917,83.0,75.875,68.0,,14.875,29.625,14.75,1.625,14.625,30.8,28.362,26.4,
2011-07-09,,4.958,86.0,74.417,58.0,,12.542,22.958,10.417,2.417,20.5,31.2,28.767,26.8,
2011-07-10,,4.083,87.0,72.375,50.0,,10.5,18.542,8.042,3.042,14.583,32.7,29.075,26.3,
2011-07-11,,5.542,89.0,73.583,55.0,,12.333,25.083,12.75,3.167,15.0,32.1,29.254,26.7,
2011-07-12,,7.739,84.0,72.583,57.0,,11.083,24.333,13.25,3.042,16.208,32.0,29.038,26.7,
2011-07-13,,7.833,84.0,69.583,57.0,,11.083,23.375,12.292,5.875,13.958,31.5,28.767,26.3,
2011-07-14,,7.417,82.0,65.417,49.0,,13.182,27.409,14.227,4.273,14.174,32.6,29.288,26.0,
2011-07-15,,6.5,82.0,67.875,50.0,,16.0,28.0,12.0,5.333,10.25,32.7,29.338,26.5,
2011-07-16,,4.833,84.0,71.708,59.0,,13.292,20.333,7.042,4.542,26.042,32.0,29.312,26.9,
2011-07-17,,4.125,85.0,71.542,55.0,,9.375,16.875,7.5,3.083,20.167,34.6,30.296,27.3,
2011-07-18,,4.304,83.0,74.25,66.0,,9.583,16.167,6.583,2.375,17.708,32.1,30.133,28.4,
2011-07-19,,5.25,94.0,86.417,79.0,,12.167,45.333,33.167,0.917,22.792,29.0,28.054,26.9,
2011-07-20,,4.5,90.0,81.458,68.0,,13.167,30.125,16.958,1.042,22.917,30.6,26.896,21.9,
2011-07-21,,2.042,95.0,79.083,57.0,,9.5,20.167,10.667,0.0,14.833,22.7,20.567,18.5,
2011-07-22,,2.583,83.0,64.917,44.0,,16.792,40.875,24.083,0.125,14.208,25.0,20.996,17.8,
2011-07-23,,2.208,85.0,74.417,67.0,,13.625,28.0,14.375,0.083,8.667,24.2,22.083,18.9,
2011-07-24,,4.043,85.0,72.208,59.0,,15.625,24.25,8.625,0.667,11.0,28.4,25.671,22.1,
2011-07-25,,5.875,85.0,71.375,58.0,,21.583,45.333,23.75,3.125,26.75,30.8,27.758,24.8,
2011-07-26,,4.75,87.0,76.5,65.0,,18.208,23.958,5.75,2.042,19.75,29.3,27.633,26.1,
2011-07-27,,5.708,85.0,76.583,66.0,,16.167,25.75,9.583,2.458,16.458,29.6,27.717,26.4,
2011-07-28,,5.583,96.0,85.417,67.0,,31.417,66.625,35.208,1.292,40.667,29.5,26.504,24.5,
2011-07-29,,5.87,95.0,85.833,70.0,,31.13,55.87,24.739,1.955,40.708,28.1,26.304,24.5,
2011-07-30,,4.826,97.0,87.625,65.0,,27.375,52.292,24.917,1.0,33.375,28.5,25.629,23.9,
2011-07-31,,3.458,94.0,84.417,70.0,,9.75,16.75,7.0,0.333,24.25,26.4,23.875,22.2,
2011-08-01,,4.625,91.0,75.75,55.0,,24.458,56.125,31.667,0.5,26.417,27.7,24.521,21.9,
2011-08-02,,4.682,93.0,73.75,49.0,,24.591,64.409,39.818,0.636,24.955,29.6,25.712,21.6,
2011-08-03,,4.375,94.0,80.875,56.0,,22.917,68.708,45.792,0.458,21.792,30.8,26.654,23.9,
2011-08-04,,3.542,96.0,79.75,53.0,,15.125,54.458,39.333,0.125,20.958,32.0,27.446,24.1,
2011-08-05,,5.043,94.0,82.958,66.0,,17.792,47.583,29.792,1.625,14.0,29.9,27.438,25.2,
2011-08-06,,6.208,89.0,77.917,62.0,,14.917,26.375,11.458,6.833,22.042,32.3,28.858,26.5,
2011-08-07,,4.375,86.0,74.625,56.0,,14.625,20.5,5.875,3.042,27.75,32.8,29.408,26.6,
2011-08-08,,5.5,83.0,70.042,56.0,,23.958,35.542,11.583,3.833,31.833,33.3,29.854,26.7,
2011-08-09,,6.417,87.0,73.542,53.0,,21.375,38.542,17.167,6.875,29.5,34.5,30.221,27.2,
2011-08-10,,5.458,86.0,72.75,51.0,,18.87,22.826,3.957,5.091,37.696,34.3,30.721,28.2,
2011-08-11,,5.348,84.0,72.5,60.0,,19.833,23.25,3.417,5.125,38.458,34.4,30.692,28.5,
2011-08-12,,6.875,76.0,65.5,46.0,,28.583,38.792,10.208,3.917,44.708,35.9,31.129,27.9,
2011-08-13,,5.208,86.0,72.25,53.0,,17.833,21.292,3.458,5.375,62.75,34.1,30.158,26.9,
2011-08-14,,5.417,86.0,73.458,57.0,,13.958,14.708,0.75,6.583,57.083,34.1,30.492,28.5,
2011-08-15,,3.958,84.0,72.208,59.0,,15.25,18.083,2.833,5.833,34.167,33.7,30.296,27.9,
2011-08-16,,4.208,87.0,73.083,61.0,,18.875,20.125,1.25,5.583,40.25,33.0,30.321,28.1,
2011-08-17,,6.652,85.0,70.167,54.0,,20.875,27.542,6.667,5.458,45.917,35.2,30.833,27.6,
2011-08-18,,5.75,85.0,70.125,53.0,,17.625,22.542,4.917,4.042,39.667,35.1,31.167,28.4,
2011-08-19,,4.042,96.0,87.125,71.0,,27.75,67.75,40.0,1.458,31.583,30.9,25.421,22.2,
2011-08-20,,4.25,90.0,80.042,65.0,,28.958,71.708,42.75,0.875,22.625,26.1,24.188,22.6,
2011-08-21,,3.458,98.0,94.833,89.0,,12.292,16.583,4.292,0.0,7.292,23.3,21.362,20.3,
2011-08-22,,4.25,99.0,95.042,87.0,,33.375,102.417,69.042,0.25,20.667,23.5,22.025,20.5,
2011-08-23,,6.522,98.0,80.625,57.0,,20.667,47.542,26.875,3.0,38.958,31.8,26.988,22.4,
2011-08-24,,5.917,97.0,84.833,71.0,,13.0,38.696,25.696,4.391,24.292,29.9,27.696,26.1,
2011-08-25,,5.458,93.0,83.083,72.0,,9.5,22.417,12.917,3.167,13.292,29.6,28.125,26.2,
