date,SO2_mean,SPM_mean
2011-01-01,0.958,10.333
2011-01-02,0.958,8.542
2011-01-03,1.167,7.708
2011-01-04,1.042,12.292
2011-01-05,1.043,14.542
2011-01-06,1.333,17.25
2011-01-07,1.083,10.75
2011-01-08,1.958,11.125
2011-01-09,1.125,11.708
2011-01-10,13.417,24.0
2011-01-11,1.708,11.5
2011-01-12,5.062,15.556
2011-01-13,3.25,15.75
2011-01-14,2.708,14.167
2011-01-15,1.708,11.375
2011-01-16,1.375,12.958
2011-01-17,2.458,14.708
2011-01-18,0.833,14.0
2011-01-19,0.957,13.708
2011-01-20,1.0,10.583
2011-01-21,0.875,5.833
2011-01-22,0.542,5.208
2011-01-23,1.917,14.708
2011-01-24,4.0,16.0
2011-01-25,1.417,12.875
2011-01-26,4.435,15.167
2011-01-27,5.583,17.583
2011-01-28,1.708,12.583
2011-01-29,1.875,8.833
2011-01-30,3.0,15.042
2011-01-31,12.25,23.875
2011-02-01,2.167,13.0
2011-02-02,2.261,9.917
2011-02-03,6.583,17.042
2011-02-04,1.167,12.958
2011-02-05,1.458,11.333
2011-02-06,0.875,13.957
2011-02-07,2.833,23.833
2011-02-08,6.667,18.125
2011-02-09,7.348,16.667
2011-02-10,2.458,14.583
2011-02-11,2.0,13.125
2011-02-12,1.792,11.125
2011-02-13,2.375,14.375
2011-02-14,0.667,12.5
2011-02-15,5.333,26.292
2011-02-16,4.696,15.25
2011-02-17,4.042,15.958
2011-02-18,3.25,13.792
2011-02-19,1.5,14.417
2011-02-20,1.833,14.958
2011-02-21,2.667,19.0
2011-02-22,1.042,12.208
2011-02-23,1.565,18.583
2011-02-24,4.333,23.542
2011-02-25,0.958,12.083
2011-02-26,1.375,14.25
2011-02-27,6.958,23.958
2011-02-28,2.458,14.208
2011-03-01,2.652,16.792
2011-03-02,1.667,22.583
2011-03-03,1.208,14.417
2011-03-04,1.208,15.333
2011-03-05,0.792,8.833
2011-03-06,1.25,9.875
2011-03-07,5.833,18.375
2011-03-08,3.609,20.083
2011-03-09,1.542,20.375
2011-03-10,1.0,12.0
2011-03-11,1.0,7.625
2011-03-12,1.125,10.5
2011-03-13,1.458,10.542
2011-03-14,1.042,14.625
2011-03-15,3.478,25.167
2011-03-16,1.833,17.333
2011-03-17,1.292,18.542
2011-03-18,0.833,17.917
2011-03-19,1.208,13.0
2011-03-20,6.083,17.042
2011-03-21,15.583,24.208
2011-03-22,8.304,40.208
2011-03-23,4.583,27.417
2011-03-24,0.708,6.667
2011-03-25,0.792,8.125
2011-03-26,0.875,18.708
2011-03-27,2.458,20.958
2011-03-28,4.625,28.292
2011-03-29,1.609,19.875
2011-03-30,1.292,28.875
2011-03-31,0.958,16.958
2011-04-01,1.125,16.375
2011-04-02,15.5,25.667
2011-04-03,2.458,13.167
2011-04-04,4.0,13.667
2011-04-05,3.708,18.083
2011-04-06,2.458,22.182
2011-04-07,1.714,18.13
2011-04-08,2.167,26.583
2011-04-09,1.125,14.583
2011-04-10,0.917,19.125
2011-04-11,2.208,29.125
2011-04-12,5.875,24.125
2011-04-13,2.042,46.833
2011-04-14,2.273,38.25
2011-04-15,3.25,42.542
2011-04-16,1.5,27.708
2011-04-17,2.167,17.042
2011-04-18,1.875,17.25
2011-04-19,0.833,8.708
2011-04-20,1.042,6.583
2011-04-21,2.136,12.417
2011-04-22,1.042,16.292
2011-04-23,0.917,11.5
2011-04-24,1.25,16.208
2011-04-25,1.375,24.667
2011-04-26,1.958,30.042
2011-04-27,1.0,19.042
2011-04-28,4.909,16.333
2011-04-29,4.958,15.75
2011-04-30,1.375,23.667
2011-05-01,0.875,29.667
2011-05-02,0.792,18.833
2011-05-03,1.208,19.417
2011-05-04,1.167,25.958
2011-05-05,1.136,17.167
2011-05-06,0.792,15.917
2011-05-07,1.542,24.292
2011-05-08,1.333,23.167
2011-05-09,2.042,21.917
2011-05-10,2.625,18.083
2011-05-11,4.0,27.417
2011-05-12,1.318,19.667
2011-05-13,1.625,42.792
2011-05-14,2.042,55.292
2011-05-15,1.542,16.292
2011-05-16,2.333,36.25
2011-05-17,2.667,29.708
2011-05-18,1.875,18.125
2011-05-19,2.591,26.375
2011-05-20,4.167,44.042
