date,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean
2011-01-01,7.875,10.167,2.292,3.0,2.917
2011-01-02,9.542,15.333,5.792,3.25,4.792
2011-01-03,4.333,6.292,1.958,3.042,3.667
2011-01-04,12.917,21.833,8.917,4.292,2.333
2011-01-05,6.783,10.783,4.0,3.583,8.043
2011-01-06,4.333,6.542,2.208,3.708,5.167
2011-01-07,9.417,20.5,11.083,3.542,5.958
2011-01-08,6.25,10.0,3.75,4.083,2.792
2011-01-09,15.417,25.708,10.292,3.5,2.958
2011-01-10,15.625,30.5,14.875,3.75,8.958
2011-01-11,15.042,32.083,17.042,3.542,6.833
2011-01-12,11.522,19.783,8.261,3.625,3.25
2011-01-13,15.125,30.375,15.25,3.958,10.458
2011-01-14,7.333,12.375,5.042,4.542,8.167
2011-01-15,4.417,6.583,2.167,4.042,6.458
2011-01-16,19.5,43.958,24.458,4.042,11.542
2011-01-17,27.625,62.958,35.333,3.625,9.417
2011-01-18,26.542,54.125,27.583,3.542,7.167
2011-01-19,28.316,67.316,39.0,3.792,11.833
2011-01-20,30.417,75.25,44.833,3.792,7.0
2011-01-21,10.917,17.542,6.625,2.917,4.583
2011-01-22,16.833,37.208,20.375,2.75,4.375
2011-01-23,15.727,33.682,17.955,4.458,10.083
2011-01-24,8.792,15.875,7.083,4.208,5.75
2011-01-25,21.708,49.875,28.167,3.095,6.25
2011-01-26,8.217,14.217,6.0,4.542,6.458
2011-01-27,6.375,10.5,4.125,4.625,5.042
2011-01-28,9.667,18.583,8.917,3.667,7.542
2011-01-29,5.333,7.708,2.375,3.875,4.375
2011-01-30,8.667,14.75,6.083,3.792,7.917
2011-01-31,3.458,5.5,2.042,3.083,6.542
2011-02-01,6.958,10.708,3.75,3.25,6.208
2011-02-02,20.217,45.652,25.435,3.125,5.5
2011-02-03,11.583,21.333,9.75,3.333,8.625
2011-02-04,13.417,26.292,12.875,3.292,7.167
2011-02-05,7.958,11.917,3.958,2.958,6.333
2011-02-06,17.417,26.25,8.833,3.043,9.913
2011-02-07,15.667,24.083,8.417,4.625,15.167
2011-02-08,4.792,8.125,3.333,3.625,8.292
2011-02-09,6.87,12.043,5.174,4.458,6.208
2011-02-10,12.333,23.125,10.792,4.167,7.875
2011-02-11,3.958,6.083,2.125,3.167,6.583
2011-02-12,3.75,4.917,1.167,3.083,6.417
2011-02-13,20.583,41.042,20.458,3.708,6.542
2011-02-14,20.708,33.292,12.583,3.458,7.5
2011-02-15,7.708,11.708,4.0,5.417,17.417
2011-02-16,12.478,22.913,10.435,4.583,6.042
2011-02-17,11.125,21.792,10.667,3.833,9.292
2011-02-18,7.5,13.667,6.167,3.583,7.208
2011-02-19,9.792,16.417,6.625,3.25,11.375
2011-02-20,15.208,25.958,10.75,4.125,8.458
2011-02-21,16.375,30.375,14.0,5.833,11.375
2011-02-22,24.125,44.333,20.208,4.375,5.958
2011-02-23,22.304,45.043,22.739,4.333,14.0
2011-02-24,17.542,32.167,14.625,4.708,14.792
2011-02-25,22.083,42.583,20.5,3.0,6.0
2011-02-26,6.458,10.083,3.625,3.75,9.417
2011-02-27,7.5,11.833,4.333,4.708,11.583
2011-02-28,15.292,26.917,11.625,3.261,7.696
2011-03-01,30.739,54.391,23.652,4.75,14.375
2011-03-02,28.958,57.958,29.0,4.292,15.875
2011-03-03,17.5,34.167,16.667,3.667,8.5
2011-03-04,14.667,24.958,10.292,3.208,11.167
2011-03-05,17.958,29.25,11.292,3.083,5.958
2011-03-06,22.958,49.958,27.0,3.75,10.958
2011-03-07,16.042,27.333,11.292,3.5,9.375
2011-03-08,18.957,33.913,14.957,3.958,13.217
2011-03-09,23.958,49.333,25.375,3.667,16.708
2011-03-10,16.75,32.833,16.083,3.167,11.75
2011-03-11,8.458,12.75,4.292,2.458,2.167
2011-03-12,17.75,35.958,18.208,3.25,6.167
2011-03-13,23.208,48.792,25.583,3.292,6.875
2011-03-14,14.917,25.25,10.333,3.708,10.792
2011-03-15,13.304,20.391,7.087,5.917,18.875
2011-03-16,20.917,43.417,22.5,3.667,14.792
2011-03-17,13.292,18.708,5.417,3.958,16.083
2011-03-18,12.583,22.708,10.125,3.417,15.5
2011-03-19,5.583,9.667,4.083,3.667,9.917
2011-03-20,3.333,5.0,1.667,3.417,7.875
2011-03-21,5.0,7.458,2.458,3.375,16.125
2011-03-22,7.261,9.913,2.652,3.708,27.292
2011-03-23,19.458,37.333,17.875,4.458,17.875
2011-03-24,13.917,20.583,6.667,2.625,5.375
2011-03-25,10.792,15.625,4.833,2.833,2.0
2011-03-26,8.167,12.0,3.833,3.348,11.217
2011-03-27,10.625,15.75,5.125,3.458,15.833
2011-03-28,17.875,27.667,9.792,4.708,22.25
2011-03-29,16.0,24.217,8.217,4.583,19.333
2011-03-30,14.083,16.875,2.792,5.292,35.417
2011-03-31,11.917,17.958,6.042,3.167,19.083
2011-04-01,22.542,34.625,12.083,4.292,14.833
2011-04-02,7.25,11.042,3.792,4.083,11.333
2011-04-03,4.583,6.792,2.208,3.625,3.542
2011-04-04,10.292,13.25,2.958,5.667,5.917
2011-04-05,12.375,16.333,3.958,3.75,10.333
2011-04-06,15.125,18.333,3.208,4.043,15.652
2011-04-07,17.5,21.818,4.318,5.174,14.609
2011-04-08,24.333,32.833,8.5,3.308,18.417
2011-04-09,16.25,21.708,5.458,2.958,9.958
2011-04-10,14.417,19.333,4.917,3.542,16.625
2011-04-11,11.042,14.125,3.083,3.957,20.087
2011-04-12,6.708,8.042,1.333,3.917,12.625
2011-04-13,13.542,15.917,2.375,4.375,35.833
2011-04-14,18.957,22.217,3.261,5.083,34.167
2011-04-15,20.208,23.042,2.833,7.208,36.167
2011-04-16,8.958,10.417,1.458,3.708,20.667
2011-04-17,11.625,16.25,4.625,6.833,10.833
2011-04-18,11.25,14.0,2.75,4.217,12.043
2011-04-19,10.292,13.208,2.917,3.333,5.75
2011-04-20,8.792,11.875,3.083,2.833,1.5
2011-04-21,13.826,18.739,4.913,3.25,4.083
2011-04-22,11.375,14.833,3.458,4.167,9.25
2011-04-23,6.542,8.042,1.5,3.042,5.5
2011-04-24,8.583,11.542,2.958,3.25,10.708
2011-04-25,11.167,14.875,3.708,3.542,22.208
2011-04-26,15.542,18.833,3.292,4.083,23.583
2011-04-27,19.0,23.292,4.292,3.042,13.833
2011-04-28,10.739,14.957,4.217,4.043,13.0
2011-04-29,4.042,5.958,1.917,3.292,6.625
2011-04-30,11.667,13.292,1.625,3.75,17.792
